group,quantity,Index,date,name
GROATS_RICE_PASTA,6,14655,2018-01-12,TORTELINO 250 G Z MIESEM
ALCOHOL,3,22511,2018-01-05,NAP SPIR SOPLICA CYTRYNA 0_5 L
DRINK_JUICE,33,10395,2018-01-10,NAP NAPI POMARANCZ 0_2L
CHEMISTRY,1,3930,2018-01-12,PUR 900 ML DLON+PAZN
DRINK_JUICE,72,9859,2018-01-07,PEPSI COLA 2_25 L
DAIRY_CHESSE,6,8239,2018-01-10,JOGURT TWIST 400 G POZIOM
DRINK_JUICE,1,10608,2018-01-11,WODA ZYWIEC 0_5 L GREEN TEA
CIGARETTES,50,5037,2018-01-03,PAP RGD SUPER PINK
ALCOHOL,1,298,2018-01-03,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR
CHEMISTRY,1,2342,2018-01-04,KLEJ W SZTYFCIE DUZY
SPICES,7,18527,2018-01-09,CUKIER WANILIOWY 32 G CYKORIA
COFFEE TEA,15,5786,2018-01-02,PRIMA 250G NIEBIESKA
CHEWING_GUM_LOLIPOPS,2,4132,2018-01-05,GUMA MAMBA DUO
VEGETABLES,1.13,21566,2018-01-04,KT KAPUSTA CZERWONA KG
ICE_CREAMS_FROZEN,66,15933,2018-01-11,WODA AQA 1_5 L N/G
ALCOHOL,7,597,2018-01-07,PIWO REDDS MALINOWY 0_4  BEZ/ZWR
GENERAL_ITEMS,1,17990,2018-01-12,RAJSTOPY DZIECIECE
DAIRY_CHESSE,4,6873,2018-01-03,LACIATY 150 G NATURALNE
GENERAL_FOOD,3,13464,2018-01-09,PIEROGI ZE SZPINAKIEM
GENERAL_FOOD,3,13015,2018-01-06,WIN ROSOL DROBIOWY 180G
GROATS_RICE_PASTA,1,14381,2018-01-08,KASZKA MANNA 400 G MELVIT
GROATS_RICE_PASTA,0.16,14133,2018-01-03,KT ORZECH ZIEMNY LUZ
CHEMISTRY,1,2735,2018-01-06,PUR 900 ML DLON+PAZN
CHEMISTRY,2,2606,2018-01-05,ZESZTY 16 KRATKA
SWEETS,1,18956,2018-01-02,BOMBONIERA   BARON 115 G
CHEMISTRY,4,3432,2018-01-10,FAIRY 500 ML CYTRYNA
CHEMISTRY,25,2279,2018-01-03,ZAPALNICZKA SPARK
DAIRY_CHESSE,7,6848,2018-01-03,HOCHL.SZCZYP.CEB.100G BLOK TOPIONY
ALCOHOL,1,22975,2018-01-04,WINO MOGEN DAVID 0_75 PEACH
SWEETS,10,20665,2018-01-10,TIC TAC ORANGE 16G
DAIRY_CHESSE,9,8569,2018-01-12,GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500
DRINK_JUICE,12,9048,2018-01-03,NAP ENERGRT ROCKST 0_25 ML PUSZKA
POULTRY,2.96,1756,2018-01-10,OGOREK KISZONE LUZ
SWEETS,14,20853,2018-01-11,WAFELKI OWSIANE 20 G
SWEETS,12,20818,2018-01-11,PETITKI LUBISIE Z CZEK 30 G
DRINK_JUICE,2,10521,2018-01-11,NAP CAPRIO POMARANCZ 2L
DRINK_JUICE,53,8860,2018-01-01,ZBYSZKO 3 POMARANCZ 1_5 GAZ
SWEETS,2,19682,2018-01-06,CIASTKA DESSIMO MALINA 135 G
DAIRY_CHESSE,11.01,6708,2018-01-02,SER EDEN/GOUDA/MORSKI/EDEK
SWEETS,9,19974,2018-01-07,ORANZADA W PROSZKU SUPER
DRINK_JUICE,6,10486,2018-01-10,ZBYSZKO MAXER 2 L GAZ O.CZERW
GROATS_RICE_PASTA,13,14052,2018-01-01,MAKARON ABAK BABUNI 250G 2 JAJ
ICE_CREAMS_FROZEN,7,14849,2018-01-03,LODY RAKIETA
ALCOHOL,6,755,2018-01-09,PIWO HARNAS 0_5L BUTELKA
CHEMISTRY,8,3468,2018-01-10,MYD?O LUKSJA W KOSTCE ROCE 90G
GENERAL_ITEMS,1,17940,2018-01-09,RAJSTOPY 15 DEN INEZ
GENERAL_FOOD,1,13978,2018-01-12,SZPARAGI KONSERWOWE 212ML ROLNIK
ICE_CREAMS_FROZEN,2,14874,2018-01-03,SZPINAK LISC
OCCASIONAL,1,17401,2018-01-04,TABLETKI ETOPIRYNA 6 SZT
ICE_CREAMS_FROZEN,2,15667,2018-01-08,SZPINAK 450G NORDIS.
DRINK_JUICE,1,9904,2018-01-07,WODA ZYWIEC 1_5 N/G BRZOSKW_
DAIRY_CHESSE,6,6774,2018-01-03,BAKOMA TWIST 250 G MALINA
GENERAL_ITEMS,5,8698,2018-01-06,CATERING SANDWICH CURRY
DAIRY_CHESSE,2,7481,2018-01-06,MLEKO LACIATE 2%1L
ALCOHOL,5,22390,2018-01-02,WODKA ZUBRÓWKA BIA?A 0_7 L
DRINK_JUICE,4,10044,2018-01-08,NAP TYMBARK 1 L  WISNIA JABLK0
SWEETS,6,19251,2018-01-03,TIC TAK MALINA
TABLETS,3,21120,2018-01-03,TABLETKI NUROFEN EXPRESS 10 SZT
GENERAL,5,11656,2018-01-07,MLEKO KOKOSOWE 250 ML
POULTRY,6,1646,2018-01-06,PROFI PASZTET Z PIECZARKA 131G
SWEETS,1,20564,2018-01-10,DRAZE KOKOSOWE KORSARZ 70G SKAWA
ALCOHOL,25,22691,2018-01-08,WODKA ZUBRÓWKA BIALA 0_1
SWEETS,6,19110,2018-01-03,BISZKOPTY WROCLAWSKIE 120G
DRINK_JUICE,29,10310,2018-01-09,WODA ZYWIEC 1_5 L N/G CYTRYNA
DRINK_JUICE,89,9663,2018-01-06,PEPSI COLA PUSZKA
COFFEE TEA,1,5774,2018-01-02,KAWA NESCAFE CLASSIC 200 G SLOIK
CHEMISTRY,7,3434,2018-01-10,FOLIA ALUMINIOWA 10M PAN PACK
DAIRY_CHESSE,1,6467,2018-01-01,HOCHL. KRAZEK 180 G ZIOLA
CHEMISTRY,3,3703,2018-01-11,PLASTRY FAMILI
GENERAL_FOOD,5,13398,2018-01-09,FASOLA 0_5KG ROLMOK
GENERAL,1,11407,2018-01-04,MLEKOLAKI CHOCO 250 G
CHEMISTRY,24,3180,2018-01-09,BATERIA R6 ALKAICZ
DRINK_JUICE,29,9979,2018-01-08,NAP ENERG V-MAX 0_25 ML
GENERAL_FOOD,17,13661,2018-01-10,WIN BARSZCZ CZERWONY 60 G
CHEMISTRY,1,3412,2018-01-10,CHUSTECZKI DO HIG.INTYMNEJ BELLA A20 SEN
BREAD,10,1328,2018-01-08,S CHLEB KROJONY 1KG
DAIRY_CHESSE,17,7940,2018-01-08,TWAROG SREMSKI CHUDY 250GR
ICE_CREAMS_FROZEN,8,15159,2018-01-05,LODY ROZEK MIX
ALCOHOL,98,971,2018-01-12,PIWO FOX 0_5 L PUSZKA MOCNE
SWEETS,1,19009,2018-01-02,KARTY
ALCOHOL,2,22560,2018-01-06,NAP SPIR SOPLICA CYTR +MIOD 0_2 L
GROATS_RICE_PASTA,7,14207,2018-01-04,MAKARON ABAK BABUNI 250G 2 JAJ
COFFEE TEA,1,5772,2018-01-02,KAWA MK CAFE PREMIUM 80 G
DAIRY_CHESSE,18,6484,2018-01-01,JOGURT PANA COTTA 150 G
VEGETABLES,32,22124,2018-01-11,KT BROKUL
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,17,16195,2018-01-03,WODA CISOWIANKA 1_5 L N/GAZ.
DAIRY_CHESSE,1,6640,2018-01-02,HOCHL SER TOP GOUDA BLOK 100G
DAIRY_CHESSE,4,7157,2018-01-05,ALMETTE CZOSNEK NIEDZWIEDZI 150GR
ICE_CREAMS_FROZEN,13,15480,2018-01-07,LODY ROZEK KIT KAT
SWEETS,2,20910,2018-01-12,BOMBONIERA RAFAELLO 230 G
SPICES,1,18422,2018-01-07,KAMIS PRZYPRAWA DO KURCZ/STAROPOLSKA
CHIPS_FLAKES,14,4718,2018-01-09,LAYS KARBOWANE 225 G ZIEL CEB.
CIGARETTES,24,5103,2018-01-04,PAP PS GOLD
SPICES,3,18443,2018-01-07,PRYMAT GRILL KLASYCZNY
CHEMISTRY,1,3248,2018-01-09,LAKIER DO WLOS.SYNTEZA 120ML ZAPAS
TABLETS,1,21180,2018-01-06,TABLETKI  APAP SASZETKA 2 TAB
CHEMISTRY,1,3622,2018-01-11,EWA SZAMPON LAWENDA 400 ML
DAIRY_CHESSE,2,7671,2018-01-07,MLEKO TUBA KARMEL
ALCOHOL,12,190,2018-01-02,PIWO DESPERADOS 0_4 L
DAIRY_CHESSE,13,7765,2018-01-08,DA FANTASIA Z PLATKAMI CZEK.107G
DAIRY_CHESSE,6,8390,2018-01-11,GOS.MLEKO TUBA SLODZONE 150G
SWEETS,0.09,20948,2018-01-12,GALARETKA PIANKA W CZEKOL LUZ
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,16382,2018-01-06,SLIWKI SUSZONE KRESTO 100G
ICE_CREAMS_FROZEN,2,15911,2018-01-11,LODY SORBET 450 ML
CHEMISTRY,3,2040,2018-01-02,GILLETTE PIANKA DO GOL.MAN
GROATS_RICE_PASTA,1,14645,2018-01-12,RYZ BRAZOWY 4*100G SARITA
CIGARETTES,4,5237,2018-01-06,PAP LM LINK MINT
ALCOHOL,1918,296,2018-01-03,PIWO ZUBR 0_5L BUTELKA
ALCOHOL,1,22287,2018-01-01,NAP SPIR SOPLICA PRZYPALANA Z OWOC.0_5 L
ALCOHOL,2,23043,2018-01-07,WINO MOGEN DAVID 0_75 L STRAWBERY
SWEETS,1,20947,2018-01-12,FERRERO ROCHER 100 G
CHEMISTRY,2,2618,2018-01-06,BELLA HERBS PODPASKI K.LIPY 12
ICE_CREAMS_FROZEN,3,15819,2018-01-10,LODY ICE CREM 1 L
DRINK_JUICE,43,10715,2018-01-12,ORANZADA W BUT.ZWROTNEJ
CHEMISTRY,1,3097,2018-01-08,PLATKI BELLA 140 SZT
COFFEE TEA,1,5835,2018-01-04,HERB.MINUTKA EXP 100SZT
POULTRY,2,10905,2018-01-04,SALATKA SLEDZIOWA 150 G PAPRYKA
ICE_CREAMS_FROZEN,1.64,15533,2018-01-08,FILETY Z DORSZ B/S
GROATS_RICE_PASTA,1,14192,2018-01-04,MAK ZLOTY LAN MUSZELKA 500 G
POULTRY,1.28,16960,2018-01-02,METKA CEBULOWA KG
GENERAL_FOOD,4,12668,2018-01-04,WAFLE SUNNY 60 G NATURALNE
POULTRY,3,1624,2018-01-05,TUNCZYK ORKA W SOSIE WLASNYM 170 G
GENERAL,1,11394,2018-01-04,KRAKUS GULASZ ANGIELSKI  155G
CHEMISTRY,40,2314,2018-01-04,CHUSTECZKI HAPPY NO 1
SPICES,3,18000,2018-01-01,BAZYLIA PRYMAT
CHEMISTRY,3,3450,2018-01-10,KUSCHELWEICH 990 ML NIEBIESKI DO PLUKANI
POULTRY,3,1810,2018-01-11,WINIARY KASZOTTO JARMUZ I CZOSNEK
TABLETS,6,21259,2018-01-09,WODA UTLENIONA 100GR
POULTRY,0.92,11124,2018-01-12,FILET Z MINTAJA /KOSTKA
CIGARETTES,42,5433,2018-01-09,PAP CHESTERFIELD BLU 21
DRINK_JUICE,1,9068,2018-01-03,NAP MIRINDA 1_5 L +0_3 GRATIS
CHEMISTRY,2,2809,2018-01-07,CLIN ZAPAS 500 ML
CHEMISTRY,1,3885,2018-01-12,ODSWIEZACZ ZAPAS DO SZYSZKI
DRINK_JUICE,3,9944,2018-01-08,KUBUS PLAY MAR/TRUS/LIMETKA
GENERAL_FOOD,3,13006,2018-01-06,WIN KRUPNIK POLSKI 59 G
CIGARETTES,31,5051,2018-01-03,TYTON PS BLAC
DRINK_JUICE,2,8841,2018-01-01,WODA NESTTLE 1_5 N/G
DRINK_JUICE,6,9264,2018-01-04,NAP TYMBARK 1 L KAKTUS
ALCOHOL,12,22793,2018-01-11,NAP SPIR ABSOLWENT LIMONKA 0_1
SWEETS,31,19474,2018-01-05,BATON MARS 51 G
BREAD,28,1215,2018-01-05,S CHLEB ZIARNISTY 0_3
DAIRY_CHESSE,10,7931,2018-01-08,SMIETANA 18 % MLEKOWITA GESTA
ALCOHOL,25,765,2018-01-09,PIWO LECH  FREE 0_5 L  B/ZWR
CHEWING_GUM_LOLIPOPS,51,4320,2018-01-12,GUMA ORBIT SPIRMINT DRAZE
POULTRY,50,10778,2018-01-08,JAJA LIPOWCZYK 6 SZT
CHEMISTRY,4,2827,2018-01-07,FOLIA ALUMINIOWA 20 M
CIGARETTES,34,4898,2018-01-01,PAP ROTHMANSY RED 100
GENERAL,10,12019,2018-01-12,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO
DRINK_JUICE,6,10563,2018-01-11,NAP TYMBARK 1 L JABLKO/MIETA 1L
COFFEE TEA,23,5933,2018-01-06,PRIMA 250G NIEBIESKA
SWEETS,9.09,19493,2018-01-05,CHRUSCIKI/CIASTA ROZNE KG
CHEMISTRY,1,3427,2018-01-10,E ZEL DO PRANIA COLOR 1 L
DRINK_JUICE,36,10744,2018-01-12,WODA PRIMAVERA 1_5L N/GAZ
SPICES,1,18007,2018-01-01,FASOLA  PIEKNY JAS 400G KROS
ALCOHOL,1,23098,2018-01-09,WINO STAROPOLSKIE CHERRY 0_75 CZ/SLODKIE
CHEMISTRY,3,2586,2018-01-05,TAMPONY 16 SZTEASY
DAIRY_CHESSE,54,8420,2018-01-11,JOGOBELLA 150G STANDARD
DAIRY_CHESSE,2.515,8282,2018-01-10,SER LOWICKI
VEGETABLES,12,22011,2018-01-09,KT SZCZYPIOREK Z CEBULKA
CHEMISTRY,1,3906,2018-01-12,PIANKA DO WLOSOW PROFESSIONAL 225ML
SWEETS,23,19356,2018-01-04,GOFRY SLODKIE 100 G
CHEMISTRY,11,3118,2018-01-08,RECZNIK PAPIEROWY 2 MEA
GENERAL,2,12014,2018-01-12,KNORR SOS SALATKOWY OGRODOWY
VEGETABLES,4,21689,2018-01-05,SKORUPKA KAPUSTA FOLIA 1 KG
DRINK_JUICE,31,10355,2018-01-10,NAP AQA 1_5 L GAZ CYTR+LIMONKA
SWEETS,23,19069,2018-01-02,WAFLE NESQUIK 26 G
DAIRY_CHESSE,24,7491,2018-01-06,NAP TIGER 0_25 SPEED
COOKIES_BULK,0.05,6223,2018-01-04,CUKIERKI CZEKOLADKI KROWKA LUZ
DAIRY_CHESSE,3.635,8105,2018-01-09,SER PULAWSKI/GOUDA/CAMELOT
CHIPS_FLAKES,3,4514,2018-01-05,CHIPSY DJ PAPRYKA 140 G
CIGARETTES,30,5507,2018-01-10,PAP LM BLU
VEGETABLES,69.049,21958,2018-01-09,KAPUSTA  MLODA KWASZONA LUZ
GENERAL,5,11568,2018-01-06,MIESZANKA STUDENCKA 40 G POL.MLYNY
GENERAL_ITEMS,5,17811,2018-01-06,POMPKA ERA TAK TAK 5 ZL
CHEMISTRY,2,3643,2018-01-11,KREDKI SWIECACE 12 SZT
CIGARETTES,4,5449,2018-01-09,PAP LUCKY STRIKE  BLUE 22 SZT
DAIRY_CHESSE,6,8444,2018-01-11,MASLANKA NATURALNA MRAGOWSKA
ICE_CREAMS_FROZEN,1,14884,2018-01-03,WARZYWA NA PETELNIE Z ZIEMNIAKAMI 500G
GROATS_RICE_PASTA,3,14161,2018-01-03,MAKARON GOLIARD 400G NITKA
GENERAL_FOOD,41,12576,2018-01-04,C PYZY CIAZYNSKI
ALCOHOL,1,23145,2018-01-11,WINO SOPHIA 0_75 L B/S?ODKIE
SWEETS,25,20789,2018-01-11,KINDER CHOCOLATE 50G
GENERAL_FOOD,7,12790,2018-01-05,PIEROGI Z SEREM 400 G GRZESKOWIAK
POULTRY,0.17,16981,2018-01-03,KABANOSY Z DROBIEM KG
ALCOHOL,B/ZW,465,2018-01-06,PIWO BOJAN TOPOREK 0_5 L
DAIRY_CHESSE,27,7988,2018-01-09,DESER JANA CZEKOLADOWY 120G
DAIRY_CHESSE,2,7786,2018-01-08,GOS.MLEKO TUBA SLODZONE 150G
CHEMISTRY,3,2723,2018-01-06,PLASTRY FAMILI
GENERAL_ITEMS,1,8713,2018-01-10,CATERING SANDWICH CURRY
VEGETABLES,5.105,22069,2018-01-10,KT OGOREK GRUNTOWY
ICE_CREAMS_FROZEN,5,15292,2018-01-06,LODY MLYNARCZYK 200 ML
DAIRY_CHESSE,2,8489,2018-01-11,SEREK TOP.150 G MLEKOPOL
GENERAL_FOOD,4,13770,2018-01-11,PAPIER TOALETOWY 8 2W MEA
POULTRY,0.11,17067,2018-01-05,KIELBASA JA?OWCOWA KG
ICE_CREAMS_FROZEN,8,15568,2018-01-08,LODY GRAND SMIET/O
SWEETS,10,19067,2018-01-02,WAFLE KWADRAT DESER 120 G
CHEMISTRY,11,2141,2018-01-03,BATERIA R6 ALKAICZ
GENERAL_FOOD,5,13079,2018-01-07,KINDER MLECZNA KANAPKA
VEGETABLES,28,21765,2018-01-06,KT WLOSZCZYZNA TACKA
DAIRY_CHESSE,1,6438,2018-01-01,GALEO KWASWK CYTR
SWEETS,1,19603,2018-01-05,ROGAL 7DAYS KARMEL
DRINK_JUICE,3,10572,2018-01-11,NAP TYMBARK 2L ASEPTIC POM/BRZOSK
CHEMISTRY,2,1905,2018-01-01,MOLA PAPIER ZOLTY 8
COFFEE TEA,3,6016,2018-01-09,HERB.MINUTKA EXP 100SZT
ALCOHOL,98,22607,2018-01-07,NAP SPIR ABSOLWENT POZIOMAKA 0_1 30%
POULTRY,0.64,16982,2018-01-03,KIELBASA BIA?A CIENKA KG
VEGETABLES,0.82,21731,2018-01-06,KT KAPUSTA PEKINSKA KG
SPICES,11,18755,2018-01-12,PRYMAT GOZDZIKI 10G
COOKIES_BULK,1.37,6244,2018-01-05,CUKIERKI MLECZNE /CHOCO/ROSHEN
CHEMISTRY,3,3294,2018-01-09,PERSIL 280 G COLOR
ALCOHOL,3,22987,2018-01-05,SZAMPAN MICHEL  ANGELO 0_75L B/SLOD
ALCOHOL,1,22638,2018-01-07,WODKA WYBOROWA 40% 0_2L BUT.
CHEMISTRY,4,2327,2018-01-04,FOLIA ALUMINIOWA 10 M ANNA
ALCOHOL,4,23008,2018-01-06,SZAMPAN SOWIETSKOJE IGRIST.0_7 L
ALCOHOL,1,23154,2018-01-12,CAMPARI 0_5 L
GENERAL_FOOD,1,12329,2018-01-02,VIFON DANIE W STYL.TAJSKIM
CIGARETTES,53,5451,2018-01-09,PAP MARLBORO  GOLD
GENERAL_FOOD,13,13481,2018-01-09,SKORUPKA BURACZKI MIAZGA 385G
CIGARETTES,5,5163,2018-01-05,PAP LUCKY STRIKE 20 FLOW
OCCASIONAL,5,17340,2018-01-01,JOGURT FINEZJA 4*115 G
SWEETS,6,19532,2018-01-05,GOPL.CUKIERKI MIETA 90G
DRINK_JUICE,2,9003,2018-01-02,ZBYSZKO MAXER 2 L GAZ COLA
POULTRY,1,1637,2018-01-06,PASZTET PODLASKI 155GR DROSED PUSZKA
GENERAL_FOOD,1,13110,2018-01-07,PESTKI DYNI 100G FRESCO
GENERAL_FOOD,5,13165,2018-01-07,WIN BUDYN WANILIOWY 60G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,16403,2018-01-07,CIASTKA JEZYKI DARK COCOA 140G
DRINK_JUICE,4,9850,2018-01-07,NAP VERONI 0_7 ACTIVE KARNIT
CIGARETTES,23,5592,2018-01-11,PAP PS BLACK
POULTRY,0.5,17297,2018-01-11,SZYNKA GOTOWANA BIALA KG
TABLETS,1,21232,2018-01-08,TABLETKI LOKOMARIN 15
CIGARETTES,24,4885,2018-01-01,PAP PS BLACK 100
VEGETABLES,18.69,21359,2018-01-01,KT OGOREK ZIELONY
CHEMISTRY,4,3660,2018-01-11,MYDLO PALMOLIVE 90 G MILD
DRINK_JUICE,6,10401,2018-01-10,NAP SPRITE 1L GAZ
DAIRY_CHESSE,6,7368,2018-01-06,BAKOMA  TWIST TRUSKAWKA 400G
GENERAL,3,11428,2018-01-04,SOK Z BURAKA 750 ML
DAIRY_CHESSE,11,8602,2018-01-12,KNORR BARSZCZ CZERWONY 53 G NAJSMAC_
DAIRY_CHESSE,6,7259,2018-01-05,JOGURT NATUR.GRECKI 400 G MLECZNA ZAGRO
SPICES,11,18141,2018-01-03,DR O PROSZEK DO PIECZENIA  30G
CHIPS_FLAKES,3,4564,2018-01-06,CATERING SANDWICH Z POMID.
POULTRY,0.77,17114,2018-01-06,KIE?BASKI PYSZNE KG
COFFEE TEA,1,5958,2018-01-07,KAWA NESCAFE 100 G CREME
GENERAL_FOOD,1,13303,2018-01-08,PUDL GOLABKI W POMID 500 G
DAIRY_CHESSE,14,6425,2018-01-01,DA FANTASIA Z CZEKOLADA 110G
CIGARETTES,10,4850,2018-01-01,PAP CHESTERFILD RED
CHEMISTRY,2,3393,2018-01-10,BLOK TECHNICZNY A3
DRINK_JUICE,17,9590,2018-01-06,NAP COCOLA 0_2 PUSZKA
CHEMISTRY,2,2925,2018-01-07,SCIERKI UNIWERSALNE 3X
SWEETS,3,20594,2018-01-10,KOPIKO CUKIERKI 100 G
DAIRY_CHESSE,3,8485,2018-01-11,SEREK HEJ TRUSKAWKA 150 G
DAIRY_CHESSE,15,7398,2018-01-06,DESER JANA CZEKOLADOWY 120G
GROATS_RICE_PASTA,8,14332,2018-01-06,WAFLE SUNNY 60G Z CEBULA
POULTRY,0.84,17272,2018-01-11,KIELBASA WINERKI KG
CIGARETTES,10,5468,2018-01-09,PAP PS BLACK 100
POULTRY,1,1754,2018-01-10,LOWICZ DZEM TRUSKAWKOWY N/S?
SWEETS,20,20653,2018-01-10,ROGAL CHIPICAO 65G
BREAD,2,1142,2018-01-03,S SKUBANIEC FOREMKA
VEGETABLES,3,21446,2018-01-02,KT ZIOLA  DONICZKA  1 SZT
DAIRY_CHESSE,13,8537,2018-01-12,CHRUPKI KUKURYDZIANE  60 G
POULTRY,0.405,17268,2018-01-11,KABANOSY Z DROBIEM KG
GENERAL,15,11944,2018-01-11,MAK EKOMAK 500 G SWIDERKI
ALCOHOL,8,440,2018-01-05,PIWO WARKA 0_5L PUSZKA
POULTRY,0.2,10914,2018-01-05,DELFINKI RYBNE PANIER.LUZ
CHIPS_FLAKES,5,4439,2018-01-03,LAYS CHETOS PAPRYKA 165 G
CHEMISTRY,1,3031,2018-01-08,HELP 300 G COLOR
DAIRY_CHESSE,4.195,8461,2018-01-11,SER EDEN/GOUDA/MORSKI/EDEK
CHEMISTRY,1,2371,2018-01-04,PAPIER TOALETOWY MEA BIALY 4 ROLKI
ALCOHOL,1,22673,2018-01-08,WODKA ABSOLWENT 0_5L
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,16045,2018-01-01,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G
POULTRY,2,1706,2018-01-08,TOREBKA NA BUTELK?
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,16487,2018-01-08,KAMIS MUSZTARDA ROSYJSKA 180 G
ICE_CREAMS_FROZEN,1,14927,2018-01-04,LODY GRAND
COFFEE TEA,1,5793,2018-01-03,HER.LISC.ZAS-POL MADRAS 80G KAR.       .
TABLETS,3,21150,2018-01-05,PLASTER POLSKI LEK DO CIECIA 6 CM
SPICES,3,18233,2018-01-04,KNORR IMBIR Z NIGERI 15 G
BREAD,44.5,1077,2018-01-02,C CHLEB KROJONY 0_9 KG
TABLETS,1,21175,2018-01-06,OPASKA ELASTYCZNA 5M *10 CM
ICE_CREAMS_FROZEN,1,14811,2018-01-03,BARSZCZ UKRAINSKI 450G NORDIS
ICE_CREAMS_FROZEN,11,15749,2018-01-09,LODY PIRULO BANANI 45 ML
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,21,16426,2018-01-07,KUBUS WATER 0_5L  CYTRYNOWA
ALCOHOL,26,22826,2018-01-11,WODKA KRUPNIK PREMIUM 0_5 L
CHIPS_FLAKES,11,4495,2018-01-04,PLATKI CORN FLAKES 250G NESTLE
DRINK_JUICE,8,8926,2018-01-02,NAP SPRITE 1_5 L
DRINK_JUICE,9,10759,2018-01-12,ZBYSZKO 3 LIMONKI 1_5L GAZ
VEGETABLES,0.47,21573,2018-01-04,KT OGOREK GRUNTOWY
ICE_CREAMS_FROZEN,1,14887,2018-01-03,WLOSZCZYZNA PASKI 450G NORDIS
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,19,16222,2018-01-04,KONCENTRAT POMIDOROWY 190 G SLON.OGROD
GENERAL_FOOD,30,12473,2018-01-03,O SLONECZNIK PRAZONY 80 G
GENERAL_FOOD,2,13592,2018-01-10,KNORR SOS MYSLIWSKI
GENERAL_FOOD,2,13173,2018-01-07,WIN POMYSL NA RYBE NA SOS KOPERKOWY
VEGETABLES,20.43,22072,2018-01-10,KT PAPRYKA CZERWONA/ZOLTA
GROATS_RICE_PASTA,3,14179,2018-01-03,SONKO KASZA JECZMIENNA PERLOWA 4*100G
SWEETS,3,20796,2018-01-11,LIZAK PILKA
DAIRY_CHESSE,6,8455,2018-01-11,POEZJA DESER MLECZ ORZECH 180 G
GENERAL,5,11581,2018-01-06,PUDL KETCHUP ?AGODNY 410 G
TABLETS,11,21285,2018-01-11,ASPIRYN ULTRA 2 SZT
ALCOHOL,1,22339,2018-01-02,NAP SPIR SOPLICA CYTRYNA 0_5 L
DRINK_JUICE,3,8786,2018-01-01,NAP SPRITE 1_5 L
POULTRY,2,11018,2018-01-09,DORSZ PO GRECKU 150 G
GENERAL_FOOD,10,13686,2018-01-10,ZELATYNA Z PRZYPR.CYKORIA
ALCOHOL,2,22724,2018-01-09,WODKA ABSOLWENT 0_5L
CHEMISTRY,1,3836,2018-01-12,EWA SZAMPON POTROJNA SILA ZIÓ? 400 ML
ALCOHOL,4,863,2018-01-10,PIWO REDDS MALINOWY 0_4  BEZ/ZWR
SPICES,1,18282,2018-01-05,KAMIS BAZYLIA 10 G
VEGETABLES,175,21668,2018-01-05,KT RZODKIEWKA PECZEK
SWEETS,2,20460,2018-01-09,WAFLE FAMILIJNE 180 G KAKAO
VEGETABLES,11,22166,2018-01-11,KT SALATA LODOWA
ALCOHOL,6,22602,2018-01-06,WODKA ZUBRÓWKA BIA?A 0_7 L
SWEETS,3,20867,2018-01-11,WEDEL CZEK GORZKA 100G
GROATS_RICE_PASTA,2,14094,2018-01-02,MAKA KRUPCZATKA  ZLOTY LAN TYP 450 1KG
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,9,16681,2018-01-10,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ
BREAD,4,1151,2018-01-04,C BULKA TARTA
DRINK_JUICE,14,9188,2018-01-04,LODY KAKTUS CYTR.45 ML
DRINK_JUICE,2,10636,2018-01-12,KUBUS GO 0_3 ML MAR +JAB+POM
BREAD,204,1416,2018-01-11,C BULKA SEROWA
COFFEE TEA,2,5981,2018-01-08,HERB.SAGA EXPR.20SZT
ICE_CREAMS_FROZEN,1,15363,2018-01-06,PIEROGI Z TRUSKAWKA 450 G
DRINK_JUICE,8,8822,2018-01-01,STAR CHIPS SER ZIEMNIAKI 125 G
CHEMISTRY,1,3967,2018-01-12,TYTAN DO WC 700G ZIELONY
ICE_CREAMS_FROZEN,10,15327,2018-01-06,LODY ROZEK KAKTUS
SPICES,1,18453,2018-01-07,SEKACZ KAKAOWY 32 G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,3,16213,2018-01-04,KAMYKI JUTRZENKA ORZECHOWE 100G
DAIRY_CHESSE,144,6948,2018-01-03,TWAROG SREMSKI 250G TLUSTY
CHEMISTRY,2,3650,2018-01-11,LUDWIK D/NACZYN 1L MIETOW
POULTRY,3,1612,2018-01-05,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK
ICE_CREAMS_FROZEN,1,14892,2018-01-03,ZAPIEKANKA 195 G
GENERAL,1,11273,2018-01-02,MOZZARELLA 125 G MINI
