original_title,title_length,production_companies
Ocean's Twelve,14, WV Films III
Left Behind,11,Stoney Lake Entertainment
Straw Dogs,10,Battleplan Productions
Argo,4,GK Films
Pitch Perfect 2,15, Gold Circle Films
Leap Year,9, BenderSpink
Bright Star,11, UK Film Council
Transformers: Dark of the Moon,30,Paramount Pictures
Brick Mansions,14, CinÃ©+
Paycheck,8, Province of British Columbia Film Incentive BC
The Dark Knight,15,DC Comics
Little Black Book,17, Blue Star Pictures
We Bought a Zoo,15,Twentieth Century Fox Film Corporation
Rumor Has It...,15,Village Roadshow Pictures
Red Dragon,10,Universal Pictures
In Bruges,9,Blueprint Pictures
The Cold Light of Day,21, Film Rites
Cloudy with a Chance of Meatballs 2,35,Columbia Pictures
The Martian,11, Mid Atlantic Films
Supernova,9, Screenland Pictures
Dawn of the Planet of the Apes,30, TSG Entertainment
Flightplan,10,Imagine Entertainment
The Rite,8, Hungarian National Film Office
Lucy,4, Canal+
The Bourne Supremacy,20, Motion Picture THETA Produktionsgesellschaft
Friends with Benefits,21,Castle Rock Entertainment
The Spirit,10, Dark Lot Entertainment
The Frozen Ground,17, Emmett/Furla Films
Marie Antoinette,16, Tohokushinsha Film
I Spy,5,Colombia Pictures
Zack and Miri Make a Porno,26,Blue Askew
Rock the Kasbah,15, QED International
Red Eye,7, Craven-Maddalena Films
Bridget Jones: The Edge of Reason,33,Miramax Films
Fast & Furious,14, Dentsu Inc.
The Call,8,TriStar Pictures
Ghost Rider,11, Crystal Sky Pictures
She's the Man,13, Lakeshore Entertainment
The Wild,8, C.O.R.E. Feature Animation
Not Another Teen Movie,22,Original Film
The Bourne Ultimatum,20, The Kennedy/Marshall Company
Saving Silverman,16,Village Roadshow Pictures
Hannah Montana: The Movie,25, It's a Laugh Productions
Heaven is for Real,18, Screen Gems
Untraceable,11, Cohen/Pearl Productions
House of the Dead,17, Brightlight Pictures
The Girl Next Door,18, New Regency Pictures
Young Adult,11, Indian Paintbrush
Alfie,5, Patalex Productions
The Thing,9,Universal Pictures
Blackhat,8, Forward Pass
Underworld,10, Subterranean Productions LLC
The Exorcism of Emily Rose,26,Lakeshore Entertainment
Burke & Hare,12, Quickfire Films
Cake,4, We're Not Brothers Productions
Extremely Loud & Incredibly Close,33, Scott Rudin Productions
Dark Water,10,Vertigo Entertainment
The Little Prince,17, On Entertainment
Burn After Reading,18, Relativity Media
Shark Tale,10, DreamWorks Animation
Bride Wars,10,Dune Entertainment
The Hunger Games: Mockingjay - Part 2,37, StudioCanal
Joy Ride,8, LivePlanet
Speed Racer,11, Studio Babelsberg
The Visit,9, Blinding Edge Pictures
Troy,4,Plan B Entertainment
A Mighty Heart,14, Revolution Films
The Day the Earth Stood Still,29, 3 Arts Entertainment
Harry Potter and the Chamber of Secrets,39, Warner Bros.
Apollo 18,9, Bekmambetov Projects Ltd.
Stone,5, Mimran Schur Pictures
X-Men: Days of Future Past,26, Bad Hat Harry Productions
Proof,5, Hart-Sharp Entertainment
Trapped,7,Senator Film Produktion
Femme Fatale,12, Quinta Communications
A Beautiful Mind,16, Universal Pictures
Bad Teacher,11, Mosaic Media Group
Mama,4, De Milo
Hellboy,7,Revolution Studios
Green Zone,10, Working Title Films
Sky Captain and the World of Tomorrow,37, Natural Nylon Entertainment
Bride Wars,10, Fox 2000 Pictures
The Bourne Ultimatum,20, Motion Picture BETA Produktionsgesellschaft
Edge of Darkness,16,Icon Productions
The Spiderwick Chronicles,25, The Kennedy/Marshall Company
Halloween: Resurrection,23,Dimension Films
Final Destination 3,19, Matinee Pictures
Cloverfield,11,Paramount Pictures
Collateral Damage,17, Hacienda Productions
The Lincoln Lawyer,18, Sidney Kimmel Entertainment
Fury,4,Columbia Pictures
Grindhouse,10, Troublemaker Studios
Final Destination,17, Hard Eight Pictures
The Majestic,12,Village Roadshow Pictures
Dan in Real Life,16, Jon Shestack Productions
The Amityville Horror,21, Dimension Films
Ex Machina,10,DNA Films
Ghost Ship,10,Village Roadshow Pictures
Mr. Bean's Holiday,18, Working Title Films
Robin Hood,10, Relativity Media
Les MisÃ©rables,15, Working Title Films
Paddington,10,The Weinstein Company
Mandela: Long Walk to Freedom,29, Film Afrika Worldwide
Spotlight,9, Entertainment One Features
The Grudge,10, Vertigo Entertainment
John Tucker Must Die,20, John US Productions
The Judge,9, Team Downey
A Beautiful Mind,16, DreamWorks SKG
Arthur,6,Warner Bros.
The Perfect Storm,17, Radiant Productions
Dragonfly,9, Gran Via Productions
Contraband,10, StudioCanal
Obsessed,8,Sony Pictures
Space Chimps,12, Vanguard Animation
Click,5, Columbia Pictures Corporation
Seabiscuit,10, Touchstone Pictures
The Adventures of Tintin,24,Paramount Pictures
The Forbidden Kingdom,21, China Film Co-Production Corporation
Click,5, Happy Madison Productions
The Help,8,DreamWorks SKG
Point Break,11,Studio Babelsberg
Big Momma's House,17,Twentieth Century Fox Film Corporation
Percy Jackson & the Olympians: The Lightning Thief,50, Fox 2000 Pictures
The Spirit,10, Odd Lot Entertainment
Down with Love,14, Mediastream Dritte Film
Rio 2,5, Twentieth Century Fox Animation
The Chronicles of Narnia: The Voyage of the Dawn Treader,56, Fox 2000 Pictures
World War Z,11, Apparatus Productions
The Boy in the Striped Pyjamas,30, Heyday Films
Ready to Rumble,15,Bel Air Entertainment
The Fountain,12, New Regency Pictures
The League of Extraordinary Gentlemen,37, Mediastream Dritte Film GmbH & Co. Beteiligungs KG
2 Guns,6,Universal Studios
Babel,5, Central Films
Inception,9, Warner Bros.
Law Abiding Citizen,19,Film Department
The Artist,10, Jouror Productions
What Happens in Vegas,21, Regency Enterprises
Death Race,10, Cruise/Wagner Productions
Watchmen,8, Legendary Pictures
Brave,5,Walt Disney Pictures
Batman Begins,13, Syncopy
Charlie and the Chocolate Factory,33, The Zanuck Company
Joy Ride,8,Regency Enterprises
Godsend,7, Blue Productions
Suite FranÃ§aise,16,Qwerty Films
Soul Surfer,11, TriStar Pictures
Perfume: The Story of a Murderer,32, VIP Medienfonds 4
Little Fockers,14, Universal Pictures
A.I. Artificial Intelligence,28,DreamWorks SKG
The Master,10, Annapurna Pictures
The Wedding Ringer,18,Miramax Films
Red Dawn,8,Contrafilm
Leap Year,9,Universal Pictures
Banlieue 13,11, EuropaCorp
Into the Storm,14, Village Roadshow Pictures
The Soloist,11,DreamWorks
Pan,3, Berlanti Productions
San Andreas,11, Warner Bros.
Mission: Impossible - Ghost Protocol,36,Paramount Pictures
Fantastic Mr. Fox,17, Regency Enterprises
Surrogates,10, Top Shelf Productions
The Box,7, Lin Pictures
Atlantis: The Lost Empire,25, Walt Disney Feature Animation
The Dressmaker,14,Amazon Studios
The Guardian,12, Firm Films
Freedom Writers,15, Kernos Filmproduktionsgesellschaft & Company
Burnt,5,Double Feature Films
Panic Room,10,Columbia Pictures Corporation
Carol,5,Killer Films
Eastern Promises,16, TÃ©lÃ©film Canada
Ender's Game,12, Odd Lot Entertainment
Hansel & Gretel: Witch Hunters,30,Paramount Pictures
Clash of the Titans,19,The Zanuck Company
Morning Glory,13,Bad Robot
The Machinist,13,Filmax Entertainment
Agent Cody Banks,16, Maverick Films
Keeping the Faith,17, Triple Threat Talent
Taken 2,7,Twentieth Century Fox Film Corporation
Horrible Bosses,15, Rat Entertainment
The Brothers Bloom,18,The Weinstein Company
Timeline,8, Cobalt Media Group
Pride & Prejudice,17, Working Title Films
Indiana Jones and the Kingdom of the Crystal Skull,50,Lucasfilm
In the Heart of the Sea,23, K. JAM Media
Ninja Assassin,14, Silver Pictures
Attack the Block,16, Film4
The Hangover Part III,21, Green Hat Films
Hitman: Agent 47,16, Fox International Productions
Elizabeth: The Golden Age,25, Working Title Films
Smokin' Aces,12, Scion Films
Mystic River,12, Warner Bros.
Knight and Day,14, Pink Machine
Big Trouble,11,Touchstone Pictures
The Jacket,10, Mandalay Pictures
While We're Young,17,Scott Rudin Productions
The Skulls,10, Newmarket Capital Group
Son of God,10, LightWorkers Media
Movie 43,8, Witness Protection Films
Chappie,7,Columbia Pictures
Gravity,7, Heyday Films
Pirates of the Caribbean: On Stranger Tides,43, Moving Picture Company (MPC)
What Just Happened,18,2929 Productions
In the Valley of Elah,21, NALA Films
Ghosts of Mars,14, Storm King Productions
The Brothers Grimm,18, Mosaic Media Group
Seven Psychopaths,17, CBS Films
Are We There Yet?,17, Revolution Studios
The Grey,8,Scott Free Productions
12 Rounds,9, Fox Atomic
Vantage Point,13, Kanzaman
Bringing Down The House,23,Hyde Park Films
Katy Perry: Part of Me,22, MTV Films
Monster-in-Law,14,New Line Cinema
I Am Number Four,16, Reliance BIG Entertainment
X-Men Origins: Wolverine,24, Dune Entertainment
Out of the Furnace,18, Energy Entertainment
Sherlock Holmes,15,Village Roadshow Pictures
Apocalypto,10, Touchstone Pictures
Premonition,11,TriStar Pictures
Evan Almighty,13, Shady Acres Entertainment
The Invasion,12, Vertigo Entertainment
The Last Airbender,18, Industrial Light & Magic (ILM)
Angel Eyes,10,Warner Bros. Pictures
The Vow,7,Spyglass Entertainment
Cars,4, Pixar Animation Studios
127 Hours,9, Dune Entertainment
The Monuments Men,17, Studio Babelsberg
Night at the Museum,19, 21 Laps Entertainment
Just Like Heaven,16, MacDonald/Parkes Productions
American Sniper,15,Village Roadshow Pictures
Dream House,11,Cliffjack Motion Pictures
Whiteout,8, Don Carmody Productions
The Little Vampire,18,New Line Cinema
The Phantom of the Opera,24, Scion Films
Black Mass,10, Free State Pictures
The Stepford Wives,18, DreamWorks Pictures
Mr. Nobody,10, Virtual Films
Secret in Their Eyes,20,Ingenious Media
Gangs of New York,17, Initial Entertainment Group (IEG)
The Amazing Spider-Man,22,Columbia Pictures
The Frozen Ground,17,Grindstone Entertainment Group
Terminator Genisys,18, Skydance Productions
St. Vincent,11,The Weinstein Company
Godzilla,8,Toho Company
Shoot 'Em Up,12, Angry Films
Duplicity,9, Laura Bickford Productions
Big Eyes,8, Silverwood Films
Gnomeo & Juliet,15,Starz Animation
I Am Legend,11, Weed Road Pictures
RoboCop,7,Columbia Pictures
The Devil's Double,18,Corrino Media Corporation
The Water Horse,15, Beacon Pictures
Training Day,12, NPV Entertainment
Abduction,9, Vertigo Entertainment
Transsiberian,13, Scout Productions
Flushed Away,12,Aardman Animations
Mirror Mirror,13, Misher Films
The Hunger Games: Mockingjay - Part 2,37, Color Force
What Women Want,15, Centropolis Entertainment
Southpaw,8,Escape Artists
Prom,4, Rickshaw Productions
Fantastic Four,14, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG
Original Sin,12,Metro-Goldwyn-Mayer (MGM)
Wanted,6, Kickstart Productions
New in Town,11, Gold Circle Films
The Wedding Planner,19, Dee Gee Entertainment
Seventh Son,11,Legendary Pictures
Sicko,5,The Weinstein Company
Sin City,8, Troublemaker Studios
Harry Potter and the Prisoner of Azkaban,40, P of A Productions Limited
Knowing,7, Mystery Clock Cinema
License to Wed,14, Robert Simonds Productions
Cast Away,9, ImageMovers
3000 Miles to Graceland,23,Franchise Pictures
The Road,8,2929 Productions
Hitman,6, Dune Entertainment
Deux frÃ¨res,12, TF1 Films Production
Itâ€™s a Boy Girl Thing,23,Prospero Pictures
War Horse,9, Kennedy/Marshall Company
The Holiday,11, Relativity Media
City of Ember,13,Playtone
Alice in Wonderland,19,Walt Disney Pictures
Don't Be Afraid of the Dark,27, Necropia
The Girl with the Dragon Tattoo,31, Metro-Goldwyn-Mayer (MGM)
King Kong,9, Big Primate Pictures
Ghost Ship,10, Ghost Ship Films Pty. Ltd.
Snitch,6, Spitfire Pictures
102 Dalmatians,14, Cruella Productions
Corpse Bride,12, Warner Bros.
Silent Hill: Revelation 3D,26, Konami Corporation Ltd.
The Legend of Hercules,22,Millennium Films
Maleficent,10, Roth Films
The Martian,11, Scott Free Productions
Life as We Know It,18, Gold Circle Films
AVP: Alien vs. Predator,23, Twentieth Century Fox Film Corporation
Kingdom of Heaven,17, Scott Free Productions
"I, Robot",8,Twentieth Century Fox Film Corporation
The Ghost Writer,16, Runteam Ltd.
Orphan,6,Dark Castle Entertainment
Smart People,12, Groundswell Productions
Paranoia,8, Kintop Pictures
Smart People,12,Miramax Films
Austin Powers in Goldmember,27, Eric's Boy
Death Race,10, Scion Films
The Kingdom,11, Forward Pass
Cinderella Man,14, Parkway Pictures (I)
Frankenweenie,13, Tim Burton Animation Company
Blade: Trinity,14, Imaginary Forces
Step Up 3D,10,Summit Entertainment
The Grudge,10, Colombia Pictures
The Hobbit: The Desolation of Smaug,35, New Line Cinema
Next,4, Saturn Films
Bedtime Stories,15,Walt Disney Pictures
Barnyard,8, Paramount Animation
The Grudge 3,12,Ghost House Pictures
Zookeeper,9,Columbia Pictures
Love Happens,12,Universal Pictures
The Descendants,15,Fox Searchlight Pictures
Robots,6,Blue Sky Studios
Deception,9, Dune Entertainment III
Bridge of Spies,15, Amblin Entertainment
Spotlight,9, Rocklin / Faust
We Own the Night,16,Columbia Pictures
Man on Fire,11,Regency Enterprises
G-Force,7,Walt Disney Pictures
The Kite Runner,15, MacDonald/Parkes Productions
Billy Elliot,12, Arts Council of England
Limitless,9, Boy of the Year
The Twilight Saga: New Moon,27, Temple Hill Entertainment
The Lone Ranger,15, Infinitum Nihil
Lemony Snicket's A Series of Unfortunate Events,47,Paramount Pictures
Terminator 3: Rise of the Machines,34, Intermedia Films
Firewall,8,Village Roadshow Pictures
Jeepers Creepers 2,18,United Artists
Shooter,7, Grosvenor Park Impact Productions
The Great Gatsby,16, Red Wagon Entertainment
Jem and the Holograms,21,Universal Pictures
The Crazies,11, Overture Films
The Call,8, WWE Studios
How to Train Your Dragon 2,26, Mad Hatter Entertainment
Kill Bill: Vol. 1,17, A Band Apart
Jackass: The Movie,18,Paramount Pictures
The Interview,13,Columbia TriStar
Punisher: War Zone,18, Marvel Knights
Flight of the Phoenix,21, Davis Entertainment
Killer Joe,10, Picture Perfect (I)
Finding Nemo,12, Disney Enterprises
The Golden Compass,18, Ingenious Film Partners
Tears of the Sun,16, Revolution Studios
Zookeeper,9, Sony Pictures Releasing
Tristan & Isolde,16, Scott Free Productions
The Purge: Anarchy,18,Universal Pictures
Grown Ups,9, Happy Madison Productions
Sorority Row,12,Summit Entertainment
Flightplan,10, Touchstone Pictures
Daredevil,9, New Regency Pictures
Eight Below,11,Walt Disney Pictures
I Am Legend,11, Warner Bros.
One for the Money,17, Sidney Kimmel Entertainment
Conan the Barbarian,19, Millennium Films
The Wedding Ringer,18, LStar Capital
Osmosis Jones,13, Warner Bros.
Assault on Precinct 13,22,Rogue Pictures
The Heartbreak Kid,18, DreamWorks Pictures
Epic Movie,10, Regency Enterprises
Charlie and the Chocolate Factory,33, Plan B Entertainment
Cinderella Man,14, Universal Pictures
Inkheart,8,New Line Cinema
Mr. & Mrs. Smith,16,20th Century Fox
Hannibal Rising,15, ETIC Films
Daddy's Home,12, Good Universe
The Road to El Dorado,21,DreamWorks Animation
50/50,5, Mandate Pictures
Timeline,8, Artists Production Group (APG)
The Lone Ranger,15, Blind Wink Productions
Lord of War,11, Endgame Entertainment
Drive Angry,11,Summit Entertainment
TMNT,4, Imagi Production
Getaway,7,Dark Castle Entertainment
Smart People,12, QED International
The Day After Tomorrow,22, Mel's Cite du Cinema
47 Ronin,8, Moving Picture Company (MPC)
Children of Men,15,Universal Pictures
Death Sentence,14, Brass Hat Films
Ghost Rider,11, Marvel Enterprises
War of the Worlds,17,Paramount Pictures
Endless Love,12,Universal Pictures
Daddy Day Care,14,Columbia Pictures
Gone Girl,9, New Regency Pictures
Hancock,7, Forward Pass
Eat Pray Love,13, Red Om Films
Road Trip,9,DreamWorks SKG
Into the Wild,13, Art Linson Productions
Cloudy with a Chance of Meatballs,33, Sony Pictures Animation
Water for Elephants,19,Ingenious Media
Reign of Fire,13, Touchstone Pictures
The Guard,9, Prescience
The Great Debaters,18,The Weinstein Company
American Pie 2,14, Zide-Perry Productions
Fast & Furious,14, Relativity Media
The Last Legion,15,Ingenious Film Partners
Chef,4, Fetisov Teterin Films
The Mummy Returns,17, Alphaville Films
Two for the Money,17, Morgan Creek Productions
Hot Pursuit,11, Warner Bros.
The Constant Gardener,21, Focus Features
300: Rise of an Empire,22, Hollywood Gang Productions
What Lies Beneath,17,DreamWorks SKG
Teenage Mutant Ninja Turtles,28, Nickelodeon Movies
Auto Focus,10, Good Machine
City By The Sea,15, Sea Breeze Productions Inc.
Piranha 3DD,11, Intellectual Properties Worldwide
Evil Dead,9,TriStar Pictures
Pirates of the Caribbean: Dead Man's Chest,42, Jerry Bruckheimer Films
Alvin and the Chipmunks,23, Regency Enterprises
Hansel & Gretel: Witch Hunters,30, MTV Films
Arbitrage,9,Lionsgate
Hanna,5, Sechzehnte Babelsberg Film
The Pursuit of Happyness,24,Columbia Pictures Corporation
The Hobbit: The Battle of the Five Armies,41, New Line Cinema
License to Wed,14, Phoenix Pictures
Takers,6,Rainforest Films
I Am Sam,8,New Line Cinema
Dragonfly,9, Shady Acres Entertainment
Water for Elephants,19, Flashpoint Entertainment
Gridiron Gang,13,Columbia Pictures
Man of Steel,12, Cruel and Unusual Films
Jem and the Holograms,21, Hasbro Studios
Oblivion,8, Relativity Media
Corky Romano,12, Touchstone Pictures
Carnage,7, Constantin Film Produktion
Resident Evil: Apocalypse,25, Constantin Film Ltd.
Catch Me If You Can,19, Splendid Pictures
A Mighty Heart,14,Plan B Entertainment
Identity Thief,14, Aggregate Films
Legend of the Guardians: The Owls of Ga'Hoole,45, Warner Bros.
2 Guns,6, Emmett/Furla Films
Hannibal Rising,15,Ingenious Film Partners
Me and Orson Welles,19, Freestyle Releasing
The Sentinel,12, Epsilon Motion Pictures
Trance,6, PathÃ©
Lemony Snicket's A Series of Unfortunate Events,47, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
Aloha,5, Vinyl Films
Hellboy II: The Golden Army,27,Universal Pictures
Sabotage,8, Albert S. Ruddy Productions
Signs,5, Touchstone Pictures
Babylon A.D.,12, Babylon
The Lord of the Rings: The Return of the King,45,WingNut Films
