Index,date,group,quantity,unit_cogs
6942,2018-01-03,DAIRY_CHESSE,7,1.46
14008,2018-01-12,GENERAL_FOOD,2,1.16
22334,2018-01-02,ALCOHOL,22,6.44590909090909
5453,2018-01-09,CIGARETTES,1,11.8
18698,2018-01-11,SPICES,4,1.31
14092,2018-01-02,GROATS_RICE_PASTA,6,2.31
5462,2018-01-09,CIGARETTES,18,9.87
6315,2018-01-09,COOKIES_BULK,3.165,11.6808846761453
22408,2018-01-03,ALCOHOL,3,16.4933333333333
18017,2018-01-01,SPICES,3,0.8
7788,2018-01-08,DAIRY_CHESSE,60,2.1363333333333303
12897,2018-01-06,GENERAL_FOOD,1,1.12
18313,2018-01-05,SPICES,1,0.89
7847,2018-01-08,DAIRY_CHESSE,9,1.81555555555556
6517,2018-01-01,DAIRY_CHESSE,8.82,10.792517006802699
15816,2018-01-10,ICE_CREAMS_FROZEN,9,1.88
15346,2018-01-06,ICE_CREAMS_FROZEN,18,1.96
9611,2018-01-06,DRINK_JUICE,2,2.73
11660,2018-01-07,GENERAL,5,3.06
13028,2018-01-06,GENERAL_FOOD,4,1.55
18872,2018-01-01,SWEETS,4,0.73
6277,2018-01-07,COOKIES_BULK,1,7.88
19338,2018-01-04,SWEETS,1,2.43
3693,2018-01-11,CHEMISTRY,5,2.13
3008,2018-01-08,CHEMISTRY,3,4.74
21060,2018-01-12,SWEETS,9,1.08
6785,2018-01-03,DAIRY_CHESSE,2,1.775
14147,2018-01-03,GROATS_RICE_PASTA,6,1.96
11813,2018-01-09,GENERAL,1,1.78
17022,2018-01-03,POULTRY,3.01,16.7774086378738
4358,2018-01-01,CHIPS_FLAKES,3,3.75
10375,2018-01-10,DRINK_JUICE,3,1.8
15280,2018-01-06,ICE_CREAMS_FROZEN,121,1.07876033057851
13282,2018-01-08,GENERAL_FOOD,1,3.17
16206,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,6,1.83
2686,2018-01-06,CHEMISTRY,1,4.19
11669,2018-01-07,GENERAL,5,3.3339999999999996
8874,2018-01-02,DRINK_JUICE,4,2.34
22535,2018-01-05,ALCOHOL,12,2.9633333333333303
5412,2018-01-08,CIGARETTES,14,9.60285714285714
19723,2018-01-06,SWEETS,24,0.61
3104,2018-01-08,CHEMISTRY,8,0.83
591,2018-01-07,ALCOHOL,4,1.83
7994,2018-01-09,DAIRY_CHESSE,1,6.89
22365,2018-01-02,ALCOHOL,1,17.29
17249,2018-01-10,POULTRY,1.515,10.8514851485149
8600,2018-01-12,DAIRY_CHESSE,79,0.8734177215189871
14399,2018-01-08,GROATS_RICE_PASTA,10,1.78
19444,2018-01-04,SWEETS,2,2.35
8767,2018-01-01,DRINK_JUICE,4,1.49
10911,2018-01-04,POULTRY,3,1.99
17391,2018-01-04,OCCASIONAL,1,0.39
13203,2018-01-08,GENERAL_FOOD,28,3.57
20251,2018-01-08,SWEETS,2,1.68
21923,2018-01-08,VEGETABLES,0.96,3.7604166666666696
17195,2018-01-08,POULTRY,0.13,23.615384615384606
4521,2018-01-05,CHIPS_FLAKES,15,1.778
1812,2018-01-12,POULTRY,6,0.99
8846,2018-01-01,DRINK_JUICE,5,0.79
7593,2018-01-07,DAIRY_CHESSE,30,0.8
7657,2018-01-07,DAIRY_CHESSE,3,3.67
11307,2018-01-02,GENERAL,19,0.74
11152,2018-01-12,POULTRY,2,2.29
12829,2018-01-05,GENERAL_FOOD,10,1.17
12177,2018-01-01,GENERAL_FOOD,1,2.63
14009,2018-01-12,GENERAL_FOOD,4,1.01
19421,2018-01-04,SWEETS,2,2.53
20628,2018-01-10,SWEETS,4,0.7
770,2018-01-09,ALCOHOL,11,1.99
15422,2018-01-07,ICE_CREAMS_FROZEN,17,2.13
21801,2018-01-07,VEGETABLES,42.15,4.6920521945433
13050,2018-01-07,GENERAL_FOOD,1,1.08
21703,2018-01-06,VEGETABLES,5,4.952
14071,2018-01-01,GROATS_RICE_PASTA,4,1.4
5854,2018-01-04,COFFEE TEA,4,2.25
5586,2018-01-11,CIGARETTES,15,9.91866666666667
20788,2018-01-11,SWEETS,18,0.08
3988,2018-01-12,CHEMISTRY,4,1.06
662,2018-01-08,ALCOHOL,3,1.67
17087,2018-01-05,POULTRY,3.95,10.698734177215199
14378,2018-01-08,GROATS_RICE_PASTA,1,4.18
1280,2018-01-07,BREAD,410.5,2.65120584652862
969,2018-01-12,ALCOHOL,3,2.04
21920,2018-01-08,VEGETABLES,13.155,5.1539338654504006
734,2018-01-08,ALCOHOL,25,2.14
3822,2018-01-12,CHEMISTRY,1,2.25
2877,2018-01-07,CHEMISTRY,1,2.25
8557,2018-01-12,DAIRY_CHESSE,32,0.6415625
12566,2018-01-04,GENERAL_FOOD,5,2.91
17787,2018-01-11,GENERAL_ITEMS,9,2.13
10108,2018-01-08,DRINK_JUICE,10,0.79
3951,2018-01-12,CHEMISTRY,1,3.19
4229,2018-01-08,CHEWING_GUM_LOLIPOPS,7,1.46
8133,2018-01-09,DAIRY_CHESSE,5,2.4
13947,2018-01-12,GENERAL_FOOD,8,2.69
6153,2018-01-12,COFFEE TEA,11,7.71090909090909
20795,2018-01-11,SWEETS,2,1.54
5154,2018-01-05,CIGARETTES,4,10.85
5667,2018-01-12,CIGARETTES,11,9.96
1759,2018-01-10,POULTRY,3,1.04
13084,2018-01-07,GENERAL_FOOD,1,0.99
18406,2018-01-07,SPICES,2,0.65
10167,2018-01-09,DRINK_JUICE,5,3.9
214,2018-01-02,ALCOHOL,12,1.57
21890,2018-01-08,VEGETABLES,1.4,1.59285714285714
9394,2018-01-05,DRINK_JUICE,22,3.24
4678,2018-01-08,CHIPS_FLAKES,20,2.58
3354,2018-01-09,CHEMISTRY,2,1.45
15581,2018-01-08,ICE_CREAMS_FROZEN,6,6.38
2964,2018-01-07,CHEMISTRY,1,0.62
15704,2018-01-09,ICE_CREAMS_FROZEN,4,1.13
9396,2018-01-05,DRINK_JUICE,8,1.97
6223,2018-01-04,COOKIES_BULK,0.05,19.4
941,2018-01-11,ALCOHOL,1,1.73
641,2018-01-08,ALCOHOL,24,2.55
20741,2018-01-11,SWEETS,4,1.37
19575,2018-01-05,SWEETS,4,2.195
10092,2018-01-08,DRINK_JUICE,29,0.92
22379,2018-01-02,ALCOHOL,2,16.74
22676,2018-01-08,ALCOHOL,2,21.59
21104,2018-01-03,TABLETS,1,3.51
12413,2018-01-03,GENERAL_FOOD,8,1.68
6558,2018-01-01,DAIRY_CHESSE,14,2.7
839,2018-01-10,ALCOHOL,3,2.32
22970,2018-01-04,ALCOHOL,2,7.04
10221,2018-01-09,DRINK_JUICE,4,2.25
9306,2018-01-04,DRINK_JUICE,47,0.78
18922,2018-01-01,SWEETS,3,1.75
16426,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,21,1.28142857142857
413,2018-01-05,ALCOHOL,46,1.03652173913043
14275,2018-01-05,GROATS_RICE_PASTA,5,1.4
4192,2018-01-07,CHEWING_GUM_LOLIPOPS,1,0.89
19797,2018-01-06,SWEETS,43,0.4525581395348839
9289,2018-01-04,DRINK_JUICE,5,1.99
5662,2018-01-12,CIGARETTES,54,9.868148148148153
15721,2018-01-09,ICE_CREAMS_FROZEN,1,11.18
11860,2018-01-10,GENERAL,2,2.7
11016,2018-01-08,POULTRY,2,2.81
172,2018-01-01,ALCOHOL,16,1.95
10923,2018-01-05,POULTRY,3,1.18
9002,2018-01-02,DRINK_JUICE,2,0.9
22866,2018-01-12,ALCOHOL,34,4.16
14056,2018-01-01,GROATS_RICE_PASTA,6,2.17
13427,2018-01-09,GENERAL_FOOD,1,2.99
10557,2018-01-11,DRINK_JUICE,1,1.43
3307,2018-01-09,CHEMISTRY,5,2.32
11840,2018-01-10,GENERAL,12,0.9
5317,2018-01-07,CIGARETTES,37,10.6940540540541
11681,2018-01-07,GENERAL,2,4.45
16053,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,12.89
19574,2018-01-05,SWEETS,3,2.53
12139,2018-01-01,GENERAL_FOOD,5,0.92
13090,2018-01-07,GENERAL_FOOD,1,1.12
9512,2018-01-05,DRINK_JUICE,6,0.99
7215,2018-01-05,DAIRY_CHESSE,14,2.9992857142857097
14210,2018-01-04,GROATS_RICE_PASTA,2,4.08
602,2018-01-07,ALCOHOL,13,2.7153846153846097
22095,2018-01-10,VEGETABLES,21,2.0033333333333303
23011,2018-01-06,ALCOHOL,1,5.0
21962,2018-01-09,VEGETABLES,8.794,4.39163065726632
17812,2018-01-06,GENERAL_ITEMS,17,3.85
14722,2018-01-01,ICE_CREAMS_FROZEN,2,2.55
14830,2018-01-03,ICE_CREAMS_FROZEN,5,2.45
10801,2018-01-01,POULTRY,1,2.85
5307,2018-01-07,CIGARETTES,5,12.0
14050,2018-01-01,GROATS_RICE_PASTA,5,1.11
3594,2018-01-11,CHEMISTRY,4,3.39
21965,2018-01-09,VEGETABLES,5.8,0.98448275862069
11823,2018-01-09,GENERAL,2,3.42
21273,2018-01-10,TABLETS,2,3.05
469,2018-01-06,ALCOHOL,4,2.3
21597,2018-01-04,VEGETABLES,50.91,2.5252406207032
21530,2018-01-03,VEGETABLES,26,1.6
5927,2018-01-06,COFFEE TEA,6,1.45
19510,2018-01-05,SWEETS,0.57,9.91228070175439
10153,2018-01-09,DRINK_JUICE,7,2.25
6581,2018-01-02,DAIRY_CHESSE,5,1.07
15350,2018-01-06,ICE_CREAMS_FROZEN,28,1.5864285714285702
15780,2018-01-09,ICE_CREAMS_FROZEN,1,3.99
11131,2018-01-12,POULTRY,3,6.5
2654,2018-01-06,CHEMISTRY,1,1.27
4340,2018-01-01,CHIPS_FLAKES,1,0.83
6181,2018-01-01,COOKIES_BULK,0.19,17.0
15201,2018-01-05,ICE_CREAMS_FROZEN,3,3.19
2841,2018-01-07,CHEMISTRY,2,3.79
21372,2018-01-01,VEGETABLES,2,1.73
19997,2018-01-07,SWEETS,38,0.8
12389,2018-01-03,GENERAL_FOOD,2,1.14
7581,2018-01-07,DAIRY_CHESSE,13,1.12692307692308
22247,2018-01-12,VEGETABLES,5,1.26
10440,2018-01-10,DRINK_JUICE,9,2.18
22936,2018-01-02,ALCOHOL,1,13.94
13939,2018-01-12,GENERAL_FOOD,1,3.45
19516,2018-01-05,SWEETS,1,1.36
15119,2018-01-05,ICE_CREAMS_FROZEN,4,4.29
18627,2018-01-10,SPICES,1,1.61
16953,2018-01-02,POULTRY,0.42,13.452380952381
22634,2018-01-07,ALCOHOL,5,20.77
8908,2018-01-02,DRINK_JUICE,7,1.39571428571429
3614,2018-01-11,CHEMISTRY,1,4.59
8589,2018-01-12,DAIRY_CHESSE,26,0.89
21663,2018-01-05,VEGETABLES,90.75,4.875702479338839
14030,2018-01-01,GROATS_RICE_PASTA,2,2.02
11985,2018-01-11,GENERAL,2,3.57
6415,2018-01-01,DAIRY_CHESSE,1,1.69
12661,2018-01-04,GENERAL_FOOD,1,2.89
2374,2018-01-04,CHEMISTRY,2,8.44
6959,2018-01-04,DAIRY_CHESSE,6,2.31
3917,2018-01-12,CHEMISTRY,1,1.99
333,2018-01-04,ALCOHOL,21,1.9885714285714295
10863,2018-01-03,POULTRY,1,3.65
6155,2018-01-12,COFFEE TEA,4,2.06
478,2018-01-06,ALCOHOL,20,1.12
14286,2018-01-06,GROATS_RICE_PASTA,1,2.43
20202,2018-01-08,SWEETS,18,0.93
1119,2018-01-03,BREAD,73,2.4
19269,2018-01-03,SWEETS,14,2.50428571428571
1676,2018-01-08,POULTRY,1,3.69
19726,2018-01-06,SWEETS,1,0.84
5301,2018-01-07,CIGARETTES,46,10.73
19776,2018-01-06,SWEETS,1,5.13
9924,2018-01-08,DRINK_JUICE,7,2.44
6010,2018-01-09,COFFEE TEA,1,2.39
12250,2018-01-02,GENERAL_FOOD,1,1.39
3422,2018-01-10,CHEMISTRY,3,0.48
15057,2018-01-05,ICE_CREAMS_FROZEN,4,3.33
6998,2018-01-04,DAIRY_CHESSE,30,1.18
6224,2018-01-04,COOKIES_BULK,0.4,11.925
6580,2018-01-02,DAIRY_CHESSE,3,1.07
16975,2018-01-02,POULTRY,4.88,16.1065573770492
10791,2018-01-01,POULTRY,1.62,6.339506172839509
1013,2018-01-12,ALCOHOL,2,1.95
9389,2018-01-05,DRINK_JUICE,2,3.03
12938,2018-01-06,GENERAL_FOOD,8,0.74
5553,2018-01-10,CIGARETTES,1,9.86
9068,2018-01-03,DRINK_JUICE,1,2.81
4902,2018-01-01,CIGARETTES,6,10.9
15878,2018-01-11,ICE_CREAMS_FROZEN,0.145,12.7586206896552
3930,2018-01-12,CHEMISTRY,1,3.59
20573,2018-01-10,SWEETS,11,2.24
14282,2018-01-05,GROATS_RICE_PASTA,4,1.87
13797,2018-01-11,GENERAL_FOOD,1,3.5
2102,2018-01-02,CHEMISTRY,3,0.69
15619,2018-01-08,ICE_CREAMS_FROZEN,12,1.59
16351,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,2.09
22416,2018-01-03,ALCOHOL,28,4.13
16047,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,3.81
6061,2018-01-10,COFFEE TEA,1,1.49
5250,2018-01-06,CIGARETTES,18,10.72
19439,2018-01-04,SWEETS,6,2.06
9383,2018-01-05,DRINK_JUICE,1,0.74
18439,2018-01-07,SPICES,1,2.4
10721,2018-01-12,DRINK_JUICE,2,5.56
13258,2018-01-08,GENERAL_FOOD,12,1.93416666666667
12078,2018-01-01,GENERAL_FOOD,2,2.29
3828,2018-01-12,CHEMISTRY,1,4.89
8080,2018-01-09,DAIRY_CHESSE,3,2.59
4374,2018-01-01,CHIPS_FLAKES,4,2.88
16376,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,8,3.56
13607,2018-01-10,GENERAL_FOOD,9,0.73
22550,2018-01-05,ALCOHOL,32,3.753125
4626,2018-01-07,CHIPS_FLAKES,3,3.75
13037,2018-01-07,GENERAL_FOOD,4,1.01
545,2018-01-06,ALCOHOL,24,1.96541666666667
17065,2018-01-05,POULTRY,0.27,17.3333333333333
17355,2018-01-02,OCCASIONAL,2,13.06
20636,2018-01-10,SWEETS,7,1.14
19135,2018-01-03,SWEETS,9,2.9
19075,2018-01-02,SWEETS,1,0.55
17296,2018-01-11,POULTRY,1.26,19.2777777777778
8121,2018-01-09,DAIRY_CHESSE,4,2.41
12053,2018-01-12,GENERAL,2,2.41
22378,2018-01-02,ALCOHOL,3,7.07
5527,2018-01-10,CIGARETTES,14,9.53714285714286
14461,2018-01-09,GROATS_RICE_PASTA,5,1.85
9771,2018-01-07,DRINK_JUICE,5,2.81
2868,2018-01-07,CHEMISTRY,1,2.59
6311,2018-01-09,COOKIES_BULK,10,1.57
13909,2018-01-12,GENERAL_FOOD,4,0.975
10626,2018-01-11,DRINK_JUICE,1,1.86
1674,2018-01-07,POULTRY,1,1.72
15099,2018-01-05,ICE_CREAMS_FROZEN,3,11.426666666666698
10925,2018-01-05,POULTRY,2,1.54
20645,2018-01-10,SWEETS,21,0.63
16841,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,10,0.26
5931,2018-01-06,COFFEE TEA,12,1.49
14355,2018-01-07,GROATS_RICE_PASTA,46,2.02
9457,2018-01-05,DRINK_JUICE,6,1.83
22412,2018-01-03,ALCOHOL,4,17.45
3862,2018-01-12,CHEMISTRY,1,2.25
10543,2018-01-11,DRINK_JUICE,6,1.21
8149,2018-01-10,DAIRY_CHESSE,12,2.93
21314,2018-01-12,TABLETS,1,3.5
5731,2018-01-01,COFFEE TEA,1,3.62
7416,2018-01-06,DAIRY_CHESSE,2,3.18
10913,2018-01-04,POULTRY,1,3.71
21310,2018-01-11,TABLETS,2,0.99
1955,2018-01-01,CHEMISTRY,9,1.61
14015,2018-01-12,GENERAL_FOOD,1,2.26
22552,2018-01-05,ALCOHOL,9,22.15
19978,2018-01-07,SWEETS,11,0.45
11499,2018-01-05,GENERAL,2,5.52
17351,2018-01-01,OCCASIONAL,2,1.54
18036,2018-01-01,SPICES,2,1.99
43,2018-01-05,GENERAL_ITEMS,2,1.98
11417,2018-01-04,GENERAL,1,3.15
8640,2018-01-12,DAIRY_CHESSE,19,2.5789473684210495
3102,2018-01-08,CHEMISTRY,1,5.39
18985,2018-01-02,SWEETS,1,2.24
22250,2018-01-12,VEGETABLES,835.84,0.8488945252679939
8331,2018-01-10,DAIRY_CHESSE,3,1.27
10756,2018-01-12,DRINK_JUICE,16,1.24
17800,2018-01-02,GENERAL_ITEMS,300,3.8396
17779,2018-01-10,GENERAL_ITEMS,2,1.46
17930,2018-01-08,GENERAL_ITEMS,1,1.91
13933,2018-01-12,GENERAL_FOOD,2,1.94
4410,2018-01-02,CHIPS_FLAKES,1,3.72
12145,2018-01-01,GENERAL_FOOD,1,2.39
13936,2018-01-12,GENERAL_FOOD,17,0.79
4098,2018-01-04,CHEWING_GUM_LOLIPOPS,20,1.46
6852,2018-01-03,DAIRY_CHESSE,9,1.78
179,2018-01-01,ALCOHOL,199,1.68
3532,2018-01-10,CHEMISTRY,113,0.36
11502,2018-01-05,GENERAL,1,2.55
14307,2018-01-06,GROATS_RICE_PASTA,8,1.57
14962,2018-01-04,ICE_CREAMS_FROZEN,13,1.12
9660,2018-01-06,DRINK_JUICE,51,2.36352941176471
10777,2018-01-07,POULTRY,61,3.8
15688,2018-01-09,ICE_CREAMS_FROZEN,1,4.92
15271,2018-01-06,ICE_CREAMS_FROZEN,1,10.32
5352,2018-01-07,CIGARETTES,32,0.359375
18881,2018-01-01,SWEETS,9,1.63
7937,2018-01-08,DAIRY_CHESSE,3,1.94
14616,2018-01-12,GROATS_RICE_PASTA,6,1.01
3407,2018-01-10,CHEMISTRY,1,6.15
16239,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,2.03
2132,2018-01-02,CHEMISTRY,1,4.31
21430,2018-01-02,VEGETABLES,5,2.97
3901,2018-01-12,CHEMISTRY,2,3.59
7616,2018-01-07,DAIRY_CHESSE,18,2.05333333333333
4585,2018-01-06,CHIPS_FLAKES,3,2.68
7880,2018-01-08,DAIRY_CHESSE,1,2.05
15600,2018-01-08,ICE_CREAMS_FROZEN,18,2.5
14898,2018-01-03,ICE_CREAMS_FROZEN,1,3.27
13076,2018-01-07,GENERAL_FOOD,0.1,15.9
4047,2018-01-02,CHEWING_GUM_LOLIPOPS,2,2.1
18598,2018-01-10,SPICES,5,0.84
18272,2018-01-05,SPICES,5,0.91
3523,2018-01-10,CHEMISTRY,3,3.41
14339,2018-01-07,GROATS_RICE_PASTA,9,1.04333333333333
20680,2018-01-10,SWEETS,3,2.07
15888,2018-01-11,ICE_CREAMS_FROZEN,4,4.2
1088,2018-01-02,BREAD,83.8,3.2347255369928396
23115,2018-01-10,ALCOHOL,5,6.6739999999999995
10411,2018-01-10,DRINK_JUICE,4,1.44
6616,2018-01-02,DAIRY_CHESSE,5,4.89
22467,2018-01-04,ALCOHOL,1,17.45
5573,2018-01-11,CIGARETTES,24,11.9
8192,2018-01-10,DAIRY_CHESSE,10,1.98
22444,2018-01-03,ALCOHOL,10,11.817
17847,2018-01-02,GENERAL_ITEMS,3,3.15
6201,2018-01-02,COOKIES_BULK,39,0.25
16116,2018-01-02,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,13.48
10094,2018-01-08,DRINK_JUICE,12,1.16
22918,2018-01-01,ALCOHOL,1,13.01
12370,2018-01-03,GENERAL_FOOD,1,1.31
10717,2018-01-12,DRINK_JUICE,7,1.66
12956,2018-01-06,GENERAL_FOOD,1,2.25
16008,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,2.73
16420,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,5,0.93
13345,2018-01-08,GENERAL_FOOD,5,2.19
14002,2018-01-12,GENERAL_FOOD,1,2.19
15308,2018-01-06,ICE_CREAMS_FROZEN,22,1.99272727272727
22810,2018-01-11,ALCOHOL,1,8.55
13503,2018-01-09,GENERAL_FOOD,1,1.83
15683,2018-01-09,ICE_CREAMS_FROZEN,1,4.92
12612,2018-01-04,GENERAL_FOOD,1,0.99
10971,2018-01-07,POULTRY,6,1.59
1497,2018-01-01,POULTRY,3,2.43
22768,2018-01-10,ALCOHOL,1,17.48
21553,2018-01-04,VEGETABLES,1.56,0.487179487179487
13164,2018-01-07,GENERAL_FOOD,3,0.64
13414,2018-01-09,GENERAL_FOOD,3.16,13.006329113924
418,2018-01-05,ALCOHOL,4,1.41
18403,2018-01-07,SPICES,10,0.37
21723,2018-01-06,VEGETABLES,0.11,8.90909090909091
6586,2018-01-02,DAIRY_CHESSE,3,2.44
14815,2018-01-03,ICE_CREAMS_FROZEN,0.55,23.3818181818182
17102,2018-01-06,POULTRY,0.13,19.538461538461497
7397,2018-01-06,DAIRY_CHESSE,3,0.73
7128,2018-01-04,DAIRY_CHESSE,1,0.99
21546,2018-01-04,VEGETABLES,115.28,4.44647814018043
3077,2018-01-08,CHEMISTRY,1,3.28
22246,2018-01-12,VEGETABLES,3,1.07
14881,2018-01-03,ICE_CREAMS_FROZEN,1,3.16
8262,2018-01-10,DAIRY_CHESSE,33,1.81909090909091
6273,2018-01-07,COOKIES_BULK,0.58,9.91379310344828
11815,2018-01-09,GENERAL,1,1.45
18249,2018-01-04,SPICES,1,0.91
21976,2018-01-09,VEGETABLES,20.82,2.3362151777137403
4123,2018-01-04,CHEWING_GUM_LOLIPOPS,8,1.55
20872,2018-01-11,SWEETS,2,9.44
8568,2018-01-12,DAIRY_CHESSE,1,2.49
13182,2018-01-07,GENERAL_FOOD,2,2.29
12819,2018-01-05,GENERAL_FOOD,2,1.28
10125,2018-01-08,DRINK_JUICE,15,1.48866666666667
14318,2018-01-06,GROATS_RICE_PASTA,1,3.0
9206,2018-01-04,DRINK_JUICE,25,2.478
18424,2018-01-07,SPICES,1,1.45
2388,2018-01-04,CHEMISTRY,1,8.3
18760,2018-01-12,SPICES,3,0.98
22869,2018-01-12,ALCOHOL,1,61.37
1764,2018-01-10,POULTRY,2,2.59
2004,2018-01-02,CHEMISTRY,3,1.77
7718,2018-01-07,DAIRY_CHESSE,2,0.95
6761,2018-01-03,DAIRY_CHESSE,4,2.99
3513,2018-01-10,CHEMISTRY,1,5.39
3599,2018-01-11,CHEMISTRY,1,5.2
15064,2018-01-05,ICE_CREAMS_FROZEN,14,1.28
14987,2018-01-04,ICE_CREAMS_FROZEN,13,1.35
10520,2018-01-11,DRINK_JUICE,11,2.71909090909091
16453,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,34,2.29970588235294
9419,2018-01-05,DRINK_JUICE,2,0.86
3300,2018-01-09,CHEMISTRY,6,1.85
4979,2018-01-02,CIGARETTES,4,0.36
6299,2018-01-09,COOKIES_BULK,2.93,13.901023890785
20826,2018-01-11,SWEETS,1,5.74
6243,2018-01-05,COOKIES_BULK,0.3,14.333333333333302
4586,2018-01-06,CHIPS_FLAKES,4,2.68
8585,2018-01-12,DAIRY_CHESSE,14,1.7242857142857098
21436,2018-01-02,VEGETABLES,13,2.4638461538461502
10012,2018-01-08,DRINK_JUICE,22,1.09909090909091
807,2018-01-09,ALCOHOL,5,2.14
4465,2018-01-03,CHIPS_FLAKES,4,1.895
4075,2018-01-03,CHEWING_GUM_LOLIPOPS,10,1.03
8826,2018-01-01,DRINK_JUICE,1,0.55
7782,2018-01-08,DAIRY_CHESSE,37,2.3
1154,2018-01-04,BREAD,440,2.3090454545454504
13679,2018-01-10,GENERAL_FOOD,3,2.33
22561,2018-01-06,ALCOHOL,3,16.62
4074,2018-01-03,CHEWING_GUM_LOLIPOPS,1,2.1
20891,2018-01-12,SWEETS,3,3.53
3359,2018-01-09,CHEMISTRY,6,1.72
13996,2018-01-12,GENERAL_FOOD,4,1.09
12904,2018-01-06,GENERAL_FOOD,1,1.12
9943,2018-01-08,DRINK_JUICE,36,1.49
12515,2018-01-03,GENERAL_FOOD,37,0.74
19108,2018-01-03,SWEETS,6,0.74
12616,2018-01-04,GENERAL_FOOD,1,1.38
2100,2018-01-02,CHEMISTRY,1,7.52
10464,2018-01-10,DRINK_JUICE,4,1.55
1833,2018-01-12,POULTRY,6,2.2933333333333303
16877,2018-01-03,GENERAL_ITEMS,3,1.59
9531,2018-01-05,DRINK_JUICE,16,1.48
12260,2018-01-02,GENERAL_FOOD,3.14,14.222929936305697
4894,2018-01-01,CIGARETTES,54,10.11
10195,2018-01-09,DRINK_JUICE,6,1.35
11098,2018-01-11,POULTRY,2,4.01
6762,2018-01-03,DAIRY_CHESSE,5,1.39
11596,2018-01-06,GENERAL,1,2.29
9188,2018-01-04,DRINK_JUICE,14,1.12
4814,2018-01-12,CHIPS_FLAKES,3,1.24
6798,2018-01-03,DAIRY_CHESSE,4,1.32
17473,2018-01-09,OCCASIONAL,42,1.42666666666667
9012,2018-01-03,DRINK_JUICE,18,1.27
73,2018-01-10,GENERAL_ITEMS,3,1.8566666666666696
12274,2018-01-02,GENERAL_FOOD,4,4.1
6388,2018-01-01,DAIRY_CHESSE,4,2.68
3492,2018-01-10,CHEMISTRY,1,2.19
22760,2018-01-10,ALCOHOL,8,0.01
22934,2018-01-02,ALCOHOL,2,5.0
8052,2018-01-09,DAIRY_CHESSE,1,3.81
7046,2018-01-04,DAIRY_CHESSE,2,2.1
9040,2018-01-03,DRINK_JUICE,8,2.9025
4950,2018-01-02,CIGARETTES,1,11.1
7676,2018-01-07,DAIRY_CHESSE,4,2.05
5988,2018-01-08,COFFEE TEA,10,7.88
2641,2018-01-06,CHEMISTRY,1,4.69
4161,2018-01-06,CHEWING_GUM_LOLIPOPS,1,1.03
1432,2018-01-11,BREAD,107.5,3.65339534883721
21113,2018-01-03,TABLETS,2,6.88
20959,2018-01-12,SWEETS,34,0.605588235294118
6043,2018-01-09,COFFEE TEA,1,3.58
16977,2018-01-03,POULTRY,1.57,17.8471337579618
13746,2018-01-11,GENERAL_FOOD,3,2.99
1872,2018-01-01,CHEMISTRY,1,3.63
21120,2018-01-03,TABLETS,3,6.25
9950,2018-01-08,DRINK_JUICE,16,1.383125
11794,2018-01-09,GENERAL,1,1.27
18470,2018-01-08,SPICES,12,0.616666666666667
6219,2018-01-03,COOKIES_BULK,7.14,9.7436974789916
9661,2018-01-06,DRINK_JUICE,9,1.74
12086,2018-01-01,GENERAL_FOOD,1,0.78
6258,2018-01-06,COOKIES_BULK,0.09,19.0
13903,2018-01-12,GENERAL_FOOD,7,1.66
8664,2018-01-12,DAIRY_CHESSE,9,1.98
12142,2018-01-01,GENERAL_FOOD,4,0.6
3054,2018-01-08,CHEMISTRY,1,0.99
21946,2018-01-08,VEGETABLES,26,3.3503846153846197
18767,2018-01-12,SPICES,5,1.18
5642,2018-01-12,CIGARETTES,52,12.56
22295,2018-01-01,ALCOHOL,1,8.55
937,2018-01-11,ALCOHOL,7,2.7
3807,2018-01-12,CHEMISTRY,2,4.995
3393,2018-01-10,CHEMISTRY,2,2.33
16123,2018-01-03,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,3,0.92
18000,2018-01-01,SPICES,3,0.96
4917,2018-01-02,CIGARETTES,11,11.669090909090901
11832,2018-01-09,GENERAL,7,0.72
12395,2018-01-03,GENERAL_FOOD,2,0.94
7801,2018-01-08,DAIRY_CHESSE,9,1.74
3197,2018-01-09,CHEMISTRY,1,3.39
16779,2018-01-11,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,3.53
9451,2018-01-05,DRINK_JUICE,9,1.75
2533,2018-01-05,CHEMISTRY,3,2.19
12248,2018-01-02,GENERAL_FOOD,2,0.94
