Index,popularity,budget,original_title,release_year,genres
8674,1.513108,110000000,The Patriot,2000,"War, Action, History, Drama"
8675,1.303223,23000000,Final Destination,2000,Horror
8676,1.2405190000000001,45000000,Coyote Ugly,2000,Comedy
8677,1.235745,25000000,Romeo Must Die,2000,"Thriller, Crime, Action"
8678,1.2295049999999998,62000000,U-571,2000,"War, Action, Drama, Thriller"
8679,1.211626,5000000,Billy Elliot,2000,"Drama, Music, Comedy"
8680,1.209516,90000000,Gone In Sixty Seconds,2000,"Action, Thriller, Crime"
8681,1.208034,52000000,Erin Brockovich,2000,Drama
8682,1.207663,55000000,Meet the Parents,2000,"Comedy, Romance"
8683,1.161107,26000000,"O Brother, Where Art Thou?",2000,"Action, Comedy, Adventure"
8684,1.1445940000000001,23000000,Pitch Black,2000,"Thriller, Action, Science Fiction"
8685,1.104427,26000000,Boiler Room,2000,"Crime, Drama, Thriller"
8686,1.085408,95000000,The Road to El Dorado,2000,"Family, Comedy, Animation, Adventure"
8687,1.0736379999999999,45000000,Miss Congeniality,2000,"Crime, Action, Comedy"
8688,1.0602120000000002,31000000,Frequency,2000,"Drama, Science Fiction, Thriller, Crime"
8689,1.0506870000000001,4500000,Requiem for a Dream,2000,Drama
8690,1.042311,40000000,Pay It Forward,2000,"Drama, Romance"
8691,1.019914,0,Joseph: King of Dreams,2000,"Animation, Family"
8692,1.0066540000000002,95000000,Hollow Man,2000,"Action, Thriller, Science Fiction"
8693,1.001503,30000000,Big Momma's House,2000,"Comedy, Crime"
8694,0.9817670000000001,7000000,American Psycho,2000,"Crime, Drama, Thriller"
8695,0.97741,12800000,Dancer in the Dark,2000,"Crime, Music, Drama"
8696,0.976664,16000000,Road Trip,2000,"Comedy, Adventure"
8697,0.972719,30000000,Remember the Titans,2000,Drama
8698,0.9689409999999999,10000000,The Gift,2000,"Drama, Mystery, Horror, Thriller"
8699,0.923632,80000000,The Legend of Bagger Vance,2000,"Drama, Fantasy"
8700,0.9182620000000001,48000000,Traffic,2000,Drama
8701,0.91232,13000000,"Dude, Whereâ€™s My Car?",2000,Comedy
8702,0.911808,60000000,The Family Man,2000,"Comedy, Fantasy, Drama, Romance"
8703,0.8990739999999999,0,The Land Before Time VII: The Stone of Cold Fire,2000,"Animation, Adventure, Family, Fantasy, Science Fiction"
8704,0.886238,82000000,The 6th Day,2000,"Science Fiction, Action, Thriller, Mystery"
8705,0.848261,15000000,The Skulls,2000,"Thriller, Drama, Crime"
8706,0.8111010000000001,0,For the Birds,2000,"Comedy, Family, Animation"
8707,0.7835300000000001,51000000,"Me, Myself & Irene",2000,Comedy
8708,0.770457,55000000,Shanghai Noon,2000,"Action, Adventure, Comedy, Western"
8709,0.768576,75000000,Unbreakable,2000,"Fantasy, Thriller, Action"
8710,0.743732,65000000,Space Cowboys,2000,"Action, Thriller, Adventure"
8711,0.74231,41300000,The Whole Nine Yards,2000,"Comedy, Crime"
8712,0.7365619999999999,60000000,Almost Famous,2000,"Music, Drama"
8713,0.736173,28000000,Bring It On,2000,Comedy
8714,0.733654,25000000,Chocolat,2000,"Drama, Romance, Comedy"
8715,0.697768,30000000,High Fidelity,2000,"Comedy, Drama, Music, Romance"
8716,0.697146,80000000,Red Planet,2000,"Thriller, Action, Science Fiction"
8717,0.689638,90000000,Mission to Mars,2000,Science Fiction
8718,0.687905,33000000,The Cell,2000,"Horror, Science Fiction, Thriller"
8719,0.664636,46000000,Shaft,2000,"Adventure, Thriller, Action, Crime"
8720,0.6637460000000001,0,An Extremely Goofy Movie,2000,"Comedy, Animation, Family"
8721,0.66065,63600000,Get Carter,2000,"Crime, Thriller, Drama, Action"
8722,0.655771,0,The Replacements,2000,Comedy
8723,0.650841,33000000,The Watcher,2000,"Mystery, Thriller"
8724,0.632783,83000000,The Flintstones in Viva Rock Vegas,2000,"Family, Romance, Science Fiction, Comedy"
8725,0.63145,26000000,2001: A Space Travesty,2000,"Comedy, Science Fiction"
8726,0.627609,80000000,Thirteen Days,2000,"Drama, Thriller"
8727,0.626782,40000000,The Beach,2000,"Thriller, Drama, Romance, Adventure"
8729,0.591581,0,Batman Beyond: Return of the Joker,2000,"Family, Animation"
8730,0.58332,120000000,The Perfect Storm,2000,Drama
8731,0.578555,0,Beethoven's 3rd,2000,Comedy
8732,0.561897,85000000,Little Nicky,2000,"Romance, Comedy, Fantasy"
8733,0.558581,0,The Yards,2000,"Drama, Crime, Action, Thriller"
8734,0.54656,75000000,Titan A.E.,2000,"Adventure, Action, Science Fiction, Animation, Family"
8735,0.54651,43000000,28 Days,2000,"Comedy, Drama"
8736,0.542611,40000000,Scream 3,2000,"Horror, Mystery"
8737,0.533792,0,Takedown,2000,"Thriller, Action"
8738,0.5307390000000001,75000000,Vertical Limit,2000,"Adventure, Action, Thriller"
8739,0.525341,42000000,Reindeer Games,2000,Thriller
8741,0.498771,0,Small Time Crooks,2000,"Crime, Comedy, Action"
8742,0.49784399999999995,0,Buzz Lightyear of Star Command: The Adventure Begins,2000,"Animation, Family"
8743,0.495241,30000000,The Tigger Movie,2000,"Family, Animation"
8744,0.49295,11000000,Next Friday,2000,Comedy
8745,0.48108900000000004,28000000,Dracula 2000,2000,"Thriller, Horror"
8746,0.47571,16000000,The Weight of Water,2000,"Mystery, Crime, Drama"
8747,0.47518699999999997,0,Best in Show,2000,Comedy
8748,0.472472,35000000,Vatel,2000,"History, Drama, Romance"
8750,0.465293,32000000,Men of Honor,2000,Drama
8751,0.464139,100000000,What Lies Beneath,2000,"Thriller, Drama, Horror, Mystery"
8752,0.45877799999999996,60000000,Rules of Engagement,2000,"Drama, History, Action, Adventure, War"
8753,0.44904099999999997,43000000,Finding Forrester,2000,Drama
8754,0.437029,10000000,Tigerland,2000,"War, Drama"
8755,0.431828,20000000,Chain of Fools,2000,"Comedy, Crime, Action"
8756,0.430191,5500000,Digimon: The Movie,2000,"Family, Animation, Fantasy, Science Fiction"
8757,0.417675,16000000,Boys and Girls,2000,"Romance, Drama, Comedy"
8758,0.417224,5000000,Ginger Snaps,2000,"Drama, Horror"
8759,0.410235,85000000,102 Dalmatians,2000,"Comedy, Family"
8760,1.616724,84000000,Nutty Professor II: The Klumps,2000,"Science Fiction, Romance, Fantasy, Comedy"
8762,0.6237060000000001,30000000,Keeping the Faith,2000,Comedy
8763,0.392556,0,Casper's Haunted Christmas,2000,"Family, Animation"
8764,0.38703899999999997,0,Lost Souls,2000,"Horror, Thriller"
8765,0.38535,90000000,Supernova,2000,Science Fiction
8767,0.381984,0,Cruel Intentions 2,2000,"Romance, Drama, Thriller"
8768,0.381729,20000000,Frank Herbert's Dune,2000,"Adventure, Science Fiction, Fantasy, Action"
8769,0.372923,35000000,Bounce,2000,"Romance, Drama"
8770,0.372471,9000000,The Contender,2000,"Thriller, Drama"
8771,0.361563,0,Loser,2000,"Family, Comedy, Romance, Drama"
8772,0.35893400000000003,0,Where the Heart Is,2000,"Comedy, Drama, Romance"
8773,0.357619,24000000,Nurse Betty,2000,"Comedy, Crime, Thriller"
8774,0.35643600000000003,65000000,Proof of Life,2000,"Thriller, Adventure, Action, Drama, Romance"
8775,0.33960799999999997,40000000,The Art of War,2000,"Thriller, Adventure, Action"
8776,0.350814,15000000,Whatever It Takes,2000,"Comedy, Drama, Romance"
8777,0.34954,35000000,Wonder Boys,2000,"Comedy, Drama"
8778,0.349034,65000000,The Kid,2000,"Fantasy, Family, Comedy"
8780,0.399755,0,Rugrats In Paris,2000,"Animation, Comedy"
8781,0.33226700000000003,25000000,Highlander: Endgame,2000,"Fantasy, Science Fiction, Action"
8782,0.32400300000000004,20000000,Love & Basketball,2000,"Action, Comedy, Drama, Romance"
8784,0.322484,0,100 Girls,2000,"Romance, Drama, Comedy"
8785,0.322196,8000000,Woman on Top,2000,"Drama, Comedy, Romance"
8786,0.607671,5000000,Sexy Beast,2000,"Thriller, Crime, Action, Drama"
8787,0.513728,40000000,Bless the Child,2000,"Crime, Horror, Drama, Thriller"
8788,0.310295,14000000,Gossip,2000,"Mystery, Thriller, Drama"
8789,0.309754,13500000,Quills,2000,Drama
8790,0.285989,8000000,The Million Dollar Hotel,2000,"Drama, Thriller"
8791,0.285304,25000000,The Next Best Thing,2000,"Drama, Comedy"
8792,0.284675,0,Fail Safe,2000,"Drama, Thriller"
8793,0.284476,35000000,Dungeons & Dragons,2000,"Adventure, Science Fiction, Fantasy, Action"
8794,0.246454,10000000,The Crow: Salvation,2000,"Action, Science Fiction, Thriller"
8795,0.279624,24000000,The Ladies Man,2000,Comedy
8797,0.277798,2000000,Hamlet,2000,Drama
8798,0.47101899999999997,25000000,Under Suspicion,2000,"Thriller, Mystery"
8799,0.196668,24000000,Ready to Rumble,2000,"Comedy, Drama, Action"
8801,0.253319,18000000,Center Stage,2000,"Music, Drama"
8802,0.363815,0,Before Night Falls,2000,Drama
8803,0.251747,0,Python,2000,"Science Fiction, Thriller, Comedy, Horror"
8804,0.249219,24000000,Return to Me,2000,"Romance, Comedy, Drama"
8805,0.23555399999999999,24000000,Nuremberg,2000,Drama
8806,0.23415500000000003,0,Book of Shadows: Blair Witch 2,2000,"Mystery, Horror, Thriller"
8807,0.22519699999999998,9000000,Down to You,2000,"Comedy, Drama, Family, Romance"
8808,0.22326300000000002,10000000,Saving Grace,2000,"Crime, Comedy"
8811,0.210972,0,Blood: The Last Vampire,2000,"Horror, Animation, Comedy, Fantasy, Thriller"
8812,0.210654,0,Duets,2000,"Drama, Comedy, Music"
8813,0.209396,60000000,What Planet Are You From?,2000,"Romance, Science Fiction, Comedy, Drama"
8814,0.208168,0,Alvin and the Chipmunks Meet the Wolfman,2000,"Family, Animation, Fantasy"
8815,0.207785,16000000,Drowning Mona,2000,"Comedy, Mystery, Crime"
8816,0.20564899999999997,15000000,Heavy Metal 2000,2000,"Fantasy, Adventure, Science Fiction, Action, Animation"
8817,0.20355399999999998,10000000,Gun Shy,2000,"Comedy, Thriller, Action, Romance"
8818,0.20296,2000000,Hellraiser: Inferno,2000,"Mystery, Crime, Horror, Thriller"
8820,0.198227,5000000,Shriek If You Know What I Did Last Friday the Thirteenth,2000,Comedy
8821,0.19814400000000001,1500000,Psycho Beach Party,2000,Comedy
8822,0.19801400000000002,34000000,I Dreamed of Africa,2000,"Adventure, Drama, Romance"
8823,0.19431099999999998,0,Happy Accidents,2000,"Romance, Comedy, Science Fiction"
8824,0.191631,0,Father and Daughter,2000,"Drama, Animation"
8825,0.191104,35000000,Bait,2000,"Crime, Thriller, Action"
8826,0.182246,75000000,X-Men,2000,"Science Fiction, Adventure, Action"
8827,0.397483,0,Girlfight,2000,Drama
8828,0.174958,0,If These Walls Could Talk 2,2000,"Romance, Drama"
8829,0.254766,0,Skipped Parts,2000,"Drama, Romance, Comedy"
8832,0.170017,10000000,Cecil B. Demented,2000,"Crime, Comedy, Thriller"
8835,0.23100300000000001,12000000,Dr. T and the Women,2000,"Drama, Comedy, Romance"
8836,0.16315,65000000,Autumn in New York,2000,"Drama, Romance"
8837,0.16204100000000002,15000000,The Golden Bowl,2000,"Foreign, Drama, Romance"
8840,0.15692799999999998,0,The Dish,2000,"Comedy, Drama, History"
8841,0.155496,0,About Adam,2000,"Comedy, Romance"
8842,0.15171300000000001,0,The Filth and the Fury,2000,"Documentary, Music"
8843,0.150887,0,Cherry Falls,2000,"Horror, Thriller, Mystery"
8845,0.130962,0,Le goÃ»t des autres,2000,"Drama, Comedy, Romance"
8846,0.078569,0,Jalla! Jalla!,2000,"Drama, Comedy"
8847,0.152249,0,Essex Boys,2000,"Crime, Action, Foreign, Thriller"
8848,0.266997,0,Here On Earth,2000,"Romance, Drama, Family"
8849,0.146148,4000000,Timecode,2000,Drama
8850,0.14611,65000000,Lucky Numbers,2000,"Crime, Romance, Adventure, Action, Comedy"
8851,0.13616099999999998,0,Snow Day,2000,"Comedy, Family"
8852,0.37803400000000004,7000000,My Dog Skip,2000,"Drama, Family, Comedy"
8853,0.13451300000000002,5000000,Bruiser,2000,"Horror, Thriller"
8854,0.13287000000000002,0,Quints,2000,"TV Movie, Comedy, Family, Drama"
8855,0.130377,0,The Up in Smoke Tour,2000,"Documentary, Music"
8856,0.188943,0,Life-Size,2000,"Family, Comedy, Fantasy"
8857,0.402275,0,Leprechaun in the Hood,2000,Horror
8859,0.12459300000000001,0,The Little Mermaid II: Return to the Sea,2000,Animation
8860,0.12392,22000000,The Little Vampire,2000,"Family, Horror, Foreign"
8861,0.122405,0,John Henry,2000,"Music, Family, Animation, Drama"
8862,0.11921400000000001,8000000,Shadow of the Vampire,2000,"Horror, Drama"
8863,0.11140499999999999,0,Left Behind,2000,"Science Fiction, Thriller, Drama, Fantasy"
8864,0.110294,0,Paradise Lost 2: Revelations,2000,Documentary
8866,0.10490799999999999,76000000,The Adventures of Rocky & Bullwinkle,2000,"Animation, Adventure, Action, Family, Comedy"
8867,0.317299,0,Tillsammans,2000,"Romance, Comedy, Drama"
8868,0.09149199999999999,7000000,The Big Kahuna,2000,"Comedy, Drama"
8869,0.09068899999999999,0,You Can Count on Me,2000,"Drama, Romance"
8870,0.08429,57000000,All the Pretty Horses,2000,"Western, Romance, Drama"
8871,0.316973,0,Gangster No. 1,2000,"Drama, Action, Thriller"
8872,0.081402,0,The Audrey Hepburn Story,2000,Drama
8873,0.078959,0,Chlopaki nie placza,2000,Comedy
8876,0.059043,0,State and Main,2000,"Comedy, Drama"
8881,0.031018,40000000,Hanging Up,2000,"Comedy, Drama"
8882,0.02951,0,Rejected,2000,Animation
8883,0.015997,15000000,The In Crowd,2000,Thriller
8885,0.005784,0,The Tao of Steve,2000,"Romance, Comedy"
8888,4.215642,28000000,Blade Runner,1982,"Science Fiction, Drama, Thriller"
8889,2.900556,10500000,E.T. the Extra-Terrestrial,1982,"Science Fiction, Family, Adventure, Fantasy"
8890,2.355353,10000000,The Thing,1982,"Science Fiction, Thriller, Mystery, Horror"
8891,1.9282580000000002,15000000,First Blood,1982,"Adventure, Action, Thriller, War"
8892,1.3811870000000002,0,Cat People,1982,"Drama, Horror, Fantasy, Thriller"
8893,1.3366120000000001,17000000,Tron,1982,"Adventure, Action, Science Fiction"
8894,1.241425,17000000,Rocky III,1982,Drama
8895,1.193916,10700000,Poltergeist,1982,Horror
8896,1.176922,20000000,Conan the Barbarian,1982,"Adventure, Fantasy, Action"
8897,1.161942,1000000,48 Hrs.,1982,"Crime, Thriller, Action, Drama, Comedy"
8898,0.9460559999999999,12000000,Star Trek II: The Wrath of Khan,1982,"Thriller, Science Fiction, Adventure, Action, Drama"
8899,0.925383,4500000,Fast Times at Ridgemont High,1982,Comedy
8900,0.897597,0,Evil Under the Sun,1982,"Mystery, Thriller, Crime, Drama"
8901,0.8848440000000001,15000000,The Dark Crystal,1982,Fantasy
8902,0.851635,0,Pink Floyd: The Wall,1982,Music
8903,0.786388,22000000,Gandhi,1982,"Drama, History"
8904,0.689094,21000000,Tootsie,1982,"Comedy, Romance"
8905,0.628746,0,Airplane II: The Sequel,1982,Comedy
8906,0.616869,20000000,The King of Comedy,1982,"Drama, Comedy"
8907,0.608984,0,Night Shift,1982,Comedy
8908,0.582499,0,Trail of the Pink Panther,1982,"Crime, Comedy"
8909,0.576708,0,Dead Men Don't Wear Plaid,1982,"Mystery, Comedy"
8910,0.5629770000000001,3000000,Swamp Thing,1982,"Horror, Science Fiction"
8911,0.555585,7000000,The Secret of NIMH,1982,"Fantasy, Drama, Family, Animation"
8912,0.531686,0,The Snowman,1982,"Action, Fantasy, Family, Animation, Adventure"
8913,0.519602,0,The Last Unicorn,1982,"Fantasy, Animation, Family"
8914,0.49676099999999995,0,An Officer and a Gentleman,1982,"Drama, Romance"
8915,0.492302,0,Tenebre,1982,"Thriller, Mystery, Horror"
8916,0.48339499999999996,12000000,Sophie's Choice,1982,"Drama, Romance"
8917,0.481796,0,A Midsummer Night's Sex Comedy,1982,"Romance, Comedy"
8918,0.475775,13200000,Grease 2,1982,"Comedy, Family, Music, Romance, Drama"
8919,0.441852,8000000,Creepshow,1982,"Horror, Fantasy, Comedy"
8920,0.42174799999999996,50000000,Annie,1982,"Music, Family, Comedy, Drama"
8921,0.420407,0,Koyaanisqatsi,1982,"Music, Documentary"
8922,0.394171,0,Missing,1982,"Mystery, Drama, Thriller, History"
8923,0.391453,60000,Vincent,1982,"Fantasy, Animation, Drama"
8924,0.389549,0,The World According to Garp,1982,"Drama, Comedy"
8925,0.348084,0,The Sword and the Sorcerer,1982,"Action, Fantasy"
8926,0.37483,0,The Entity,1982,"Horror, Mystery, Thriller"
8927,0.360746,0,Honkytonk Man,1982,"Comedy, Music, Western, Drama"
8928,0.358107,6000000,The Year of Living Dangerously,1982,"Romance, War, Drama"
8929,0.352538,0,The Toy,1982,"Family, Comedy"
8930,0.336314,4000000,Friday the 13th Part III,1982,"Horror, Thriller"
8931,0.323363,4300000,Class of 1984,1982,"Horror, Drama, Thriller, Crime, Action"
8932,0.31049699999999997,2500000,Halloween III: Season of the Witch,1982,"Mystery, Horror, Science Fiction"
8933,0.304359,16000000,The Verdict,1982,Drama
8934,0.30286799999999997,0,The Last American Virgin,1982,Comedy
8935,0.250551,0,Victor/Victoria,1982,"Music, Comedy, Romance"
8936,0.647107,18000000,Firefox,1982,"Science Fiction, Thriller, Adventure, Action"
8937,0.228492,22000000,The Border,1982,"Crime, Drama"
8938,0.384767,4500000,Silent Rage,1982,"Action, Thriller, Science Fiction, Horror"
8939,0.211821,0,Amityville II: The Possession,1982,Horror
8940,0.252334,0,The Best Little Whorehouse in Texas,1982,Comedy
8941,0.245153,0,Zapped!,1982,Comedy
8942,0.24222,0,Deathtrap,1982,"Crime, Romance, Mystery, Comedy, Drama"
8943,0.22394699999999998,0,Fitzcarraldo,1982,"Action, Adventure, Drama"
8944,0.464188,2,Death Wish 2,1982,"Action, Crime, Thriller"
8945,0.197996,0,The Beastmaster,1982,"Fantasy, Action"
8946,0.176427,0,Monty Python Live at the Hollywood Bowl,1982,Comedy
8948,0.14752,0,The Flight of Dragons,1982,"Fantasy, Animation, Family"
8949,0.14547100000000002,0,Mil gritos tiene la noche,1982,"Mystery, Horror"
8950,0.13816199999999998,3500000,The Man from Snowy River,1982,"Romance, Action, Drama, Western"
8951,0.115079,8000000,White Dog,1982,"Horror, Drama, Thriller"
8952,0.11127000000000001,0,Q,1982,"Horror, Drama, Fantasy"
8953,0.044913,0,The Plague Dogs,1982,"Drama, Adventure, Animation"
8954,0.100664,0,The Draughtsman's Contract,1982,"Mystery, Romance, Comedy"
8955,0.09902999999999999,0,Ren zhe wu di,1982,"Action, Foreign"
8956,0.096512,32000000,Turkey Shoot,1982,"Science Fiction, Horror"
8957,0.064322,0,Liquid Sky,1982,"Science Fiction, Comedy"
8958,0.07848200000000001,35000,Basket Case,1982,"Comedy, Horror"
8959,0.085092,0,My Favorite Year,1982,"Comedy, Drama"
8960,0.063324,0,Megaforce,1982,"Adventure, Action, Science Fiction"
8961,0.36809400000000003,0,Diner,1982,"Comedy, Drama"
8962,0.058092,0,The Slumber Party Massacre,1982,"Comedy, Horror"
8963,0.051754999999999995,0,Oliver Twist,1982,"Drama, Crime, TV Movie"
8964,0.078907,0,Forbidden World,1982,"Science Fiction, Horror"
8965,0.027705,0,Summer Lovers,1982,"Romance, Drama"
8966,0.104494,0,Made in Britain,1982,"Foreign, Crime, Drama"
8967,0.012539,0,Madman,1982,"Thriller, Horror"
8968,0.0036590000000000004,0,Vokzal dlya Dvoikh,1982,"Romance, Comedy, Drama"
8969,4.180540000000001,60000000,The Truman Show,1998,"Comedy, Drama"
8970,2.993102,140000000,Armageddon,1998,"Science Fiction, Adventure, Action, Thriller"
8971,2.770692,90000000,Mulan,1998,"Adventure, Animation, Family"
8972,2.729745,45000000,Blade,1998,"Action, Horror"
8973,2.556082,15000000,The Big Lebowski,1998,"Crime, Comedy"
8974,2.170136,70000000,Saving Private Ryan,1998,"War, Drama, History"
8975,2.090322,0,The Lion King 2: Simba's Pride,1998,"Adventure, Animation, Family"
8976,2.0457549999999998,33000000,Rush Hour,1998,"Action, Comedy, Thriller, Crime"
8977,2.005566,120000000,A Bug's Life,1998,"Animation, Family"
8978,1.855981,70000000,The Prince of Egypt,1998,"Drama, Music, Animation, Adventure, Family"
8979,1.8070400000000002,60000000,Antz,1998,"Comedy, Adventure, Animation, Family"
8980,1.7869130000000002,35000000,Species II,1998,"Action, Horror, Science Fiction"
8981,1.46043,55000000,Ronin,1998,"Action, Adventure, Crime, Thriller"
8982,1.422685,27000000,Dark City,1998,"Science Fiction, Mystery"
8983,1.418168,0,Pocahontas II: Journey to a New World,1998,"Adventure, Romance, Family, Animation"
8984,1.408985,20000000,Wild Things,1998,"Crime, Drama, Mystery"
8985,1.379837,23000000,There's Something About Mary,1998,"Romance, Comedy"
8986,1.339249,66000000,The X Files,1998,"Mystery, Thriller, Science Fiction"
8987,1.333006,20000000,American History X,1998,Drama
8988,1.3168549999999999,85000000,What Dreams May Come,1998,"Romance, Drama, Fantasy"
8989,1.303667,90000000,Enemy of the State,1998,"Thriller, Drama, Action"
