original_title,title_length,production_companies
Underworld: Awakening,21, Saturn Films
Harry Potter and the Goblet of Fire,35, Heyday Films
Saw III,7,Lions Gate Films
The Water Diviner,17, Fear of God Films
Transformers: Revenge of the Fallen,35,Paramount Pictures
Capote,6, Manitoba Film and Video Production Tax Credit
Babylon A.D.,12, Canal+
Batman Begins,13, Syncopy
New Year's Eve,14,New Line Cinema
The Contract,12,Nu Image Entertainment
Inside Man,10,Imagine Entertainment
Australia,9, ScreenWest
Saw IV,6,Lions Gate Films
War,3, Current Entertainment
The Day After Tomorrow,22,Lions Gate Films
Slumdog Millionaire,19,Celador Films
The Brothers Grimm,18,The Weinstein Company
The Legend of Bagger Vance,26, Twentieth Century Fox Film Corporation
Mud,3, Everest Entertainment
Resident Evil: Extinction,25,Impact Pictures
Hardball,8,Paramount Pictures
Anchorman 2: The Legend Continues,33, Gary Sanchez Productions
Killing Them Softly,19, Annapurna Pictures
Shark Night,11,Incentive Filmed Entertainment
Barnyard,8,Paramount Pictures
The Departed,12, Media Asia Films
The Devil's Double,18, Corsan
The Adventures of Pluto Nash,28, Castle Rock Entertainment
16 Blocks,9, Nu Image Entertainment GmbH
The Wedding Ringer,18, Screen Gems
Ocean's Eleven,14, NPV Entertainment
The Boat That Rocked,20, Working Title Films
Sunshine,8,DNA Films
The Three Stooges,17,Wessler Entertainment
The Bourne Supremacy,20, Ludlum Entertainment
Jack and Jill,13, Happy Madison Productions
The Secret of Moonacre,22, Metropolitan Filmexport
The Three Burials of Melquiades Estrada,39, EuropaCorp
Street Fighter: The Legend of Chun-Li,37, Hyde Park Films
Defiance,8, Bedford Falls Company
Avatar,6, Dune Entertainment
Priest,6,Screen Gems
The Jungle Book 2,17, Walt Disney Animation Australia
Get Rich or Die Tryin',22, Cent Productions Inc.
Reign Over Me,13,Columbia Pictures
Paycheck,8,Paramount Pictures
Maid in Manhattan,17, Revolution Studios
The Prestige,12,Touchstone Pictures
Rise of the Guardians,21,DreamWorks Animation
Bright Star,11,BBC Films
How to Train Your Dragon,24,DreamWorks Animation
La migliore offerta,19,Paco Cinematografica
The Hangover,12, IFP Westcoast Erste
Chef,4, Kilburn Media
Akeelah and the Bee,19, Starbucks Entertainment
Derailed,8, Patalex V Productions Limited
The Gunman,10, Canal+
The Eagle,9, Prime Focus
Bangkok Dangerous,17, Initial Entertainment Group
Scream 3,8, Dimension Films
Monsters University,19,Walt Disney Pictures
My Best Friend's Girl,21, Management 360
Brideshead Revisited,20, 2 Entertain
Blade II,8, Milk & Honey
28 Days Later...,16, British Film Council
Things We Lost in the Fire,26, Neal Street Productions
The Change-Up,13, Big Kid Pictures
Mission: Impossible - Rogue Nation,34, China Movie Channel
Jobs,4, Silver Reel
Snow White and the Huntsman,27,Universal Pictures
A Good Year,11, Scott Free Productions
Paycheck,8, Province of British Columbia Film Incentive BC
The Interpreter,15, Working Title Films
Leap Year,9, Spyglass Entertainment
Boogeyman,9, Screen Gems
Signs,5,Kennedy/Marshall Company
Fast & Furious 6,16, Dentsu
Rescue Dawn,11,Metro-Goldwyn-Mayer (MGM)
A Man Apart,11, Joseph Nittolo Entertainment
The Interview,13,Columbia TriStar
Invictus,8, Mace Neufeld Productions
12 Rounds,9, 20th Century Fox Home Entertainment
Smart People,12,Miramax Films
Halloween II,12, Spectacle Entertainment Group
The Secret of Moonacre,22,South Pacific Pictures
"Monsters, Inc.",14,Walt Disney Pictures
Final Fantasy: The Spirits Within,33,Columbia Pictures
16 Blocks,9, Millennium Films
The Darkest Hour,16, Bazelevs Production
The Love Guru,13, Goldcrest Pictures
Take Me Home Tonight,20,Imagine Entertainment
Alice in Wonderland,19,Walt Disney Pictures
Mission: Impossible - Rogue Nation,34, Bad Robot
Elf,3, Guy Walks into a Bar Productions
The Chronicles of Narnia: Prince Caspian,40, Propeler
3000 Miles to Graceland,23, Warner Bros.
Dead Silence,12,Universal Pictures
Lions for Lambs,15,Cruise/Wagner Productions
Young Adult,11, Denver and Delilah Productions
Sanctum,7, Great Wight Productions/ Osford Films
Pan,3, Berlanti Productions
Year One,8, Apatow Productions
Footloose,9, MTV Films
My Soul to Take,15,Relativity Media
Radio,5, Tollin/Robbins Productions
World War Z,11, Apparatus Productions
Elizabeth: The Golden Age,25, Working Title Films
Little Fockers,14, Universal Pictures
The Kite Runner,15, China Film Co-Production Corporation
The Danish Girl,15, Working Title Films
The Family,10, Grive Productions
Birdman,7, Le Grisbi Productions
Torque,6,Village Roadshow Pictures
The Revenant,12, Appian Way
Hitman,6,Twentieth Century Fox Film Corporation
The Pursuit of Happyness,24,Columbia Pictures Corporation
Skyfall,7,Columbia Pictures
Valkyrie,8, Achte Babelsberg Film
Harry Potter and the Philosopher's Stone,40,1492 Pictures
Lockout,7,Canal+
The Golden Compass,18, Scholastic Productions
Big Fish,8,The Zanuck Company
In Time,7, Strike Entertainment
The Way Back,12, On the Road
Dhoom 2,7,Yash Raj Films
The Marine,10, Pacific Film and Television Commission
The International,17,Studio Babelsberg
FearDotCom,10,Milagro Films
Bride Wars,10, Dune Entertainment III
Now You See Me,14, See Me Louisiana
Fast Five,9, Original Film
The Bounty Hunter,17, Relativity Media
Burke & Hare,12,Ealing Studios
Memoirs of a Geisha,19, Columbia Pictures Corporation
Brothers,8, Sighvatsson Films
Saw 3D,6,Lionsgate
Leap Year,9, Birnbaum/Barber
Mulholland Drive,16, Canal+
The Lord of the Rings: The Two Towers,37,WingNut Films
Unfinished Business,19, Regency Enterprises
Jumper,6, Hypnotic
Cats & Dogs,11, Mad Chance
Machete Kills,13, Overnight Films
Lucky Number Slevin,19, Capitol Films
The Longest Ride,16, Temple Hill Entertainment
King Kong,9,WingNut Films
Rock the Kasbah,15,Shangri-La Entertainment
Sex and the City 2,18, HBO Films
Elf,3,New Line Cinema
What Lies Beneath,17, ImageMovers
The Rover,9, Screen NSW
Zero Dark Thirty,16,Columbia Pictures
Cinderella,10,Walt Disney Pictures
Dredd,5, Peach Trees
Walking With Dinosaurs,22,20th Century Fox
Spring Breakers,15, Division Films
Chronicle,9,Twentieth Century Fox Film Corporation
An Unfinished Life,18,Miramax Films
Think Like a Man,16, Studio Mir
Smokin' Aces,12,Universal Pictures
The Switch,10, Bona Fide Productions
Unstoppable,11,Twentieth Century Fox Film Corporation
White Chicks,12, Wayans Bros. Entertainment
Promised Land,13, Focus Features
Fun Size,8, Fake Empire
Unknown,7, Dark Castle Entertainment
Paranoia,8, Kintop Pictures
Speed Racer,11, Silver Pictures
Monte Carlo,11, Regency Enterprises
Taken,5,Twentieth Century Fox Film Corporation
Ted 2,5, Media Rights Capital
Battle: Los Angeles,19,Columbia Pictures
Rio 2,5,Blue Sky Studios
The Butler,10, Pam Williams Productions
The Hobbit: An Unexpected Journey,33, Metro-Goldwyn-Mayer (MGM)
Secret Window,13,Columbia Pictures Corporation
Reign Over Me,13, Madison 23
Dark Shadows,12, Warner Bros.
U-571,5,Universal Pictures
Guardians of the Galaxy,23,Marvel Studios
Supernova,9, Screenland Pictures
The Chronicles of Narnia: Prince Caspian,40, Stillking Films
Ted,3, Fuzzy Door Productions
What Women Want,15, Icon Entertainment International
The Last King of Scotland,25,Fox Searchlight Pictures
Brooklyn's Finest,17, Thunder Road Productions
Mission: Impossible - Ghost Protocol,36, Skydance Productions
Final Fantasy: The Spirits Within,33, Chris Lee Productions
Harry Brown,11,HanWay Films
Diana,5, Scope Pictures
Hot Pursuit,11,New Line Cinema
A Good Day to Die Hard,22, Mid Atlantic Films
Young Adult,11, Indian Paintbrush
Revolutionary Road,18, Scott Rudin Productions
The Perfect Storm,17, Radiant Productions
Pulse,5,Dimension Films
Something's Gotta Give,22, Waverly Films
Blood Work,10,Malpaso Productions
Knowing,7, Mystery Clock Cinema
Valentine's Day,15,New Line Cinema
City of Ember,13,Playtone
Mission to Mars,15,Spyglass Entertainment
Captivity,9, Captivity Productions
Bridget Jones's Diary,21, Universal Pictures
The Matrix Revolutions,22, Silver Pictures
The Rookie,10, Gran Via Productions
The Marine,10, WWE Studios
Mandela: Long Walk to Freedom,29, Film Afrika Worldwide
Abduction,9, Gotham Group
Transporter 3,13, Grive Productions
28 Weeks Later,14, Sociedad General de Cine S.A.
21 & Over,9,Relativity Media
Minions,7,Universal Pictures
Down with Love,14,Regency Enterprises
The 6th Day,11,Columbia Pictures
The Chronicles of Riddick,25, Radar Pictures
Wanted,6, Kickstart Productions
Lucky Number Slevin,19, VIP Medienfonds 4
Solomon Kane,12, Czech Anglo Productions
The Equalizer,13, Village Roadshow Pictures
Drag Me to Hell,15, Mandate Pictures
The Lego Movie,14, DC Comics
Vacancy,7,Screen Gems
Munich,6, Alliance Atlantis Communications
Love Actually,13,DNA Films
The Grand Budapest Hotel,24,Fox Searchlight Pictures
Jumping the Broom,17, TDJ Enterprises / New Dimensions Entertainment
Men in Black II,15, Parkes+MacDonald Image Nation
12 Rounds,9,The Mark Gordon Company
Two Weeks Notice,16, NPV Entertainment
Jumping the Broom,17, Sony Pictures Worldwide Acquisitions (SPWA)
Austin Powers in Goldmember,27, Team Todd
Premonition,11,TriStar Pictures
Shaft,5, Scott Rudin Productions
The Visit,9,Blumhouse Productions
Tomorrowland,12, Babieka
The Others,10, Sogecine
Everest,7, Cross Creek Pictures
The Last Samurai,16,Cruise/Wagner Productions
Banlieue 13,11, TF1 Films Production
Transformers: Revenge of the Fallen,35, Platinum Dunes
Daddy Day Camp,14, TriStar Pictures
Dracula Untold,14, Michael De Luca Productions
Legend,6,Working Title Films
Frankenweenie,13, Tim Burton Animation Company
Friends with Benefits,21,Castle Rock Entertainment
The Skeleton Key,16, ShadowCatcher Entertainment
Yogi Bear,9, Warner Bros. Animation
Frozen,6, Walt Disney Animation Studios
The Jacket,10, Rising Star
Sin City: A Dame to Kill For,28, AR Films
"I Love You, Man",15, Bernard Gayle Productions
Men in Black 3,14, Hemisphere Media Capital
Hoodwinked!,11,The Weinstein Company
Grindhouse,10, Dimension Films
Road to Perdition,17,DreamWorks SKG
Space Cowboys,13, Clipsal Films
Paranormal Activity 4,21, Blumhouse Productions
Death Sentence,14, Baldwin Entertainment Group
Sherlock Holmes: A Game of Shadows,34, Silver Pictures
All Is Lost,11, Before the Door Pictures
Surrogates,10, Wintergreen Productions
Suspect Zero,12, Intermedia Films
RED,3,DC Comics
Paranormal Activity: The Marked Ones,36, Solana Films
Perfect Stranger,16,Columbia Pictures
R.I.P.D.,8, Dark Horse Entertainment
Never Back Down,15,Summit Entertainment
No Escape,9, Brothers Dowdle Productions
Firewall,8, Thunder Road Pictures
My Best Friend's Girl,21, Superfinger Entertainment
Identity Thief,14, DumbDumb
Insurgent,9, Red Wagon Entertainment
300,3, Hollywood Gang Productions
The Perfect Game,16, Prelude Pictures
EuroTrip,8, The Montecito Picture Company
TMNT,4, Imagi Production
Honey,5,Universal Pictures
Veronica Mars,13, Warner Bros. Interactive Entertainment
Harry Potter and the Prisoner of Azkaban,40, Warner Bros.
Mission: Impossible - Ghost Protocol,36, Revolution Sun Studios
Frida,5, Handprint Entertainment
Pixels,6,Columbia Pictures
Man on Fire,11, Scott Free Productions
Oblivion,8, Monolith Pictures (III)
Daybreakers,11, Pictures in Paradise
3 Idiots,8,Vidhu Vinod Chopra Productions
Little Black Book,17, Blue Star Pictures
Annabelle,9, RatPac-Dune Entertainment
Quills,6, Charenton Productions
The Age of Adaline,18,Lakeshore Entertainment
The Frozen Ground,17, Cheetah Vision
Dredd,5,DNA Films
The Judge,9, Team Downey
American Outlaws,16,Warner Bros. Pictures
Nick and Norah's Infinite Playlist,34, Depth of Field
Oblivion,8, Chernin Entertainment
Love & Other Drugs,18, Fox 2000 Pictures
Bad Company,11, Touchstone Pictures
The Good Dinosaur,17,Walt Disney Pictures
Xin shao lin si,15, China Film Group Corporation (CFGC)
Resident Evil,13, Constantin Film Produktion
Angel Eyes,10, Franchise Pictures
Scooby-Doo,10,Atlas Entertainment
This Is Where I Leave You,25, Warner Bros.
Alice in Wonderland,19, The
Jarhead,7,Universal Pictures
Star Wars: The Force Awakens,28,Lucasfilm
A Man Apart,11," ""DIA"" Productions GmbH & Co. KG"
42,2,Warner Bros.
"Dude, Whereâ€™s My Car?",23,Twentieth Century Fox Film Corporation
Solitary Man,12, Paul Schiff Productions
No Country for Old Men,22, Paramount Vantage
Super 8,7,Paramount Pictures
The Fifth Estate,16,DreamWorks SKG
World War Z,11, GK Films
Miracle,7,Walt Disney
Silent Hill,11, Konami
Paul Blart: Mall Cop 2,22,Columbia Pictures
What Just Happened,18, Art Linson Productions
The Invisible,13, Birnbaum / Barber Productions
The DUFF,8,Wonderland Sound and Vision
Taken,5, TPS Star
Invictus,8, Warner Bros.
The House Bunny,15, Alta Loma Entertainment
Promised Land,13, Media Farm
The Boat That Rocked,20,Universal Pictures
Source Code,11,The Mark Gordon Company
FearDotCom,10, Signature Pictures
Think Like a Man,16, Screen Gems
Planet 51,9,TriStar Pictures
Billy Elliot,12,BBC Films
The Place Beyond the Pines,26, Electric City Entertainment
Freddy vs. Jason,16,New Line Cinema
13 Going On 30,14, Thirteen Productions
Seventh Son,11, Pendle Mountain Productions
That Awkward Moment,19,Treehouse Pictures
Get Carter,10, Morgan Creek Productions
Jackass Presents: Bad Grandpa,29, Dickhouse Productions
Couples Retreat,15, Stuber Productions
Pirates of the Caribbean: Dead Man's Chest,42,Walt Disney Pictures
The Twilight Saga: Breaking Dawn - Part 1,41, TSBD Canada Productions
21 & Over,9, Mandeville Films
Something's Gotta Give,22, Warner Bros.
Yogi Bear,9,De Line Pictures
Mirror Mirror,13,Relativity Media
La migliore offerta,19, Warner Bros.
Real Steel,10, 21 Laps Entertainment
The Adventures of Rocky & Bullwinkle,36, Tribeca Productions
End of Watch,12, Hedge Fund Film Partners
Ender's Game,12, Odd Lot Entertainment
True Grit,9, Mike Zoss Productions
Blade II,8, LLC
The Longest Yard,16, Columbia Pictures Corporation
28 Days Later...,16,DNA Films
One for the Money,17, Sidney Kimmel Entertainment
Gulliver's Travels,18, Davis Entertainment
I Could Never Be Your Woman,27,Scott Rudin Productions
Horton Hears a Who!,19, Twentieth Century Fox Animation
John Wick,9, Warner Bros.
Walk the Line,13, Fox 2000 Pictures
Calendar Girls,14, Touchstone Pictures
I Could Never Be Your Woman,27, Bauer Martinez Studios
Action Replayy,14,PVR Cinemas
Hostage,7, Yari Film Group
About Schmidt,13, Avery Pix
Ninja Assassin,14, Anarchos Productions
Cats & Dogs,11, Warner Bros.
The Final Destination,21, Practical Pictures
Harry Potter and the Goblet of Fire,35,Patalex IV Productions Limited
Reign of Fire,13, Spyglass Entertainment
Made of Honor,13,Columbia Pictures
Spy Kids,8,Dimension Films
The Conjuring,13,New Line Cinema
Get Him to the Greek,20, Apatow Productions
Madagascar,10,DreamWorks SKG
Resident Evil,13, New Legacy
Bridge to Terabithia,20,Walden Media
Alex & Emma,11, Reiner-Greisman
Chronicle,9, Adam Schroeder Productions
Everything is Illuminated,25,Big Beach Productions
The Hunger Games: Mockingjay - Part 1,37,Lionsgate
Exit Wounds,11, Warner Bros.
Scary Movie 2,13, Brad Grey Pictures
Begin Again,11, Apatow Productions
2012,4, Farewell Productions
My Soul to Take,15, Rogue
The Counselor,13, Kanzaman
Whiteout,8, Dark Castle Entertainment
We Bought a Zoo,15, Vinyl Films
The Devil's Double,18, Staccato Films
Training Day,12,Village Roadshow Pictures
Post Grad,9, Cold Spring Pictures
Suspect Zero,12,Paramount Pictures
Twisted,7, Blackout Productions Inc.
Stay Alive,10, Hollywood Pictures
Concussion,10, LStar Capital
Hugo,4, GK Films
Now You See Me,14, SOIXAN7E QUIN5E
Step Up 2: The Streets,22, Offspring Entertainment
The Switch,10, Echo Films
Ã†on Flux,9,Paramount Pictures
Bangkok Dangerous,17, International Production Company
Blue Crush,10,Imagine Entertainment
Star Wars: Episode II - Attack of the Clones,44,Lucasfilm
Troy,4, Helena Productions
Whisper,7, Province of British Columbia Production Services Tax Credit
House of 1000 Corpses,21, Spectacle Entertainment Group
Attack the Block,16,UK Film Council
Adaptation.,11,Columbia Pictures
We Were Soldiers,16, Icon Entertainment International
Legend,6, Cross Creek Pictures
Jack Ryan: Shadow Recruit,25, Di Bonaventura Pictures
The Da Vinci Code,17, Skylark Productions
Daddy's Little Girls,20, The
Max Payne,9, Collision Entertainment
Step Brothers,13, Relativity Media
Dark Shadows,12,Village Roadshow Pictures
Last Holiday,12,Paramount Pictures
Mamma Mia!,10, Relativity Media
Osmosis Jones,13,Conundrum Entertainment
Almost Famous,13,Columbia Pictures
Paranormal Activity 3,21, Room 101
Halloween,9,Dimension Films
Piranha 3D,10, Atmosphere Entertainment MM
A Sound of Thunder,18, Franchise Pictures
The Chronicles of Narnia: The Voyage of the Dawn Treader,56, Fox 2000 Pictures
Unfinished Business,19,Studio Babelsberg
No Reservations,15, WV Films III
Larry Crowne,12, Vendome Pictures
Scary Movie,11, Dimension Films
White Noise,11, The Movie Network (TMN)
The Machinist,13, ICF
Scream 3,8, Craven-Maddalena Films
The Queen,9, Scott Rudin Productions
Neighbors,9,Universal Pictures
2 Guns,6, Envision Entertainment Corporation
Collateral Damage,17, Bel Air Entertainment
Ladder 49,9, Beacon Pictures
World War Z,11, Hemisphere Media Capital
Wrath of the Titans,19,Legendary Pictures
Immortals,9,Virgin Produced
The Runaways,12, Road Rebel
Mission: Impossible III,23, China Film Co-Production Corporation
The Way Back,12,Polish Film Institute
The Men Who Stare at Goats,26, Smoke House
This Must Be the Place,22, Medusa Film
Because of Winn-Dixie,21,Twentieth Century Fox Film Corporation
Zombieland,10,Columbia Pictures
Zoom,4,Columbia Pictures
The Rum Diary,13, Infinitum Nihil
Wild Target,11, Cinema Four
Saw VI,6, Twisted Pictures
Clerks II,9, View Askew Productions
