brand,categories
1265,"3714.0, 83.0, 115.0, 2528.0, 1046.0, 390.0, 3086.0, 3778.0, 1098.0, 2528.0, 83.0, 1098.0, 840.0, 1098.0, 2732.0, 1372.0, 2732.0, 840.0, 2866.0, 2451.0, 3086.0, 1361.0, 2732.0, 52.0, 2732.0, 1098.0, 1376.0, 3304.0, 840.0, 83.0, 2765.0, 2448.0, 3304.0, 1376.0, 1521.0, 1383.0, 849.0, 3903.0, 850.0, 2451.0, 1098.0, 1944.0, 3712.0, 3086.0, 2732.0, 198.0, 52.0, 3240.0, 840.0, 849.0, 3086.0, 450.0, 2366.0, 1098.0, 1870.0, 3128.0, 1796.0, 3265.0, 3714.0, 3304.0, 171.0, 2866.0, 2207.0, 2866.0, 2653.0, 3464.0, 1844.0, 1844.0, 849.0, 3714.0, 536.0, 3714.0, 2451.0, 2366.0, 840.0, 1844.0, 3160.0, 536.0, 732.0, 3714.0, 536.0, 3901.0, 2366.0, 3901.0, 3714.0, 3714.0, 849.0, 3901.0, 1383.0, 2306.0, 555.0, 2451.0, 3086.0, 1098.0, 3911.0, 849.0, 2528.0, 2258.0, 3304.0, 1098.0, 849.0, 1449.0, 1710.0, 2366.0, 2327.0, 3714.0, 1176.0, 52.0, 1449.0, 1098.0, 3464.0, 3903.0, 1176.0, 3304.0, 3304.0, 2732.0, 450.0, 3900.0, 536.0, 2448.0, 3903.0, 3714.0, 1449.0, 3086.0, 3900.0, 3304.0, 840.0, 2207.0, 3240.0, 536.0, 1372.0, 3714.0, 83.0, 849.0, 2512.0, 2366.0, 2528.0, 3900.0, 83.0, 3464.0, 132.0, 3128.0, 2366.0, 849.0, 827.0, 83.0, 3263.0, 536.0, 1098.0, 2794.0, 2794.0, 2866.0, 849.0, 2448.0, 3086.0, 536.0, 3901.0, 2366.0, 115.0, 1844.0, 2866.0, 3205.0, 3086.0, 2732.0, 3910.0, 2866.0, 83.0, 3903.0, 3086.0, 2366.0, 536.0, 840.0, 1098.0, 3304.0, 83.0, 1098.0, 1521.0, 1372.0, 1098.0, 536.0, 3086.0, 849.0, 83.0, 3086.0, 2207.0, 827.0, 1376.0, 3714.0, 2366.0, 3900.0, 3900.0, 132.0, 83.0, 1844.0, 1449.0, 827.0, 2866.0, 2258.0, 3304.0, 1844.0, 83.0, 2451.0, 849.0, 83.0, 450.0, 3143.0, 132.0, 2366.0, 3304.0, 2866.0, 3901.0, 2451.0, 1383.0, 1098.0, 1176.0, 198.0, 1383.0, 450.0, 536.0, 1870.0, 3304.0, 3143.0, 2366.0, 536.0, 3714.0, 3799.0, 3086.0, 1376.0, 132.0, 2528.0, 3900.0, 849.0, 3304.0, 3714.0, 3910.0, 3903.0, 1098.0, 2732.0, 3900.0, 115.0, 3086.0, 1098.0, 1844.0, 390.0, 536.0, 390.0, 2448.0, 83.0, 3086.0, 3778.0"
1266,"3916.0, 1229.0, 3916.0, 1164.0, 2790.0, 3916.0"
1267,"3903.0, 3910.0, NaN, NaN, 1402.0, 3906.0, NaN, 975.0, 1980.0, 468.0, 1462.0, NaN, 3905.0, 3901.0, NaN, 3910.0, NaN, 3903.0, 3902.0, 2473.0, NaN"
1269,"2759.0, 478.0, NaN, NaN, 549.0, NaN, NaN, 478.0"
1270,"3905.0, 3900.0"
1271,1501.0
1272,"3900.0, 3911.0, 3903.0, 1077.0, 1077.0, 1077.0, 1077.0, 1077.0, 3910.0, 3916.0, 1077.0, 1077.0, 3900.0, 1077.0, 775.0, 1077.0"
1273,NaN
1274,"855.0, 2650.0, 855.0, 3915.0, 1983.0, 2384.0, 4011.0, 855.0, 3870.0, 4011.0, 3775.0, 2890.0, 2942.0, 1786.0, 1807.0, 3915.0, 1763.0, 3909.0, 855.0, 4011.0, 3909.0, 855.0, 664.0, 3908.0, 855.0, 4011.0, 2902.0, 2942.0, 363.0, 4144.0, 3259.0, 3934.0, 2942.0, 3914.0, 3909.0, 855.0, 855.0, 3985.0, 3909.0, 3908.0"
1275,"2207.0, 17.0, 732.0, 115.0, 3240.0"
1276,"1668.0, NaN, 480.0, 2592.0, 3389.0, 480.0, 4011.0, 3999.0, 3745.0, 3903.0, 169.0, 1879.0, 1390.0, 813.0, 3999.0, 1879.0, 3444.0, 3999.0, 1390.0, 4119.0, 813.0, 813.0, 4070.0, 1849.0, 855.0, 4119.0, 169.0, 1390.0, 3914.0, 813.0, 169.0, 3915.0, 1785.0, 3910.0, 1668.0, 1390.0, 4011.0, 855.0, 4011.0, 1849.0, 3902.0, 3909.0, 3920.0, 4119.0, 2890.0, 1879.0, 1760.0, 1390.0, 789.0, 1760.0, 1760.0, 327.0"
1277,"NaN, 1807.0, NaN, 2256.0, 71.0, 2473.0, NaN, 545.0, 1920.0, 3919.0, 1807.0, NaN, 3923.0, NaN, 1920.0, NaN, 3900.0, NaN, 1920.0, 1675.0, 3908.0, 855.0, 3923.0, 4092.0, 1032.0, NaN, NaN, 81.0, 3042.0, 547.0, NaN, NaN, NaN, NaN, NaN, 4070.0, NaN, 3903.0, 3923.0, NaN, 2203.0, NaN, NaN"
1278,"3907.0, 3521.0, 4079.0, 3024.0, 3024.0, 3024.0, 807.0, 3938.0, 3938.0, 3024.0, 807.0, 4079.0, 394.0, 3938.0, 4079.0, 4292.0, 4283.0, 3024.0, 3083.0, 807.0, 4079.0, 3938.0, 3938.0, 4079.0, 3625.0"
1279,"3775.0, 3961.0, 3961.0, 3333.0, 3775.0, 46.0, 1313.0"
1280,"327.0, 3906.0, 2897.0, 3911.0, 3911.0, 3911.0, 3910.0, 3922.0, 3920.0, NaN, 2897.0, 855.0, 3413.0, 3911.0, 218.0, 3173.0, 3911.0, 698.0, 3413.0"
1281,"3903.0, 3902.0, 3910.0, 1365.0"
1282,"2089.0, 2612.0, 3836.0, 3936.0, 3916.0, 2612.0, 218.0, 1910.0, 2547.0, 3185.0, 3514.0, 3668.0, 2612.0, 3668.0, 2612.0, 356.0, 3937.0, 236.0, 3963.0, 219.0, 3916.0, 2332.0, 356.0, 236.0, 1941.0, 169.0, 3514.0, 2443.0, 2738.0, 2738.0, 2259.0, 1711.0, 3586.0, 3047.0, 3901.0, 1060.0, 747.0, 3625.0, 3935.0, 3935.0, 2104.0, 747.0, 3910.0, 2443.0, 3625.0, 47.0, 2259.0, 2136.0, 4020.0, 3668.0, 236.0, 3936.0, 356.0, 3047.0, 2547.0, 3962.0, 2547.0, 2547.0, 327.0, 545.0, 169.0, 3836.0, 3514.0, 3910.0, 4020.0, 4020.0, 3900.0, 1395.0, 3514.0, 1704.0, 2629.0, 3047.0, 3937.0, 327.0, 218.0, 236.0, 3221.0, 2612.0, 2136.0, 1711.0, 3514.0, 2738.0, 545.0, 47.0, 3911.0, 218.0, 3901.0, 3173.0, 2104.0, 1910.0, 3271.0, 3963.0, 1060.0, 3836.0, 3915.0, 3935.0, 3668.0, 1711.0, 3221.0, 545.0"
1283,"482.0, 3903.0, 3900.0, 3900.0, 3901.0, 3901.0, 3902.0, 3901.0, 3903.0, 3902.0, 3916.0, 3903.0, 2709.0"
1284,NaN
1286,1184.0
1287,"2091.0, 424.0, 3459.0, 3760.0, 424.0, 3109.0, 3109.0, 3408.0, 1568.0, 173.0, 2345.0, 1568.0, 3109.0, 3303.0, 2091.0, 3109.0, 3408.0, 3109.0, 2382.0, 2091.0, 130.0, 2091.0, 2382.0, 173.0, 565.0, 2769.0, 1742.0, 2382.0, 173.0, 1741.0, 3408.0, 3109.0, 1568.0, 197.0, 2769.0, 3303.0, 3583.0, 197.0, 1741.0, 3109.0"
1288,"3224.0, 2690.0, 2700.0, 3224.0, 1807.0, 1843.0, 2700.0, 2700.0, 2580.0, 2700.0, 3224.0, 3224.0, 2700.0, 3262.0, 3224.0, 3224.0, 2700.0, 2690.0, 2209.0, 3224.0, 3224.0, 2700.0, 2700.0, 3903.0, 2690.0, 3224.0, 2700.0, 3138.0, 2700.0, 2690.0, 2252.0, 2580.0, 3224.0, 2690.0, 3224.0"
1289,"3254.0, NaN, 2754.0, NaN"
1291,"NaN, NaN, 1114.0, 3262.0, NaN, 1114.0, 2759.0, 1343.0, 1114.0, NaN, 3800.0, 1114.0, 1343.0, 1114.0, 478.0, 3800.0, 3911.0, NaN, 1114.0, 3800.0, NaN, 1114.0, 3800.0, 1610.0, NaN, 3800.0, 3800.0, 1114.0, 1114.0, 2759.0, 1114.0, NaN, 2313.0, NaN, 3574.0, 1114.0, 3800.0"
1293,"3902.0, 3911.0, 3901.0, 2866.0, 3086.0, 3902.0, 536.0, 3910.0, 849.0, 3903.0, 1098.0, 2528.0"
1294,"2256.0, 41.0"
1295,"3902.0, 3595.0, 3902.0, 2519.0, 2136.0, NaN, 3913.0, 3561.0, 163.0, 1518.0, 163.0, 2136.0, NaN, 163.0, 2136.0, 3595.0, 2887.0, 163.0, 2136.0, 3901.0, 308.0, 498.0, 2519.0, NaN, NaN, 2256.0, NaN, 163.0, 163.0, 2136.0, 3900.0, 2136.0, NaN, 3903.0, NaN, 2136.0, NaN, NaN, NaN, NaN, 1694.0, NaN, 3195.0, NaN, 163.0, 1749.0, 163.0, 3901.0, NaN, 1358.0, 163.0, 163.0, 1472.0, NaN, 3903.0, NaN, NaN, 3570.0, 3910.0, NaN, NaN, 2243.0, 3625.0, 163.0, 2519.0, 2519.0, 2136.0, 3903.0, 2782.0, 2519.0, NaN, NaN, 2345.0, 2422.0, 1244.0, NaN, 3688.0, NaN, 2136.0, 1906.0, 178.0, 4262.0, 163.0, 1472.0, 1472.0, 210.0, 340.0, 2422.0, NaN, 163.0, 862.0, 3900.0, 1518.0, 2519.0, NaN, 1193.0, NaN, NaN, NaN, NaN, 1772.0, NaN, 2136.0, 3837.0, 3718.0, 2136.0, NaN, 3900.0, 3910.0, NaN, 2256.0, 2136.0, 3902.0, NaN, 1518.0, 3912.0, 3436.0, 2136.0, 3900.0, NaN, NaN, NaN, NaN, 3688.0, 2136.0, NaN, NaN, 2519.0, NaN, NaN, 163.0, 2214.0, 3900.0, 3688.0, 163.0, NaN, NaN, NaN, NaN, 2136.0, NaN, 3902.0, NaN, NaN, 702.0, 74.0, 2215.0, 163.0, 2422.0, 870.0, NaN, 3561.0, 3910.0, 2519.0, 1694.0, NaN, 2032.0, 4108.0, 308.0, 2243.0, 3688.0, NaN, 3903.0, 2214.0, 163.0, 2256.0, 163.0, 2136.0, NaN"
1296,"2560.0, 3953.0, 3546.0, 2014.0, 1373.0, 1775.0, 1775.0, 2560.0, 1775.0"
1297,"3404.0, 1098.0, 2732.0, 3265.0, 3143.0, 3464.0, 2866.0, 2366.0, 884.0, 1944.0, 884.0, 884.0, 2366.0, 2528.0, 2366.0, 2366.0, 1098.0, 3404.0, 2732.0, 1098.0, 1048.0, 2528.0, NaN, 198.0, 2732.0, 2732.0, 2526.0, 1098.0, 884.0, 2366.0, 1098.0, 1098.0, 2366.0, 1098.0, 1098.0, 884.0, 2366.0, 2732.0, 1098.0, 884.0, 1098.0, 2732.0, 525.0, 2366.0, 1098.0, 2366.0, 2366.0, 1098.0, 1098.0, 884.0, 1710.0, 1048.0, 3265.0, 2794.0, 2366.0, 2366.0, 1098.0, 2732.0, 1098.0, 2794.0, 884.0, 2366.0, 2366.0, 1098.0, 2366.0, 850.0, 2366.0, 884.0, 1098.0"
1298,"1803.0, NaN, 643.0, 1806.0, 966.0, 3981.0"
1299,"NaN, NaN"
1300,"1772.0, 3625.0, 3259.0, 3259.0, 3941.0, 3259.0, 3941.0, 88.0, 3993.0, 88.0, 2005.0, 2005.0"
1301,"4132.0, 1772.0, 545.0, 1066.0, 3961.0, 4049.0, 2402.0, 813.0, 4217.0, 1772.0, 1708.0, 536.0, 1066.0, 1066.0, 2402.0, 1980.0, 2256.0, 1708.0, 4217.0, 2402.0, 1772.0, 2402.0, 646.0, 4252.0, 1176.0, 3953.0, 4049.0, 1772.0, 3042.0, 2402.0, 3459.0, 4252.0, 74.0, 4132.0, NaN, NaN, 3138.0, NaN"
1302,"3981.0, 3199.0, NaN"
1303,1237.0
1304,"3916.0, 2129.0, 2951.0"
1305,"1343.0, NaN, NaN, 1991.0, NaN, NaN, NaN, 759.0"
1306,"1569.0, 311.0, 344.0, 3262.0, 2690.0, 1898.0, 2700.0, 2580.0, 2690.0, 2964.0, 2580.0, 1569.0, 751.0, 311.0, 2252.0, 1755.0, 311.0, 1422.0, 2483.0, 3224.0, 3224.0, 3224.0, 1569.0, 701.0, 2252.0, 3453.0, 3224.0, 1995.0, 3224.0, 3224.0, 3224.0, 2580.0, 2580.0, 3262.0"
1307,"210.0, 2320.0"
1308,"3763.0, 3901.0, 3904.0, 3310.0, 111.0, 1402.0, 3310.0, 1402.0, NaN, 3310.0, 1053.0, 3310.0, 3591.0, 1294.0, 3310.0, 578.0, 3639.0, 1053.0"
1309,"2872.0, 2872.0, 178.0"
1310,NaN
1311,"NaN, NaN, NaN"
1312,"3916.0, 3916.0"
1313,"3960.0, 585.0"
1314,74.0
1315,"975.0, 3228.0, 3228.0, 81.0, 4023.0, 2629.0, 2629.0, 2464.0, 3228.0, 3914.0, 580.0, 2209.0, 3912.0, 2786.0, 580.0, 1390.0, 3960.0, 3902.0, 2178.0, 4004.0, 4023.0, 585.0, 2178.0, 3912.0, 274.0, 1711.0, 248.0, 3910.0, 3901.0, 2464.0"
1316,"2320.0, NaN, 2817.0, 2320.0, 2320.0, 3540.0, 3570.0, 2320.0, 3161.0, 152.0, 1701.0"
1317,"3382.0, 3202.0, 3570.0, 3581.0, 2320.0, 3570.0, 1183.0, 2320.0, 210.0, 210.0, 152.0, 1895.0, 152.0"
1318,"3625.0, NaN, NaN, 2973.0, NaN, NaN, NaN, 3357.0, 2907.0"
1320,"2979.0, 2872.0, 178.0, 1431.0, NaN, 3619.0, 3639.0, NaN, 1350.0, NaN, 3625.0, 3625.0, NaN, 178.0, 3625.0, NaN, 3639.0, 3916.0"
1321,"2951.0, 169.0, 2951.0, 3514.0, 1879.0, 2259.0, 3051.0, 2951.0, 3047.0, 2259.0, 1066.0, 2612.0, 2259.0, 1879.0, 2259.0, 3514.0, 1879.0, 3668.0, 3668.0, 1879.0, 3051.0, 3668.0, 2951.0, 2951.0, 2951.0, 2259.0, 2951.0, 2547.0, 2738.0, 2951.0, 2547.0, 3047.0, 2612.0, 3047.0, 3915.0, 3514.0, 3625.0, 2402.0, 2547.0, 2547.0, 2951.0, 169.0, 1971.0"
1322,"855.0, 3908.0, 3908.0"
1323,"1432.0, 2573.0, NaN, 1979.0, 1432.0"
1324,"196.0, 3514.0, 3625.0, 2690.0, 196.0, 2700.0, 3510.0, 3688.0, 3915.0, 2580.0, 1350.0, 751.0, 2456.0, 2.0, 813.0, 2580.0, 196.0, 2690.0, 3224.0, 3914.0, 3915.0, 1650.0, 1974.0, 2612.0, 813.0, 3530.0, 2690.0, 2569.0, 2738.0, 7.0, 837.0, 168.0, 2580.0, 3224.0, 3848.0, 3540.0, 1013.0, 2690.0, 1350.0, 991.0, 420.0, 3224.0, 3995.0, 2629.0, 3453.0, 3224.0, 2580.0, 3453.0, 2690.0, 1389.0, 3915.0, 196.0, 2964.0, 2460.0, 3915.0, 2443.0, 2580.0, 2700.0, 2443.0, 2580.0, 1725.0, 3224.0, 2371.0, 1760.0, 1746.0, 3994.0, 1995.0, 1711.0, 355.0, 1244.0, 2964.0, 1974.0, 2921.0, 3915.0, 3914.0, 3224.0, 3912.0, 1244.0, 774.0, 1843.0, 2183.0, 2690.0, 3912.0, 1659.0, 1569.0, 1760.0, 3914.0, 3915.0, 837.0, 3173.0, 3176.0, 1986.0, 3173.0, 3914.0, 1179.0, 463.0, 2580.0, 2690.0, 1389.0, 2586.0, 659.0, 2629.0, 3224.0, 355.0, 1505.0, 3994.0, 3224.0, 3910.0, 3530.0, 2586.0, 3530.0, 3228.0, 2690.0, 1244.0, 394.0, 658.0, 3912.0, 2403.0, 3466.0, 3914.0, 2572.0, 3901.0, 3625.0, 2580.0, 2580.0, 3915.0, 3047.0, 2700.0, 1505.0, 3994.0, 1763.0, 2690.0, 4138.0, 2443.0, 2580.0, 1617.0, 196.0, 3914.0"
1325,"2797.0, 2320.0, 3469.0, 316.0, 752.0, 752.0, 1523.0, 285.0, 2389.0, 3360.0, 947.0, 178.0, 3820.0, 2320.0, 2122.0, 1124.0, 1854.0, 3807.0, 278.0, 3876.0, 1854.0, 2122.0, 3469.0, 1854.0, 846.0, 316.0, 3107.0, 2272.0, 3894.0, 2601.0, 2320.0, 3767.0, 846.0, 3807.0, 316.0, 464.0, 394.0, 2011.0, 63.0, 3901.0, 2136.0, 316.0, 3807.0, 3767.0, 3807.0, 3625.0, 1986.0, 679.0, 316.0, 1675.0, 3570.0, 3767.0, NaN, 1854.0, NaN, 3625.0, 1647.0, 316.0, 3760.0, 712.0, 3767.0, 3767.0, 316.0, 2601.0, 3767.0, 4019.0, 2122.0, 3820.0, 2122.0, 3820.0"
1326,"3107.0, 2085.0, NaN"
1328,3444.0
1329,"578.0, 1091.0, 3424.0"
1330,NaN
1331,"3903.0, 3910.0, 385.0"
1332,"2512.0, 3502.0, 2888.0, 2147.0, NaN, NaN, 2512.0, NaN, NaN, NaN, NaN, 1373.0, 2022.0, 3055.0, 2022.0, 3254.0, NaN, 1373.0, 3254.0, NaN"
1333,"1807.0, 3625.0, 807.0"
1334,"2872.0, 3625.0"
1335,"2690.0, 3224.0, 3900.0, 751.0, 3903.0, 2690.0, 701.0, 2690.0, 751.0, 2700.0, 2580.0, 3224.0, 3902.0, 3224.0, 701.0, 3224.0, 2690.0, 3901.0, 3916.0, 3900.0, 2700.0, 463.0, 2580.0, 2700.0, 3910.0, 3902.0, 3224.0, 3224.0, 701.0, 2700.0, 3901.0, 3900.0, 2690.0, 3854.0, 751.0, 1569.0, 2690.0, 463.0, 701.0, 3453.0, 1569.0, 701.0, 2690.0, 2700.0, 2586.0, 2580.0, 751.0, 2690.0"
1336,1807.0
1337,"933.0, 2848.0, 1807.0, 1807.0, 1807.0, 712.0, NaN, 2470.0, 1818.0, 3424.0, 877.0, NaN, NaN, 1807.0, 2473.0, 4047.0, 1807.0, 1807.0, 1807.0, 3502.0, 4047.0, NaN"
1338,"1980.0, 1980.0, 813.0, 914.0, 3903.0, 3914.0, 1980.0, 188.0, 1807.0, 1066.0, 813.0, 2808.0, 813.0, 3949.0, 1980.0, 914.0, 3903.0, 2469.0, 1980.0, 3530.0, 1980.0, 2557.0, 547.0, 1980.0, 385.0, 2951.0, 1980.0, 3961.0, 189.0, 3530.0, 3915.0, 1980.0, 2942.0, 274.0, 1210.0, 914.0, 1980.0, 3903.0, 914.0, 3530.0, 3901.0, 2167.0, 2470.0, 3916.0, 1980.0, 2150.0, 1980.0, 547.0, 1980.0, 813.0, 914.0, 1980.0, 1980.0, 3915.0, 2808.0, 1980.0, 2150.0, 914.0, 2402.0, 3182.0, 3901.0, 2473.0, 914.0, 1980.0, 3530.0, 3138.0, 3961.0, 3228.0, 2808.0, 2459.0, 2150.0, 3949.0, 3871.0, 3138.0, 3523.0, NaN, 2809.0, 3901.0, 1807.0, 2459.0, 1980.0, 914.0, 547.0, 3138.0, 3902.0, 2808.0, 813.0, 2808.0, 1920.0, 1980.0, 3900.0, 3910.0, 2951.0, 3905.0, 3138.0, 2464.0, 3138.0, 1980.0, 914.0, 3915.0, 3915.0, 3949.0, 3915.0, 1807.0, 1523.0, 3949.0, 1980.0, 1980.0, 3905.0, 3916.0, 2557.0, 3905.0, 3767.0, 1066.0, 1980.0, 2808.0, 2808.0, NaN"
1339,"3502.0, 3023.0, NaN, NaN, NaN"
1340,396.0
1342,"3005.0, 1563.0, 3981.0, NaN, NaN, 2386.0, NaN, 2553.0, 2553.0, 2553.0, 1563.0, 1563.0, 2553.0, NaN, 1563.0, 1563.0, 1563.0, 934.0, 3981.0, 3981.0, 1563.0, 1563.0, 934.0, 3005.0, 1563.0, 3005.0"
1343,2951.0
1344,"2620.0, 1490.0, 363.0, 2620.0, 482.0, 3099.0, 308.0, 2487.0, 2079.0, 482.0, 1490.0, 2709.0"
1346,"1365.0, 767.0, 3625.0, 3444.0, 3444.0, 1793.0, 3725.0"
1347,"3932.0, 1807.0, 1920.0, NaN, 3907.0, NaN"
1348,"2470.0, 3903.0, 2473.0, 1980.0"
1349,"3903.0, NaN, NaN, NaN, 4047.0, NaN, 2470.0, 3903.0, 1560.0, NaN, 3923.0, NaN, NaN, NaN, 3903.0, 933.0, 1807.0, NaN, NaN, NaN, 1980.0, NaN, 3903.0, NaN, NaN, 3903.0, 1807.0, 2464.0, 1807.0, 3903.0, 547.0, 3903.0, NaN, NaN, 2470.0, NaN, NaN"
1350,"3591.0, NaN, 1053.0, NaN, 568.0, 3345.0, NaN, 1402.0, 1402.0"
1351,178.0
1353,"1463.0, 3625.0, NaN, NaN, 1807.0, 2473.0, 2470.0, NaN, 2872.0, 3903.0, 933.0, NaN"
1354,"464.0, 1762.0, 592.0, 2049.0, 2722.0"
1355,"2473.0, 914.0, 274.0, 274.0, 274.0, 1807.0, 1807.0, 2942.0, 274.0, 2890.0, 2942.0, 994.0, 2473.0, 2658.0, 2894.0, 274.0, 975.0, 1069.0, 274.0, 4102.0, 2716.0, 2942.0, 274.0, 1807.0, 2464.0, 136.0, 1916.0, 1560.0, 3923.0, 2942.0, 1113.0, 274.0, 3932.0, 1711.0, 1920.0, 274.0, 274.0, 1807.0, 274.0, 81.0, 4092.0, 779.0, 274.0, 2464.0, 1849.0, 3530.0, 2308.0, 1807.0, 1560.0, 3923.0, 136.0, 2470.0, 274.0, 1849.0, 1608.0, 1807.0, 4035.0, 2203.0, 4107.0, 2942.0, 274.0, 2642.0, 2808.0, 3775.0, 547.0, 3942.0, 975.0, 2176.0, 1807.0"
1356,"3613.0, 3613.0, 1366.0, 3613.0, 3613.0, 3902.0, 2124.0, 888.0, 1085.0"
1358,"3905.0, 2890.0, 3911.0, 3908.0, 2872.0, 3900.0, 3902.0, 3902.0, 3625.0, 3903.0, 3905.0, 3903.0, 3900.0, 855.0, 2389.0, 3905.0, 3901.0, 3900.0, 3900.0, 3903.0, 3910.0, 3911.0, 4070.0, 4070.0, 3901.0, 3901.0, 3910.0, 3902.0, 3901.0"
1359,"3619.0, 2037.0, 3625.0, 3625.0, 1431.0, 3901.0, 3902.0, 3619.0, 3900.0"
1360,"1471.0, 2126.0, 1471.0, 1471.0, 3320.0, 2225.0, 1803.0, NaN, 3320.0, 260.0, 3760.0"
1361,"249.0, 246.0, 3625.0, 3005.0"
1362,"391.0, 2942.0, 2942.0, 391.0, 3994.0"
1363,"4073.0, 4073.0, 3907.0, 1772.0, 1668.0, 3948.0, 4099.0, 4100.0"
1364,NaN
1365,"NaN, 2843.0, 1585.0, 1630.0, NaN, 2754.0, NaN, 3254.0, NaN, 2843.0, NaN, 1405.0, 401.0, 3991.0, 2414.0, 2843.0, 1630.0, 2843.0, 3254.0, 1373.0, 3254.0, 3254.0, NaN, 2225.0, 344.0, NaN, 3254.0, 344.0, NaN, 2843.0, 3991.0, 1332.0, 3254.0, 1405.0, NaN, 2483.0, 1630.0, 3254.0, 3222.0, 3254.0, 2754.0, 3402.0, 2754.0, 3991.0, 3254.0, 703.0, 2483.0, 3402.0, 3402.0, 2843.0, 1630.0, 407.0, 2580.0, 1422.0, NaN, NaN, 118.0, 3402.0, 3991.0, 3254.0, 3254.0, 3254.0, 1630.0, 2414.0, 3991.0, 2843.0"
1366,"2834.0, 2834.0, NaN, NaN, 3810.0, 2834.0, 2682.0, 2834.0, 2834.0, 4086.0, 2834.0, 813.0, 2834.0, 3625.0, 2834.0, 3720.0, NaN, NaN, 751.0, NaN, 74.0, 2580.0, 2834.0, NaN, 1708.0, 2834.0, NaN, 2834.0, NaN, 3453.0, 2580.0, NaN, NaN, NaN, 2834.0, NaN, 3720.0, 2834.0, 2834.0, 2834.0, NaN, 2834.0, NaN, 390.0, 3915.0, NaN, 2580.0, NaN, 1508.0, NaN, 1612.0, 2834.0, 981.0, 2580.0, 2834.0, NaN, 1763.0, 2834.0, 4039.0, 3259.0, 3497.0, NaN, 2834.0, 2834.0, NaN, 2834.0, 2834.0, 3670.0, 921.0, 813.0, NaN, 2834.0, 4101.0, NaN, 156.0, 74.0, 921.0, 3914.0, 3969.0, 4048.0, 2834.0, 1763.0, 2834.0, NaN, 2834.0, 2834.0, 2690.0, NaN, NaN, 3625.0, NaN, NaN, 7.0, 3083.0, 3069.0, 981.0, NaN, 3453.0, 1959.0, 2834.0, 3720.0, 2834.0, 2834.0, NaN, 2834.0, 751.0, 2834.0, 2834.0, 2576.0, NaN, 2834.0, 2834.0, 1583.0, NaN, NaN, 751.0, 1708.0, NaN, 3078.0, 3720.0, 3069.0, 2872.0, NaN, 1984.0, 2834.0, 2964.0, 2834.0, 2834.0, NaN, NaN, 3720.0, 2389.0, NaN, 2834.0, 4048.0, 2834.0, 2834.0, NaN, NaN, 3973.0, NaN, 2834.0, 2834.0, 4039.0, 4053.0, 4086.0, NaN, 2834.0, NaN, 2834.0, NaN, NaN, 921.0, 2829.0, 244.0, NaN, NaN, 2834.0, NaN, NaN, 3497.0, NaN, 1984.0, 2834.0, 2580.0, 1440.0, 2834.0, 3497.0, 2834.0, 2580.0, NaN, 156.0, 2834.0, 3069.0, 921.0, 3497.0, 2834.0, NaN, 2834.0, NaN, 2580.0, 3457.0, 2834.0, 3993.0, 2834.0, 3497.0, 2834.0, 669.0, 2834.0, 2512.0, NaN, NaN, 1763.0, 3914.0, 2834.0, 2834.0, NaN, 3069.0, NaN, 3625.0, NaN, 2834.0, 2834.0, 981.0, 2834.0, 2580.0, NaN, NaN, 2834.0, 2834.0, NaN, 2834.0, 813.0, 2580.0, 751.0, 2389.0, 3720.0, 3953.0, 2834.0, 1124.0, NaN, 921.0, 2834.0, 2834.0, 2834.0, 433.0, NaN, NaN, 4086.0, 803.0, NaN, NaN, 74.0, 2580.0, 2834.0"
1367,"NaN, NaN, NaN, NaN, NaN, 3744.0, NaN"
