original_title,title_length,production_companies
On the Road,11, Canal+
Just Like Heaven,16, MacDonald/Parkes Productions
House of Wax,12,Village Roadshow Pictures
Kill Bill: Vol. 1,17,Miramax Films
The Amazing Spider-Man 2,24, Avi Arad Productions
Notes on a Scandal,18, DNA Films
A Sound of Thunder,18,Epsilon Motion Pictures
White House Down,16, Centropolis Entertainment
Bangkok Dangerous,17, Initial Entertainment Group
No Strings Attached,19, The
Zero Dark Thirty,16,Columbia Pictures
K-19: The Widowmaker,20, Palomar Pictures (II)
Toy Story 3,11, Pixar Animation Studios
All About the Benjamins,23,New Line Cinema
A Perfect Getaway,17, QED International
A Scanner Darkly,16, Detour Filmproduction
13 Going On 30,14, Revolution Studios
Green Zone,10, Working Title Films
Titan A.E.,10, Fox Animation Studios
Guardians of the Galaxy,23, Revolution Sun Studios
The Revenant,12,Regency Enterprises
The Blind Side,14, Left Tackle Pictures
Valkyrie,8, Bad Hat Harry Productions
War,3, Lionsgate
8 Mile,6, Mikona Productions GmbH & Co. KG
Miami Vice,10, Foqus Arte Digital
The Hills Have Eyes,19, Craven-Maddalena Films
Madagascar,10, DreamWorks Animation
28 Weeks Later,14, Sociedad General de Cine S.A.
Night at the Museum,19, Twentieth Century Fox Film Corporation
La migliore offerta,19, Business Location Sudtirol Alto Adige
The Hateful Eight,17, FilmColony
The Proposal,12,Touchstone Pictures
Bandslam,8, Walden Media
Taking Lives,12,Village Roadshow Pictures
The Change-Up,13, Relativity Media
Capitalism: A Love Story,24, Paramount Vantage
Jumping the Broom,17, Our Stories Films
A Most Violent Year,19, Before the Door Pictures
The Box,7, Lin Pictures
Stolen,6, Millennium Films
The Aviator,11, Initial Entertainment Group (IEG)
Confessions of a Shopaholic,27, Touchstone Pictures
A Knight's Tale,15, Black and Blu Entertainment
Fright Night,12,Touchstone Pictures
Clockstoppers,13, Nickelodeon Movies
Annabelle,9, RatPac-Dune Entertainment
15 Minutes,10, Tribeca Productions
Dan in Real Life,16,Touchstone Pictures
Getaway,7, Silver Reel
Mr. & Mrs. Smith,16, Dutch Oven
The Lorax,9,Universal Pictures
Get Him to the Greek,20,Universal Pictures
No Good Deed,12, Screen Gems
Reign of Fire,13, World 2000 Entertainment
Tropic Thunder,14, Goldcrest Pictures
Goosebumps,10, Scholastic Entertainment
Alvin and the Chipmunks: Chipwrecked,36,Fox 2000 Pictures
Free Birds,10, Relativity Media
The Iron Lady,13, DJ Films
Paddington,10, Heyday Films
Nebraska,8,Paramount Vantage
The Constant Gardener,21, UK Film Council
The Four Feathers,17, Marty Katz Productions
Date Movie,10, New Regency Pictures
The Taking of Pelham 1 2 3,26, Scott Free Productions
The Hangover,12,Legendary Pictures
WALLÂ·E,7,Walt Disney Pictures
The Big Year,12, Deuce Three Productions
Pirates of the Caribbean: Dead Man's Chest,42, Jerry Bruckheimer Films
Rush Hour 2,11,New Line Cinema
2 Fast 2 Furious,16, Original Film
Herbie Fully Loaded,19,Walt Disney Pictures
Bridge of Spies,15, Amblin Entertainment
The Scorpion King,17,Universal Pictures
Young Adam,10,Recorded Picture Company (RPC)
Jeepers Creepers 2,18, Myriad Pictures
The Adventures of Pluto Nash,28,Village Roadshow Pictures
Daddy's Home,12, Good Universe
Straight Outta Compton,22,New Line Cinema
The Call,8, Apotheosis Media Group
The Invisible,13, Birnbaum / Barber Productions
The Monuments Men,17, Studio Babelsberg
Marley & Me,11, Dune Entertainment III
Underworld: Awakening,21, Saturn Films
Pearl Harbor,12,Jerry Bruckheimer Films
Finding Nemo,12,Walt Disney Pictures
The Amazing Spider-Man,22, Laura Ziskin Productions
You Don't Mess With the Zohan,29, Sony Pictures Releasing
Escape Plan,11, Emmett/Furla Films
Erin Brockovich,15,Jersey Films
21 Grams,8,This Is That Productions
Fantastic Mr. Fox,17, Indian Paintbrush
Along Came a Spider,19, AZL Productions KG
District 9,10, Block / Hanson
Jumping the Broom,17, Stage 6 Films
American Pie 2,14, Zide-Perry Productions
Valentine's Day,15,New Line Cinema
Ender's Game,12,Summit Entertainment
"10,000 BC",9,Centropolis Entertainment
The Dressmaker,14, Film Art Media
Action Replayy,14, Blockbuster Movie Entertainers
Frozen,6,Walt Disney Pictures
The Perfect Storm,17, Radiant Productions
Furious 7,9,Universal Pictures
Saving Mr. Banks,16, Hopscotch Features
Dracula Untold,14, Dentsu
Kingdom of Heaven,17, Twentieth Century Fox Film Corporation
Abduction,9,Lions Gate Films
The Five-Year Engagement,24,Universal Pictures
Sunshine,8, UK Film Council
Case 39,7, Misher Films
Inkheart,8, Internationale Filmproduktion Blackbird Erste
Horton Hears a Who!,19, Blue Sky Studios
Timeline,8, Donners' Company
Jarhead,7, Red Wagon Entertainment
Harry Potter and the Deathly Hallows: Part 2,44, Moving Picture Company (MPC)
P.S. I Love You,15,Wendy Finerman Productions
The Artist,10, Studio 37
"10,000 BC",9, Legendary Pictures
Rambo,5, Emmett/Furla Films
The Secret Life of Walter Mitty,31, Big Screen Productions
On the Road,11, VideoFilmes
License to Wed,14, Underground
American Psycho,15,Lions Gate Films
Zack and Miri Make a Porno,26,Blue Askew
Tears of the Sun,16, Cheyenne Enterprises
Get Smart,9, Warner Bros.
The Road,8, Nick Wechsler Productions
Red Dragon,10,Universal Pictures
Vicky Cristina Barcelona,24, Antena 3 TelevisiÃ³n
The Others,10,Cruise/Wagner Productions
Hachi: A Dog's Tale,19, Inferno Distribution
Fast & Furious,14,Universal Pictures
Confessions of a Dangerous Mind,31, Allied Filmmakers
Crocodile Dundee in Los Angeles,31, Silver Lion Films
Jupiter Ascending,17,Village Roadshow Pictures
Curious George,14,Imagine Entertainment
Hardcore Henry,14,Bazelevs Production
Chef,4,Open Road Films
Without a Paddle,16, De Line Pictures
Hairspray,9,New Line Cinema
My Soul to Take,15,Relativity Media
Arthur,6,Warner Bros.
The House Bunny,15, Alta Loma Entertainment
Jack and Jill,13, Broken Road Productions
Norbit,6, Tollin/Robbins Productions
Along Came a Spider,19,Paramount Pictures
A Nightmare on Elm Street,25, Platinum Dunes
The Raven,9,Relativity Media
Kicking & Screaming,19,Universal Pictures
Parker,6,SND
Lawless,7, Pie Films Inc.
Ghost Ship,10, Ghost Ship Films Pty. Ltd.
We Are Marshall,15, Thunder Road Pictures
Unfinished Business,19,Studio Babelsberg
Little Miss Sunshine,20, Big Beach Films
Focus,5,Kramer & Sigman Films
1408,4,Dimension Films
The Spy Next Door,17,Robert Simonds Productions
Mulholland Drive,16, Babbo Inc.
Sunshine,8,DNA Films
Hansel & Gretel: Witch Hunters,30, MTV Films
The King's Speech,17, Aegis Film Fund
Oculus,6, WWE Studios
I'm Not There.,14, Killer Films
Green Zone,10,Universal Pictures
Rock the Kasbah,15, QED International
Room,4, No Trace Camping
Sugar & Spice,13,New Line Cinema
Man on Fire,11, Scott Free Productions
Son of God,10, LightWorkers Media
Jackass: The Movie,18,Paramount Pictures
Training Day,12, Warner Bros.
Burke & Hare,12,Ealing Studios
Mission: Impossible II,22, Munich Film Partners & Company (MFP) MI2 Productions
The Counselor,13, Nick Wechsler Productions
50 First Dates,14, Happy Madison Productions
Jem and the Holograms,21, Hasbro Studios
Hereafter,9, Warner Bros.
Aquamarine,10, Storefront Pictures
Doomsday,8,Rogue Pictures
Metallica: Through the Never,28,Exclusive Media Group
The Bourne Identity,19, Hypnotic
Austin Powers in Goldmember,27,New Line Cinema
Home on the Range,17,Walt Disney Pictures
Ride Along,10, Relativity Media
The Day After Tomorrow,22, Centropolis Entertainment
Alexander,9, Intermedia Films
Ocean's Eleven,14, NPV Entertainment
Moms' Night Out,15, Affirm Films
The Constant Gardener,21, Scion Films
Gridiron Gang,13,Columbia Pictures
Bridge to Terabithia,20, Lauren Levine Productions Inc.
Shutter Island,14, Appian Way
The Fourth Kind,15,Universal Pictures
The Interpreter,15, Mirage Enterprises
Slackers,8, Screen Gems
The Town,8,Legendary Pictures
Wanderlust,10,Relativity Media
Sahara,6, Bristol Bay Productions
A.I. Artificial Intelligence,28,DreamWorks SKG
Old Dogs,8,Walt Disney Pictures
Lara Croft Tomb Raider: The Cradle of Life,42, British Broadcasting Corporation (BBC)
Pay It Forward,14,Bel Air Entertainment
Super 8,7, K/O Camera Toys
Hereafter,9, The
God's Not Dead,14,Pure Flix Entertainment
Smart People,12,Miramax Films
Honey,5, Marc Platt Productions
The Stepford Wives,18, De Line Pictures
The Three Musketeers,20, Constantin Film Produktion
Dredd,5,DNA Films
Knowing,7, Goldcrest Pictures
Unfaithful,10, Unfaithful Filmproduktion GmbH & Co. KG
Abandon,7,Paramount Pictures
The Girl Next Door,18, Epsilon Motion Pictures
The Curse of the Were-Rabbit,28, DreamWorks Animation
Public Enemies,14, Forward Pass
Man of Steel,12,Legendary Pictures
Elizabethtown,13, Cruise/Wagner Productions
A Good Day to Die Hard,22, Big Screen Productions
Chloe,5,StudioCanal
Knight and Day,14, Dune Entertainment
Epic,4, Twentieth Century Fox Animation
The Others,10, Sogecine
Ice Age: Continental Drift,26,Blue Sky Studios
Nick and Norah's Infinite Playlist,34,Columbia Pictures
The Nanny Diaries,17, FilmColony
The Machinist,13, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
The Green Hornet,16, Sony Pictures Entertainment
Seabiscuit,10,Universal Pictures
Watchmen,8, Lawrence Gordon Productions
The League of Extraordinary Gentlemen,37, Angry Films
Accepted,8,Universal Pictures
Noah,4,Paramount Pictures
Clash of the Titans,19, Moving Picture Company (MPC)
Stay,4,20th Century Fox
The Four Feathers,17, Miramax Films
The Grudge,10, Senator International
Underworld,10,Lakeshore Entertainment
Limitless,9, Many Rivers Productions
Tenacious D in The Pick of Destiny,34,Red Hour Films
Crazy Heart,11, Butcher's Run Films
Big Momma's House,17,Twentieth Century Fox Film Corporation
Scott Pilgrim vs. the World,27,Universal Pictures
Vantage Point,13, Art In Motion
Side Effects,12,Di Bonaventura Pictures
Penguins of Madagascar,22,DreamWorks Animation
The Da Vinci Code,17,Columbia Pictures
Inception,9, Warner Bros.
Despicable Me 2,15, Illumination Entertainment
The Emperor's New Groove,24, Walt Disney Feature Animation
The Hoax,8, The Mark Gordon Company
My Blueberry Nights,19,Block 2 Pictures
Step Brothers,13, Relativity Media
Horton Hears a Who!,19,Twentieth Century Fox Film Corporation
Project X,9, Green Hat Films
Aliens in the Attic,19,Twentieth Century Fox Film Corporation
Prisoners,9, 8:38 Productions
Lilo & Stitch,13,Walt Disney Pictures
Two Weeks Notice,16, Castle Rock Entertainment
Harry Potter and the Philosopher's Stone,40, Heyday Films
Prisoners,9,Alcon Entertainment
Disconnect,10, Wonderful Films PLC
Alvin and the Chipmunks,23, Bagdasarian Productions
Perfect Stranger,16, Revolution Studios
Rise of the Guardians,21,DreamWorks Animation
Epic Movie,10,Twentieth Century Fox Film Corporation
Let Me In,9, EFTI
Captain America: The Winter Soldier,35,Marvel Studios
The Giver,9, Walden Media
Baby Mama,9, Michaels-Goldwyn
Paul,4,Universal Pictures
Itâ€™s a Boy Girl Thing,23, Icon Entertainment International
The Phantom of the Opera,24, Scion Films
Killers,7, Aversano Films
Step Brothers,13, Apatow Productions
Let's Be Cops,13,Twentieth Century Fox Film Corporation
28 Weeks Later,14,DNA Films
47 Ronin,8, Stuber Productions
Pandorum,8,Impact Pictures
47 Ronin,8,Mid Atlantic Films
Hall Pass,9,New Line Cinema
The Legend of Bagger Vance,26,DreamWorks SKG
Gods and Generals,17, Antietam Filmworks
Finding Forrester,17, Columbia Pictures Corporation
The Hitcher,11,Intrepid Pictures
The Smurfs 2,12, NeoReel
Earth,5,BBC
Scream 3,8,Konrad Pictures
The Wolf of Wall Street,23, Sikelia Productions
Alexander,9, Egmond Film & Television
Lord of War,11, Ascendant Pictures
The Shaggy Dog,14,Walt Disney Pictures
The Mexican,11, Lawrence Bender Productions
Transformers: Revenge of the Fallen,35, Amblin Entertainment
Bridget Jones's Diary,21, Little Bird
Domino,6,New Line Cinema
All About Steve,15, Radar Pictures
Wedding Crashers,16, Avery Pix
Date Movie,10,Regency Enterprises
Summer Catch,12, Warner Bros.
State of Play,13, Working Title Films
The Darkest Hour,16, The Jacobson Company
Catwoman,8, Frantic Films
Annie,5, Overbrook Entertainment
Maid in Manhattan,17, Revolution Studios
Training Day,12, Outlaw Productions (I)
Old School,10, The Montecito Picture Company
Ex Machina,10, Film4
Abandon,7, Touchstone Pictures
Blood Diamond,13, Lonely Film Productions GmbH & Co. KG.
Supernova,9, Metro-Goldwyn-Mayer (MGM)
Paparazzi,9,20th Century Fox
Men in Black 3,14, Hemisphere Media Capital
Lions for Lambs,15, Andell Entertainment
Guess Who,9, 3 Arts Entertainment
Letters from Iwo Jima,21,DreamWorks SKG
Spy Kids,8, Miramax
Mission: Impossible - Ghost Protocol,36, TC Productions
Elizabeth: The Golden Age,25, StudioCanal
Deception,9, Dune Entertainment III
From Hell,9,Twentieth Century Fox Film Corporation
Keeping the Faith,17, Touchstone Pictures
The Weather Man,15, Escape Artists
Limitless,9, Virgin Produced
Around the World in 80 Days,27, Mostow/Lieberman Productions
Straight Outta Compton,22, Universal Pictures
Dark Shadows,12,Village Roadshow Pictures
The Happening,13, Dune Entertainment
Angel Eyes,10, Franchise Pictures
Arbitrage,9, Treehouse Pictures
Unstoppable,11, Scott Free Productions
Abraham Lincoln: Vampire Hunter,31,Bazelevs Production
The Company Men,15, Battle Mountain Films
The Adventures of Rocky & Bullwinkle,36, Tribeca Productions
Man of Steel,12, Cruel and Unusual Films
Gothika,7,Columbia Pictures Corporation
Transformers: Age of Extinction,31, Di Bonaventura Pictures
Monster House,13, Sony Pictures Animation
Click,5, Revolution Studios
Ghosts of Mars,14, Animationwerks
The Matrix Revolutions,22, Silver Pictures
Post Grad,9, Cold Spring Pictures
Stone,5, Mimran Schur Pictures
Ninja Assassin,14, Legendary Pictures
Epic Movie,10, Regency Enterprises
Wanted,6,Universal Pictures
If I Stay,9, Metro-Goldwyn-Mayer (MGM)
All About Steve,15, Fox 2000 Pictures
The Spirit,10, Odd Lot Entertainment
Valkyrie,8, Achte Babelsberg Film
Ice Age,7, Blue Sky Studios
Collateral Damage,17, Bel Air Entertainment
The Purge: Anarchy,18, Platinum Dunes
RockNRolla,10, Toff Guy Films
Out Cold,8,Spyglass Entertainment
Invictus,8, Malpaso Productions
Blue Crush,10, Mikona Productions GmbH & Co. KG
The Midnight Meat Train,23, GreeneStreet Films
The Brothers Bloom,18, Summit Entertainment
Hannah Montana: The Movie,25, It's a Laugh Productions
Lords of Dogtown,16,Columbia Pictures
Man of the Year,15,Universal Pictures
Speed Racer,11, Studio Babelsberg
Love & Other Drugs,18, Regency Enterprises
ParaNorman,10, Laika Entertainment
Savages,7, Relativity Media
Shrek Forever After,19,DreamWorks Animation
Transsiberian,13, Telecinco Cinema
The Giver,9, Asis Productions
The Hoax,8, Bob Yari Productions
Oculus,6, Relativity Media
Get Smart,9,Village Roadshow Pictures
Seabiscuit,10, The Kennedy/Marshall Company
License to Wed,14, Robert Simonds Productions
Jack Ryan: Shadow Recruit,25, Di Bonaventura Pictures
Minority Report,15,DreamWorks SKG
Brick Mansions,14, EuropaCorp
Monte Carlo,11, Dune Entertainment III
Revolutionary Road,18, Neal Street Productions
Hot Pursuit,11, Pacific Standard
King Kong,9, Universal Pictures
A Walk to Remember,18,Pandora Pictures
The House Bunny,15, Happy Madison Productions
Reign of Fire,13, Spyglass Entertainment
Brooklyn,8,Wildgaze Films
The Help,8, Reliance Entertainment
Creed,5, Warner Bros.
Revolutionary Road,18, Scott Rudin Productions
Django Unchained,16,Columbia Pictures
Two Weeks Notice,16, NPV Entertainment
The Invisible,13,Spyglass Entertainment
2 Guns,6, Emmett/Furla Films
Nanny McPhee and the Big Bang,29, Three Strange Angels
Things We Lost in the Fire,26, Neal Street Productions
Lucky Number Slevin,19, Capitol Films
Jack the Giant Slayer,21, Original Film
Paranormal Activity 3,21, Room 101
Going the Distance,18,New Line Cinema
Bridget Jones: The Edge of Reason,33, Working Title Films
Queen of the Damned,19, WV Films LLC
Rambo,5, Nu Image Films
Jurassic Park III,17,Universal Studios
Killers,7,Katalyst Films
Assault on Precinct 13,22,Rogue Pictures
Kill Bill: Vol. 1,17, A Band Apart
RED,3,DC Comics
"I, Robot",8, Laurence Mark Productions
Dawn of the Dead,16, Toho-Towa
Escape Plan,11, Envision Entertainment
The Crazies,11, Imagenation Abu Dhabi FZ
Hotel Transylvania,18,Columbia Pictures
Harry Potter and the Prisoner of Azkaban,40,1492 Pictures
Couples Retreat,15, Relativity Media
United 93,9,Universal Pictures
Water for Elephants,19, Fox 2000 Pictures
The Ladies Man,14,SNL Studios
Charlie and the Chocolate Factory,33, The Zanuck Company
Mr. & Mrs. Smith,16,20th Century Fox
The Adventures of Pluto Nash,28, NPV Entertainment
Akeelah and the Bee,19,Lions Gate Films
The Da Vinci Code,17, Skylark Productions
Night at the Museum: Battle of the Smithsonian,46, 1492 Pictures
Syriana,7, Warner Bros.
Looper,6,Endgame Entertainment
Astro Boy,9,The Weinstein Company
The Boondock Saints II: All Saints Day,38,Chris Brinker Productions
St. Vincent,11, Chernin Entertainment
Blackhat,8, Legendary Pictures
Furious 7,9, Media Rights Capital
End of Watch,12,Emmett/Furla Films
The Adventures of Sharkboy and Lavagirl,39, Dimension Films
We Bought a Zoo,15, Dune Entertainment
Unbroken,8, 3 Arts Entertainment
The Hateful Eight,17,Double Feature Films
The Dukes of Hazzard,20, Warner Bros.
Suite FranÃ§aise,16, Canal+
The Apparition,14, Studio Babelsberg Motion Pictures
The Last Airbender,18, Industrial Light & Magic (ILM)
Transformers: Dark of the Moon,30,Paramount Pictures
Blended,7, Warner Bros.
Return to Never Land,20, Walt Disney Animation Australia
Frankenweenie,13, Tim Burton Animation Company
Cast Away,9,DreamWorks SKG
The Day the Earth Stood Still,29, Hammerhead Productions
A Walk Among the Tombstones,27, 1984 Private Defense Contractors
"I, Frankenstein",15,Lakeshore Entertainment
