unit_cogs,name,quantity,Index,group
2.8905297702766095,KT OGOREK GRUNTOWY,42.66,21739,VEGETABLES
2.81,CIASTKA JEZYKI -DARK WISNIA,2,19891,SWEETS
11.73,PAP LUCKY STRIKE  BLUE 22 SZT,4,5379,CIGARETTES
1.86,ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L,10,9345,DRINK_JUICE
0.38,GELLWE CUKIER WANILIOWY 15G,11,12247,GENERAL_FOOD
1.23105263157895,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L,19,10475,DRINK_JUICE
0.93,KASZKA MANNA 400 G SARITA,3,11546,GENERAL
2.13,SUROWKA KUBEK,1,12326,GENERAL_FOOD
6.01,ODRA DUETKA FAMIL PIANKA 400G POMAR,1,20619,SWEETS
1.54,DELICJE MALINOWE 147G,2,19344,SWEETS
2.07,WAFLE SUCHE OWAL 130 G,6,19628,SWEETS
1.45,PASZTET DROBIOWY  DROP 160,3,12786,GENERAL_FOOD
1.34,KASZKA MANNA MALINA 150G  CZARNKOW,4,6867,DAIRY_CHESSE
1.295,AMINO SOS PIECZENIOWY CIEMNY 38GR,12,13697,GENERAL_FOOD
4.29,DELICJE WISNIOWE 294G WEDEL,3,20116,SWEETS
8.26,MILKA 300 G OREO,1,19765,SWEETS
3.19676277187658,KT GRUSZKI KG,19.77,21900,VEGETABLES
0.89,PRYMAT KUCHAREK 75G,6,18310,SPICES
2.69,GOS MLEKO ZAGESZCZ/NIES? 500 ML,2,7404,DAIRY_CHESSE
2.99,SZAM FAMILJNY NIEBIESKI 0_5L,2,2933,CHEMISTRY
3.55,ZAPIEKANKA Z PIECZARKA 220 G,4,21616,VEGETABLES
7.39,PALUSZKI RYBNE FILET 300 G,1,15660,ICE_CREAMS_FROZEN
0.1,ZAPALKI,12,2602,CHEMISTRY
0.99,ZESZYT 60 K KRATKE,1,3571,CHEMISTRY
1.46,GUMA ORBIT STRAWBERRY DRAZE,4,4111,CHEWING_GUM_LOLIPOPS
3.87,POMPKA PLAY DOLADOWANIE,75,16530,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.23,STAR CHIPS KEBAB 130 G,9,4773,CHIPS_FLAKES
1.44,CZEK AMELIA MLECZNA NADZIIEWANA 100G,4,16727,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.89,MLEKO 3_2% ZAMBROWSKIE 1L,12,7080,DAIRY_CHESSE
2.25,KOTLIN KETCHUP  PIKANTNY 215ML,1,16086,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
37.18,WODKA FINLANDIA 0_7 SPICES,1,22534,ALCOHOL
10.95,PAP MOCNE JASNE,4,5092,CIGARETTES
0.59,ZESZYT W LINIE 16 K,8,111,GENERAL_ITEMS
9.09,PAP ROTHMANS MINT LINK,14,5606,CIGARETTES
1.8,MLEKO SWIEZE SREM 1 L 2%,19,6511,DAIRY_CHESSE
0.25,CUKIERKI VALENTINO SZT,7,6229,COOKIES_BULK
1.52,NAP FRUGO 0_5 MANGO SUUPER,6,9792,DRINK_JUICE
1.0,LODY ROZEK MLYNARCZYK,3,14996,ICE_CREAMS_FROZEN
0.36,ZELKI KABLE DLUGIE,10,20694,SWEETS
1.62,TABLETKI ETOPIRYNA 6 SZT,2,17349,OCCASIONAL
1.19,WIB SOS KOPERKOWY ZE SMIETANA 27 G,1,8680,DAIRY_CHESSE
9.93728571428571,PAP PS BLU LINK,70,5183,CIGARETTES
2.45,SOL HIMALAJSKA ROZOWA 500 G,1,11216,GENERAL
5.57,ROLMOPSY POLARICA 400G,1,16625,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.07,BATON FITELLA 25 G,5,6979,DAIRY_CHESSE
0.8485106382978721,PRINCE POLO XXL MLECZNE,47,19045,SWEETS
1.32,PRAZYNKI ZIEMNIACZANE 70G,2,4695,CHIPS_FLAKES
1.65,MARGARYNA DELMA EXTRA 250G KUBEK,4,16152,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
3.69,DR O KREM DO TORTOW CZEKOLADA 140 G,1,19347,SWEETS
6.19,NIVEA DEZOD VOMEN 150 ML,1,3877,CHEMISTRY
1.23,TABLETKI  APAP SASZETKA 2 TAB,3,21087,TABLETS
1.24,MENTOS MINT 38G,10,4153,CHEWING_GUM_LOLIPOPS
3.05,VITAFIZZ MULTIVITAMINA,2,21237,TABLETS
1.81,PIWO TATRA PILS 0_5L PUSZKA,12,434,ALCOHOL
0.351632653061224,WODA AQA 0_5 L N/G,49,5618,CIGARETTES
5.69,LAYS PAPRYKA 225G,7,4533,CHIPS_FLAKES
3.71,LUGA KROCHMAL 750ML,2,2058,CHEMISTRY
9.42,TYTON WEST RED 30 G,1,5423,CIGARETTES
2.15333333333333,PEPSI *1L,39,9855,DRINK_JUICE
13.35,WODKA KRUPNIK PREMIUM 0_5 L,10,22678,ALCOHOL
1.68,?ACIATY SEKEK SMIETANKOWY 135 G,35,7465,DAIRY_CHESSE
12.8666666666667,KIE?BASA ROZNOWA Z SEREM KG,0.45,17175,POULTRY
2.0,MARCHEW Z GROSZKIWM 470 G SLON OGROD,11,14695,ICE_CREAMS_FROZEN
2.75,KARMA CHAPPI WOLOWINA KURA 500G,6,17736,GENERAL_ITEMS
3.56,S CHLEB KROJONY 1KG,10,1289,BREAD
0.46,NAP NAPI MULTIWITAMINA 200 ML,13,8780,DRINK_JUICE
1.21,HERBATA MELISA POSTI 20EX,3,5703,COFFEE TEA
1.39,WKLAD DO ZNICZY,1,17481,OCCASIONAL
3.4,ZUPA WIOSENNA 450G NORDIS,6,15873,ICE_CREAMS_FROZEN
1.39,WIN SOS PIECZENIOWY DELIKATNY,4,8515,DAIRY_CHESSE
2.62,FASOLA PIEKNY JAS 400 SARITA,1,11783,GENERAL
0.37,REKLAMOWKA Z UCHWYTEM,80,2921,CHEMISTRY
3.71,FASOLA  PIEKNY JAS 400G KROS,6,18075,SPICES
1.37,SERNICZEK Z BRZOSKWINIA CZARNKOW 150 G,12,8496,DAIRY_CHESSE
3.2,NAP SPIR WISNIOWKA  0_1 L,4,22861,ALCOHOL
2.15,KARMA MR CAT 400G,6,7641,DAIRY_CHESSE
1.55,WODA ZYWIEC 0_5 L N/G MALINA,4,20691,SWEETS
4.51,LIZAK BABA JAGA,1,19949,SWEETS
2.81,TUNCZYK ROZDROBNIONY W OLEJU 130 G,1,10962,POULTRY
0.2,CHUSTECZKA HIGIENICZNA,33,17439,OCCASIONAL
0.55,GELLWE KISIEL CYTRYNOWY 38G,2,12898,GENERAL_FOOD
1.07,LODY TOP MILK WCZEKOLADZIE,4,14861,ICE_CREAMS_FROZEN
1.81,PASTA MAKRELOWA 120 G SEKO,1,6513,DAIRY_CHESSE
2.51,PIWO REDDS BIANCO 0_4 B/BEZ,5,510,ALCOHOL
3.99,GILELETTE PIANKA DO GOLENIA,1,3232,CHEMISTRY
9.86,PAP RGD BLU,1,5406,CIGARETTES
1.49,KUBUS PLAY MAR/TRUS/LIMETKA,3,9944,DRINK_JUICE
2.73,KETCHUP KOTLIN LAGODNY 450G,5,12258,GENERAL_FOOD
1.14,DR O AROMAT WANILIA 9ML,1,18466,SPICES
1.21,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,15,16290,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.89,DA GRATKA DO PICIA TRUSK.170G,1,6603,DAIRY_CHESSE
2.23,PUDL KUKURYDZA 400G PUSZKA,5,13127,GENERAL_FOOD
1.59,POMIDORY KROJONE 400 ML PUSZKA SLON.OGRÓ,3,16877,GENERAL_ITEMS
0.84,WODA NESTI 0_33 N/G,8,8982,DRINK_JUICE
2.6199431009957297,M CHLEB MALY KROJONY,351.5,1087,BREAD
3.28,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,10,10497,DRINK_JUICE
4.99,SOMAT MACHINE 1_5KG,2,3741,CHEMISTRY
4.31166666666667,M CHLEB DUZY KROJONY,30,1164,BREAD
3.16,TABLETKI POLOPIRYNA S/10/,4,21098,TABLETS
3.02,PIWO BOJAN APA 1%  0_5 B/ZWR,1,891,ALCOHOL
1.96,JOGURT ACTIVIA DRINK JAG.BOR.300G,1,7634,DAIRY_CHESSE
0.47,LIZAK SMOCZEK 1 SZT,51,20797,SWEETS
0.2,CHUSTECZKI HAPPY NO 1,40,2314,CHEMISTRY
2.35,WAFLE KWADRAT DESER 120 G,2,19444,SWEETS
2.75,KRAKUS GULASZ ANGIELSKI  155G,1,11338,GENERAL
3.8,CIASTKO TWIN 8 SZT KAKAO,1,11850,GENERAL
0.56304347826087,LODY KOKTAJLOWE KUKULKA,23,15829,ICE_CREAMS_FROZEN
4.39,BREF 700 ML ZEL WC,2,2985,CHEMISTRY
1.54,P PASTA LOSOS ZE SZCZYPIORKIEM,3,10897,POULTRY
20.3333333333333,KIELBASA POGORZELSKA PODSUSZANA  KG,0.15,16987,POULTRY
2.11,KAWA WOSEBA GOLD 100G,11,6000,COFFEE TEA
0.89,MAK ZLOTY LAN MUSZELKA 500 G,7,14089,GROATS_RICE_PASTA
3.9,PIEROGI ZE SZPINAKIEM,8,13113,GENERAL_FOOD
9.85,PAP PS BLACK 100,16,5327,CIGARETTES
1.2,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,11,16669,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.975,WODA DOBROWIANKA1_5 L GAZ LEKKI,4,14891,ICE_CREAMS_FROZEN
2.4,RECZNIK PAPIEROWY 2 MEA,2,3528,CHEMISTRY
1.76,SKARPETKI DZIEWCZ?CE 2 SZT WZÓR,1,17886,GENERAL_ITEMS
1.7975,NAP TYMBARK 1 L  WISNIA JABLK0,24,10697,DRINK_JUICE
0.98,FRUGO ZIELONE 0_25 PET,12,10331,DRINK_JUICE
25.457446808510603,KOLBACZ WEGIERSKI  KG,0.94,17080,POULTRY
3.17,LODY OREO W CZEKIL.,11,15130,ICE_CREAMS_FROZEN
1.09,MAK ZLOTY LAN 500G  PENE,5,14556,GROATS_RICE_PASTA
2.78,PIWO BOJAN TRADYCYJNE 0_5 B/ZWR,2,12951,GENERAL_FOOD
3.2,NAP SPIR PORZECZKOWA 0_1,3,22854,ALCOHOL
2.18,NAP KINLEY 1 L,2,9417,DRINK_JUICE
2.15,WAFLE RYZOEE Z PESTKAMI DYNI 130 G SONKO,2,12831,GENERAL_FOOD
3.06,MASLO ROSLINNE ZPT WARSZAWA 500G,2,17659,GENERAL_ITEMS
2.31954545454546,MAR DELMA EXTRA 450 G,22,17595,GENERAL_ITEMS
1.88,MILKA CZEKOL CHIPS 100 G,4,20613,SWEETS
1.9,MAKARON LITERKI 250 G POLMAK,2,14635,GROATS_RICE_PASTA
0.85,BATON NESLIK 25 G CHOCO,15,20066,SWEETS
8.19,JACOBS KRONUNG 250G,2,5843,COFFEE TEA
1.09,LODY ROZEK CZEK Z TOPINGIEM,3,15324,ICE_CREAMS_FROZEN
0.55,GRZESKI MEGA KAKAO,42,18996,SWEETS
3.75,OLEJ NIEZBEDNY 1L,8,16160,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
3.2066666666666697,PEPSI COLA 2_25 L,21,10435,DRINK_JUICE
0.92,WODA KROPLA BESKIDU 1_5L N/GAZ,4,8835,DRINK_JUICE
8.075384615384621,NAP SPIR ZOLADKOWA GORZKA 36% 0_2L,13,22347,ALCOHOL
1.46,NAP COCA COLA 0_25,17,16598,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.825,PIWO KOZEL 0_5 L B/ZW CERNY,4,397,ALCOHOL
1.87,JOGURT MLEKOVITA TY_GRECKI 400 G,12,7257,DAIRY_CHESSE
1.16,SONKO KASZA JECZMIENNA PERLOWA 4*100G,11,14076,GROATS_RICE_PASTA
6.89,BIALY JELEN PLYN DO KAPIELI 750 ML,1,3181,CHEMISTRY
1.93,WAFLE FAMILIJNE 180 G KAKAO,4,19826,SWEETS
3.15,WODA KOKOSOWA 250 ML Z GRANATEM,1,9499,DRINK_JUICE
1.84,ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L,7,10623,DRINK_JUICE
1.11,CHRUPKI STAR HYPER PIZZA 58G,1,4433,CHIPS_FLAKES
1.4,KASZKA MANNA 400 G MELVIT,2,14550,GROATS_RICE_PASTA
0.99,BATON MARS 51 G,31,19474,SWEETS
0.91,PRYMAT OREGANO CALE 10 G,1,18249,SPICES
0.13,MONETY CZEKOLADOWE,58,4825,CHIPS_FLAKES
1.28,SOK Z KAPUSTY KISZONEJ 0_5 L PET,5,12656,GENERAL_FOOD
4.342,FAIRY 1 L APPLE,5,1873,CHEMISTRY
1.59,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,5,174,ALCOHOL
1.79,TWAROG PRESIDENT ZE SZCZYPIORKIEM,2,7722,DAIRY_CHESSE
1.86,ZBYSZKO TONIC 1_50L GAZ,4,10763,DRINK_JUICE
3.06771428571429,NAP SPIR ABSOLWENT POZIOMAKA 0_1 30%,105,22505,ALCOHOL
0.19,GUMA ARBUZ,26,4313,CHEWING_GUM_LOLIPOPS
2.89,SP SMALEC CZYSTY 180G,2,12823,GENERAL_FOOD
3.78,ZUPA KALAFIOROWA 450 G,3,15939,ICE_CREAMS_FROZEN
1.4,BATON FRUTICA 40 G,5,19654,SWEETS
3.28,PAPIER TOAL.8 SZT MEA NIEB,5,2706,CHEMISTRY
2.99,NAP HORTEX VITAMINKA 1 L BANAN,2,9064,DRINK_JUICE
2.06,KRESTO WIORKI KOKOS 200 G,1,18109,SPICES
2.34,HELP PLYN DO PLUKANIA 1 L FRESH,1,2339,CHEMISTRY
9.5,S SERNIK,1,13130,GENERAL_FOOD
1.58,LODY TWISTER BLACK,2,15848,ICE_CREAMS_FROZEN
0.63,CYKORIA BUDYN CYTRYNOWY 40 G B/CUKRU,2,12718,GENERAL_FOOD
1.45266666666667,HELLENA ORENZADA CZERWONA 1_25 L GA,45,16733,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.29,PODPASKI BELLA NORMAL BEZ SKRZYD,1,3305,CHEMISTRY
3.57,TWAROG JEZIERZYCKA KROWKA 250 G,2,6557,DAIRY_CHESSE
0.8,PRZYPRAWA DO PIZZY GALEO 12GR,2,18195,SPICES
0.99,PIEPRZ CZARNY ZIARNO 15GR,5,1940,CHEMISTRY
3.22,SER BRIE PRESI NATURALNY 125G,3,16249,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.73,S CHLEB ZIARNISTY KROJONY 0_3,81,1139,BREAD
3.0,NAP TYMBARK 1 L JAB?KO 100%,6,10564,DRINK_JUICE
8.55,RUM GOLD 0_2,2,22766,ALCOHOL
7.26,ZUPA GRZYBOWA  450G,1,15938,ICE_CREAMS_FROZEN
10.73,PAP LD PINK SUPER SLIM,57,4926,CIGARETTES
2.58,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,11,8947,DRINK_JUICE
2.66,LODY PRINCESSA KOKOS 95 ML,21,15141,ICE_CREAMS_FROZEN
4.29,ODSWIEZACZ SZYSZKA KONWALIA,1,2519,CHEMISTRY
0.78,WODA KROPLA BESKIDU 0_5L GAZ,7,9500,DRINK_JUICE
17.722826086956502,KIELBASA PIECZONA  KG,1.84,16948,POULTRY
0.08,ZAPALKI,50,5211,CIGARETTES
1.22846153846154,C CHLEB KROJONY 250G,52,1156,BREAD
1.6,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,12,492,ALCOHOL
1.61,RECZNIK PAPIER.MEA 2WARSTWY,28,3316,CHEMISTRY
9.86,PAP WINSTON BLUE,3,5681,CIGARETTES
1.91,KNORR SOS DO PIECZENI CIEMNY,7,13744,GENERAL_FOOD
0.92,WODA ZYWIEC 0_5L N/GAZ,9,10748,DRINK_JUICE
0.89,CHRUPKI OWOCE 45 G,29,4568,CHIPS_FLAKES
2.99,HOCH SER PLASTRY ZÓ?TY TYLZYCKI 135 G,4,7026,DAIRY_CHESSE
4.29,LODY MAGNUM CLASSIC,7,15904,ICE_CREAMS_FROZEN
2.78,LOWICZ DZEM WISNIA N/S?.,2,1555,POULTRY
0.99,WODA USTRONIANKA 0_33L JUNIOR,4,9135,DRINK_JUICE
1.65,SKARPETY,2,17887,GENERAL_ITEMS
7.7,PUDL FLAKI WIEPRZ.W ROSOLE 500G,1,13125,GENERAL_FOOD
1.63,NAP NAPI POMARANCZ 1_5 N/G,4,10021,DRINK_JUICE
1.01,BATON SNICKERS 50 G,6,20068,SWEETS
1.9,LAYS STAR ROZKI 95 G ROZKI,9,4448,CHIPS_FLAKES
2.38909090909091,PIEGUSKI Z RODZYNKAMI 135 G,11,16524,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
4.3,E DO PLUKANIA ELEGANCE PERFUM 0_9 L,4,2465,CHEMISTRY
3.75,ANANASY PLASTRY SANDRA 565 G,1,1625,POULTRY
2.46,NAP TYMBARK 1 L KAKTUS,6,9264,DRINK_JUICE
0.01,NAP SPIR ZOLADKOWA GORZKA 36% 0_2L,8,22760,ALCOHOL
2.1375,HOCH TWAR.KANAPKOWY SZCZYPIOREK 130G,16,8577,DAIRY_CHESSE
1.97,SER SMAZONY 100G KOSTKA SREM,5,6920,DAIRY_CHESSE
6.99,ZUPA GRZYBOWA 450,3,15679,ICE_CREAMS_FROZEN
4.99,SOFTLAN PLYN DO PLUKANIA 1 L BIALY,1,3539,CHEMISTRY
2.3195652173913,KT BROKUL,23,21474,VEGETABLES
1.66,KINDER BATON 2 SZT MAXI,21,16010,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
3.62,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK,8,1694,POULTRY
1.29,MAR PALMA KRUSZWICA 250G,24,17611,GENERAL_ITEMS
3.74,GILLETTE BLU 3,2,2038,CHEMISTRY
1.12,KNORR SOS DO SAL.PAP.ZIOLA 9G,3,12424,GENERAL_FOOD
2.34972972972973,C CHLEB ZIARNISTY 300G,74,1425,BREAD
1.75,HOCH.TWAR. KANAPKOWY SMIETANA 130G,9,6636,DAIRY_CHESSE
2.31,BAKOMA  TWIST TRUSKAWKA 400G,6,6959,DAIRY_CHESSE
8.07,KAWA NESCAFE UZUP_100G,2,6116,COFFEE TEA
5.5,RAJSTOPY 60 DEN,1,17961,GENERAL_ITEMS
1.008,MAK ZLOTY LAN NITKA DOMOWA 250,10,14090,GROATS_RICE_PASTA
2.40333333333333,KNORR FIX DO STROGONOFF,6,18289,SPICES
4.03,PICCOLO  MUSUJACY 0_75 L,5,8956,DRINK_JUICE
19.4,CUKIERKI CZEKOLADKI KROWKA LUZ,0.05,6223,COOKIES_BULK
3.95,SER EDAMSKI 250 G,2,8082,DAIRY_CHESSE
4.995,BREF KULKI WC PERFUME,2,3807,CHEMISTRY
1.46,GUMA ORBIT WHITE DRAZE,7,4204,CHEWING_GUM_LOLIPOPS
1.12,KNORR ZUREK DOMOWY EXPRES 42 G,2,12123,GENERAL_FOOD
5.24,KT SZPARAGI ZIELONE PACZKA,3,21594,VEGETABLES
0.98,BATON 3BIT 46/51 G,26,16332,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.29,KNORR CYNAMON Z WIETNAMU 15 G,2,18425,SPICES
1.15,JOGOBELLA 150G STANDARD,46,6479,DAIRY_CHESSE
2.23,WIN ZUPA BOROWIKOWA 45 G,6,14493,GROATS_RICE_PASTA
18.448275862069,SPECJA? DROBIOWY  KG,0.29,17091,POULTRY
1.95,MASLANKA SREMSKA 1 L,29,6686,DAIRY_CHESSE
1.10882851264674,KT JABLKO CZERWONE,330.52,22216,VEGETABLES
0.961379310344828,KT KOPEREK ZIELONY CI?TY,58,21912,VEGETABLES
1.55,PIWO LEZAJSK 0_5 L B/BEZW,3,151,ALCOHOL
4.92,PIECZARKI MAR.URBANEK 550G,1,1611,POULTRY
5.03,SER SMAZONY GRANOW 200G FRACKOWIAK,1,7521,DAIRY_CHESSE
0.43,PAPIER SNIADANIOW.MAWA 300X325,12,2368,CHEMISTRY
2.59,KLEJ W SZTYFCIE DUZY,2,3853,CHEMISTRY
0.73,WODA CISOWIANKA 0_5 L LEKKI GAZ,2,8828,DRINK_JUICE
3.98,MAKARON CZANIECKI NITKA WALCOWANA 500G,3,14105,GROATS_RICE_PASTA
1.31,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L,23,10124,DRINK_JUICE
2.13,NAP TYMBARK 1 L JAB/RABARBER,4,13450,GENERAL_FOOD
1.99,SOL HIMALAJSKA ROZOWA DROBNA 350 G,1,1839,POULTRY
9.41527777777778,PAP PS GOLD,36,5531,CIGARETTES
0.733333333333333,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT,105,18961,SWEETS
3.91998883305416,KT POMIDOR MALINOWY,179.1,21748,VEGETABLES
10.35,PAP LD LINK PSTRYK,2,5074,CIGARETTES
1.852,WODA ZYWIEC 1_5 L N/G JABLKO,30,10118,DRINK_JUICE
5.58,LOD ROLADA PARADISO ADWOKAT LUX 1000,2,15235,ICE_CREAMS_FROZEN
4.64,CIASTKA MILKA SENSATIONS 156 G,3,20324,SWEETS
1.31,FIGURKA MIKOLAJ MALY NEUKIRCH 30G,23,16806,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.95,BREF 4-FORMULA LEMON,4,2622,CHEMISTRY
3.95,LUDWIK DO ZATLUSZCZONYCH POWIERZ.0_75,1,3255,CHEMISTRY
2.65,MAR PYSZNY DUET 450,3,17542,GENERAL_ITEMS
4.69,NUGGETS Z KURCZAKA 240G,1,17250,POULTRY
10.6535294117647,PAP LD BLUE CIENKIE,68,5630,CIGARETTES
3.38,PRZYPRAWA POMID+CZOSNKOWA Z CZARNU 50 G,1,11580,GENERAL
7.85,TABLETKI IBUPROM 10 TAB.SPRINT,7,21248,TABLETS
0.84,WODA AQA 0_7 L SPORT N/G,37,15375,ICE_CREAMS_FROZEN
1.12,NAP TONIC KINLEY PUSZKA 0_330 ML,3,9250,DRINK_JUICE
1.39,BAKOMA 7 ZBOZ BRZOSKWONIA 140GR,5,8153,DAIRY_CHESSE
1.49,SER TOP SZYNKA SERTOP,10,8480,DAIRY_CHESSE
0.86,POSYPKA KOLOR,2,12955,GENERAL_FOOD
1.23,WIN GALARETKA BRZOSKWI?. 79GR,9,12675,GENERAL_FOOD
22.115,WODKA ZUBRÓWKA BIA?A 0_7 L,6,22646,ALCOHOL
3.19,SZPINAK LISC 450 G,2,14875,ICE_CREAMS_FROZEN
2.13,PEPSI *1L,20,8814,DRINK_JUICE
1.52,ZELKI AKUKU 90G PYSZCZKI,1,19638,SWEETS
1.5,NAP TYMBARK 300 ML SOK POMIDOROWY,2,9273,DRINK_JUICE
2.96,SER LA POLLE BRI 125 G,3,8466,DAIRY_CHESSE
9.986449864498649,PAROWKOWA KG,3.69,17085,POULTRY
13.202020202020199,FILET Z LIMANDA MROZONY KG,0.99,11020,POULTRY
3.28,TWAROG SOLANKOWY WEDZONY 250G CYLINDER,1,16254,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.93,ZUPA VIVON KURCZAK PIKANTNY 70 G,10,12869,GENERAL_FOOD
2.08,LODY GRAND SMIET/O,3,14932,ICE_CREAMS_FROZEN
1.38,KNORR PRZYPRAWA DO MIESA MIELONEGO 23 G,2,18372,SPICES
1.2,KT KOPER ZIELONY DO OGURKOW,1,22145,VEGETABLES
4.83,FILETY SLEDZIOWE 400G W SOSIE SMIET.,2,11089,POULTRY
2.34,HELP PLYN DO P?UKANIA KWIATOWY 1 L,2,2489,CHEMISTRY
3.5,PLASTER POLSKI LEK OPATRUNKOWY,1,21178,TABLETS
0.88,AMINO B?YSK ROSÓL,4,12705,GENERAL_FOOD
3.09,SER FAVITA 270G 45 %NIEBIESKI,3,8464,DAIRY_CHESSE
2.04,SER PLASRTY Z SZYNKA 130G LACTIMA,1,8291,DAIRY_CHESSE
2.32,MASLANKA TRUSK.1 L MLEKOWITA,1,6503,DAIRY_CHESSE
0.7390000000000001,SOL KUJAWSKA 1 KG JODOWANA,20,12319,GENERAL_FOOD
15.28,NAP SPIR CYTRYNOWKA LUBELSKA 30% 0_5L,7,16513,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
6.97,TRUSKAWKA MR.450G NORDIS,3,14709,ICE_CREAMS_FROZEN
2.44,PIWO DEBOWE MOCNE 0_5L PUSZKA,7,247,ALCOHOL
3.06,SER FAVITA 270G 45 %NIEBIESKI,2,8086,DAIRY_CHESSE
4.19,PIEROGI Z SEREM/OWOC TACKA 4000GR,5,1532,POULTRY
2.24,GOFRY SLODKIE 100 G,3,20761,SWEETS
1.99,WODA ZYWIEC 1_5 L N/GAZ TRUSKA,3,8852,DRINK_JUICE
2.69,FILET Z MAKRELI W POMIDR.170G,7,1628,POULTRY
2.23,STAR CHIPS 130 G SER CEBULA,18,4557,CHIPS_FLAKES
1.49,MAKARON ABAK BABUNI 250G 2 JAJ,6,14518,GROATS_RICE_PASTA
2.25,GUMA ORBIT BAG PEPPERMINT,7,4272,CHEWING_GUM_LOLIPOPS
16.428571428571402,PAROWKOWA Z SZYNKI  KG,0.77,17290,POULTRY
5.1584775086505195,KT CYTRYNA,28.9,22211,VEGETABLES
1.2525,KNORR G.K. POMIDOROWA Z MAKARON,8,13743,GENERAL_FOOD
3.05,ALMETTE SZCZYPIOREK CEBULA 150G,1,8523,DAIRY_CHESSE
0.58,WYKA?ACZKI 1 SZT,1,3360,CHEMISTRY
1.09,LODY ROZEK MALINA,5,14990,ICE_CREAMS_FROZEN
0.923214285714286,OCET KULINARNY 0_480 ML L PLASTIK,28,13278,GENERAL_FOOD
0.61,GRZESKI B/CZEKOL DZIEL,24,19723,SWEETS
12.04,PAP LM LINK FORWARD,10,5574,CIGARETTES
2.23,STAR CHIPS BEKON 130 G,7,4834,CHIPS_FLAKES
1.99,KNORR FIX DO STROGONOFF,2,18036,SPICES
0.925357142857143,JOGOBELLA 150G CLASSIC,56,6654,DAIRY_CHESSE
0.8582278481012661,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,79,16676,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.72,PRYMAT PIETRUSZKA NATKA,2,18312,SPICES
1.72,MAKA WROCLAWSKA 1KG STOISLAW,7,14251,GROATS_RICE_PASTA
1.8566666666666696,BELLA PODPASKI NORMAL 20 B/SKRZYD,3,73,GENERAL_ITEMS
2.44,CAPRESI SEREK 150 G NATURALNY,2,6779,DAIRY_CHESSE
4.29,ODSWIEZACZ SZYSZKA KOKOS,1,2871,CHEMISTRY
12.259541984732802,KARPATKA FLIS RÓZNE SMAKI 1_5KG,1.31,6312,COOKIES_BULK
9.86,PAP WINSTON BLUE,2,5612,CIGARETTES
2.23,STAR CHIPS KEBAB 130 G,13,4835,CHIPS_FLAKES
2.2675,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,8,365,ALCOHOL
2.24,S CHLEB ZIARNISTY KROJONY 0_3,83,1369,BREAD
46.21,WHISKY BALLANTINES 07+SZKL,1,22423,ALCOHOL
2.45,MAKA KUKURYDZIANA 500G,1,11269,GENERAL
2.18,STAR CHIPS ORZECH 125 G,8,4744,CHIPS_FLAKES
3.83,BUKIET KROLEWSKI 450G NORDIS,1,15684,ICE_CREAMS_FROZEN
6.96,TABLETKI GRIPEX CNTROL 12,1,21294,TABLETS
2.23,LAYS STAR SMITI CEBULA 130 G,6,4409,CHIPS_FLAKES
2.34,SER MLEKPOL SALAMI ZOLTY PLASTRY,13,7111,DAIRY_CHESSE
2.77,ZURAWINA SUSZONA FRESCO 100 G,1,16330,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
