city,cuisine_style,ranking,rating,reviews_number
London, European,1397.0,4.0,404.0
London, Vegetarian Friendly,2201.0,4.5,99.0
Paris,French,4562.0,4.0,91.0
Ljubljana, Central European,57.0,3.5,634.0
Barcelona, Vegetarian Friendly,2029.0,4.0,244.0
Munich,European,179.0,4.5,144.0
Amsterdam, European,835.0,4.5,46.0
Paris, Vegetarian Friendly,9332.0,3.5,107.0
Amsterdam,European,1457.0,4.0,71.0
Milan, Mediterranean,1504.0,4.0,119.0
London, Vietnamese,7634.0,5.0,14.0
Barcelona, Vegetarian Friendly,6713.0,3.0,229.0
Barcelona, Vegetarian Friendly,2009.0,5.0,42.0
Paris, European,1791.0,4.5,29.0
Barcelona, Spanish,3623.0,5.0,4.0
London,unknown,8023.0,4.0,9.0
London, British,1202.0,4.0,278.0
Hamburg, Mediterranean,11.0,4.5,462.0
Geneva, European,1237.0,3.0,100.0
Rome, Seafood,1521.0,4.0,265.0
London, Gluten Free Options,551.0,4.0,1239.0
Madrid, Spanish,2363.0,4.0,190.0
Krakow,Chinese,475.0,4.0,35.0
Rome,Asian,3308.0,3.5,136.0
Barcelona, Bar,4037.0,3.5,99.0
Prague, Fast Food,1244.0,4.0,67.0
London, Vegan Options,820.0,4.0,303.0
Athens, Greek,706.0,3.5,114.0
Barcelona, Latin,701.0,4.5,232.0
Amsterdam, Vegetarian Friendly,509.0,4.5,153.0
Munich,Italian,464.0,4.5,47.0
Milan, Vegetarian Friendly,1627.0,4.0,177.0
Dublin, Fast Food,633.0,5.0,18.0
Paris,French,11128.0,4.5,8.0
Milan,Pizza,2446.0,4.5,26.0
Amsterdam,American,2443.0,3.5,13.0
Amsterdam,International,2400.0,4.5,2.0
Madrid,Italian,3768.0,4.5,8.0
Paris,French,1493.0,3.5,1153.0
Berlin, South American,4403.0,3.5,30.0
Barcelona,Japanese,1129.0,4.5,143.0
Amsterdam,Dutch,417.0,4.5,446.0
London, Moroccan,8383.0,3.5,103.0
Paris,unknown,10721.0,4.0,NaN
Copenhagen,unknown,1515.0,4.0,NaN
London, Swedish,1782.0,4.5,182.0
Oporto, Gluten Free Options,47.0,4.5,391.0
London,Bar,4893.0,4.0,111.0
Vienna,American,800.0,4.5,12.0
London,Fast Food,6093.0,5.0,22.0
Copenhagen,European,1767.0,3.0,45.0
Warsaw,Japanese,623.0,5.0,6.0
Lisbon, Portuguese,1765.0,4.0,50.0
Rome,Italian,740.0,4.5,339.0
Helsinki,Brew Pub,525.0,4.0,13.0
Paris,unknown,6945.0,4.5,36.0
London, Middle Eastern,107.0,4.5,267.0
Oporto,unknown,905.0,4.0,11.0
Lyon,unknown,2517.0,2.5,51.0
Madrid,European,4371.0,4.0,29.0
Barcelona, Mediterranean,1979.0,3.5,537.0
Warsaw, Mediterranean,1169.0,4.0,7.0
Lyon, European,143.0,4.0,1058.0
Milan,International,2088.0,4.0,42.0
Madrid, European,1320.0,4.0,362.0
Vienna, Mediterranean,459.0,4.0,162.0
Madrid, Fusion,612.0,4.5,141.0
Rome, European,2618.0,4.0,156.0
Edinburgh, Gluten Free Options,69.0,4.5,689.0
London, Grill,4274.0,4.0,218.0
London, Pizza,3771.0,4.5,42.0
Paris,French,8625.0,4.5,4.0
Amsterdam,Bar,371.0,4.0,242.0
Lyon,French,2051.0,4.0,6.0
Budapest,Bar,739.0,4.0,33.0
London,Italian,15972.0,2.5,2.0
Munich,Asian,1179.0,4.0,87.0
Paris,French,5459.0,4.0,95.0
Barcelona, Vegetarian Friendly,2434.0,3.5,237.0
Brussels, Mediterranean,123.0,4.0,324.0
Milan, Seafood,2154.0,4.0,452.0
Barcelona, Bar,1094.0,4.5,69.0
Budapest,unknown,1443.0,4.5,4.0
Madrid, Vegan Options,351.0,4.0,437.0
London, Gluten Free Options,172.0,4.5,571.0
Milan, Wine Bar,699.0,4.0,185.0
Warsaw, European,1448.0,4.5,5.0
London,African,8183.0,5.0,5.0
London,unknown,12389.0,4.0,NaN
London, Vegan Options,544.0,4.0,565.0
Prague,American,359.0,4.0,303.0
Rome, Pizza,2857.0,4.0,321.0
London, Mediterranean,685.0,4.5,742.0
London, Vegetarian Friendly,11279.0,3.5,177.0
Vienna, Austrian,228.0,4.5,128.0
Lisbon,unknown,2917.0,4.0,NaN
London,Mediterranean,2861.0,4.0,364.0
London,Seafood,4634.0,3.5,163.0
London,Italian,2382.0,4.5,163.0
Paris,French,1256.0,4.0,252.0
Budapest, European,1601.0,4.5,2.0
London,unknown,12557.0,4.0,NaN
Milan,unknown,5181.0,3.0,9.0
Barcelona, European,5751.0,4.0,NaN
London, Asian,10045.0,4.0,56.0
Rome, Vegetarian Friendly,2789.0,4.0,111.0
Zurich,Italian,1438.0,3.5,7.0
Brussels,unknown,2345.0,4.0,10.0
London, European,5143.0,4.5,11.0
Paris, Mediterranean,1952.0,4.5,108.0
Amsterdam,Dutch,414.0,4.0,230.0
Paris,Chinese,726.0,4.0,355.0
Prague,European,109.0,4.5,631.0
Helsinki, European,724.0,4.0,4.0
London, Portuguese,852.0,4.0,1322.0
Madrid,Seafood,2123.0,4.5,25.0
Budapest,unknown,1886.0,4.0,NaN
London,Lebanese,12740.0,4.0,NaN
Amsterdam, Gluten Free Options,347.0,4.5,291.0
Paris, Vegetarian Friendly,700.0,4.0,1429.0
Berlin, Vegetarian Friendly,645.0,4.0,205.0
Berlin,Italian,1522.0,4.5,26.0
London,Sushi,16381.0,1.0,2.0
Dublin,Chinese,1589.0,4.0,NaN
Dublin,Asian,743.0,4.5,19.0
Vienna, Central European,154.0,4.5,89.0
Hamburg,Japanese,21.0,4.5,492.0
Rome,Italian,4918.0,3.0,804.0
Barcelona,American,2128.0,5.0,14.0
Lisbon, Cafe,677.0,4.5,41.0
Budapest, Pub,674.0,4.0,142.0
Warsaw, Bar,93.0,4.5,153.0
London, Asian,4561.0,4.0,47.0
Warsaw, Vegan Options,224.0,4.5,75.0
Berlin,Cafe,1117.0,4.0,78.0
Madrid, Vegetarian Friendly,3481.0,4.0,21.0
Lisbon, Cafe,1172.0,3.5,2354.0
Amsterdam,French,2410.0,4.5,6.0
London, British,1028.0,4.0,1484.0
London,Bar,8377.0,3.5,337.0
Barcelona,unknown,5841.0,4.0,NaN
Munich,unknown,1859.0,4.0,12.0
Budapest, European,692.0,4.0,56.0
Amsterdam, Vegetarian Friendly,3038.0,3.5,107.0
Rome, Mediterranean,3104.0,3.5,196.0
Barcelona, Vegan Options,798.0,4.5,249.0
Rome, Vegetarian Friendly,4390.0,3.5,602.0
Copenhagen, Vegetarian Friendly,660.0,4.0,114.0
Amsterdam,Dutch,1157.0,4.0,141.0
Rome,Italian,1504.0,4.5,119.0
Krakow, Vegan Options,243.0,4.5,157.0
Copenhagen, European,391.0,4.0,78.0
Brussels,Lebanese,1635.0,4.0,11.0
Rome,Italian,4738.0,4.5,41.0
Barcelona, European,3006.0,4.0,67.0
Warsaw, Mexican,404.0,4.0,97.0
Paris, European,13364.0,2.5,10.0
Rome, Vegan Options,2518.0,4.0,176.0
Luxembourg, European,324.0,3.5,34.0
Zurich,Swiss,700.0,3.5,68.0
London, Vegetarian Friendly,12834.0,3.5,7.0
Madrid,Mediterranean,3678.0,4.5,3.0
Warsaw,Croatian,164.0,4.5,85.0
Rome,unknown,5452.0,5.0,10.0
Helsinki,Asian,575.0,5.0,2.0
Vienna,unknown,2712.0,4.0,NaN
London, Halal,7369.0,4.0,53.0
Stockholm, Vegetarian Friendly,1886.0,3.5,47.0
Berlin,Italian,6210.0,3.0,20.0
Vienna, Ukrainian,2693.0,4.0,NaN
Milan, Seafood,2692.0,4.0,139.0
Lyon,French,1168.0,3.5,165.0
London, Contemporary,11388.0,4.5,3.0
Oslo, Cafe,589.0,3.5,45.0
Amsterdam,unknown,2480.0,4.5,8.0
Rome,Vegetarian Friendly,4995.0,3.5,80.0
Paris, Vegetarian Friendly,3096.0,4.0,104.0
London, British,2638.0,4.5,127.0
Lisbon, Mediterranean,97.0,4.5,558.0
Copenhagen,European,982.0,5.0,4.0
Lisbon, Portuguese,1973.0,4.5,15.0
Madrid, Pub,7319.0,3.0,NaN
London, Thai,12843.0,3.5,96.0
Krakow, Pizza,572.0,4.5,11.0
Stockholm, Thai,2084.0,3.5,29.0
Paris, European,390.0,4.5,294.0
London,Healthy,3953.0,4.5,73.0
London, Fast Food,2394.0,4.0,270.0
Paris,unknown,11094.0,3.5,2.0
Berlin, Thai,950.0,4.0,78.0
Paris,Japanese,10382.0,4.5,3.0
Rome, Vegetarian Friendly,3524.0,3.5,666.0
Munich, Street Food,1482.0,4.5,4.0
Dublin, Vegan Options,240.0,4.0,789.0
Lisbon, Portuguese,2314.0,4.5,16.0
Dublin, European,1387.0,4.0,40.0
Milan,Turkish,2369.0,5.0,13.0
Milan,Vegan Options,1223.0,4.5,32.0
Milan,unknown,4150.0,3.5,34.0
Milan, Fast Food,1197.0,4.0,176.0
Paris,French,8626.0,3.5,166.0
Oporto,unknown,1422.0,3.0,19.0
Rome, Mediterranean,3793.0,4.0,333.0
Prague,Italian,110.0,4.5,789.0
Prague, Central European,121.0,4.5,1330.0
Krakow, Mediterranean,906.0,4.5,4.0
Helsinki, International,214.0,4.5,100.0
Madrid,unknown,8405.0,2.5,22.0
Berlin, Lebanese,1933.0,4.5,17.0
Copenhagen, Gluten Free Options,82.0,4.0,749.0
Stockholm,French,521.0,4.0,76.0
Paris,French,1292.0,4.5,151.0
Rome,Italian,3866.0,4.0,54.0
Warsaw, European,123.0,4.5,155.0
Luxembourg,Italian,94.0,4.0,243.0
Madrid, Spanish,489.0,3.5,945.0
Budapest, Hungarian,1256.0,4.5,29.0
Stockholm,Italian,474.0,3.5,234.0
Budapest, Thai,522.0,4.5,21.0
Paris,unknown,11144.0,3.5,40.0
Paris,unknown,13302.0,5.0,4.0
Vienna,Steakhouse,621.0,4.0,366.0
Munich, Vegan Options,198.0,4.0,709.0
Geneva, European,140.0,4.0,95.0
London,Diner,12508.0,4.0,4.0
Krakow,Italian,853.0,4.5,13.0
Oporto, Sushi,642.0,4.0,140.0
Barcelona, European,798.0,4.5,249.0
Hamburg, Barbecue,900.0,4.5,36.0
Athens,Steakhouse,1224.0,5.0,4.0
London,Indian,7423.0,4.5,55.0
Lyon, Russian,274.0,4.5,56.0
Paris,Bar,5971.0,4.5,40.0
Ljubljana,unknown,401.0,3.5,35.0
Stockholm, Asian,194.0,4.0,92.0
London, Steakhouse,6126.0,4.5,24.0
Rome, Mediterranean,483.0,4.5,481.0
Helsinki, Sushi,78.0,4.0,176.0
Barcelona, Argentinean,3177.0,4.0,136.0
Madrid,Mediterranean,5256.0,4.0,17.0
Rome, Mediterranean,5576.0,3.5,153.0
Zurich, European,771.0,4.5,9.0
Rome,Italian,27.0,4.5,901.0
London,Fast Food,256.0,4.5,1020.0
Geneva,Italian,133.0,3.5,332.0
Dublin,unknown,1015.0,5.0,4.0
Milan, Barbecue,151.0,4.0,613.0
London, Gastropub,3888.0,4.5,25.0
Dublin,Bar,1940.0,3.0,12.0
Brussels, Pizza,2807.0,3.0,4.0
Brussels, Sushi,1541.0,3.5,64.0
Geneva,French,151.0,5.0,22.0
Budapest, Central European,580.0,3.5,200.0
Madrid,Spanish,872.0,4.0,327.0
Paris, Asian,994.0,4.5,168.0
Berlin,European,2598.0,3.5,110.0
Paris,Wine Bar,30.0,4.5,561.0
Barcelona, European,1032.0,3.5,827.0
London, Pub,5838.0,4.0,75.0
Paris,Italian,13183.0,3.0,9.0
Paris,Italian,4049.0,4.0,116.0
London,Italian,766.0,4.5,271.0
Paris, Pub,11156.0,3.0,353.0
Hamburg,German,226.0,4.0,152.0
Barcelona, Spanish,7006.0,3.0,162.0
Barcelona,Cafe,1012.0,4.0,177.0
London, Pub,5380.0,4.0,174.0
London, Vegetarian Friendly,347.0,4.5,3407.0
Madrid,Spanish,4112.0,5.0,2.0
Oslo, Gluten Free Options,15.0,4.5,343.0
Oslo, European,157.0,4.5,103.0
Rome,Italian,4217.0,4.5,19.0
Brussels, Gluten Free Options,72.0,4.0,458.0
Zurich, Indonesian,792.0,4.5,13.0
Vienna, Central European,2212.0,4.0,24.0
London,Wine Bar,5663.0,4.5,28.0
Milan,Italian,190.0,4.0,752.0
Lisbon, Mediterranean,1193.0,4.0,84.0
Paris,French,7075.0,4.5,6.0
Luxembourg,French,396.0,4.0,2.0
London, Cafe,1625.0,4.5,73.0
Lisbon,Portuguese,803.0,5.0,25.0
Lisbon,Portuguese,1736.0,4.0,90.0
Paris, Bar,1407.0,4.0,161.0
Barcelona,Mediterranean,842.0,4.0,411.0
London, Vegan Options,11697.0,3.5,28.0
Milan,unknown,6224.0,2.0,2.0
Copenhagen, Danish,192.0,4.0,361.0
London,Bar,225.0,4.5,484.0
Paris, European,2381.0,4.5,97.0
London,Indian,9343.0,5.0,3.0
Stockholm, Vegetarian Friendly,524.0,4.5,40.0
Rome, Pizza,566.0,4.5,180.0
Vienna,unknown,1828.0,5.0,2.0
Barcelona, Barbecue,18.0,4.5,220.0
Rome,Brew Pub,4989.0,4.0,22.0
Stockholm, Vegetarian Friendly,432.0,4.0,101.0
Prague,unknown,2612.0,3.5,16.0
Barcelona, Asian,397.0,5.0,45.0
Oslo, African,391.0,4.0,46.0
Madrid,Spanish,7430.0,3.0,545.0
Hamburg,European,122.0,4.5,88.0
Amsterdam, European,2729.0,4.0,NaN
Barcelona, European,1639.0,4.0,124.0
Brussels, Healthy,128.0,5.0,30.0
London, Gluten Free Options,7857.0,4.0,128.0
London, Wine Bar,2284.0,4.0,190.0
Munich,European,1318.0,4.5,26.0
Budapest,Italian,2045.0,3.5,5.0
Warsaw,Contemporary,1015.0,4.5,7.0
Barcelona, Vegan Options,208.0,4.5,218.0
Barcelona,unknown,7606.0,2.0,5.0
Helsinki, Asian,138.0,4.0,118.0
Vienna,Italian,3415.0,1.5,2.0
Paris, Vegetarian Friendly,3525.0,4.0,176.0
Stockholm, Vegan Options,33.0,4.5,256.0
Brussels, Vegan Options,485.0,4.5,88.0
London,Middle Eastern,3358.0,4.5,71.0
Milan,Italian,678.0,4.0,294.0
Berlin, Central European,1686.0,4.0,70.0
Lisbon, Portuguese,2147.0,5.0,NaN
Barcelona,Cafe,2633.0,4.5,26.0
Dublin, Pub,945.0,4.0,65.0
London, International,4362.0,4.0,93.0
London, Sushi,7608.0,4.0,73.0
Barcelona, Vegan Options,343.0,4.0,746.0
Copenhagen,Mexican,1641.0,3.5,39.0
Hamburg, International,219.0,4.0,101.0
Hamburg,unknown,2046.0,4.0,NaN
Budapest, Vegetarian Friendly,1615.0,4.5,2.0
Lisbon, Portuguese,1723.0,4.5,22.0
Madrid,Spanish,6325.0,3.5,13.0
Paris,Caribbean,1315.0,4.0,220.0
Paris, Vegetarian Friendly,2580.0,4.0,282.0
Stockholm,unknown,1353.0,3.5,32.0
Zurich, Cambodian,585.0,4.0,35.0
Lisbon,unknown,2474.0,4.5,2.0
Ljubljana, European,359.0,4.0,3.0
Prague,Spanish,1617.0,4.5,17.0
Athens,Mediterranean,62.0,4.5,592.0
Madrid,unknown,8047.0,2.5,4.0
Dublin, Vegetarian Friendly,906.0,4.0,68.0
London, Pub,3889.0,4.0,45.0
Vienna, Wine Bar,781.0,4.0,85.0
Rome,Italian,1266.0,4.0,568.0
Dublin,Asian,1539.0,3.5,37.0
London, Halal,1622.0,4.0,297.0
Brussels,British,493.0,4.0,95.0
Vienna, European,1543.0,4.0,29.0
Milan, Seafood,2116.0,3.5,272.0
Paris,French,11022.0,3.5,7.0
Ljubljana,Steakhouse,34.0,4.5,289.0
Bratislava, Cafe,295.0,5.0,2.0
London, British,3624.0,3.5,271.0
Luxembourg,Turkish,358.0,4.5,8.0
Warsaw, Fusion,2004.0,3.5,37.0
Prague, Gluten Free Options,78.0,4.5,321.0
Stockholm, European,256.0,4.0,156.0
London, European,5802.0,3.5,144.0
Stockholm, Vegetarian Friendly,624.0,3.5,157.0
Paris, Asian,3071.0,4.5,68.0
Vienna, Austrian,2695.0,4.0,NaN
Paris, Vegetarian Friendly,1255.0,4.5,246.0
Copenhagen,unknown,1430.0,4.5,3.0
Dublin,unknown,910.0,4.5,10.0
Edinburgh, Vegan Options,494.0,4.5,71.0
Milan, European,141.0,4.0,1426.0
Barcelona, Vegetarian Friendly,1020.0,4.0,713.0
London,Indian,11010.0,4.5,7.0
London,Cafe,8271.0,3.5,41.0
Hamburg,unknown,1850.0,4.0,27.0
Lisbon,European,1357.0,5.0,10.0
Hamburg, Spanish,472.0,4.0,64.0
Budapest, Vegan Options,206.0,4.0,930.0
Milan, Seafood,5764.0,3.0,224.0
Amsterdam,Vegetarian Friendly,1407.0,5.0,11.0
Barcelona, Gluten Free Options,3108.0,4.0,25.0
London,unknown,13456.0,4.0,7.0
Vienna,Austrian,3032.0,3.0,36.0
Paris, Vegetarian Friendly,906.0,4.0,719.0
Berlin, European,961.0,3.5,338.0
Milan, Soups,3304.0,4.5,18.0
Helsinki, Vegetarian Friendly,392.0,3.5,60.0
Edinburgh, Scottish,241.0,4.5,171.0
Berlin, Mediterranean,174.0,4.5,206.0
Paris,Steakhouse,11326.0,3.0,39.0
Prague,Mexican,3144.0,4.0,16.0
Paris,French,1475.0,4.5,303.0
Prague, Czech,981.0,4.5,18.0
London,European,2612.0,4.5,176.0
Athens, Contemporary,684.0,4.0,23.0
Edinburgh,British,725.0,4.5,17.0
Rome, Pizza,3443.0,3.5,200.0
Prague, Bar,114.0,4.5,158.0
Copenhagen, Pakistani,936.0,3.5,46.0
Barcelona,unknown,6834.0,3.0,NaN
Brussels, European,2492.0,4.0,3.0
London, Gluten Free Options,5933.0,3.5,101.0
Stockholm,Cafe,452.0,4.5,37.0
Rome,Chinese,4290.0,4.0,73.0
Krakow,Brazilian,742.0,5.0,NaN
Barcelona, Vegetarian Friendly,1223.0,4.5,97.0
Warsaw,International,2004.0,3.5,37.0
Paris, Cafe,5671.0,4.0,137.0
Lyon,unknown,2337.0,3.0,12.0
Rome, Gluten Free Options,1530.0,4.5,102.0
Madrid, Mediterranean,740.0,4.0,322.0
Madrid, Vegetarian Friendly,1181.0,4.0,341.0
London, British,2036.0,5.0,26.0
Lyon,unknown,828.0,4.0,86.0
Hamburg,unknown,1231.0,4.0,11.0
Krakow,Italian,191.0,4.5,124.0
Barcelona,Mediterranean,5176.0,4.0,35.0
Geneva,Italian,1260.0,3.0,6.0
Zurich, European,816.0,5.0,5.0
Athens,unknown,873.0,4.5,9.0
London,Italian,4691.0,4.0,102.0
Ljubljana, Mediterranean,181.0,4.0,97.0
Lyon,unknown,1652.0,4.5,2.0
Rome,Mexican,1194.0,4.5,56.0
Lisbon, Portuguese,539.0,4.5,139.0
Amsterdam,Seafood,1889.0,3.5,244.0
London, Pizza,10415.0,4.0,8.0
London, British,5898.0,4.0,41.0
Paris, European,4329.0,3.5,243.0
Rome, Vegetarian Friendly,2343.0,3.5,294.0
Madrid, Colombian,1398.0,4.0,73.0
London, Asian,4887.0,4.5,57.0
Berlin, Vegetarian Friendly,277.0,4.5,158.0
Milan,Italian,1213.0,4.0,294.0
Edinburgh, Scottish,680.0,4.5,75.0
Brussels,European,268.0,4.0,552.0
Brussels, Vegetarian Friendly,1393.0,4.0,40.0
Madrid, Fusion,6906.0,4.5,9.0
Madrid,American,5133.0,3.5,19.0
Rome,Italian,1672.0,4.0,264.0
Rome,Italian,4063.0,4.0,53.0
Berlin,German,93.0,4.5,217.0
Paris,unknown,10778.0,4.0,2.0
London, Asian,4955.0,3.5,125.0
Barcelona,Chilean,3063.0,4.5,11.0
Oporto,Healthy,725.0,5.0,9.0
Paris,unknown,8719.0,3.5,54.0
Milan,Italian,1465.0,3.5,385.0
Ljubljana, Pizza,181.0,4.0,97.0
London, Fast Food,4574.0,4.0,94.0
London, Vegan Options,10017.0,4.5,136.0
Paris, Vegan Options,1209.0,4.0,265.0
Oslo, Vegan Options,31.0,4.0,502.0
Paris,American,1573.0,4.0,270.0
Paris, Vegetarian Friendly,4464.0,3.5,396.0
Brussels,European,2052.0,4.0,14.0
Paris, European,9763.0,3.5,118.0
London, Gluten Free Options,3305.0,4.5,55.0
Milan, Gluten Free Options,695.0,4.0,488.0
Helsinki, Vegetarian Friendly,67.0,4.0,254.0
Athens,Greek,1472.0,4.0,NaN
London, Vegan Options,1994.0,5.0,62.0
London,Indian,1854.0,4.5,43.0
Rome, Pizza,5246.0,3.5,221.0
Dublin, Gluten Free Options,80.0,4.5,798.0
Paris, European,10401.0,3.0,126.0
Warsaw,Polish,851.0,4.5,20.0
Budapest,unknown,2331.0,2.5,2.0
London, Malaysian,11522.0,4.0,19.0
London, British,8150.0,5.0,7.0
Krakow, Vegetarian Friendly,175.0,4.0,377.0
London,unknown,16364.0,1.0,NaN
London,British,12162.0,4.0,12.0
Milan,Italian,3615.0,4.0,6.0
Milan, Seafood,3988.0,3.0,130.0
Oslo, Norwegian,818.0,3.0,125.0
Vienna,Austrian,774.0,4.0,67.0
Prague, African,1672.0,5.0,3.0
Madrid,unknown,3995.0,5.0,2.0
Lyon,French,849.0,4.5,24.0
Paris,unknown,9776.0,3.5,6.0
Vienna, Austrian,61.0,4.0,1177.0
Vienna,Austrian,1208.0,4.0,26.0
Barcelona, Fusion,1890.0,4.5,24.0
Copenhagen, Diner,548.0,4.5,36.0
Paris,Vietnamese,2093.0,4.5,65.0
Madrid,Japanese,1178.0,4.0,143.0
Athens, Thai,355.0,4.0,109.0
Barcelona,Chinese,2867.0,4.5,35.0
Stockholm, Sushi,2238.0,3.0,58.0
Madrid, Gluten Free Options,179.0,4.0,558.0
London, Vegetarian Friendly,3476.0,4.0,89.0
Berlin, Diner,1897.0,4.5,25.0
London, Gluten Free Options,8555.0,4.0,19.0
Warsaw, European,1249.0,3.5,104.0
Vienna, Vegetarian Friendly,277.0,4.5,51.0
Milan,Japanese,780.0,4.0,471.0
Berlin,unknown,4318.0,4.5,3.0
Paris, Vegetarian Friendly,1128.0,4.5,221.0
Amsterdam,International,411.0,4.5,80.0
Athens, Vegetarian Friendly,252.0,4.5,294.0
London,Chinese,4427.0,3.5,109.0
Milan, Seafood,1603.0,4.0,152.0
Lyon,unknown,1433.0,4.5,6.0
Helsinki,unknown,695.0,4.0,18.0
Paris, French,2841.0,5.0,27.0
Warsaw, Vegetarian Friendly,838.0,4.0,69.0
Lisbon,unknown,1394.0,4.5,7.0
Copenhagen,French,324.0,4.0,237.0
Berlin, American,3119.0,4.0,36.0
Amsterdam,French,555.0,4.5,192.0
London, Steakhouse,733.0,4.5,254.0
Rome, Gluten Free Options,397.0,4.5,960.0
Milan, Fast Food,865.0,4.5,110.0
Geneva,French,274.0,4.5,69.0
Hamburg,unknown,2348.0,3.5,13.0
Madrid, Vegetarian Friendly,293.0,4.0,3160.0
London, Vegetarian Friendly,3668.0,4.0,141.0
Berlin,Italian,2059.0,4.5,93.0
Brussels, Vegan Options,872.0,4.0,39.0
Barcelona,Fast Food,2700.0,3.5,112.0
Rome, Mediterranean,1224.0,4.5,162.0
London, Delicatessen,11902.0,3.5,9.0
Madrid,Spanish,6749.0,3.5,59.0
Berlin, Vegetarian Friendly,4245.0,4.0,218.0
Oporto,Japanese,253.0,4.5,190.0
Rome, Vegetarian Friendly,1315.0,4.0,248.0
Barcelona,Mediterranean,1006.0,4.5,191.0
Warsaw, Eastern European,36.0,4.5,762.0
Vienna,Cafe,2521.0,4.5,3.0
Paris, South American,98.0,4.5,323.0
Rome, Vegan Options,2221.0,4.0,101.0
London,Cafe,5959.0,4.0,72.0
Helsinki, Asian,78.0,4.0,176.0
Paris,French,988.0,4.0,776.0
Copenhagen,French,177.0,4.5,242.0
Krakow,Polish,800.0,4.0,15.0
Brussels, Vegetarian Friendly,485.0,4.5,88.0
Lisbon,European,1124.0,4.0,43.0
Stockholm, European,139.0,4.5,154.0
Budapest, Gluten Free Options,281.0,4.0,543.0
Budapest,European,337.0,4.0,265.0
Warsaw,Polish,709.0,4.5,18.0
Lisbon, Vegan Options,641.0,5.0,48.0
Paris, Vegan Options,2173.0,4.0,103.0
Athens, Mediterranean,33.0,4.5,576.0
Amsterdam,International,2449.0,4.0,12.0
Berlin, Cafe,594.0,4.5,38.0
Munich,Seafood,748.0,4.0,84.0
Copenhagen,Vietnamese,1543.0,4.0,3.0
Paris,Italian,6055.0,5.0,6.0
Barcelona, Diner,3546.0,4.5,10.0
Madrid, Steakhouse,346.0,4.5,306.0
Milan,unknown,2495.0,4.0,36.0
Athens, Pizza,154.0,4.0,296.0
Paris,Brazilian,4475.0,4.0,69.0
London, Asian,8458.0,4.0,27.0
Madrid, Mediterranean,7558.0,3.0,323.0
Madrid, Fast Food,1451.0,4.0,99.0
Copenhagen,Asian,465.0,4.0,157.0
London,British,5148.0,4.0,150.0
Brussels,Hawaiian,1764.0,4.5,2.0
Madrid, Fast Food,4682.0,4.0,5.0
Rome, Vegetarian Friendly,752.0,4.5,591.0
Milan, Mediterranean,2406.0,3.5,866.0
London,British,3708.0,4.0,72.0
Hamburg, Mediterranean,12.0,4.5,467.0
London,unknown,11738.0,4.5,7.0
Budapest, Eastern European,1625.0,3.5,48.0
Paris, Spanish,9814.0,4.5,8.0
Ljubljana, Asian,112.0,4.5,30.0
London,Fusion,9725.0,4.0,48.0
Lisbon, European,2377.0,3.5,25.0
Paris,Italian,1621.0,4.0,319.0
Barcelona, Spanish,5176.0,4.0,35.0
Barcelona,unknown,3543.0,4.0,16.0
Madrid,Spanish,4357.0,4.0,13.0
Madrid,Mediterranean,479.0,4.0,472.0
Paris, International,3839.0,4.0,49.0
Lisbon,Portuguese,2253.0,4.0,58.0
Milan, Italian,54.0,4.5,754.0
Edinburgh, Scottish,520.0,4.5,81.0
London,Bar,657.0,4.0,563.0
Zurich, Gluten Free Options,110.0,4.5,266.0
Copenhagen, Asian,1402.0,4.5,9.0
Amsterdam,Dutch,647.0,4.5,64.0
Paris,Italian,9503.0,3.5,70.0
Paris, European,2040.0,4.5,128.0
London, Vegetarian Friendly,3360.0,4.5,54.0
Krakow, Vegetarian Friendly,164.0,4.0,446.0
Budapest, Eastern European,780.0,4.0,140.0
Prague, Central European,408.0,4.5,123.0
Berlin, Vegetarian Friendly,168.0,4.0,1924.0
Munich, Vegetarian Friendly,484.0,4.5,24.0
Dublin, Grill,449.0,3.5,904.0
Munich, Croatian,127.0,4.5,223.0
London, Gluten Free Options,7673.0,3.5,59.0
Milan,Italian,588.0,4.0,659.0
Barcelona, Vegetarian Friendly,321.0,4.5,379.0
Berlin, Mediterranean,4350.0,4.5,2.0
Zurich,Asian,238.0,4.5,44.0
Barcelona, European,3047.0,4.5,24.0
Madrid, Gluten Free Options,998.0,4.0,167.0
Barcelona,Mediterranean,2979.0,3.5,824.0
Munich, German,871.0,4.0,68.0
Barcelona, European,509.0,4.0,2730.0
Berlin, European,865.0,4.5,69.0
Milan,Italian,5341.0,3.0,321.0
Rome, Soups,3118.0,4.0,301.0
Budapest, Turkish,1764.0,4.5,3.0
Milan, Vegetarian Friendly,3986.0,3.0,355.0
Krakow, Vegetarian Friendly,203.0,4.5,42.0
London, Gluten Free Options,3372.0,4.0,74.0
Edinburgh,Cafe,1188.0,5.0,2.0
London,Cafe,15634.0,2.5,4.0
London, Asian,4120.0,4.0,287.0
Paris, Pakistani,5041.0,4.0,83.0
Barcelona,Pizza,2486.0,4.0,74.0
Zurich, Barbecue,1139.0,3.5,334.0
Rome, Pizza,542.0,4.5,169.0
Rome, Mediterranean,268.0,4.5,987.0
Paris, Korean,3593.0,4.0,91.0
Amsterdam, Vegetarian Friendly,297.0,4.0,339.0
Madrid,Fast Food,2845.0,4.5,20.0
Milan, Vegan Options,1815.0,4.0,93.0
Dublin,Cafe,1153.0,5.0,7.0
