city,ranking,reviews_number,cuisine_style
Oslo,437.0,51.0,"European,  Scandinavian"
Oslo,442.0,48.0,"Bar,  Pub,  European"
Oslo,445.0,19.0," Mediterranean, Fast Food,  Middle Eastern,  Grill,  Turkish"
Oslo,446.0,92.0,"European,  Norwegian,  Scandinavian"
Oslo,447.0,15.0,Vegetarian Friendly
Oslo,456.0,6.0," International,  Bar, American,  Pub"
Oslo,458.0,55.0," Vegetarian Friendly, Turkish,  Middle Eastern,  Halal"
Oslo,459.0,57.0," Vietnamese, Asian,  Sushi"
Oslo,460.0,9.0,unknown
Oslo,461.0,59.0," Vegan Options,  Asian,  Sushi, Japanese,  Vegetarian Friendly"
Oslo,462.0,15.0,unknown
Oslo,464.0,15.0,Cafe
Oslo,466.0,50.0," Diner,  Grill,  Vegetarian Friendly, Steakhouse,  Delicatessen"
Oslo,468.0,16.0,unknown
Oslo,469.0,98.0," Asian, Chinese"
Oslo,470.0,28.0," Middle Eastern,  Indian, Pakistani,  Vegetarian Friendly"
Oslo,478.0,171.0," Gluten Free Options,  European,  Scandinavian,  Vegetarian Friendly,  Norwegian, Bar"
Oslo,480.0,7.0,unknown
Oslo,481.0,11.0,unknown
Oslo,482.0,35.0,"European,  Cafe,  Scandinavian"
Oslo,483.0,36.0," Pakistani, Indian,  Middle Eastern"
Oslo,484.0,15.0,Sushi
Oslo,487.0,66.0," Pub, Bar"
Oslo,491.0,27.0," Italian,  European, Pizza"
Oslo,492.0,276.0," Vegan Options,  Pizza,  Gluten Free Options,  Vegetarian Friendly, Italian,  European,  Mediterranean"
Oslo,493.0,31.0," Japanese,  Soups, Asian,  Thai"
Oslo,494.0,13.0,"French,  European,  Norwegian,  International,  Danish"
Oslo,500.0,21.0,unknown
Oslo,502.0,10.0," Korean, Chinese,  Japanese,  Asian"
Oslo,504.0,155.0,"Chinese,  Asian"
Oslo,506.0,17.0,unknown
Oslo,508.0,275.0," Vegan Options, American,  Pizza,  Gluten Free Options,  Vegetarian Friendly"
Oslo,509.0,29.0,"Italian,  European,  Mediterranean"
Oslo,512.0,6.0,unknown
Oslo,513.0,102.0," Norwegian,  Cafe, European,  Scandinavian"
Oslo,523.0,6.0,unknown
Oslo,524.0,3.0," Norwegian, European"
Oslo,525.0,4.0,unknown
Oslo,527.0,2.0," Pub,  Barbecue, Bar"
Oslo,528.0,2.0,American
Oslo,531.0,69.0," Vegan Options,  Vegetarian Friendly, Asian,  Vietnamese"
Oslo,536.0,179.0," Vegan Options,  Pizza,  Vegetarian Friendly,  European, Italian,  Gluten Free Options"
Oslo,541.0,10.0," Grill,  Bar, American,  Barbecue,  Steakhouse"
Oslo,555.0,109.0," Norwegian, Scandinavian"
Oslo,556.0,29.0,"Japanese,  Asian"
Oslo,557.0,40.0," Vegetarian Friendly,  Asian,  Sushi,  Chinese,  Thai, Japanese"
Oslo,558.0,15.0,Mediterranean
Oslo,562.0,9.0,unknown
Oslo,566.0,42.0,"Chinese,  Asian"
Oslo,567.0,14.0," Pub, Bar,  Gastropub,  Norwegian,  European"
Oslo,570.0,65.0,"Indian,  Vegan Options,  Asian,  Vegetarian Friendly"
Oslo,572.0,6.0,unknown
Oslo,575.0,4.0,unknown
Oslo,578.0,7.0,Turkish
Oslo,583.0,19.0,unknown
Oslo,586.0,16.0,Vietnamese
Oslo,588.0,11.0," Scandinavian,  Norwegian,  European, French"
Oslo,589.0,45.0," Cafe, European"
Oslo,590.0,34.0," Italian,  Mediterranean, Cafe,  European"
Oslo,593.0,NaN,unknown
Oslo,597.0,NaN,unknown
Oslo,604.0,2.0,Cafe
Oslo,610.0,NaN,unknown
Oslo,615.0,2.0,unknown
Oslo,617.0,NaN,unknown
Oslo,621.0,NaN,Italian
Oslo,630.0,5.0,unknown
Oslo,632.0,6.0,unknown
Oslo,634.0,7.0,"Bar,  Cafe"
Oslo,644.0,19.0,"Italian,  Pizza"
Oslo,645.0,3.0,unknown
Oslo,646.0,6.0,unknown
Oslo,655.0,61.0,European
Oslo,656.0,48.0," Fast Food,  Central American,  Vegan Options,  Vegetarian Friendly, Mexican"
Oslo,658.0,121.0,"Indian,  Vegan Options,  Vegetarian Friendly"
Oslo,666.0,35.0," Danish, Bar,  Scandinavian,  Norwegian,  European"
Oslo,670.0,94.0," Spanish,  Wine Bar,  European, Bar"
Oslo,672.0,10.0,unknown
Oslo,678.0,4.0,unknown
Oslo,684.0,19.0," Sushi, Asian"
Oslo,685.0,8.0,unknown
Oslo,688.0,81.0," Norwegian,  European,  Diner,  Pub, Bar,  American,  Scandinavian"
Oslo,694.0,7.0," Scandinavian, European"
Oslo,695.0,26.0,"Fast Food,  Delicatessen"
Oslo,699.0,12.0," Bar, Pub"
Oslo,701.0,31.0," Vegetarian Friendly, Fast Food"
Oslo,706.0,7.0,unknown
Oslo,708.0,11.0,unknown
Oslo,710.0,12.0," Sushi, Seafood"
Oslo,715.0,25.0,Pub
Oslo,716.0,7.0," Norwegian, European,  Scandinavian"
Oslo,722.0,99.0,"Mexican,  Latin"
Oslo,723.0,4.0,unknown
Oslo,727.0,8.0,unknown
Oslo,730.0,17.0,unknown
Oslo,731.0,22.0,Cafe
Oslo,732.0,7.0,unknown
Oslo,735.0,47.0," Pub, Bar,  European,  Norwegian"
Oslo,736.0,3.0,Cafe
Oslo,737.0,4.0,unknown
Oslo,738.0,6.0,Italian
Oslo,741.0,10.0,unknown
Oslo,744.0,73.0,"Japanese,  Asian,  Fusion,  Vegetarian Friendly"
Oslo,747.0,7.0,"Bar,  Cafe,  Pub"
Oslo,750.0,136.0," Fast Food, American"
Oslo,751.0,33.0,"Japanese,  Asian,  Thai,  Sushi,  Vegetarian Friendly"
Oslo,753.0,7.0,Pizza
Oslo,757.0,4.0,unknown
Oslo,758.0,8.0,unknown
Oslo,763.0,31.0,"Italian,  Mediterranean,  European"
Oslo,771.0,15.0,"Japanese,  Sushi"
Oslo,776.0,93.0," Cafe, Bar,  European,  Norwegian"
Oslo,779.0,3.0,unknown
Oslo,784.0,2.0,Spanish
Oslo,785.0,26.0," Contemporary, International"
Oslo,787.0,33.0,"Pub,  Bar"
Oslo,793.0,10.0,"European,  Norwegian"
Oslo,794.0,15.0,International
Oslo,798.0,30.0,"European,  Soups,  Norwegian"
Oslo,800.0,4.0,unknown
Oslo,801.0,48.0," Pub,  Norwegian, Gastropub,  Bar"
Oslo,803.0,12.0,unknown
Oslo,804.0,51.0," European, Pizza,  Italian"
Oslo,809.0,82.0,"Bar,  Vegetarian Friendly,  European"
Oslo,810.0,21.0," Japanese,  Asian, Sushi"
Oslo,814.0,16.0,"Asian,  Thai,  Vegetarian Friendly"
Oslo,816.0,3.0,unknown
Oslo,818.0,125.0," Norwegian,  European,  Street Food,  Vegetarian Friendly, Bar"
Oslo,821.0,15.0,unknown
Oslo,823.0,3.0,"European,  Norwegian"
Oslo,825.0,11.0,Turkish
Oslo,826.0,12.0," Scandinavian, Indian,  Vegetarian Friendly"
Oslo,830.0,7.0,Pizza
Oslo,831.0,9.0,Healthy
Oslo,834.0,6.0,Pub
Oslo,835.0,12.0,"Japanese,  Sushi"
Oslo,836.0,5.0,"Mediterranean,  Middle Eastern"
Oslo,839.0,27.0," Middle Eastern, Indian,  Pakistani"
Oslo,840.0,8.0,Thai
Oslo,845.0,NaN,unknown
Oslo,847.0,2.0,unknown
Oslo,848.0,4.0,Pub
Oslo,850.0,NaN,unknown
Oslo,858.0,NaN,"European,  Norwegian"
Oslo,859.0,NaN,Japanese
Oslo,862.0,NaN,unknown
Oslo,863.0,NaN,unknown
Oslo,874.0,8.0,Barbecue
Oslo,876.0,8.0,Italian
Oslo,877.0,20.0," Japanese, Sushi"
Oslo,878.0,5.0,Japanese
Oslo,881.0,3.0,unknown
Oslo,884.0,27.0,"Asian,  Vietnamese,  Thai"
Oslo,886.0,9.0,unknown
Oslo,893.0,12.0,unknown
Oslo,894.0,5.0,unknown
Oslo,899.0,9.0,Pizza
Oslo,906.0,13.0,unknown
Oslo,908.0,25.0," Pub, Bar,  American"
Oslo,909.0,11.0,Pub
Oslo,910.0,36.0," Sushi,  Fast Food, Japanese,  Asian"
Oslo,911.0,9.0," European,  Norwegian, Seafood,  Sushi"
Oslo,912.0,67.0,"European,  Scandinavian,  Norwegian"
Oslo,918.0,61.0," Pub, Bar"
Oslo,921.0,4.0,"Bar,  Pub"
Oslo,927.0,2.0," Seafood,  Asian,  European, American,  International"
Oslo,928.0,10.0,Turkish
Oslo,930.0,7.0,Chinese
Oslo,937.0,84.0," Pub,  European, Bar"
Oslo,938.0,6.0,unknown
Oslo,940.0,3.0,unknown
Oslo,942.0,25.0,unknown
Oslo,944.0,13.0,Chinese
Oslo,949.0,2.0,unknown
Oslo,952.0,19.0,Pub
Oslo,957.0,37.0," Italian,  Pub, American,  European,  Gluten Free Options,  Bar"
Oslo,958.0,64.0,"European,  Scandinavian,  International"
Oslo,960.0,4.0," Cafe, Bar,  Pub"
Oslo,961.0,15.0,"Japanese,  Sushi"
Oslo,964.0,3.0,unknown
Oslo,967.0,6.0,"European,  Danish"
Oslo,970.0,7.0," Thai,  Japanese, Asian"
Oslo,973.0,9.0," Norwegian, Bar,  Scandinavian,  European"
Oslo,975.0,5.0,unknown
Oslo,984.0,6.0,unknown
Oslo,985.0,53.0," Pizza,  Mediterranean, Italian,  Gluten Free Options,  Vegetarian Friendly,  European"
Oslo,988.0,21.0,Turkish
Oslo,990.0,91.0," Sushi, Japanese,  Fast Food,  Vegetarian Friendly,  Asian"
Oslo,992.0,15.0," Gastropub, Bar"
Oslo,996.0,2.0,unknown
Oslo,998.0,4.0,"Chinese,  Asian,  Thai,  Japanese,  Vietnamese"
Oslo,999.0,24.0,Indian
Oslo,1004.0,2.0,"Street Food,  Norwegian"
Oslo,1005.0,19.0," European,  Norwegian, International,  Grill"
Oslo,1013.0,24.0,unknown
Oslo,1014.0,767.0,"American,  Central American,  Vegetarian Friendly,  Bar"
Oslo,1017.0,8.0,"Italian,  Turkish"
Oslo,1023.0,34.0," European, Italian,  Gastropub"
Oslo,1031.0,NaN,"Bar,  European,  Pub,  Diner"
Oslo,1035.0,NaN,Sushi
Oslo,1039.0,2.0,unknown
Oslo,1040.0,NaN,Asian
Oslo,1043.0,354.0," Bar,  Gluten Free Options, American"
Oslo,1049.0,47.0," European,  Norwegian,  Steakhouse,  Pizza,  American, Italian"
Oslo,1052.0,21.0,Pub
Oslo,1053.0,15.0,"Seafood,  International"
Oslo,1057.0,22.0,Pub
Oslo,1062.0,11.0,"American,  Fast Food"
Oslo,1065.0,54.0," Pub, Bar,  European,  Scandinavian,  Fusion"
Oslo,1067.0,101.0," Bar, American"
Oslo,1069.0,10.0,Pub
Oslo,1070.0,2.0," Norwegian, Polish,  Grill,  European"
Oslo,1071.0,71.0," American,  Pub,  Bar, Mexican"
Oslo,1075.0,18.0,"Sushi,  Asian,  Thai"
Oslo,1078.0,4.0,Turkish
Oslo,1090.0,25.0,European
Oslo,1094.0,25.0,"Bar,  Pub"
Oslo,1096.0,25.0,"Spanish,  European"
Oslo,1097.0,5.0,Indian
Oslo,1098.0,49.0,Steakhouse
Oslo,1102.0,5.0," Contemporary,  Sushi,  European, Seafood,  Norwegian"
Oslo,1107.0,4.0," Pizza, Italian"
Oslo,1110.0,4.0,unknown
Oslo,1115.0,3.0," Thai, Chinese,  Japanese,  Sushi"
Oslo,1117.0,9.0,Fast Food
Oslo,1118.0,16.0,"Pakistani,  Halal,  Middle Eastern"
Oslo,1119.0,28.0," Asian, Chinese"
Oslo,1123.0,NaN,unknown
Oslo,1125.0,NaN,unknown
Oslo,1126.0,4.0,unknown
Oslo,1127.0,54.0," Fast Food, Cafe,  International,  Scandinavian"
Oslo,1130.0,2.0,unknown
Oslo,1132.0,12.0,unknown
Oslo,1134.0,NaN,"Brew Pub,  Pub"
Oslo,1135.0,6.0,Chinese
Oslo,1136.0,NaN,unknown
Oslo,1137.0,NaN,unknown
Paris,3.0,427.0,"French,  European,  Contemporary"
Paris,10.0,689.0," Gluten Free Options,  Vegetarian Friendly, French"
Paris,12.0,2154.0," Vegan Options,  Vegetarian Friendly, French,  European"
Paris,18.0,2471.0,"French,  Steakhouse,  European"
Paris,19.0,1386.0," European, French,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Paris,21.0,295.0,"French,  European"
Paris,22.0,805.0," Vegan Options, French,  European,  Gluten Free Options,  Vegetarian Friendly"
Paris,23.0,268.0," Vegan Options,  Vegetarian Friendly,  Gluten Free Options, French"
Paris,30.0,561.0," Gluten Free Options,  Vegetarian Friendly,  European,  French, Wine Bar"
Paris,32.0,548.0,"Lebanese,  Gluten Free Options,  Middle Eastern,  Vegetarian Friendly,  Mediterranean,  Vegan Options"
Paris,35.0,940.0," European, French"
Paris,36.0,140.0,"French,  European"
Paris,37.0,500.0," Gluten Free Options,  Vegetarian Friendly,  Vegan Options, French,  European"
Paris,38.0,371.0," European,  Vegetarian Friendly,  Vegan Options, French"
Paris,39.0,293.0," European, French"
Paris,48.0,693.0," Vegetarian Friendly,  European, French"
Paris,49.0,305.0," Vegetarian Friendly,  European,  Mediterranean, Italian,  Vegan Options"
Paris,52.0,896.0," Gluten Free Options,  European,  Vegetarian Friendly, French"
Paris,55.0,406.0," Vegan Options,  Pizza,  Vegetarian Friendly, Italian"
Paris,60.0,498.0,"French,  Gluten Free Options,  Vegetarian Friendly,  European,  Vegan Options"
Paris,61.0,1370.0,"French,  European"
Paris,63.0,252.0,"French,  Contemporary,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options,  European"
Paris,64.0,1180.0,"Italian,  European,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options"
Paris,69.0,475.0," Fast Food,  Vegetarian Friendly, French,  American"
Paris,71.0,555.0," European, French,  Gluten Free Options,  Vegan Options,  Vegetarian Friendly"
Paris,72.0,607.0," Vegan Options,  Pizza,  Vegetarian Friendly, Italian"
Paris,73.0,1155.0,"French,  Asian,  Vegetarian Friendly,  European,  Contemporary"
Paris,75.0,906.0,"Mediterranean,  Vegetarian Friendly,  Vegan Options,  Greek"
Paris,76.0,1059.0," Vegetarian Friendly, French,  European"
Paris,79.0,2045.0," Vegetarian Friendly,  Gluten Free Options, French,  European,  Vegan Options"
Paris,80.0,652.0," Vegetarian Friendly,  Brew Pub,  European,  French, Wine Bar,  Vegan Options"
Paris,82.0,968.0," Vegetarian Friendly, French,  European"
Paris,84.0,952.0," Vegetarian Friendly, Lebanese,  Middle Eastern,  Vegan Options,  Mediterranean,  Gluten Free Options"
Paris,86.0,441.0,"Thai,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Paris,87.0,633.0,"French,  European,  Vegetarian Friendly"
Paris,88.0,754.0," European,  Vegetarian Friendly, French"
Paris,89.0,135.0," Vegetarian Friendly,  Cafe,  Italian,  Mediterranean, Pizza"
Paris,90.0,765.0," Vegetarian Friendly,  European, French"
Paris,93.0,841.0," Vegan Options,  Fast Food,  Vegetarian Friendly, American"
Paris,96.0,2279.0," European, French"
Paris,98.0,323.0," Vegan Options,  Vegetarian Friendly,  South American, Peruvian,  Gluten Free Options,  Seafood"
Paris,103.0,269.0," Gluten Free Options,  European, French,  Barbecue,  Vegetarian Friendly,  Street Food,  American"
Paris,106.0,210.0," European, French,  Vegetarian Friendly"
Paris,108.0,403.0,"French,  Vegetarian Friendly,  European"
Paris,109.0,226.0,"French,  Vegetarian Friendly,  European"
Paris,110.0,323.0," Gastropub,  Gluten Free Options,  European,  Seafood, French"
Paris,115.0,433.0,"Pizza,  Vegetarian Friendly,  Mediterranean,  Gluten Free Options,  European,  Vegan Options,  Italian"
Paris,118.0,425.0," Vegetarian Friendly, Italian,  Seafood,  Pizza,  Mediterranean,  European"
Paris,119.0,140.0,"French,  European,  Contemporary"
Paris,120.0,833.0,"French,  Vegetarian Friendly,  European"
Paris,128.0,357.0,"American,  Fast Food"
Paris,141.0,433.0," French, Italian,  Vegan Options,  Vegetarian Friendly,  European,  Pizza"
Paris,145.0,1077.0," Vegetarian Friendly,  European, French"
Paris,148.0,280.0," Halal,  Mediterranean,  Middle Eastern,  Moroccan, African,  Vegan Options,  Vegetarian Friendly,  Tunisian"
Paris,151.0,418.0," Vegan Options,  Vegetarian Friendly,  Pizza, Italian,  European"
Paris,153.0,904.0," Pizza,  European,  Vegetarian Friendly, Italian,  Vegan Options"
Paris,154.0,509.0," Vegetarian Friendly,  Fusion,  Gluten Free Options,  Vegan Options, French"
Paris,155.0,516.0," Asian,  Vegetarian Friendly,  Sushi,  Vegan Options,  Gluten Free Options, Japanese"
Paris,157.0,401.0," Gastropub,  Vegetarian Friendly,  European, French"
Paris,159.0,629.0," Vegetarian Friendly, Brazilian"
Paris,163.0,537.0,"American,  Vegan Options,  Vegetarian Friendly"
Paris,167.0,728.0," Vegan Options,  Vegetarian Friendly, Gastropub,  European,  French,  Gluten Free Options"
Paris,168.0,562.0," Vegetarian Friendly, French,  European"
Paris,172.0,312.0," Vegetarian Friendly,  Vegan Options,  American, French"
Paris,173.0,487.0," European,  Vegetarian Friendly,  Gastropub, French"
Paris,176.0,561.0," Vegetarian Friendly,  European, French"
Paris,180.0,485.0,French
Paris,181.0,527.0," Gluten Free Options, Italian,  European,  Vegetarian Friendly,  Vegan Options,  Mediterranean"
Paris,182.0,362.0," French,  Fusion,  Vegetarian Friendly,  European, Korean"
Paris,183.0,206.0,"French,  European,  Vegetarian Friendly"
Paris,184.0,303.0,"French,  European"
Paris,186.0,1100.0," Vegan Options, Italian,  Mediterranean,  Gluten Free Options,  Vegetarian Friendly,  European"
Paris,189.0,664.0," French,  Japanese,  Gluten Free Options,  Vegetarian Friendly, Fusion"
Paris,191.0,486.0,"Seafood,  Diner,  French,  Healthy,  Vegetarian Friendly"
Paris,192.0,614.0," Fusion, French,  Gluten Free Options,  Vegetarian Friendly,  Vegan Options"
Paris,193.0,372.0," European,  Vegetarian Friendly, French"
Paris,195.0,979.0," Asian, French,  European,  Gluten Free Options,  Thai,  Vegetarian Friendly,  Vegan Options"
Paris,200.0,594.0,"French,  Wine Bar,  European,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options"
Paris,204.0,440.0,"Japanese,  Asian,  Vegetarian Friendly"
Paris,206.0,873.0," Fast Food,  Vegan Options, American,  Gluten Free Options,  Vegetarian Friendly"
Paris,207.0,367.0,"Fast Food,  Vegetarian Friendly,  Vegan Options"
Paris,208.0,767.0," Vegetarian Friendly, French"
Paris,210.0,864.0," European,  Vegan Options, French,  Gluten Free Options,  Vegetarian Friendly"
Paris,211.0,300.0," European, French"
Paris,213.0,433.0," European, French,  Gluten Free Options"
Paris,216.0,901.0," Vegetarian Friendly,  Vegan Options,  Asian,  Pakistani, Indian"
Paris,217.0,605.0," European,  Gastropub, Steakhouse,  French"
Paris,223.0,349.0," Spanish,  Vegan Options,  Vegetarian Friendly, French,  European,  Mediterranean"
Paris,224.0,430.0,"French,  Steakhouse,  European"
Paris,229.0,1061.0," Vegan Options,  European,  Vegetarian Friendly, French"
Paris,232.0,848.0," European,  Vegetarian Friendly, French,  Gluten Free Options"
Paris,234.0,407.0,"French,  European"
Paris,237.0,1085.0," European,  Contemporary, French,  Vegetarian Friendly"
Paris,240.0,399.0," Barbecue,  Gluten Free Options, American,  European"
Paris,243.0,501.0," Vegetarian Friendly,  European,  Gluten Free Options, French"
Paris,244.0,191.0," International, French,  European"
Paris,249.0,337.0," Mediterranean,  European,  Vegetarian Friendly,  Vegan Options, Italian,  Pizza"
Paris,250.0,1735.0," European, French,  Vegetarian Friendly"
Paris,252.0,1006.0," Vegetarian Friendly,  Gluten Free Options,  European, French"
Paris,257.0,283.0," Soups,  Asian,  Vegetarian Friendly, Chinese,  Vegan Options"
Paris,258.0,820.0," Gluten Free Options,  French,  Vegetarian Friendly, Gastropub,  European"
Paris,260.0,256.0," Mediterranean,  Vegan Options,  Vegetarian Friendly, Italian,  European"
Paris,262.0,227.0,"French,  Vegan Options,  Vegetarian Friendly"
Paris,263.0,613.0," European,  Vegetarian Friendly, French"
Paris,264.0,699.0,"French,  European,  Vegetarian Friendly"
Paris,268.0,158.0,"Italian,  European,  Pizza,  Vegetarian Friendly,  Vegan Options,  Mediterranean"
Paris,269.0,130.0,"French,  Vegan Options,  European,  Vegetarian Friendly"
Paris,272.0,926.0,"French,  Vegetarian Friendly"
Paris,273.0,518.0,"Italian,  European,  Vegan Options,  Vegetarian Friendly"
Paris,274.0,1578.0," Central European,  European, French,  Vegetarian Friendly"
Paris,278.0,833.0,"American,  Vegetarian Friendly"
Paris,280.0,99.0,"Wine Bar,  European"
Paris,284.0,1125.0," European, French,  Vegetarian Friendly"
Paris,285.0,93.0,"Lebanese,  Vegetarian Friendly,  Vegan Options,  Mediterranean,  Middle Eastern"
Paris,292.0,324.0," Vegetarian Friendly,  Asian, Korean,  Fusion,  Vegan Options,  Japanese,  Thai"
Paris,293.0,218.0," Vegetarian Friendly,  Vegan Options, American,  Fast Food"
Paris,294.0,396.0," Gluten Free Options,  European,  Vegetarian Friendly, French"
Paris,296.0,302.0," Pizza, Italian,  Vegetarian Friendly,  Mediterranean,  European"
Paris,303.0,583.0," Halal,  Mediterranean,  Middle Eastern,  Arabic,  Vegetarian Friendly,  Vegan Options, Lebanese"
Paris,304.0,420.0," Mediterranean,  Vegan Options, Lebanese,  Gluten Free Options,  Middle Eastern,  Vegetarian Friendly"
Paris,306.0,415.0," Vegetarian Friendly,  European, French,  Cafe"
Paris,308.0,703.0," Vegetarian Friendly,  European, French"
Paris,313.0,863.0,"French,  Vegetarian Friendly,  European"
Paris,314.0,750.0," European, French"
Paris,315.0,112.0,"French,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options,  European"
Paris,316.0,451.0,"French,  European"
Paris,318.0,523.0," European,  Vegetarian Friendly, French"
Paris,319.0,532.0,"French,  European,  Vegetarian Friendly"
Paris,320.0,1068.0,"American,  Kosher"
Paris,327.0,836.0,"French,  Vegetarian Friendly,  European"
Paris,331.0,425.0,"French,  Gluten Free Options,  Bar,  Belgian,  Vegetarian Friendly,  Pub,  European"
Paris,335.0,1089.0,"French,  Vegetarian Friendly"
Paris,337.0,345.0,"Asian,  Vegan Options,  Vegetarian Friendly,  Cambodian"
Paris,338.0,493.0,French
Paris,341.0,278.0," Vegetarian Friendly, French,  Gluten Free Options,  European"
Paris,345.0,297.0," Vegetarian Friendly,  Wine Bar, French"
Paris,348.0,553.0," European, French,  Gastropub"
Paris,349.0,494.0," European, French"
Paris,354.0,120.0," European, French"
Paris,357.0,235.0," Asian,  Nepali,  Vegan Options, Indian,  Vegetarian Friendly"
Paris,358.0,77.0," Contemporary,  European,  Vegetarian Friendly, French"
Paris,362.0,277.0,"French,  Vegetarian Friendly,  European"
Paris,364.0,1125.0,"French,  Barbecue,  Steakhouse,  European"
Paris,365.0,214.0," European, French"
Paris,366.0,1106.0," Vegetarian Friendly, French,  Vegan Options,  European"
Paris,370.0,92.0," Pizza,  Vegan Options,  Vegetarian Friendly, Italian"
Paris,371.0,1219.0,"Italian,  Mediterranean,  Vegan Options,  Vegetarian Friendly,  Pizza,  European"
Paris,373.0,260.0,"Diner,  French,  European,  Mediterranean"
Paris,377.0,391.0," European,  Bar,  Vegetarian Friendly, French"
Paris,380.0,2090.0," Contemporary,  Fusion, French,  Vegetarian Friendly,  European"
Paris,383.0,458.0,"French,  European,  Vegetarian Friendly"
Paris,384.0,818.0,"French,  Vegetarian Friendly,  European"
Paris,387.0,237.0,"French,  Vegetarian Friendly,  Wine Bar,  European"
Paris,389.0,290.0," Seafood, French,  Gluten Free Options"
Paris,390.0,294.0," European,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options, French"
Paris,392.0,1347.0," Vegetarian Friendly,  Gastropub,  Vegan Options, French,  Gluten Free Options,  European"
Paris,395.0,736.0," Spanish,  Vegan Options,  Gluten Free Options, French,  European,  Vegetarian Friendly"
Paris,398.0,658.0," Gluten Free Options,  European, French,  Vegetarian Friendly"
Paris,403.0,426.0,"French,  European"
