group,Index,quantity,unit_cogs,name
DAIRY_CHESSE,6457,32,2.55,GOS.SMIETANKA 30% 250ML GOSTYN
TABLETS,21077,3,1.39,TABLETKI IBUPROM SASZETKA 2 SZT
CHEMISTRY,3005,2,3.65,CLIN LEMON 500 ML Z DOZ.
GENERAL_ITEMS,16901,3,2.69,DANIE KACHNY PULPETY
GENERAL_ITEMS,17570,2,3.42,KASZA KUSKUS 350 G
GENERAL_FOOD,12163,8,2.13,PUDL KUKURYDZA 400G PUSZKA
CHEMISTRY,1950,3,2.85,PODPASKI BELLA PERFECTA NIGHT
DAIRY_CHESSE,7097,11,2.78,SER FAVITA 270G
GENERAL_FOOD,13778,9,1.86,PLATKI OWSIAN GORSKIE 500G
SWEETS,19559,6,0.43,LIZAK NIM 2
VEGETABLES,22084,12,1.00833333333333,KT RZODKIEWKA PECZEK
ALCOHOL,23115,5,6.6739999999999995,WINO FRESCO ROZOWE P/SL
GENERAL,11423,2,4.45,SMAK MAK PIEROGI Z MIESEM 400 G
GROATS_RICE_PASTA,14168,6,2.59,MAKARON SULMA LAZANKA 500 G
ICE_CREAMS_FROZEN,15966,1,2.62,MARCHEW KOSTKA 450G NORDIS
OCCASIONAL,17494,183,0.06377049180327901,REKLAMOWKA  JEDNORAZOWA
SPICES,18525,4,0.99,APPETITA CURRY 20 G
GENERAL_FOOD,13554,2,0.68,CYKORIA BUDYN CYTRYNOWY 40 G B/CUKRU
CHEMISTRY,2285,6,1.15,ZMYWACZ DO PAZNOKCI 50 ML
VEGETABLES,21822,2,3.9,KT KIWI ZÓ?TE 3 SZT
GENERAL_ITEMS,86,1,4.39,PLYN DO ?AZIENKI 1 L ZÓ?TY
SWEETS,19545,9,2.3266666666666698,JAJKO Z NIESPODZIANKA
ALCOHOL,22743,25,6.39,WODKA ZUBROWKA BIALA 0_2L
POULTRY,1765,23,1.27565217391304,PROFI PASZTET DROB.FIRMOWY 131G
ALCOHOL,754,61,1.10344262295082,PIWO FOX 0_5L PUSZKA JASNE
DAIRY_CHESSE,6854,37,0.98,JOGOBELLA 150G SPECJAL
DAIRY_CHESSE,6897,8,1.29,POEZJA DESER MLECZ ORZECH 180 G
POULTRY,17211,3.845,12.4863459037711,KIE?BASA WIOSENNA KG
CHEMISTRY,3457,1,2.32,MLECZKO UNIWERSALNE 700GR HELP
SPICES,18705,2,0.99,APPETITA GALKA MUSZKATOLOWA
DRINK_JUICE,10716,20,2.05,PEPSI *1L
ICE_CREAMS_FROZEN,14910,3,6.52,LODT CZEKOLADA 900 ML ALGIDA
GENERAL_ITEMS,108,3,1.99,SERWETKI WIELKANOCNE 20 SZT
GENERAL_FOOD,13623,2,2.78,PIWO BOJAN TRADYCYJNE 0_5 B/ZWR
SWEETS,18962,15,1.78,CHRUPKI KUKURYDZIANE OWOCOWE 80 G
DRINK_JUICE,10376,1,1.59,NAP FRUGO 0_5 L CZARNE WISNIA
GENERAL_FOOD,13853,14,1.85285714285714,CUKIER 1KG
SWEETS,19967,1,1.98,MILKA CZEKOL.100 G Z OREO
DRINK_JUICE,9859,72,3.03166666666667,PEPSI COLA 2_25 L
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16521,2,2.87,PAPRYKA KONS.SLONECZNY OGROD 650G
GENERAL_ITEMS,17749,6,1.46,KARMA MR DOG 415 G PUSZKA WOLOW+WARZYW
DAIRY_CHESSE,6612,1,6.89,FRYTKI 750 VIKO
POULTRY,16945,0.15,14.266666666666698,GALANTYNA Z DROBIEM KG
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16455,7,3.4471428571428597,SER BRIE PRESI NATURALNY 125G
CHEMISTRY,3959,1,4.99,TABLETKI GOLD 12 SZT DO ZMYWAREK
ALCOHOL,22291,4,8.14,NAP SPIR ZOLADKOWA GORZKA Z MIETA 0_2L
DAIRY_CHESSE,6687,2,6.5,MASLO KLAROWANE KOSTKA 200G
DRINK_JUICE,9781,17,1.83,NAP COCA COLA ZERO 0_5L
SWEETS,19823,1,1.65,VERBENA MELISA 60 G CUKIERKI
CHIPS_FLAKES,4661,6,2.975,CATERING SANDWICH Z CZOSNKOWYM
POULTRY,10899,9,1.49,P PASTELLA JAJECZNA ZE SZCZYPIORKIEM
GENERAL,11221,2,3.33,SZNURA KLUSKI ZIEMNIACZANE Z BOCZKIE 400
SWEETS,19577,5,2.84,MILKA CZEKOLADA MLECZNA 100G
BREAD,1220,1,43.2,TORCIK DUZY DOLCZEWSKI
ALCOHOL,790,2,2.7,PIWO SAMERSBY  0_500 ML PUSZKA
COFFEE TEA,6009,2,10.79,PRIMA 500G NIEBIESKA
SWEETS,20952,10,0.8,GOPL BATON KAFFE 24 G
GENERAL_ITEMS,17729,4,1.44,KARMA MR DOG  415 G PUSZKA KURCZ-WARZ
ALCOHOL,867,3,2.7,PIWO SAMERSBY  0_500 ML PUSZKA
SWEETS,20667,15,0.68,WAFELEK SONATA 23 G
CHEMISTRY,1916,1,3.27,ODSWIEZACZ SPRAY 400 ML
ALCOHOL,22505,105,3.06771428571429,NAP SPIR ABSOLWENT POZIOMAKA 0_1 30%
DRINK_JUICE,9765,5,1.87,NAP BURN 0_25L PUSZKA COCA-COLA
CIGARETTES,5566,67,10.73,PAP LD BLUE CIENKIE
TABLETS,21270,4,7.81,TABLETKI IBUPROM 10 TAB.SPRINT
DAIRY_CHESSE,6667,15,1.67,JOGURT OW.WYSPA ZOTT 150 G
SWEETS,18905,1,1.75,SUPER SPRAY
DAIRY_CHESSE,8137,6,1.94,SWOJSKI SMALEC 200GR JAGR
DAIRY_CHESSE,8535,6,1.43,BAKOMA PREMIUM 150 G BRZOS+MARAKUJ
CHIPS_FLAKES,4516,10,0.89,CHRUPKI OWOCE 45 G
CHEWING_GUM_LOLIPOPS,4160,3,2.68,ZELKI TRI
GENERAL,11824,1,2.45,SOL HIMALAJSKA ROZOWA 500 G
CHEMISTRY,3784,2,0.87,ZYLETKI POLSILVER STAINLES 2
VEGETABLES,22099,5,2.764,MIX SA?AT 100 G
ICE_CREAMS_FROZEN,14903,1,4.09,BUKIET KROLEWSKI 450G NORDIS
GENERAL_FOOD,12968,1,1.74,SLONECZNIK PRAZONY TURECKI 100G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16861,1,1.16,WINI ZUPA BARSZCZ BIALY STANDARD 65G
GENERAL_FOOD,13514,5,1.68,WIN POMYSL NA SPAG.PO BOLONSKU
TABLETS,21178,1,3.5,PLASTER POLSKI LEK OPATRUNKOWY
SWEETS,19999,2,7.32,RAFFAELLO 150G
VEGETABLES,22221,25.57,1.3468908877590902,KT KAPUSTA PEKINSKA KG
BREAD,1345,65,2.65,C CHLEB DWORSKI
ALCOHOL,22864,3,24.15,NAP SPIR ZOLADKOWA GORZKA Z MIETA 0_7 L
DAIRY_CHESSE,8263,5,2.41,MLEKO B/LAKTOZY 1_5 % 1 LITR MLEKPOL
SWEETS,19327,4,2.71,CIASTKA JEZYKI CAFE 140 G
BREAD,1400,29.5,2.65016949152542,S CHLEB KROJONY 0_6KG
GENERAL_ITEMS,17837,3,2.16,RAJSTOPY 20 DEN  XXL
CHEMISTRY,3777,1,0.64,ZESZYT BLYSZCZACYCH PAPIEROW KOLOR  A5
CIGARETTES,5618,49,0.351632653061224,WODA AQA 0_5 L N/G
GROATS_RICE_PASTA,14406,38,1.92157894736842,MAKARON CZANIECKI 250G SWOJSKI
BREAD,1484,3,8.0,S JABLECZ/MURZYN/JOGURTOWY
VEGETABLES,22130,0.92,2.0,KT CUKINIA KG
OCCASIONAL,17503,1,1.64,GAZ DO ZAPALNICZEK 90 ML
DAIRY_CHESSE,7454,1,1.24,JOGURT MULLER 150 G CHOCO
DRINK_JUICE,10486,6,0.9,ZBYSZKO MAXER 2 L GAZ O.CZERW
VEGETABLES,21584,2,2.15,KT POMIDORY KOKTAILOWE KUBEK
GENERAL,11276,1,1.17,OLIWKI 50 G
POULTRY,16933,0.31,6.80645161290323,PASZTET BOROWIKOWY/GRZYBOWY KG
ICE_CREAMS_FROZEN,15927,2,6.54,TRUSKAWKA MR.450G NORDIS
DRINK_JUICE,8925,6,1.2,NAP SPRITE 0_33L PUSZKA
GENERAL_FOOD,12180,3,2.46,VEGETA 200G
ALCOHOL,139,61,1.26,PIWO FOX 0_5 L PUSZKA MOCNE
COFFEE TEA,6152,1,3.72,JACOBS KRONUNG 100G MIELONA
SWEETS,20301,56,0.72,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT
GENERAL_FOOD,13128,1,4.07,PUDL MIESZANKA WARZYWNA 450 G
DAIRY_CHESSE,8304,10,1.59,SER TOP ZLOTY EMENTALER SERTOP
ALCOHOL,308,20,1.82,PIWO DEBOWE MOCNE 0_5L BUTELKA
SWEETS,20725,26,0.71,CIACHO GORALKI 38 G KAKAO
VEGETABLES,21862,1,4.33,MARCHEW MINI CALA -NORDIS
GENERAL_FOOD,13857,9,1.5,CUKIER PUDER KUPIEC 400G
VEGETABLES,22082,23.195,4.42509161457211,KT POR KG
ALCOHOL,420,1,2.72,PIWO REDDS BIANCO 0_5 L PUSZKA
SPICES,18653,2,0.77,CYKORIA PAPRYKA OSTRA 20 G
CHEMISTRY,3963,8,0.455,TASMA BEZBARWNA
ICE_CREAMS_FROZEN,15194,1,3.99,PIEROGI Z OWOCAMI 450 G
CIGARETTES,5536,3,9.86,PAP RGD BLU
DRINK_JUICE,10141,5,3.43,FASOLA JAS KAR?OWATY 500 G ROLMAK
ALCOHOL,483,4,1.67,PIWO KOZEL 0_5 L B/ZW
DRINK_JUICE,9579,1,2.81,NAP CAPRIO JAB.ARONIA.WISNIA 2L
CHEMISTRY,2839,2,0.99,KLEJ W SZTYFCIE
BREAD,1249,321,0.58,S BULKA SOJOWA
GENERAL_ITEMS,17662,6,2.9766666666666697,OLEJ NIEZBEDNY 0_5L
GENERAL,11527,10,1.02,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA
POULTRY,11101,1,1.68,LARUS SALATKA MEKSYKANSKA 150 G
COOKIES_BULK,6355,2.9,13.4068965517241,CUKIERKI MLECZNE /CHOCO/ROSHEN
DRINK_JUICE,9226,3,2.53,NAP HORTEX 1 L JABLKO
CHEMISTRY,3521,1,1.85,PROSZEK DOSIA D/PRANIA 300GR COLOR
SPICES,18724,8,0.77,GALEO CYNAMON 20G
ICE_CREAMS_FROZEN,15405,4,11.18,LODY BRACI KORAL 900 Z CIASTECZKAMI
COOKIES_BULK,6310,0.38,11.026315789473696,CUKIERKI TOFFIX MIX IGLO
CHEWING_GUM_LOLIPOPS,4081,14,1.46,GUMA ORBIT SPIRMINT DRAZE
SWEETS,20442,20,1.04,ROGAL CHIPICAO 65G
ICE_CREAMS_FROZEN,15864,2,4.6,WARZYWA NA PATELNIE WIEJSKI NORDIS 450G
TABLETS,21327,1,3.38,TABLETKI POLOPIRYNA MAX 6 T
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16746,23,1.01,KONCENTRAT POMIDOROWY 190 G SLON.OGROD
CHEMISTRY,2488,1,2.13,HELP PLYN DO PLUKANIA KONC.1 L
GENERAL_FOOD,12229,33,3.31,C PYZY CIAZYNSKI
ALCOHOL,881,1,4.07,PIWO WEST COOST 0_5 L B/BEZW
DAIRY_CHESSE,7738,1,1.76,BAKOMA KAWA SATINO 240 ML
GENERAL,11715,4,7.16,FRYTKI 750 G SUPER
POULTRY,17043,0.62,18.1774193548387,KIE?BASKI PYSZNE KG
GENERAL_FOOD,12206,21,1.04,WIN SOS PIECZ/CIEMNY 30G
ICE_CREAMS_FROZEN,15455,21,2.14,LODY NOGGER TOFI KARMEL 90 ML
BREAD,1103,1,3.71,SUCHARY 285 G B/CUK MAMUT
OCCASIONAL,17374,27,0.18,CHUSTECZKA HIGIENICZNA
VEGETABLES,21787,4,3.55,ZAPIEKANKA Z PIECZARKA 220 G
CIGARETTES,4882,16,9.93,PAP PS  BLU 100
SWEETS,20379,4,1.2,LIZAK PILKA
CIGARETTES,5140,7,11.64,PAP CAMEL
SWEETS,18884,2,2.6,PRECLE 130 G
ICE_CREAMS_FROZEN,14716,2,2.88,WLOSZCZYZNA
SWEETS,19776,1,5.13,NASZYJNIK Z CUKIERKAMI
CIGARETTES,5455,62,10.759032258064499,PAP MOCNE 20
ICE_CREAMS_FROZEN,15153,5,1.09,LODY ROZEK CZEK Z TOPINGIEM
CIGARETTES,5586,15,9.91866666666667,PAP PAL MAL PSTRYK LINK
CHEMISTRY,2192,4,3.28,LUDWIK D/NACZYN 1L MIETOW
SWEETS,19667,15,1.18,BATON SNIKERS 49 ORZECH
SPICES,18127,6,1.335,WIN KOSTKA MIESNA 60G
DRINK_JUICE,9203,11,1.21,NAP COCA COLA 0_33L PUSZKA
ICE_CREAMS_FROZEN,15593,54,1.32777777777778,LODY KUBEK KORAL 200ML
ICE_CREAMS_FROZEN,15383,2,3.27,ZUPA WIOSENNA 450 G
DAIRY_CHESSE,8608,1,2.06,?ACIATY SEREK Z ?OSOSIEM 135 G
DRINK_JUICE,9350,6,4.22,CAPPY MULTIWITAMIN 1 L
DAIRY_CHESSE,8323,15,2.64,TWAROG POLTLUSTY SREMSKI 250G
GENERAL,11857,4,1.59,FASOLA BIALA 400G SLON.OGROD
ICE_CREAMS_FROZEN,14726,2,3.89,ZUPA WEGIERSKA  450 G
DRINK_JUICE,10749,11,1.91818181818182,WODA ZYWIEC 1_5 L N/G CYTRYNA
DRINK_JUICE,9494,13,0.89,WODA CISOWIANKA 1_5 L LEKKI GAZ
VEGETABLES,22256,3,3.43333333333333,SA?ATA MIX  Z RUCOL? 160GR GRZESKOWIAK
DAIRY_CHESSE,6417,8,1.07,DA DANIO CZEK+ORZECH 135 G
ALCOHOL,22847,56,3.09803571428571,NAP SPIR  ABSOLWENT CYTR.01
ALCOHOL,258,6,2.43,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR
CHIPS_FLAKES,4758,9,2.9,LAYS CHETOS PAPRYKA 165 G
SWEETS,19419,3,1.09,ROGAL 7DAYS KARMEL
OCCASIONAL,17396,1,0.89,LAURKA OZDOBNA
BREAD,1118,49,1.24,C CHLEB KROJONY 250G
CHEMISTRY,2399,70,0.3,REKLAMOWKA Z UCHWYTEM
VEGETABLES,21668,175,0.9618857142857142,KT RZODKIEWKA PECZEK
VEGETABLES,21387,2,2.72,MIX SA?AT 100 G
ALCOHOL,719,23,1.86,PIWO WARKA RADLER 0_5 L BUT.
DRINK_JUICE,9050,1,2.32,NAP GARDEN JABLKOWY 2L
GENERAL_FOOD,12131,3,3.89,MIESZANKA SUSZONYCH OWOCÓW 200G
ALCOHOL,561,10,4.06,PIWO EARL GREY 0_5 L B/BEZW
DAIRY_CHESSE,7537,13,1.18153846153846,SMIETANA 12% ZOT 180 G
DAIRY_CHESSE,8682,5,2.64,WIN ZUREK RAZOWY 33 G
POULTRY,10924,4,2.89,MAKRELA W SOSIE POMID.170 G EVRO FISH
CHIPS_FLAKES,4522,5,2.25,LAYS CHEETOS PIZZERINI  90 G
DAIRY_CHESSE,7167,5,1.75,BAKOMA BAKUS DO KIESZONKI WANIL.
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16400,2,1.71,CHRZAN DYMECKI 200G
GENERAL,11296,1,3.2,SZNURA KANAPKA Z POLEDWICA 148 G
CHEMISTRY,3499,27,0.77,PERSIL DUO-CAPS 32 SZT
DAIRY_CHESSE,6619,30,2.1933333333333302,GOS.MLEKO UHT 2% 1L GOSTYN
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16082,11,1.66,KNORR NUDLE SER W ZIOLACH
ALCOHOL,22762,6,7.295,NAP SPIR ZOLADKOWA GORZKA Z MIETA 0_2L
DAIRY_CHESSE,7600,233,2.43639484978541,GOS.MLEKO CODZIENNE 2_%
GENERAL_FOOD,13272,4,2.7,MLEKO SMAKOWE 0_5 L POLMLEK
VEGETABLES,21486,11,5.48272727272727,KT KALAFIOR
GENERAL,11342,1,4.22,MAKA  Z AMARANTUSA 250
SPICES,18164,1,1.56,KAMIS PSTRAG Z KOPERKIEM
SPICES,18138,4,0.52,CYKORIA KURKUMA 15 G
ALCOHOL,752,9,1.96,PIWO EB 0_5 L B/ZWR
SWEETS,19635,16,1.05,WEDEL PAWELEK ADVOCAT 45G
ICE_CREAMS_FROZEN,15110,2,1.0,LODY KOLORKI MAX
DAIRY_CHESSE,8205,5,1.66,GOS.MLEKO UHT 3_2% 0_5L GOSTYN
DRINK_JUICE,9300,3,0.99,WODA DOBROWIANKA 1_5 N/G
CHEMISTRY,2239,3,4.69,RECZNIK FOX 2*2
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16417,2,2.73,KETCHUP KOTLIN PIK.450G
POULTRY,1715,3,1.57,KONSERWA TURYSTYCZNA 300 G LAUR
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16272,12,1.83,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G
CHEMISTRY,3859,1,0.83,KRET W TABLATKACH 3W1
COFFEE TEA,5877,2,7.79,JACOBS KRONUNG 250G
CHIPS_FLAKES,4588,4,3.55,PALECZKI PTYSIOWE  Z CUKREM 200G
ALCOHOL,22501,26,13.782307692307699,WODKA ZUBRÓWKA BIA?A 0_5 L
DRINK_JUICE,8763,10,1.62,NAP ENERGRT ROCKST 0_25 ML PUSZKA
DRINK_JUICE,8802,2,2.46,NAP TYMBARK 1 L KAKTUS
GENERAL_ITEMS,17844,5,1.53,PODKOLANOWKI-SKARPETY 2 PART
BREAD,1369,83,2.24,S CHLEB ZIARNISTY KROJONY 0_3
CHEMISTRY,2661,20,1.96,GOLARKA WILKINSON XTREME 3
DAIRY_CHESSE,6504,10,1.69,MIESZANKA 7 SK?
SPICES,18688,1,3.07,PRYMAT GALKA MUSZKATOLOWA CALA
CHIPS_FLAKES,4606,14,2.235,STAR CHIPS SER POMIDOR 125 G
COFFEE TEA,6052,1,2.81,EKOLAND HERBATA MALINOWA 300GR TORE
BREAD,1070,195,0.505846153846154,BULKA MASLANA MALA1
BREAD,1424,79.5,2.63081761006289,C CHLEB WIEJSKI 0.6
ALCOHOL,602,13,2.7153846153846097,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA
ICE_CREAMS_FROZEN,14703,1.28,2.3828125,PORCJA ROSO?OWA MROZONA LUZ
CIGARETTES,4972,3,10.9,PAP WEST JCE COOL BLEND CI?KIE
GENERAL_ITEMS,17858,7,1.53,PODKOLANOWKI-SKARPETY 2 PART
DRINK_JUICE,8991,2,1.99,WODA ZYWIEC 1_5 L N/GAZ TRUSKA
SPICES,18566,1,1.61,KNORR PRZYPRAWA ZLOTY KURCZAK
GENERAL_FOOD,13774,11,4.19,PIEROGI Z SEREM 400 G GRZESKOWIAK
CHEMISTRY,3815,2,2.49,CHUSTECZKI NAS.64 SZT
ICE_CREAMS_FROZEN,15408,1,8.41,LODY CASSATE 550 ML
GROATS_RICE_PASTA,14518,6,1.49,MAKARON ABAK BABUNI 250G 2 JAJ
POULTRY,11146,9.63,10.0093457943925,P SLEDZ A LA MATIAS LUZ
ICE_CREAMS_FROZEN,15120,33,4.29,LODY MAGNUM CLASSIC
DRINK_JUICE,10537,15,1.91,NAP HOOP COLA 2L
CHEWING_GUM_LOLIPOPS,4155,10,0.93,PUDROWE ZEGARKI
SPICES,18162,3,1.2,KAMIS PRZYPRAWA DO BIGOS 20G
DAIRY_CHESSE,6750,4,2.7,TWAROG EKS.SMIETAN.MIEL.CZARNKOW
GENERAL,11894,3,3.5,SMAK MAK JAJKO Z SZYNKA W GALARECIE 200G
TABLETS,21188,14,1.5342857142857098,TABLETKI IBUPROM SASZETKA 2 SZT
POULTRY,10824,2,3.5,FILETY SLEDZ_W SMIETANIE MARINUS 250 G
ICE_CREAMS_FROZEN,15987,1,3.51,ZUPA OGORKOWA
GENERAL,11653,1,2.53,MARYNATA 160 G KLASYCZNA
SWEETS,20778,1,7.99,JACOBS VELVET  100G ROSP.SLOIK
ICE_CREAMS_FROZEN,15363,1,5.03,PIEROGI Z TRUSKAWKA 450 G
SWEETS,19919,22,2.15,GOPL CZEKOLADA MLECZNA 90G
CIGARETTES,5054,6,0.08,ZAPALKI
BREAD,1354,13,1.35,M BULKA Z RODZYNKAMI
ALCOHOL,22761,1,17.45,NAP SPIR ZOLADKOWA GORZKA 36% 0_5L
ALCOHOL,557,27,2.61333333333333,PIWO DESPERADOS 0_4 L
POULTRY,17230,0.939,5.59105431309904,CWIARTKA Z KURCZAKA KG
GROATS_RICE_PASTA,14594,2,1.76,RYZ SONKO BRAZOWY 4X100 GR
SWEETS,20662,3,2.13,SUROWKA
SWEETS,19988,3,0.46,PRINCE POLO MINI CLASIC
ICE_CREAMS_FROZEN,15657,7,3.01,MIESZANKA 7 SKL.CALFFOST
GENERAL_ITEMS,8719,3,3.34,CATERING SANDWICH CURRY
DRINK_JUICE,8901,11,1.29,NAP ENERG ROCKSTAR 0_25 PUSZKA
SWEETS,20993,1,2.94,MARMOLADA 320 G STOVIT
CHIPS_FLAKES,4638,1,3.55,PALECZKI PTYSIOWE  Z CUKREM 200G
COFFEE TEA,5973,10,1.99,CIASTKA MARKIZY BLACKY 125 G
DAIRY_CHESSE,6637,10,1.75,HOCHL KANAPKOWY Z OGORKIEM 130 G
ICE_CREAMS_FROZEN,14664,3,3.18,FRYTKI KARBOWA 450 G
GENERAL_ITEMS,17757,2,1.66,KARMA DO PSA PEDIGREE 150 GR MARKIES
SPICES,18528,2,0.14,CUKIER WANILIOWY ZIOLOPEX
ALCOHOL,23039,5,7.89,WINO FRESCO 750 ML ROZOWE MUS. PÓL/SLOD
CHEMISTRY,2790,2,2.49,BELLA HERBS 12 SZT
VEGETABLES,21694,2,3.55,ZAPIEKANKA Z PIECZARKA 220 G
DAIRY_CHESSE,7433,4,1.65,HOCHL.SZCZYP.CEB.100G BLOK TOPIONY
GENERAL_FOOD,12124,1,4.1,KRAKUS OGORKI KONS.865 G
GENERAL_FOOD,13669,1,2.9,WIN PAPIRUS Z CZOSNKIEM
DAIRY_CHESSE,8213,74,2.3613513513513498,GOS.SMIETANKA 30% 250ML GOSTYN
ICE_CREAMS_FROZEN,15959,1,0.01,LODY KARMEL 50 ML
DAIRY_CHESSE,8154,3,1.39,BAKOMA 7 ZBOZ SLIWKA 150GR
ALCOHOL,864,2,2.63,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW
DRINK_JUICE,9376,2,8.35,LAURKA DUZA
CIGARETTES,5306,4,12.0,PAP LM LINK MINT
DRINK_JUICE,9463,13,3.5,NAP TYMBARK 2L ASEPTIC JAB/WISNIA
BREAD,1268,22,2.65,C CHLEB DWORSKI
OCCASIONAL,17518,12,0.17,CHUSTECZKA HIGIENICZNA
GENERAL_FOOD,12675,9,1.23,WIN GALARETKA BRZOSKWI?. 79GR
CHEMISTRY,3066,2,2.19,NIVEA KREM 50ML
ALCOHOL,22617,6,8.07,NAP SPIR ZOLADKOWA GORZKA Z MIETA 0_2L
POULTRY,17249,1.515,10.8514851485149,METKA ?OSOSIOWA
TABLETS,21309,1,3.05,VITAFIZZ MAGNEZ
GROATS_RICE_PASTA,14258,2,4.08,MAKARON CZANIECKI GNIAZDKO 2
DAIRY_CHESSE,6448,38,2.38,GOS.MLEKO UHT 3_2% 1L GOSTYN
GENERAL_FOOD,13821,2,2.06,WIN PAPIRUS Z CZOSNKIEM
SWEETS,19228,5,0.43,PRINCE POLO MINI CLASIC
GENERAL_FOOD,13578,0.32,15.875,KIELBASA BIA?A PARZONA KG
ICE_CREAMS_FROZEN,14815,0.55,23.3818181818182,FILETY Z DORSZ B/S
VEGETABLES,22064,13.785,1.8447587957925295,KT KAPUSTA PEKINSKA KG
DRINK_JUICE,10375,3,1.8,NAP FANTA ORANGE 0_5L
POULTRY,11077,3,8.36,SLEDZ PO KATALONSKU Z PRZYP.600 G
DRINK_JUICE,10116,90,0.880555555555556,WODA ZYWIEC 0_5L N/GAZ
GENERAL_FOOD,13660,6,1.87,WAFLE RYZOWE  MUSLI Z KI BANA.130 G SONK
GENERAL_ITEMS,8707,1,15.34,BEBIKO 2
GENERAL_FOOD,12843,3,1.23,WIN GALARETKA POMARANCZOWA 75 G
DAIRY_CHESSE,7967,9,1.18,BAKOMA SATINA CZEKOL.170 G
DAIRY_CHESSE,8543,11,0.71,DA DANONE GRATKA 115 G
DAIRY_CHESSE,6781,3,2.15,DA ACTIVIA 2X120G ?LIWKA MUSLI
ALCOHOL,22409,18,3.69,NAP SPIR SOPLICA WISNIOWA 36% 0_1L
POULTRY,17196,0.09,16.1111111111111,SZYNKA SW BIALA KG
TABLETS,21234,1,3.04,TABLETKI SYROP PRAWOSLAZOWY 100 ML
GENERAL_FOOD,12187,15,1.36,WIN BARSZCZ CZERWONY 60 G
SPICES,18737,6,1.42,KAMIS PIEPRZ KOLOROWY 16G
GENERAL_ITEMS,17775,2,1.66,KARMA DO PSA PEDIGREE 150 GR MARKIES
GENERAL,11239,28,0.902142857142857,BATERIA 44 R3 MAXELL
COFFEE TEA,6043,1,3.58,LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX
CHIPS_FLAKES,4401,4,3.85,LAYS KARBOWANA PAPRYKA140 G
GENERAL_ITEMS,41,3,3.15,TAMPONY BELLA A/8 SUPER
DRINK_JUICE,9831,20,1.27,NAP TYMBARK 0_4 ML LEMONIADA CYT+MALIN
GENERAL_FOOD,12694,5,2.53,ZELATYNA SPOZYWCZA 50G CYKORIA
ICE_CREAMS_FROZEN,14766,1,1.09,LODY ROZEK BANAN
GENERAL,11988,18,1.02,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA
GENERAL_FOOD,13498,6,2.43,VEGETA 200G
CHEMISTRY,2321,2,2.46,E PROSZEK 300 G COLOR
VEGETABLES,21645,12.21,0.54054054054054,KT KAPUSTA BIALA KG
ICE_CREAMS_FROZEN,15428,5,11.92,LODY JAK DAWNIEJ 900 ML SMIET+WISNIA
CHEMISTRY,1982,4,1.46,WIN GALARETKA TRUSKAWKOWA Z PIANKA 72 G
VEGETABLES,22267,3,4.0,SWIEZA SA?ATA 160 G
SWEETS,19864,1,1.4,BATON FRUTICA 40 G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16057,5,1.69,WODA ZYWIEC 1_5 N/G MALINA N/GAZ.
DAIRY_CHESSE,8207,15,3.43,GOS.MLEKO Z BLONIKIEM 500G
GENERAL,11797,6,4.95,KROKIETY Z MIESEM  GRZESKOWIAK
ALCOHOL,22789,28,14.04,WODKA ZUBRÓWKA BIA?A 0_5 L
COFFEE TEA,6153,11,7.71090909090909,JACOBS KRONUNG 250G
POULTRY,10861,2,4.01,LARUS DORSZ W GALARECIE 160 G
CHEMISTRY,2145,1,0.75,BIBULA MIX
GENERAL_FOOD,12913,16,0.92,KNOR SOS DO SALATEK GRECKI
DAIRY_CHESSE,6650,7,1.29,JOGOBELA MUSLI 150 G
GENERAL_FOOD,14018,41,1.48414634146341,ZELATYNA Z PRZYPR.CYKORIA
DAIRY_CHESSE,7053,9,1.68,JOGURT OW.WYSPA 150 G
BREAD,1030,2499,0.52280912364946,BULKA MALA/KAJZERKA__
CHEMISTRY,2346,1,3.58,LAKIER PROFESSIONAL 265ML
SPICES,18154,1,0.52,GALEO SODA OCZYSZCZONA 24 GG
DRINK_JUICE,8821,32,1.695625,PUDL SOK POMIDOROWY 300 G
DRINK_JUICE,9361,4,2.4,KUBUS 0_9 L MAR/MALIN/JABLKO
ALCOHOL,22832,1,17.02,WODKA SOBIESKI 0_5 L
GENERAL_ITEMS,17564,3,1.66,MASLO ROSLINNE 250 G KRUSZ
SWEETS,21010,2,2.32,ORZECH LASKOWY 80 G
