ranking,rating,reviews_number,cuisine_style
7406.0,4.0,184.0," Gluten Free Options,  Vegetarian Friendly,  British, Bar,  Gastropub,  Pub"
7410.0,2.5,43.0," Spanish, Mediterranean"
7410.0,3.0,61.0,"Mexican,  Fast Food"
7412.0,2.5,49.0,"Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
7412.0,3.0,25.0," Spanish, Mediterranean"
7412.0,4.0,30.0,"Asian,  Korean"
7413.0,3.0,22.0,unknown
7413.0,4.0,4.0,unknown
7414.0,3.0,23.0,unknown
7415.0,3.0,74.0,American
7416.0,3.5,4.0,American
7416.0,5.0,9.0,"Moroccan,  Mediterranean"
7417.0,3.0,90.0," Pub,  Irish, Bar"
7417.0,3.5,31.0," Spanish, Seafood"
7417.0,5.0,5.0," Spanish,  Portuguese,  British, European"
7419.0,3.5,36.0,Cajun & Creole
7419.0,3.5,239.0," Pub, Bar,  British,  Vegetarian Friendly"
7420.0,4.5,16.0,Cafe
7421.0,4.5,14.0," Pub, Bar"
7423.0,2.5,14.0,unknown
7423.0,4.5,55.0," Vegetarian Friendly,  Eastern European,  Asian,  Balti, Indian"
7424.0,2.5,44.0,"Mediterranean,  European,  Spanish"
7424.0,3.5,12.0,American
7424.0,4.5,9.0,"Chinese,  Fusion,  Vietnamese,  Thai"
7425.0,2.5,11.0,unknown
7425.0,3.5,23.0,unknown
7425.0,4.0,40.0," Vegan Options,  Vegetarian Friendly, Delicatessen,  International,  European,  Fast Food"
7425.0,4.0,65.0," Mediterranean, Italian"
7426.0,2.5,55.0," Spanish, Mediterranean"
7427.0,4.0,85.0," Pub, British"
7428.0,4.0,13.0,unknown
7428.0,4.5,42.0," Asian, Indian,  Balti,  Vegetarian Friendly,  Eastern European"
7429.0,3.0,31.0,Spanish
7429.0,4.5,12.0," Eastern European, Russian"
7429.0,4.5,23.0,"French,  Mediterranean,  Moroccan"
7430.0,3.0,545.0," Gluten Free Options, Spanish"
7430.0,3.5,33.0,Thai
7430.0,3.5,114.0," Pizza, Italian,  Vegetarian Friendly,  Gluten Free Options"
7431.0,3.0,65.0," Chinese, Asian"
7432.0,3.5,103.0,"Indian,  Halal,  Vegetarian Friendly"
7434.0,4.0,60.0," Sushi,  Asian, Japanese"
7436.0,4.0,23.0,Spanish
7437.0,3.0,5.0,Mediterranean
7438.0,3.0,135.0," Vegan Options,  Asian, Japanese,  Vegetarian Friendly,  Sushi"
7439.0,3.0,45.0,unknown
7440.0,2.5,361.0,Spanish
7441.0,3.5,195.0," Bar, French,  European"
7443.0,3.0,4.0,unknown
7443.0,4.0,27.0,"Steakhouse,  Halal"
7444.0,2.5,4.0,unknown
7445.0,2.0,141.0," European,  Spanish, Seafood,  Mediterranean"
7446.0,2.5,6.0,unknown
7448.0,5.0,12.0,unknown
7449.0,3.0,39.0,unknown
7449.0,3.0,49.0,Spanish
7449.0,4.0,81.0," Middle Eastern,  African,  Mediterranean,  Halal, Moroccan"
7449.0,4.5,6.0,Italian
7450.0,3.0,7.0,"International,  Spanish"
7450.0,4.5,12.0,unknown
7452.0,2.5,238.0,"Seafood,  Spanish,  Mediterranean"
7452.0,3.0,4.0,Mediterranean
7452.0,4.0,17.0," Vegetarian Friendly,  Bar, Pizza,  Pub"
7453.0,3.0,83.0,Mediterranean
7454.0,3.5,3.0,Spanish
7455.0,3.5,9.0,unknown
7455.0,4.0,44.0,"Bar,  British,  Pub"
7456.0,4.0,17.0,Cafe
7457.0,4.0,42.0," Pub,  British, Bar,  Grill"
7458.0,4.5,5.0,unknown
7459.0,3.0,89.0," Spanish,  Vegetarian Friendly, Cafe,  European,  Fast Food"
7459.0,3.0,176.0," Mediterranean,  Healthy, Italian"
7459.0,3.5,173.0,French
7460.0,2.5,203.0,"Mediterranean,  European,  Spanish"
7460.0,3.0,39.0,unknown
7460.0,4.5,10.0,unknown
7461.0,2.5,12.0,unknown
7462.0,4.5,9.0,Italian
7462.0,5.0,7.0,unknown
7463.0,2.5,80.0," European,  Spanish, Mediterranean"
7463.0,3.0,36.0," Spanish, Mediterranean"
7464.0,4.5,13.0," Vegetarian Friendly,  Ethiopian,  Middle Eastern,  International,  Mediterranean, African"
7465.0,2.5,369.0," European, Seafood,  Mediterranean,  Spanish"
7467.0,5.0,6.0,Italian
7468.0,3.0,3.0,"Spanish,  Contemporary"
7468.0,3.5,245.0," Vegetarian Friendly, British,  Gluten Free Options"
7469.0,2.5,14.0,"Japanese,  Asian,  Sushi,  Fusion"
7469.0,5.0,10.0,Seafood
7470.0,2.0,4.0,unknown
7470.0,3.5,251.0," British, Bar,  Pub,  Gastropub"
7471.0,3.5,43.0,unknown
7472.0,3.5,96.0,"Chinese,  Thai,  Asian,  Vietnamese"
7473.0,3.5,136.0," Asian,  Vegetarian Friendly, Chinese"
7473.0,4.0,28.0,Cafe
7474.0,3.0,7.0,unknown
7474.0,4.0,58.0," Pizza, Italian,  Vegetarian Friendly"
7475.0,4.0,85.0,French
7476.0,4.0,5.0,"Chinese,  Fast Food,  Vegetarian Friendly"
7476.0,5.0,5.0,"Chinese,  Asian,  Burmese,  Thai"
7477.0,2.5,5.0,unknown
7477.0,4.0,32.0,unknown
7478.0,3.0,135.0,Spanish
7478.0,3.5,12.0,unknown
7478.0,4.5,15.0," Pub,  Sushi,  Bar,  Asian, Japanese"
7479.0,3.5,7.0,unknown
7479.0,4.5,9.0,Mediterranean
7479.0,4.5,17.0,French
7480.0,4.0,46.0,"French,  Contemporary"
7481.0,4.0,124.0," Pub,  British,  Vegetarian Friendly, Bar"
7481.0,4.5,3.0,unknown
7482.0,2.5,20.0,Spanish
7482.0,4.0,143.0," Halal,  Bangladeshi, Indian,  Vegetarian Friendly,  Balti,  Asian,  Vegan Options"
7484.0,5.0,5.0,"European,  Portuguese"
7485.0,4.0,57.0,Spanish
7485.0,4.5,15.0,Spanish
7486.0,3.5,7.0,unknown
7486.0,4.5,18.0,Cafe
7487.0,3.0,12.0,"Japanese,  Sushi"
7487.0,5.0,9.0,Chinese
7488.0,2.5,54.0," Spanish, Mediterranean"
7488.0,4.5,22.0," Vegetarian Friendly, Cafe"
7489.0,2.5,11.0,unknown
7490.0,2.5,715.0," Spanish, Mediterranean,  European"
7490.0,4.5,12.0,Italian
7491.0,4.0,8.0," Spanish, Bar,  Pub,  Gastropub"
7494.0,2.5,3.0," American,  Turkish, Italian"
7494.0,4.0,19.0,"Wine Bar,  British"
7495.0,2.5,15.0,Fast Food
7495.0,4.5,11.0,New Zealand
7496.0,3.0,3.0,unknown
7496.0,4.0,45.0," International,  British, Cafe"
7497.0,3.0,170.0,"Bar,  Pub,  Mediterranean,  Spanish"
7497.0,3.5,191.0," Cafe,  European,  Bar, French"
7498.0,3.5,26.0,"Mediterranean,  Spanish"
7499.0,3.0,45.0,American
7499.0,5.0,8.0,"Bar,  Pub"
7501.0,5.0,12.0,European
7502.0,2.5,364.0," European, Mediterranean,  Spanish"
7503.0,3.0,4.0,unknown
7503.0,4.5,13.0,Italian
7504.0,3.5,34.0,"Mediterranean,  Spanish"
7504.0,4.5,28.0,French
7505.0,3.0,12.0,Diner
7505.0,3.0,24.0,unknown
7508.0,3.5,150.0,French
7508.0,5.0,8.0,Indian
7509.0,3.0,125.0,"Cafe,  Spanish,  Mediterranean,  European,  Diner"
7509.0,4.5,10.0,Indian
7510.0,4.5,5.0,unknown
7511.0,2.5,13.0,Spanish
7511.0,3.0,6.0,unknown
7514.0,3.0,137.0," European, Cafe,  Spanish"
7515.0,3.5,12.0,unknown
7516.0,5.0,6.0,unknown
7517.0,4.0,19.0,unknown
7518.0,2.5,15.0,unknown
7518.0,3.0,37.0,Spanish
7518.0,4.5,13.0,Japanese
7519.0,4.0,8.0," Spanish,  Fusion,  Wine Bar, Mediterranean"
7519.0,4.0,18.0,unknown
7520.0,3.0,40.0," Gastropub, Pub"
7520.0,4.0,17.0,Fast Food
7521.0,2.5,4.0,Thai
7521.0,5.0,7.0,Turkish
7522.0,2.5,3.0,unknown
7524.0,3.5,148.0," Bar,  International,  Cafe, French"
7524.0,4.0,2.0,"Cafe,  Spanish,  Mediterranean"
7525.0,3.5,19.0,unknown
7526.0,3.0,11.0,unknown
7526.0,5.0,14.0,Cafe
7527.0,4.0,23.0," Asian, Chinese"
7528.0,4.5,7.0,unknown
7529.0,4.0,68.0," European, French"
7529.0,5.0,9.0,unknown
7530.0,5.0,4.0,Mediterranean
7531.0,3.0,29.0,unknown
7532.0,3.0,27.0,unknown
7534.0,2.5,5.0,unknown
7534.0,3.0,39.0,"International,  Mediterranean"
7535.0,2.0,22.0," Pub, Bar"
7535.0,3.0,2.0,Spanish
7537.0,3.5,178.0," Pizza,  European, Italian"
7537.0,4.0,25.0," Mediterranean,  European,  Cafe, Portuguese"
7538.0,4.5,3.0,"Asian,  Vietnamese,  Cambodian"
7538.0,5.0,9.0,Chinese
7539.0,4.0,6.0,unknown
7539.0,4.0,22.0," Portuguese, European"
7539.0,4.5,11.0,unknown
7540.0,4.0,11.0,unknown
7540.0,4.0,30.0,Asian
7541.0,2.0,6.0,Spanish
7541.0,3.0,174.0," Mediterranean, Bar,  Pub,  Spanish,  European"
7541.0,3.0,678.0,"American,  Vegetarian Friendly,  Fast Food"
7542.0,4.5,18.0,unknown
7543.0,2.5,129.0," Mediterranean,  Spanish, Seafood,  European"
7543.0,3.5,112.0," European, French"
7544.0,3.0,70.0,unknown
7545.0,3.5,174.0," European, French"
7546.0,2.5,3.0,"Seafood,  Spanish"
7547.0,3.5,31.0,unknown
7549.0,2.5,14.0,Italian
7549.0,3.5,34.0," Gluten Free Options, French,  Vegetarian Friendly"
7550.0,3.0,4.0,Pub
7550.0,4.0,33.0,French
7551.0,5.0,5.0,unknown
7552.0,3.5,177.0," Vegan Options,  Pizza,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options, Italian"
7552.0,5.0,NaN,"Mexican,  Moroccan,  International,  Mediterranean"
7553.0,4.0,26.0,Thai
7555.0,3.0,11.0,unknown
7556.0,3.0,24.0,"International,  Mediterranean"
7556.0,4.0,38.0," Street Food, Barbecue"
7557.0,3.5,44.0,unknown
7557.0,4.0,80.0," Halal,  Mediterranean,  Fast Food,  Middle Eastern, Lebanese"
7558.0,3.0,323.0," Spanish, Bar,  European,  Mediterranean"
7558.0,3.0,NaN,Cafe
7559.0,3.0,45.0,unknown
7559.0,4.0,62.0," Pub, Bar,  British"
7561.0,4.0,6.0," Turkish,  Portuguese, French,  European,  Mediterranean,  Barbecue"
7561.0,4.0,44.0," Latin,  Vegetarian Friendly,  Fast Food,  Spanish, Mexican"
7562.0,4.5,3.0,African
7562.0,4.5,7.0,"French,  Delicatessen"
7563.0,2.0,24.0,unknown
7564.0,2.0,202.0,Italian
7564.0,3.0,7.0,unknown
7564.0,3.5,23.0,French
7565.0,4.5,11.0,French
7567.0,4.0,54.0," European,  Vegetarian Friendly,  Gluten Free Options,  Cafe, French"
7570.0,2.0,9.0,unknown
7570.0,4.5,7.0,unknown
7571.0,3.5,121.0," European,  Vegetarian Friendly,  Mediterranean,  Pizza, Italian"
7572.0,3.5,50.0,Indian
7572.0,4.0,27.0," Asian, Japanese,  Vegetarian Friendly,  Soups"
7572.0,4.5,6.0,"Mexican,  Mediterranean"
7573.0,4.5,16.0,Cafe
7575.0,2.5,7.0,unknown
7575.0,3.5,97.0," European, French"
7575.0,4.0,91.0," Vegetarian Friendly, Pizza,  Gluten Free Options,  Mediterranean"
7577.0,4.0,60.0,unknown
7577.0,4.5,7.0,French
7578.0,2.0,100.0,Mediterranean
7579.0,3.0,162.0," Pizza,  Vegetarian Friendly, Italian"
7580.0,2.5,5.0,unknown
7580.0,4.0,24.0,"Fast Food,  Vegetarian Friendly,  Healthy,  Vegan Options,  Cafe"
7581.0,2.5,244.0," Spanish, Mediterranean"
7584.0,2.0,146.0,"Bar,  Spanish,  Mediterranean"
7584.0,4.0,43.0,"Italian,  Pizza,  Soups,  Seafood"
7585.0,3.5,161.0,"Mediterranean,  Middle Eastern,  Tunisian,  Kosher"
7586.0,2.0,5.0,unknown
7586.0,3.5,193.0,Spanish
7587.0,4.0,12.0,Asian
7588.0,2.5,15.0,Spanish
7588.0,3.5,42.0,"Indian,  Vegetarian Friendly,  Halal"
7590.0,2.0,NaN,unknown
7590.0,3.0,4.0,unknown
7591.0,4.0,41.0," Vegetarian Friendly, Wine Bar"
7592.0,3.5,117.0," Asian,  Vegetarian Friendly, Indian"
7594.0,3.5,88.0," British, Bar,  Gluten Free Options,  Vegetarian Friendly"
7594.0,4.5,10.0,unknown
7595.0,3.0,25.0,unknown
7596.0,4.0,27.0,"Japanese,  Sushi"
7597.0,4.5,20.0,"French,  Cafe"
7598.0,2.0,NaN,unknown
7598.0,3.0,32.0,Spanish
7598.0,5.0,4.0," Greek,  Healthy,  Mediterranean, Fast Food"
7600.0,3.0,52.0," Bar, Spanish,  Pub"
7600.0,4.5,37.0," Pub,  Brew Pub, French"
7601.0,4.0,41.0,"Chinese,  Asian,  Vegetarian Friendly"
7602.0,3.5,139.0,Spanish
7603.0,2.0,NaN,unknown
7603.0,3.0,73.0," Bar,  Mediterranean,  European, Spanish"
7603.0,4.5,18.0,"Asian,  Thai,  Vegetarian Friendly,  Malaysian,  Cafe"
7604.0,3.0,2.0,unknown
7605.0,3.5,68.0," Mediterranean, Italian,  European"
7605.0,3.5,184.0,"Japanese,  Asian,  Fast Food,  Sushi,  Vegetarian Friendly"
7606.0,2.0,5.0,unknown
7608.0,3.0,50.0," Spanish, Steakhouse,  Grill"
7608.0,3.5,2.0,"Bar,  Pub"
7608.0,4.0,7.0,Chinese
7608.0,4.0,73.0," Sushi,  Asian, Chinese,  Japanese"
7609.0,2.5,12.0,unknown
7610.0,2.0,2.0,"Seafood,  Asian,  Fusion,  Mediterranean"
7610.0,3.5,110.0,"Bar,  Wine Bar"
7611.0,3.5,42.0," Cafe, French"
7612.0,2.0,2.0,unknown
7612.0,4.0,11.0," Mediterranean,  British, Italian,  International"
7612.0,4.0,28.0,unknown
7613.0,4.5,7.0,"Bar,  Pub"
7615.0,3.0,27.0," Spanish, International"
7615.0,4.0,62.0," Turkish,  Gluten Free Options, Cafe,  Vegetarian Friendly"
7615.0,4.5,9.0," Halal, Pakistani"
7616.0,2.5,3.0,unknown
7616.0,4.5,6.0,"American,  Street Food"
7617.0,3.0,8.0," Spanish,  Mediterranean, Cafe,  Seafood"
7618.0,3.5,86.0," Vietnamese,  Soups, Chinese"
7619.0,3.0,21.0,unknown
7619.0,4.5,5.0,unknown
7619.0,4.5,6.0,unknown
7620.0,3.0,39.0,Pizza
7621.0,3.5,79.0,British
7621.0,5.0,7.0,Greek
7623.0,4.0,51.0," Cafe, British"
7623.0,5.0,11.0,Middle Eastern
7624.0,4.0,27.0," Mediterranean,  Central European, Seafood,  European,  Spanish"
7625.0,3.0,7.0,unknown
7625.0,3.5,79.0," Korean,  Asian,  Vegetarian Friendly, Barbecue,  Gluten Free Options"
7626.0,4.0,29.0," Soups, Fast Food"
7627.0,3.0,46.0," Spanish, Cafe"
7627.0,5.0,NaN," Grill,  Spanish, Mediterranean,  European"
7628.0,4.0,34.0,"Japanese,  Sushi"
7628.0,4.5,17.0," Pizza,  Cafe, Italian,  Vegetarian Friendly"
7629.0,3.5,92.0,"Bar,  British,  Pub,  Vegetarian Friendly,  International"
7630.0,3.0,209.0," Pub,  European, American,  Bar"
7631.0,3.0,17.0,unknown
7631.0,4.0,29.0," European, British"
7632.0,2.5,41.0,Japanese
7632.0,3.5,7.0," Spanish,  Seafood,  Mediterranean, Steakhouse"
7632.0,3.5,48.0," Vegetarian Friendly,  Pub,  British, Bar"
7633.0,2.0,384.0,Spanish
7634.0,3.0,8.0,Italian
7634.0,5.0,14.0,"Asian,  Vegetarian Friendly,  Soups,  Vegan Options,  Vietnamese"
7635.0,3.0,20.0,unknown
7636.0,2.5,65.0,Barbecue
7636.0,3.5,8.0,Healthy
7639.0,3.5,238.0," European,  Cafe,  Bar, French"
7639.0,4.5,15.0," European,  Mediterranean,  Turkish, Cafe,  Central European"
7640.0,1.5,30.0,unknown
7641.0,3.0,31.0,unknown
7641.0,4.0,74.0," Bar,  Pub,  British, American"
7642.0,2.0,21.0,unknown
7645.0,4.0,15.0,"Asian,  Vietnamese"
7646.0,3.0,2.0,Pizza
7646.0,3.0,28.0," Italian, Mediterranean"
7646.0,4.0,22.0,unknown
7647.0,4.0,30.0,unknown
7649.0,4.0,7.0,unknown
7650.0,3.5,38.0,"Bar,  International,  Gastropub,  Pub,  British"
7651.0,2.0,6.0,unknown
7651.0,4.5,3.0,unknown
7652.0,3.5,194.0," Vegetarian Friendly,  Gluten Free Options,  Healthy, American"
7652.0,4.0,27.0,"Bar,  Pub,  Vegetarian Friendly"
7653.0,2.0,8.0,unknown
7653.0,3.0,8.0,unknown
7653.0,4.0,38.0," Bar,  Pub, American,  British,  Diner"
7654.0,2.0,327.0," Spanish,  European, Bar,  Mediterranean"
7654.0,4.0,41.0,"American,  Bar"
7655.0,1.5,889.0,"Mediterranean,  Spanish"
7655.0,4.0,6.0," Wine Bar,  European, French"
7656.0,1.5,51.0," Cafe, Spanish"
7656.0,3.0,43.0,unknown
7656.0,3.5,60.0," European,  Mediterranean, Italian"
7657.0,3.0,9.0,unknown
7657.0,4.0,34.0,unknown
7657.0,4.5,8.0,unknown
7658.0,4.5,18.0,"French,  American"
7659.0,2.0,32.0,Spanish
7659.0,4.5,28.0,Pub
7659.0,5.0,8.0," Soups, French"
7660.0,2.0,10.0,unknown
7661.0,4.0,50.0," Vegetarian Friendly, Mediterranean,  Vegan Options"
7663.0,2.0,20.0,Spanish
7664.0,3.0,8.0,Spanish
7664.0,3.5,151.0,Brew Pub
7665.0,3.0,59.0,Pub
7665.0,4.5,5.0,unknown
7667.0,2.0,4.0,unknown
7667.0,4.0,13.0," Mediterranean, Moroccan"
7668.0,2.5,8.0,unknown
7668.0,3.5,131.0,"Bar,  Vegetarian Friendly,  Pub,  British"
7668.0,4.5,21.0,"Brazilian,  South American"
7669.0,3.5,7.0,American
7670.0,1.5,3.0,unknown
7670.0,4.5,15.0,Cafe
7671.0,2.0,6.0,unknown
7673.0,3.5,59.0,"American,  Gluten Free Options,  Italian,  Vegetarian Friendly"
7673.0,4.0,65.0," Sushi,  Asian, Japanese"
7674.0,3.5,200.0," Pizza, Italian,  Vegetarian Friendly"
7674.0,4.5,8.0,unknown
7675.0,4.0,15.0," Soups, Fast Food"
7675.0,4.0,38.0," Seafood, Chinese,  Asian"
7676.0,3.0,51.0,"Italian,  Spanish"
7676.0,4.0,126.0," Gluten Free Options,  Vegan Options,  Pizza,  Vegetarian Friendly, Italian"
7676.0,4.5,4.0,unknown
7677.0,1.5,3.0," South American, Venezuelan"
7677.0,3.0,5.0,unknown
7677.0,3.5,27.0,French
7678.0,5.0,6.0,Mediterranean
7679.0,1.5,27.0,Spanish
7681.0,2.5,3.0,unknown
7681.0,4.0,32.0," Asian, Chinese,  Sushi,  Japanese,  Vegetarian Friendly"
7683.0,3.0,8.0,Fast Food
7684.0,4.0,80.0,"Indian,  Vegan Options,  Nepali,  Vegetarian Friendly,  Asian"
7686.0,3.0,44.0,unknown
7686.0,3.0,535.0," Vegetarian Friendly,  French,  Bar,  Vegan Options,  Pizza, Italian"
7686.0,3.5,78.0," British, Bar,  Pub"
7686.0,4.0,3.0,unknown
7687.0,1.5,262.0,Spanish
7687.0,4.0,7.0,Spanish
7688.0,3.0,69.0," Pizza, Italian"
7688.0,5.0,4.0,unknown
7689.0,2.5,2.0,unknown
7690.0,1.5,42.0,unknown
7693.0,4.0,4.0,Mexican
7693.0,4.0,14.0,Japanese
7694.0,1.5,2.0,unknown
7694.0,3.0,145.0," European,  Mediterranean, Cafe,  Spanish"
7694.0,4.5,11.0," British, Cafe,  Turkish"
7696.0,4.0,12.0,European
7697.0,4.5,10.0,unknown
7699.0,4.0,15.0,French
7700.0,5.0,NaN,Spanish
7702.0,1.5,3.0,Mediterranean
7702.0,3.5,51.0,"Japanese,  Asian,  Sushi"
7702.0,4.5,11.0,Cafe
7703.0,4.0,21.0,French
7703.0,4.0,70.0," Pakistani,  Healthy,  Eastern European,  Halal,  Vegan Options,  Balti,  Vegetarian Friendly, Indian"
7704.0,4.5,7.0,"Bar,  French,  Cafe"
7706.0,2.5,61.0,Japanese
7706.0,3.5,363.0," European,  Cafe,  Bar, French,  Vegetarian Friendly"
7707.0,1.5,47.0,Cafe
7707.0,4.0,30.0,"Chinese,  Asian,  Vegetarian Friendly"
7709.0,3.5,67.0,British
7710.0,2.5,77.0," Asian,  Sushi, Japanese"
7710.0,3.0,2.0,Italian
7710.0,4.0,25.0,"Asian,  Thai"
7711.0,2.0,9.0,Sushi
7711.0,3.0,51.0,Spanish
7712.0,1.5,15.0,Sushi
7712.0,2.5,18.0,unknown
7712.0,4.0,46.0,"Indian,  Bar,  Pub"
7713.0,1.5,7.0,unknown
7715.0,3.5,19.0,American
7715.0,3.5,24.0,Spanish
7716.0,3.0,274.0," Mediterranean,  Spanish,  Fast Food, Bar"
7717.0,1.5,8.0,unknown
7717.0,4.0,12.0,"Japanese,  Sushi"
7718.0,1.5,229.0," Spanish, Mediterranean"
7718.0,3.5,4.0," Spanish,  Fusion, Japanese,  Indian,  British"
7719.0,3.0,84.0,American
7720.0,3.0,40.0,unknown
7720.0,4.0,9.0," French,  Wine Bar, Italian"
7721.0,3.5,233.0,"Bar,  International,  American,  Pub,  British"
7721.0,4.5,11.0,Healthy
7721.0,4.5,30.0," Vegetarian Friendly,  Gluten Free Options, Mediterranean,  European,  Healthy,  Spanish,  Vegan Options"
7722.0,3.0,2.0,Italian
7723.0,3.0,6.0,Fast Food
7724.0,2.0,13.0,unknown
7725.0,1.5,3.0,unknown
7725.0,3.5,9.0," Turkish, Mediterranean"
7726.0,1.5,11.0,Italian
7726.0,4.5,7.0,unknown
7728.0,1.5,3.0,Cafe
7728.0,3.0,74.0," Mediterranean, Israeli,  Kosher"
7729.0,1.5,26.0,Spanish
7730.0,1.5,45.0,Fast Food
7730.0,2.5,36.0,Steakhouse
7730.0,4.0,32.0,Japanese
7731.0,1.5,2.0,unknown
7731.0,3.0,79.0," Italian, Mediterranean,  European"
7731.0,4.0,22.0,"Japanese,  Sushi"
7734.0,1.5,73.0,Spanish
7734.0,3.0,19.0,Spanish
7734.0,4.0,14.0,unknown
7735.0,4.0,33.0,"Cafe,  British,  Vegetarian Friendly"
7735.0,4.0,64.0," European,  Pizza, Italian"
7737.0,4.0,30.0,Vietnamese
7737.0,4.5,7.0,unknown
7738.0,5.0,8.0,unknown
7739.0,1.0,15.0,unknown
7739.0,3.0,5.0,"Diner,  Mediterranean,  Spanish"
7739.0,3.5,52.0,Caribbean
7739.0,4.5,19.0," Italian,  Vegetarian Friendly,  Pizza, Mediterranean"
7741.0,1.5,3.0,unknown
7742.0,4.0,30.0," British, American,  Bar,  Pub"
7743.0,3.0,258.0," Mediterranean,  Spanish, Bar"
7744.0,2.5,2.0,unknown
7744.0,4.0,23.0,unknown
7745.0,3.5,85.0," Bar,  European, French"
7746.0,3.5,30.0," Grill,  Italian, Pizza"
7748.0,3.0,17.0,Asian
7748.0,3.5,81.0,Russian
7749.0,1.0,2.0,Pizza
7749.0,3.5,49.0,"Italian,  French"
7750.0,5.0,4.0,unknown
7751.0,1.0,NaN,unknown
7751.0,4.5,11.0,Cafe
7752.0,3.0,10.0," Argentinean, Mediterranean,  South American"
7754.0,3.0,99.0,Spanish
7755.0,3.0,225.0,Vegetarian Friendly
7755.0,4.0,57.0," Middle Eastern,  Vegan Options,  Vegetarian Friendly,  Halal,  Gluten Free Options, Mediterranean,  Lebanese"
7757.0,1.0,2.0,unknown
7758.0,4.0,62.0," Georgian, Russian,  Central Asian,  Eastern European"
7758.0,4.5,9.0,unknown
7759.0,1.0,NaN,Mediterranean
7759.0,3.0,34.0,unknown
7760.0,3.0,5.0,unknown
7760.0,4.0,15.0," Bar,  Gastropub, British,  Pub"
7760.0,5.0,5.0,Gastropub
7762.0,1.0,NaN,Mediterranean
7762.0,3.5,7.0,Mediterranean
7762.0,4.0,7.0,French
7763.0,3.0,18.0,unknown
7766.0,1.0,4.0,Italian
7766.0,3.0,305.0," Spanish,  European,  Mediterranean, Bar,  Cafe,  Vegetarian Friendly"
7767.0,3.0,4.0,unknown
7767.0,4.5,6.0,unknown
7768.0,1.0,NaN,unknown
7770.0,3.0,51.0," American, International"
7770.0,3.5,97.0," British, Bar,  Vegetarian Friendly,  Pub"
7771.0,5.0,8.0,unknown
7772.0,3.0,159.0," Spanish,  European, Mediterranean"
7773.0,1.0,NaN,unknown
7773.0,3.5,19.0,"Cafe,  Spanish"
7773.0,4.5,9.0,Italian
7774.0,4.0,34.0," Cafe,  Vegetarian Friendly,  Turkish,  Vegan Options,  European, Mediterranean,  British"
7776.0,1.0,NaN,Spanish
7776.0,3.5,140.0,"Chinese,  Asian,  Vegetarian Friendly"
7777.0,1.0,2.0,Japanese
7777.0,2.5,3.0,unknown
7778.0,4.5,50.0," Middle Eastern, Lebanese,  Mediterranean"
7779.0,1.0,NaN,unknown
7779.0,3.0,8.0," Pub,  Cafe, Bar"
7779.0,4.0,61.0," Mediterranean, Lebanese,  Middle Eastern"
7780.0,1.0,NaN,"Cafe,  Diner,  Mediterranean"
7781.0,1.0,NaN,unknown
7781.0,3.5,241.0,"Bar,  Spanish"
7781.0,4.0,26.0," Italian, Pizza"
7781.0,4.0,41.0," Pub,  French, Bar"
7784.0,1.0,3.0,Spanish
7784.0,3.5,124.0,"French,  European"
7785.0,3.0,77.0,unknown
7786.0,1.0,NaN,Mexican
7786.0,3.5,307.0," Gluten Free Options,  Vegetarian Friendly, Turkish,  Halal,  Middle Eastern"
7787.0,4.5,6.0,unknown
7788.0,1.0,NaN,unknown
7790.0,1.0,4.0," Asian, Spanish"
7790.0,5.0,6.0,unknown
7791.0,4.0,8.0,unknown
7792.0,4.5,14.0," Wine Bar, International,  Vegetarian Friendly"
7793.0,3.0,77.0,Spanish
7793.0,5.0,5.0,Irish
7794.0,3.0,13.0," Mediterranean, Seafood"
7795.0,1.0,NaN,Cafe
7795.0,3.0,105.0,"Brew Pub,  Mediterranean,  Spanish,  Wine Bar,  Pub"
7795.0,4.0,25.0,unknown
7796.0,1.5,4.0,unknown
7796.0,4.5,5.0,unknown
7796.0,4.5,29.0," Pakistani,  Middle Eastern,  Asian,  Contemporary, Indian"
7797.0,3.0,18.0,Italian
7797.0,4.5,15.0,"Cafe,  French"
7798.0,4.0,78.0," Mediterranean, Italian,  Fusion,  Pizza"
7800.0,3.0,117.0,"Italian,  Vegetarian Friendly"
7801.0,3.0,22.0," Spanish, Mediterranean"
7801.0,4.5,5.0," Vegetarian Friendly, Italian"
7801.0,4.5,8.0," Pub, Bar"
7803.0,2.5,2.0,Spanish
7803.0,4.0,22.0,"Seafood,  Fast Food"
7805.0,2.5,14.0,unknown
7805.0,4.0,14.0,unknown
7805.0,4.0,32.0,"Indian,  Pakistani"
7807.0,3.5,74.0," International,  Wine Bar, Bar,  British"
7808.0,4.0,36.0," European, French"
7809.0,3.5,155.0," Vegetarian Friendly,  Mediterranean,  Middle Eastern, Lebanese"
7809.0,4.0,56.0,"British,  Bar"
7810.0,4.0,15.0,unknown
7812.0,4.5,10.0,"Bar,  Pub,  Asian,  Thai"
7813.0,4.0,32.0," Pizza, Italian"
7814.0,3.0,32.0,unknown
7818.0,3.5,194.0,"French,  European"
7818.0,5.0,5.0,unknown
7819.0,3.0,20.0,"International,  Mediterranean"
7820.0,4.5,17.0," Seafood, Fast Food"
7821.0,3.0,15.0,"Cafe,  Spanish"
