id,title,rating,year,duration,actor_1,actor_fb_likes_1,actor_2,actor_fb_likes_2,actor_3,actor_fb_likes_3
4259,Abandoned,,2015.0,86.0,Siobhan Marshall,42.0,Peter Feeney,40.0,Rachel Nash,3.0
4260,Brotherly Love,R,2015.0,89.0,Logan Browning,628.0,Adam Ratcliffe,606.0,Faizon Love,585.0
4261,The Last Exorcism,PG-13,2010.0,87.0,Caleb Landry Jones,463.0,Ashley Bell,400.0,Patrick Fabian,308.0
4262,Nowhere Boy,R,2009.0,98.0,Kristin Scott Thomas,1000.0,Ophelia Lovibond,549.0,Anne-Marie Duff,231.0
4263,A Streetcar Named Desire,PG,1951.0,125.0,Marlon Brando,10000.0,Karl Malden,416.0,Kim Hunter,114.0
4264,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,PG,1964.0,95.0,George C. Scott,654.0,Slim Pickens,575.0,Keenan Wynn,277.0
4265,El crimen del padre Amaro,R,2002.0,118.0,Damián Alcázar,201.0,Ana Claudia Talancón,163.0,Pedro Armendáriz Jr.,67.0
4266,Beasts of the Southern Wild,PG-13,2012.0,93.0,Quvenzhané Wallis,2000.0,Gina Montana,458.0,Dwight Henry,168.0
4267,Battle for the Planet of the Apes,G,1973.0,96.0,Roddy McDowall,595.0,Paul Williams,356.0,Claude Akins,196.0
4268,Songcatcher,PG-13,2000.0,109.0,Aidan Quinn,767.0,David Patrick Kelly,380.0,Jane Adams,280.0
4269,Higher Ground,R,2011.0,109.0,Donna Murphy,553.0,Bill Irwin,471.0,Michael Chernus,186.0
4270,Vaalu,,2015.0,155.0,Hansika Motwani,141.0,T.R. Silambarasan,77.0,Brahmanandam,61.0
4271,The Greatest Movie Ever Sold,PG-13,2011.0,90.0,Quentin Tarantino,16000.0,J.J. Abrams,14000.0,Donald Trump,808.0
4272,Ed and His Dead Mother,PG-13,1993.0,93.0,Steve Buscemi,12000.0,Gary Farmer,580.0,Jon Gries,482.0
4273,Travelers and Magicians,,2003.0,108.0,Tshewang Dendup,0.0,Lhakpa Dorji,0.0,Sonam Kinga,0.0
4274,Hang 'Em High,M,1968.0,114.0,Clint Eastwood,16000.0,Bruce Dern,844.0,Alan Hale Jr.,426.0
4275,Deadline - U.S.A.,,1952.0,87.0,Humphrey Bogart,2000.0,Jim Backus,399.0,Kim Hunter,114.0
4276,Sublime,R,2007.0,113.0,George Newbern,647.0,Tom Cavanagh,642.0,Cas Anvar,491.0
4277,A Beginner's Guide to Snuff,,2016.0,87.0,Kimberley Crossman,467.0,Luke Edwards,258.0,Bree Williamson,165.0
4278,Independence Daysaster,PG-13,2013.0,90.0,Tom Everett Scott,433.0,Keenan Tracey,108.0,Nicholas Carella,91.0
4279,Dysfunctional Friends,Not Rated,2012.0,111.0,Christian Keyes,761.0,Essence Atkins,713.0,Tatyana Ali,685.0
4280,Run Lola Run,R,1998.0,81.0,Moritz Bleibtreu,486.0,Ludger Pistor,37.0,Armin Rohde,34.0
4281,May,R,2002.0,93.0,James Duval,701.0,Will Estes,461.0,Nora Zehetner,446.0
4282,Against the Wild,PG,2013.0,90.0,Natasha Henstridge,900.0,CJ Adams,450.0,Erin Pitt,120.0
4283,Living Dark: The Story of Ted the Caver,PG-13,2013.0,112.0,Matthew Alan,86.0,Chris Cleveland,42.0,Circus-Szalewski,11.0
4284,Under the Same Moon,PG-13,2007.0,106.0,America Ferrera,953.0,Eugenio Derbez,399.0,Kate del Castillo,345.0
4285,Conquest of the Planet of the Apes,PG,1972.0,88.0,Roddy McDowall,595.0,Gordon Jump,70.0,John Randolph,67.0
4286,In the Bedroom,R,2001.0,138.0,Tom Wilkinson,1000.0,Sissy Spacek,874.0,Karen Allen,784.0
4287,I Spit on Your Grave,R,2010.0,105.0,Sarah Butler,635.0,Chad Lindberg,445.0,Daniel Franzese,374.0
4288,"Happy, Texas",PG-13,1999.0,98.0,Ally Walker,349.0,Illeana Douglas,347.0,Jeremy Northam,327.0
4289,My Summer of Love,R,2004.0,86.0,Paddy Considine,680.0,Natalie Press,46.0,Dean Andrews,34.0
4290,The Lunchbox,PG,2013.0,104.0,Nawazuddin Siddiqui,638.0,Nimrat Kaur,85.0,Lillete Dubey,73.0
4291,Yes,R,2004.0,100.0,Shirley Henderson,887.0,Joan Allen,805.0,Stephanie Leonidas,420.0
4292,You Can't Take It with You,Approved,1938.0,126.0,Jean Arthur,319.0,Ann Miller,302.0,Lionel Barrymore,275.0
4293,From Here to Eternity,Not Rated,1953.0,118.0,Montgomery Clift,862.0,Donna Reed,488.0,Deborah Kerr,426.0
4294,She Wore a Yellow Ribbon,Unrated,1949.0,103.0,Harry Carey Jr.,281.0,Ben Johnson,230.0,Victor McLaglen,89.0
4295,Grace Unplugged,PG,2013.0,102.0,Shawnee Smith,651.0,Michael Welch,611.0,Anthony Reynolds,575.0
4296,Foolish,R,1999.0,84.0,Eddie Griffin,489.0,Clifton Powell,469.0,Marla Gibbs,249.0
4297,N-Secure,R,2010.0,,Essence Atkins,713.0,Lamman Rucker,607.0,Tempestt Bledsoe,394.0
4298,Caramel,PG,2007.0,95.0,Yasmine Al Massri,227.0,Adel Karam,4.0,Nadine Labaki,0.0
4299,Out of the Dark,R,2014.0,92.0,Stephen Rea,327.0,Pixie Davies,51.0,Alejandro Furth,2.0
4300,The Bubble,Unrated,2006.0,90.0,Ohad Knoller,53.0,Lior Ashkenazi,30.0,Yousef 'Joe' Sweid,27.0
4301,The Conversation,PG,1974.0,113.0,Harrison Ford,11000.0,Teri Garr,481.0,Cindy Williams,324.0
4302,Dil Jo Bhi Kahey...,,2005.0,,Annabelle Wallis,421.0,Revathy,96.0,Bhoomika Chawla,45.0
4303,Mississippi Mermaid,R,1969.0,123.0,Catherine Deneuve,964.0,Jean-Paul Belmondo,710.0,Michel Bouquet,21.0
4304,I Love Your Work,R,2003.0,111.0,Judy Greer,2000.0,Marisa Coughlan,163.0,Nicky Katt,127.0
4305,Cabin Fever,Not Rated,2016.0,99.0,Dustin Ingram,427.0,Gage Golightly,253.0,Samuel Davis,114.0
4306,Waitress,PG-13,2007.0,108.0,Lew Temple,597.0,Cheryl Hines,541.0,Eddie Jemison,336.0
4307,Bloodsport,R,1988.0,92.0,Bolo Yeung,633.0,Donald Gibb,403.0,Ken Siu,49.0
4308,Mr. Smith Goes to Washington,Not Rated,1939.0,120.0,Claude Rains,607.0,Jean Arthur,319.0,Thomas Mitchell,248.0
4309,Kids,,1995.0,91.0,Rosario Dawson,3000.0,Leo Fitzpatrick,202.0,Justin Pierce,82.0
4310,The Squid and the Whale,R,2005.0,88.0,William Baldwin,436.0,Elizabeth Meriwether,25.0,Owen Kline,18.0
4311,Kissing Jessica Stein,R,2001.0,97.0,Scott Cohen,378.0,Jennifer Westfeldt,321.0,Brian Stepanek,117.0
4312,Kickboxer: Vengeance,,2016.0,90.0,Matthew Ziff,260000.0,T.J. Storm,454.0,Sam Medina,354.0
4313,Spellbound,Unrated,1945.0,95.0,Norman Lloyd,472.0,Rhonda Fleming,239.0,Leo G. Carroll,82.0
4314,Exotica,R,1994.0,103.0,Bruce Greenwood,991.0,Mia Kirshner,972.0,Sarah Polley,900.0
4315,Buffalo '66,R,1998.0,110.0,Anjelica Huston,1000.0,Vincent Gallo,787.0,Jan-Michael Vincent,642.0
4316,Insidious,PG-13,2010.0,103.0,Lin Shaye,852.0,Barbara Hershey,618.0,Philip Friedman,588.0
4317,Repo Man,R,1984.0,92.0,Del Zamora,752.0,Tracey Walter,324.0,Miguel Sandoval,166.0
4318,Nine Queens,R,2000.0,114.0,Ricardo Darín,827.0,Gastón Pauls,22.0,Leticia Brédice,7.0
4319,The Gatekeepers,PG-13,2012.0,101.0,Ami Ayalon,0.0,Yuval Diskin,0.0,Yaakov Peri,0.0
4320,The Ballad of Jack and Rose,R,2005.0,112.0,Beau Bridges,552.0,Susanna Thompson,265.0,Ryan McDonald,42.0
4321,The To Do List,R,2013.0,104.0,Donald Glover,801.0,Alia Shawkat,728.0,Scott Porter,690.0
4322,Killing Zoe,R,1993.0,99.0,Eric Stoltz,902.0,Salvator Xuereb,424.0,Jean-Hugues Anglade,164.0
4323,The Believer,R,2001.0,98.0,Ryan Gosling,33000.0,Theresa Russell,243.0,Summer Phoenix,76.0
4324,Snow Angels,R,2007.0,107.0,Michael Angarano,947.0,Connor Paolo,530.0,Tom Noonan,442.0
4325,Unsullied,R,2014.0,93.0,Ward G. Smith,393.0,Lisa Brave,191.0,Malone Thomas,56.0
4326,Session 9,R,2001.0,100.0,Paul Guilfoyle,210.0,Brendan Sexton III,148.0,Larry Fessenden,83.0
4327,I Want Someone to Eat Cheese With,R,2006.0,80.0,Jessy Schram,813.0,Jeff Garlin,522.0,Joey Slotnick,423.0
4328,Mooz-Lum,PG-13,2010.0,94.0,Dorian Missick,1000.0,Nia Long,826.0,Evan Ross,616.0
4329,Hatchet,R,2006.0,93.0,Joel David Moore,936.0,Kane Hodder,935.0,Joel Murray,488.0
4330,Modern Times,G,1936.0,87.0,Paulette Goddard,309.0,Stanley Blystone,8.0,Fred Malatesta,8.0
4331,Stolen Summer,PG,2002.0,91.0,Brian Dennehy,954.0,Aidan Quinn,767.0,Bonnie Hunt,597.0
4332,My Name Is Bruce,R,2007.0,84.0,Ted Raimi,634.0,Dan Hicks,328.0,Timothy Patrick Quill,158.0
4333,The Salon,PG-13,2005.0,90.0,Vivica A. Fox,890.0,Monica Calhoun,597.0,Garrett Morris,424.0
4334,Road Hard,,2015.0,98.0,Jay Mohr,563.0,Jim O'Heir,485.0,David Alan Grier,360.0
4335,Forty Shades of Blue,R,2005.0,108.0,Rip Torn,826.0,Jenny O'Hara,189.0,Darren E. Burrows,121.0
4336,Amigo,R,2010.0,124.0,Brian Lee Franklin,38.0,John Arcilla,8.0,Ronnie Lazaro,7.0
4337,Pontypool,Not Rated,2008.0,95.0,Stephen McHattie,413.0,Georgina Reilly,98.0,Boyd Banks,57.0
4338,Trucker,R,2008.0,90.0,Jimmy Bennett,87000.0,Joey Lauren Adams,781.0,Matthew Lawrence,711.0
4339,Me You and Five Bucks,,2015.0,93.0,Angela Sarafyan,310.0,Jaime Zevallos,228.0,Michael Elian,134.0
4340,The Lords of Salem,R,2012.0,101.0,Sid Haig,1000.0,Dee Wallace,725.0,Michael Berryman,721.0
4341,Housebound,Not Rated,2014.0,107.0,Morgana O'Reilly,61.0,Bruce Hopkins,46.0,Cameron Rhodes,28.0
4342,Wal-Mart: The High Cost of Low Price,Not Rated,2005.0,20.0,Lee Scott,0.0,Jon Hunter,0.0,Matt Hunter,0.0
4343,Fetching Cody,,2005.0,87.0,Nicole Muñoz,199.0,Sarah Lind,134.0,Kyla Wise,108.0
4344,Once Upon a Time in Queens,R,2013.0,98.0,Chazz Palminteri,979.0,Michael Rapaport,975.0,Paul Sorvino,636.0
4345,Closer to the Moon,Not Rated,2014.0,112.0,Monica Barladeanu,129.0,Joe Armstrong,98.0,Martin Hancock,71.0
4346,Mutant World,,2014.0,82.0,Ashanti,341.0,Amber Marshall,265.0,John DeSantis,146.0
4347,Growing Up Smith,PG-13,2015.0,102.0,Brighton Sharbino,3000.0,Jake Busey,660.0,Tim Guinee,259.0
4348,Checkmate,,2015.0,97.0,Katrina Law,835.0,Johnny Messner,522.0,Michael Paré,492.0
4349,#Horror,Not Rated,2015.0,101.0,Timothy Hutton,501.0,Balthazar Getty,418.0,Lydia Hearst,56.0
4350,Wind Walkers,R,2015.0,93.0,Rudy Youngblood,708.0,Glen Powell,571.0,Kiowa Gordon,485.0
4351,Snow White and the Seven Dwarfs,Approved,1937.0,83.0,Adriana Caselotti,82.0,Billy Gilbert,47.0,Lucille La Verne,31.0
4352,The Holy Girl,R,2004.0,106.0,Mía Maestro,341.0,Mercedes Morán,5.0,María Alche,3.0
4353,Shalako,PG,1968.0,113.0,Brigitte Bardot,984.0,Woody Strode,423.0,Honor Blackman,387.0
4354,Incident at Loch Ness,PG-13,2004.0,94.0,Zak Penn,87.0,Gabriel Beristain,70.0,John Bailey,37.0
4355,The Dog Lover,PG,2016.0,101.0,Lea Thompson,1000.0,Christina Moore,301.0,Cullen Douglas,256.0
4356,Girl House,,2014.0,99.0,Camren Bicondova,756.0,Adam DiMarco,382.0,Chasty Ballesteros,295.0
4357,The Blue Room,R,2014.0,76.0,Mathieu Amalric,412.0,Léa Drucker,4.0,Laurent Poitrenaux,3.0
4358,House at the End of the Drive,R,2014.0,91.0,Jessica Szohr,847.0,Jonathan Mangum,147.0,Angela Jones,69.0
4359,Batman: The Movie,Approved,1966.0,105.0,Burgess Meredith,1000.0,Cesar Romero,370.0,Burt Ward,356.0
4360,"Lock, Stock and Two Smoking Barrels",R,1998.0,120.0,Jason Statham,26000.0,Jason Flemyng,1000.0,Dexter Fletcher,452.0
4361,The Ballad of Gregorio Cortez,,1982.0,105.0,Barry Corbin,883.0,Bruce McGill,655.0,Ned Beatty,467.0
4362,The Streets of San Francisco,,,120.0,Karl Malden,416.0,Michael Douglas,0.0,,
4363,The Celebration,R,1998.0,105.0,Ulrich Thomsen,280.0,Paprika Steen,278.0,Trine Dyrholm,141.0
4364,Trees Lounge,R,1996.0,95.0,Steve Buscemi,12000.0,Debi Mazar,680.0,Carol Kane,636.0
4365,Journey from the Fall,R,2006.0,135.0,Long Nguyen,51.0,Kieu Chinh,24.0,Cat Ly,5.0
4366,The Basket,PG,1999.0,105.0,Eric Dane,2000.0,Karen Allen,784.0,Peter Coyote,548.0
4367,Eddie: The Sleepwalking Cannibal,Not Rated,2012.0,83.0,Stephen McHattie,413.0,Thure Lindhardt,197.0,Georgina Reilly,98.0
4368,Space: Above and Beyond,,,60.0,James Morrison,210.0,Tucker Smallwood,121.0,Kristen Cloke,109.0
4369,Queen of the Mountains,PG-13,2014.0,135.0,Elina Abai Kyzy,0.0,Aziz Muradillayev,0.0,Mirlan Abdulayev,0.0
4370,Def-Con 4,R,1985.0,88.0,Maury Chaykin,232.0,Lenore Zann,23.0,Tim Choate,13.0
4371,The Hebrew Hammer,R,2003.0,87.0,Judy Greer,2000.0,Adam Goldberg,1000.0,Tony Cox,624.0
4372,Neal 'N' Nikki,,2005.0,97.0,Abhishek Bachchan,374.0,Uday Chopra,145.0,Samantha McLeod,40.0
4373,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,R,2010.0,82.0,Noureen DeWulf,701.0,Bryan Callen,460.0,Matt Crabtree,134.0
4374,Forget Me Not,R,2009.0,103.0,Bella Thorne,35000.0,Chloe Bridges,516.0,Christopher Atkins,511.0
4375,Rebecca,Not Rated,1940.0,130.0,Laurence Olivier,1000.0,Joan Fontaine,991.0,George Sanders,333.0
4376,Friday the 13th Part 2,R,1981.0,87.0,Betsy Palmer,309.0,Adrienne King,121.0,Amy Steel,59.0
4377,The Lost Weekend,Not Rated,1945.0,101.0,Ray Milland,287.0,Jane Wyman,160.0,Frank Faylen,66.0
4378,C.H.U.D.,R,1984.0,96.0,Daniel Stern,796.0,John Heard,697.0,Sam McMurray,132.0
4379,Filly Brown,R,2012.0,80.0,Noel Gugliemi,2000.0,Jenni Rivera,245.0,Jorge Diaz,183.0
4380,The Lion of Judah,PG,2011.0,87.0,Vic Mignogna,578.0,Omar Benson Miller,418.0,Anupam Kher,397.0
4381,Niagara,Approved,1953.0,92.0,Joseph Cotten,469.0,Jean Peters,79.0,Will Wright,48.0
4382,How Green Was My Valley,Approved,1941.0,118.0,Roddy McDowall,595.0,Walter Pidgeon,176.0,Barry Fitzgerald,137.0
4383,The Girlfriend Experience,TV-MA,,27.0,Mary Lynn Rajskub,935.0,Riley Keough,691.0,Paul Sparks,201.0
4384,Da Sweet Blood of Jesus,,2014.0,123.0,Rami Malek,3000.0,Elvis Nolasco,372.0,Felicia Pearson,161.0
4385,"Sex, Lies, and Videotape",R,1989.0,100.0,Peter Gallagher,828.0,Laura San Giacomo,531.0,Steven Brill,65.0
4386,Saw,R,2004.0,103.0,Michael Emerson,2000.0,Monica Potter,878.0,Shawnee Smith,651.0
4387,Super Troopers,R,2001.0,100.0,Geoffrey Arend,816.0,Daniel von Bargen,577.0,Jay Chandrasekhar,422.0
4388,The Algerian,,2014.0,99.0,Zuhair Haddad,18000.0,Harry Lennix,748.0,Ben Youcef,434.0
4389,The Amazing Catfish,,2013.0,89.0,Ximena Ayala,31.0,Vera Wilson,24.0,José Manuel Orozco Angulo,3.0
4390,Monsoon Wedding,R,2001.0,114.0,Naseeruddin Shah,307.0,Randeep Hooda,209.0,Lillete Dubey,73.0
4391,You Can Count on Me,R,2000.0,111.0,Matthew Broderick,2000.0,Rory Culkin,710.0,Gaby Hoffmann,612.0
4392,The Trouble with Harry,Approved,1955.0,99.0,Jerry Mathers,282.0,John Forsythe,255.0,Royal Dano,232.0
4393,But I'm a Cheerleader,R,1999.0,85.0,Natasha Lyonne,1000.0,Clea DuVall,1000.0,Eddie Cibrian,849.0
4394,Home Run,PG-13,2013.0,113.0,Vivica A. Fox,890.0,Drew Waters,848.0,Scott Elrod,449.0
4395,Reservoir Dogs,R,1992.0,99.0,Quentin Tarantino,16000.0,Steve Buscemi,12000.0,Chris Penn,455.0
4396,The Blue Bird,Approved,1940.0,83.0,Spring Byington,94.0,Nigel Bruce,62.0,Gale Sondergaard,51.0
4397,"The Good, the Bad and the Ugly",Approved,1966.0,142.0,Clint Eastwood,16000.0,Luigi Pistilli,34.0,Enzo Petito,24.0
4398,The Second Mother,R,2015.0,112.0,Alex Huszar,61.0,Regina Casé,9.0,Luis Miranda,4.0
4399,Blue Like Jazz,PG-13,2012.0,108.0,Jason Marsden,1000.0,Marshall Allman,330.0,Eric Lange,274.0
4400,Down and Out with the Dolls,R,2001.0,88.0,Lemmy,268.0,Coyote Shivers,44.0,Zoë Poledouris,3.0
4401,"Pink Ribbons, Inc.",Not Rated,2011.0,97.0,,,,,,
4402,Certifiably Jonathan,,2007.0,85.0,Robin Williams,49000.0,Sarah Silverman,931.0,Jonathan Winters,924.0
4403,Q,,2011.0,103.0,Déborah Révy,34.0,Johnny Amaro,29.0,Yassine Azzouz,24.0
4404,The Knife of Don Juan,,2013.0,110.0,Nataniel Sánchez,3.0,Antonio Arrué,2.0,Juan Carlos Montoya,0.0
4405,Grand Theft Parsons,PG-13,2003.0,88.0,Marley Shelton,690.0,Scott Adsit,316.0,Jim Cody Williams,95.0
4406,Extreme Movie,R,2008.0,76.0,Rich Ceraulo,387.0,Denise Boutte,295.0,Vanessa Lee Chester,227.0
4407,The Charge of the Light Brigade,Approved,1936.0,100.0,Errol Flynn,843.0,David Niven,490.0,Spring Byington,94.0
4408,Below Zero,R,2011.0,99.0,Michael Berryman,721.0,Kristin Booth,134.0,Michael Eisner,5.0
4409,Crowsnest,R,2012.0,84.0,Christie Burke,380.0,Victor Zinck Jr.,91.0,Chelsey Reist,63.0
4410,Airborne,PG,1993.0,91.0,Alanna Ubach,584.0,Jacob Vargas,399.0,Brittney Powell,117.0
4411,Cotton Comes to Harlem,R,1970.0,97.0,Redd Foxx,586.0,Cleavon Little,434.0,Calvin Lockhart,148.0
4412,The Wicked Within,R,2015.0,84.0,William McNamara,10000.0,Sabrina Carmichael,500.0,Patrick Muldoon,475.0
4413,Bleeding Hearts,,2015.0,100.0,Seregon O'Dassey,498.0,Deirdre Lorenz,350.0,Dustin Diamond,312.0
4414,Waiting...,R,2005.0,94.0,Ryan Reynolds,16000.0,Dane Cook,1000.0,Vanessa Lengies,804.0
4415,Dead Man's Shoes,,2004.0,90.0,Paddy Considine,680.0,Gary Stretch,404.0,George Newton,68.0
4416,Wolf Creek,,,,Richard Cawthorne,511.0,John Jarratt,457.0,Lucy Fry,206.0
4417,From a Whisper to a Scream,R,1987.0,92.0,Terry Kiser,448.0,Clu Gulager,426.0,Susan Tyrrell,147.0
4418,Sex with Strangers,,2002.0,105.0,,,,,,
4419,Dracula: Pages from a Virgin's Diary,,2002.0,73.0,Sarah Murphy-Dyson,14.0,CindyMarie Small,4.0,Brent Neale,3.0
4420,Faith Like Potatoes,PG,2006.0,116.0,Sean Cameron Michael,412.0,Frank Rautenbach,48.0,Jeanne Neilson,25.0
4421,Beyond the Black Rainbow,R,2010.0,110.0,Chris Gauthier,434.0,Marilyn Norry,95.0,Eva Bourne,48.0
4422,The Raid: Redemption,R,2011.0,102.0,Iko Uwais,1000.0,Yayan Ruhian,342.0,Donny Alamsyah,60.0
4423,The Dead Undead,R,2010.0,89.0,Johnny Pacar,1000.0,Vernon Wells,745.0,Matthew R. Anderson,252.0
4424,The Vatican Exorcisms,R,2013.0,76.0,Piero Maggiò,12.0,Anella Vastola,0.0,Joe Marino,0.0
4425,Casablanca,PG,1942.0,82.0,Humphrey Bogart,2000.0,Claude Rains,607.0,Conrad Veidt,269.0
4426,Lake Mungo,R,2008.0,89.0,Talia Zucker,12.0,Rosie Traynor,5.0,Martin Sharpe,5.0
4427,Rocket Singh: Salesman of the Year,,2009.0,150.0,Ranbir Kapoor,964.0,Shazahn Padamsee,22.0,Gauhar Khan,20.0
4428,Silent Running,GP,1972.0,89.0,Bruce Dern,844.0,Ron Rifkin,184.0,Jesse Vint,42.0
4429,Rocky,PG,1976.0,145.0,Sylvester Stallone,13000.0,Burgess Meredith,1000.0,Carl Weathers,794.0
4430,The Sleepwalker,Not Rated,2014.0,91.0,Christopher Abbott,321.0,Brady Corbet,287.0,Gitte Witt,9.0
4431,Tom Jones,Unrated,1963.0,121.0,Albert Finney,883.0,Susannah York,269.0,Hugh Griffith,69.0
4432,Unfriended,R,2014.0,83.0,Shelley Hennig,707.0,Renee Olstead,305.0,Heather Sossaman,142.0
4433,Taxi Driver,R,1976.0,110.0,Robert De Niro,22000.0,Albert Brooks,745.0,Peter Boyle,595.0
4434,The Howling,R,1981.0,91.0,Patrick Macnee,1000.0,Robert Picardo,823.0,Dee Wallace,725.0
4435,Dr. No,Approved,1962.0,110.0,Ursula Andress,650.0,Jack Lord,275.0,Lois Maxwell,177.0
4436,Chernobyl Diaries,R,2012.0,86.0,Jesse McCartney,1000.0,Ingrid Bolsø Berdal,467.0,Jonathan Sadowski,300.0
4437,Hellraiser,R,1987.0,86.0,Andrew Robinson,266.0,Ashley Laurence,209.0,Clare Higgins,100.0
4438,God's Not Dead 2,PG,2016.0,120.0,Benjamin A. Onyango,634.0,Robin Givens,420.0,Maria Canals-Barrera,295.0
4439,Cry_Wolf,PG-13,2005.0,90.0,Julian Morris,1000.0,Gary Cole,989.0,Lindy Booth,683.0
4440,Godzilla 2000,PG,1999.0,99.0,Hiroshi Abe,43.0,Naomi Nishida,3.0,Sakae Kimura,3.0
4441,Blue Valentine,R,2010.0,112.0,Ryan Gosling,33000.0,Mike Vogel,2000.0,John Doman,616.0
4442,Transamerica,R,2005.0,103.0,Kevin Zegers,2000.0,Felicity Huffman,508.0,Paul Borghese,226.0
4443,The Devil Inside,R,2012.0,83.0,Fernanda Andrade,403.0,Claudiu Trandafir,169.0,Brian Johnson,128.0
4444,Beyond the Valley of the Dolls,X,1970.0,109.0,Charles Napier,503.0,Cynthia Myers,46.0,Harrison Page,44.0
4445,Love Me Tender,,1956.0,89.0,James Drury,356.0,Neville Brand,110.0,Debra Paget,102.0
4446,An Inconvenient Truth,PG,2006.0,96.0,Billy West,861.0,Al Gore,68.0,,
4447,Sands of Iwo Jima,Approved,1949.0,109.0,James Brown,183.0,Richard Jaeckel,102.0,Forrest Tucker,88.0
4448,Shine a Light,PG-13,2008.0,122.0,Mick Jagger,543.0,Keith Richards,426.0,Albert Maysles,184.0
4449,The Green Inferno,R,2013.0,100.0,Daryl Sabara,640.0,Richard Burgi,550.0,Magda Apanowicz,389.0
4450,Departure,,2015.0,109.0,Juliet Stevenson,202.0,Alex Lawther,47.0,Niamh Cusack,30.0
4451,The Sessions,R,2012.0,95.0,W. Earl Brown,422.0,Adam Arkin,374.0,Rhea Perlman,365.0
4452,"Food, Inc.",PG,2008.0,94.0,Michael Pollan,37.0,Eric Schlosser,3.0,Barbara Kowalcyk,2.0
4453,October Baby,PG-13,2011.0,107.0,Rachel Hendrix,544.0,Robert Amaya,264.0,Jason Burkey,245.0
4454,Next Stop Wonderland,R,1998.0,104.0,Philip Seymour Hoffman,22000.0,Callie Thorne,472.0,Holland Taylor,458.0
4455,The Skeleton Twins,R,2014.0,93.0,Ty Burrell,3000.0,Boyd Holbrook,439.0,Kathleen Rose Perkins,180.0
4456,Martha Marcy May Marlene,R,2011.0,102.0,Christopher Abbott,321.0,Julia Garner,300.0,Brady Corbet,287.0
4457,Obvious Child,R,2014.0,84.0,Gaby Hoffmann,612.0,Jenny Slate,457.0,Jake Lacy,313.0
4458,Frozen River,R,2008.0,97.0,Charlie McDermott,496.0,Michael O'Keefe,238.0,Misty Upham,229.0
4459,20 Feet from Stardom,PG-13,2013.0,91.0,Sheryl Crow,130.0,Lou Adler,19.0,Merry Clayton,13.0
4460,Two Girls and a Guy,R,1997.0,84.0,Robert Downey Jr.,21000.0,Natasha Gregson Wagner,104.0,Angel David,13.0
4461,Walking and Talking,R,1996.0,86.0,Kevin Corrigan,778.0,Anne Heche,695.0,Vincent Pastore,584.0
4462,Who Killed the Electric Car?,PG,2006.0,92.0,Ed Begley Jr.,783.0,Phyllis Diller,659.0,Colette Divine,5.0
4463,The Broken Hearts Club: A Romantic Comedy,R,2000.0,94.0,Justin Theroux,1000.0,Nia Long,826.0,Mary McCormack,428.0
4464,Bubba Ho-Tep,R,2002.0,92.0,Daniel Roebuck,1000.0,Ossie Davis,282.0,Ella Joyce,124.0
4465,Slam,R,1998.0,100.0,Sonja Sohn,245.0,Saul Williams,38.0,Bonz Malone,6.0
4466,Brigham City,PG-13,2001.0,119.0,Wilford Brimley,957.0,Frank Gerrish,81.0,Rick Macy,25.0
4467,Fiza,,2000.0,167.0,Karisma Kapoor,353.0,Manoj Bajpayee,186.0,Jaya Bhaduri,97.0
4468,Orgazmo,NC-17,1997.0,92.0,Trey Parker,406.0,Dian Bachar,203.0,Matt Stone,194.0
4469,All the Real Girls,R,2003.0,108.0,Zooey Deschanel,11000.0,Paul Schneider,552.0,Shea Whigham,463.0
4470,Dream with the Fishes,R,1997.0,97.0,David Arquette,611.0,Cathy Moriarty,394.0,Kathryn Erbe,301.0
4471,Blue Car,R,2002.0,88.0,Frances Fisher,638.0,Agnes Bruckner,401.0,A.J. Buckley,275.0
4472,Luminarias,R,2000.0,100.0,Cheech Marin,844.0,Lupe Ontiveros,625.0,Robert Beltran,268.0
4473,Palo Alto,R,2013.0,100.0,James Franco,11000.0,Nat Wolff,733.0,Olivia Crocicchia,145.0
4474,Ajami,,2009.0,124.0,Shahir Kabaha,20.0,Scandar Copti,13.0,Ranin Karim,7.0
4475,Wristcutters: A Love Story,R,2006.0,88.0,Leslie Bibb,1000.0,Patrick Fugit,835.0,Chase Ellison,772.0
4476,I Origins,R,2014.0,106.0,Steven Yeun,7000.0,Cara Seymour,71.0,Venida Evans,11.0
4477,The Battle of Shaker Heights,PG-13,2003.0,79.0,Shiri Appleby,855.0,Elden Henson,577.0,Kathleen Quinlan,552.0
4478,The Act of Killing,Not Rated,2012.0,96.0,Anwar Congo,3.0,Herman Koto,3.0,Syamsul Arifin,0.0
4479,Taxi to the Dark Side,R,2007.0,53.0,Alex Gibney,141.0,George W. Bush,125.0,Greg D'Agostino,23.0
4480,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,PG-13,2006.0,97.0,Pelé,102.0,Marv Albert,7.0,Ahmet Ertegun,5.0
4481,Guiana 1838,Unrated,2004.0,120.0,Kumar Gaurav,12.0,Rufus Graham,3.0,Aasheekaa Bathija,0.0
4482,Lisa Picard Is Famous,PG-13,2000.0,90.0,Mira Sorvino,978.0,Fisher Stevens,922.0,Melissa Gilbert,679.0
