Index,budget,revenue,original_title,genres,release_year
7039,60000000,13395939,Alfie,Comedy,2004
1718,6500000,0,Open Graves,Horror,2009
1217,0,0,Over the Garden Wall,Adventure,2014
7337,5100000,0,Somewhere in Time,Fantasy,1980
2015,80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,Fantasy,2010
39,11000000,62076141,Brooklyn,Romance,2015
4399,60000000,8106475,Upside Down,Science Fiction,2012
9841,0,0,Race with the Devil,Horror,1975
9545,0,57041866,Beaches,Comedy,1988
1977,100000000,94882889,Green Zone,Drama,2010
7116,25000000,30114487,Godsend,Thriller,2004
10136,0,0,Il colosso di Rodi,Fantasy,1961
9157,0,0,Krippendorf's Tribe,Comedy,1998
5076,5000000,742898,Party Monster,Comedy,2003
9097,0,0,Casper Meets Wendy,Family,1998
3130,0,0,Pinocchio,Adventure,2008
8825,35000000,0,Bait,Thriller,2000
732,60000000,108255770,The Boxtrolls,Fantasy,2014
2243,0,1422910,Restrepo,War,2010
6907,0,0,Teen Titans: Trouble in Tokyo,Animation,2006
1222,0,0,Happy Christmas,Comedy,2014
8142,6000000,2,Mallrats,Romance,1995
2288,0,0,Repeaters,Drama,2010
3024,11000000,38105395,The Secret Life of Bees,Drama,2008
3459,16000000,40492759,The Roommate,Drama,2011
10500,15000000,42724017,Heartbreak Ridge,Comedy,1986
3913,59000000,383257136,Ice Age,Animation,2002
2753,38000000,207283925,The Fast and the Furious,Thriller,2001
8959,0,0,My Favorite Year,Comedy,1982
7142,40000000,46546197,Torque,Action,2004
1344,5500000,26414658,The Gauntlet,Action,1977
5535,6000000,32438988,Movie 43,Comedy,2013
3735,0,0,A Christmas Kiss,Romance,2011
3655,0,0,Private Romeo,Romance,2011
7694,12,0,Delta Farce,Action,2007
10355,19885552,19724334,Fire in the Sky,Thriller,1993
9839,0,0,The Wind and the Lion,Drama,1975
10186,0,0,The Eagle Has Landed,Drama,1976
1676,40000000,28972508,Shorts,Family,2009
10373,0,6574896,Once Upon a Forest,Family,1993
5851,0,0,Crazy Kind of Love,Drama,2013
1447,0,0,Merry Madagascar,Animation,2009
1348,900000,0,The Duellists,Drama,1977
5511,30000000,0,The Last Stand,Thriller,2013
8214,0,0,The Amazing Panda Adventure,Action,1995
8246,50000000,159773545,AlienÂ³,Action,1992
9367,0,89325780,Father of the Bride,Comedy,1991
9557,7000000,5344577,Monkey Shines,Drama,1988
9674,0,35114428,Summer School,Comedy,1987
2644,120000000,186053725,Atlantis: The Lost Empire,Family,2001
8919,8000000,21028755,Creepshow,Comedy,1982
7888,30000000,0,Once Upon a Time in America,Crime,1984
7082,0,0,The Perfect Score,Comedy,2004
2002,22000000,0,My Name Is Khan,Drama,2010
4289,40000000,0,North,Family,1994
9742,0,0,Funny Girl,Comedy,1968
8177,0,0,Village of the Damned,Thriller,1995
10319,33000000,0,Heaven & Earth,History,1993
10020,0,0,State of Grace,Action,1990
340,0,0,Circle,Science Fiction,2015
7127,0,0,Hawking,Drama,2004
1249,0,0,Jailbait,Crime,2014
10273,30,0,Striking Distance,Crime,1993
7545,3500000,54947,La terza madre,Horror,2007
9510,0,6193901,Braddock: Missing in Action III,Action,1988
1065,0,0,Scooby-Doo! WrestleMania Mystery,Mystery,2014
4522,40000000,41863726,The Guilt Trip,Comedy,2012
7888,30000000,0,Once Upon a Time in America,Drama,1984
8768,20000000,0,Frank Herbert's Dune,Fantasy,2000
10719,3800000,0,Major Dundee,Western,1965
1649,0,0,Prison Break: The Final Break,Drama,2009
4572,0,0,Saints and Soldiers: Airborne Creed,Drama,2012
6484,0,0,The Ice Harvest,Crime,2005
10537,111000,0,Henry: Portrait of a Serial Killer,Thriller,1986
2156,0,0,Superman/Shazam!: The Return of Black Adam,Action,2010
8992,80000000,136159423,Lost in Space,Family,1998
200,7000000,573335,Freeheld,Romance,2015
4313,600000,185898,Texas Chainsaw Massacre: The Next Generation,Horror,1994
2164,27000000,16504936,"Tomorrow, When the War Began",Adventure,2010
5201,0,0,Undead,Science Fiction,2003
4067,0,0,24 Hour Party People,Comedy,2002
1410,38000000,205298907,The Ugly Truth,Romance,2009
5669,0,641,Hammer of the Gods,Action,2013
1600,0,0,"Family Guy Presents: Something, Something, Something, Dark Side",Science Fiction,2009
120,25000000,72629670,The Transporter Refueled,Thriller,2015
4970,100000000,250,Brother Bear,Animation,2003
305,0,0,The Lion Guard: Return of the Roar,Family,2015
5082,7000000,13818181,House of the Dead,Thriller,2003
1792,0,0,The Six Wives of Henry Lefay,Comedy,2009
5775,250000,56825,The Canyons,Drama,2013
9955,0,0,The Anderson Tapes,Thriller,1971
7161,50000000,6808550,The Big Bounce,Crime,2004
3476,3500000,0,All Star Superman,Action,2011
5901,0,0,Hotel Inferno,Horror,2013
7945,700000,0,The Hills Have Eyes Part II,Horror,1984
2101,0,0,Red Hill,Thriller,2010
6566,110000000,574480841,Night at the Museum,Adventure,2006
6475,9600000,4386236,The Lost City,Drama,2005
2168,0,0,And Soon the Darkness,Mystery,2010
10083,225000,0,Metropolitan,Comedy,1990
2353,0,0,Letters to God,Family,2010
8140,0,0,The Langoliers,Drama,1995
7531,4000000,6101046,Battle for Terra,Science Fiction,2007
10691,14000000,111721910,Doctor Zhivago,War,1965
3584,0,3538446,Martha Marcy May Marlene,Drama,2011
3626,0,0,The Caller,Thriller,2011
722,130000000,117831631,Pompeii,Action,2014
4528,0,5310554,Won't Back Down,Drama,2012
10204,0,0,Robin and Marian,Drama,1976
3849,0,0,DeadHeads,Comedy,2011
144,8000000,3759286,Anomalisa,Animation,2015
809,0,108808,Adult Beginners,Drama,2014
10150,0,0,The Unforgiven,Drama,1960
6198,126000000,162949164,The Island,Thriller,2005
649,30000000,174600318,The Grand Budapest Hotel,Drama,2014
3114,3000000,3830137,Choke,Drama,2008
6531,0,0,Boudu,Comedy,2005
4340,0,3174695,Crumb,Documentary,1994
3643,10831173,10654385,Win Win,Drama,2011
1417,0,0,The Rebound,Comedy,2009
10465,0,0,Billy Liar,Comedy,1963
8060,0,0,Meantime,Drama,1983
5276,36000000,50159144,Breakdown,Action,1997
3298,0,0,MamÃ¡,Horror,2008
5028,0,0,Confidence,Action,2003
5445,200000000,531865000,World War Z,Drama,2013
8970,140000000,553799566,Armageddon,Adventure,1998
10856,0,0,The Ugly Dachshund,Family,1966
145,1800000,0,Bone Tomahawk,Horror,2015
3347,0,0,Passchendaele,Romance,2008
1607,7300000,10329747,Harry Brown,Crime,2009
10494,0,5844868,The Hitcher,Action,1986
4654,11000000,0,Freelancers,Drama,2012
5738,0,0,Last Passenger,Mystery,2013
8719,46000000,107196498,Shaft,Thriller,2000
5393,0,7240837,B.A.P.S.,Comedy,1997
1380,0,3,The Sentinel,Drama,1977
630,170000000,773312399,Guardians of the Galaxy,Adventure,2014
9333,40000000,8479793,Nothing but Trouble,Adventure,1991
10070,0,0,The Rookie,Thriller,1990
6864,0,0,Jesse Stone: Night Passage,Thriller,2006
4908,0,0,Just Like a Woman,Drama,2012
2434,170000000,222104681,Wild Wild West,Drama,1999
8866,76000000,35134820,The Adventures of Rocky & Bullwinkle,Adventure,2000
4708,0,0,2-Headed Shark Attack,Science Fiction,2012
9095,0,1929168,High Art,Romance,1998
4235,50000000,49000000,On Deadly Ground,Action,1994
3684,41000000,0,Largo Winch II,Action,2011
7116,25000000,30114487,Godsend,Horror,2004
10092,22997992,0,The Russia House,Drama,1990
4487,0,89237,Byzantium,Fantasy,2012
4214,35000000,9771658,The Swan Princess,Fantasy,1994
8938,4500000,0,Silent Rage,Thriller,1982
1976,19000000,29922472,Leap Year,Comedy,2010
5722,8000000,9630444,Wolf Creek 2,Thriller,2013
2699,57000000,16991902,Rock Star,Music,2001
8213,0,0,Far from Home: The Adventures of Yellow Dog,Action,1995
8289,11700000,88036683,The Hand that Rocks the Cradle,Drama,1992
5933,0,0,Hansel & Gretel: Warriors of Witchcraft,Horror,2013
3828,1340000,0,Episode 50,Horror,2011
10677,0,0,A Man Called Horse,Western,1970
3899,0,0,Dear Santa,Drama,2011
9563,1100000,0,Maniac Cop,Thriller,1988
9900,0,0,The Gorgon,Horror,1964
6433,0,0,House of Fury,Foreign,2005
6513,0,0,Brice de Nice,Comedy,2005
3770,25000000,0,Bunraku,Drama,2011
4225,0,0,"The Adventures of Priscilla, Queen of the Desert",Drama,1994
5505,35000000,112544580,Saving Mr. Banks,History,2013
1478,40000000,12206028,Whiteout,Crime,2009
9756,950000,814666,Charly,Romance,1968
6099,0,24467000,The Emerald Forest,Action,1985
2644,120000000,186053725,Atlantis: The Lost Empire,Science Fiction,2001
178,0,3002884,The End of the Tour,Drama,2015
8960,0,0,Megaforce,Science Fiction,1982
8313,23000000,57138719,Unlawful Entry,Crime,1992
7100,0,371396,Highwaymen,Action,2004
6215,207000000,550000000,King Kong,Action,2005
6020,0,0,Death Comes to Pemberley,Drama,2013
9813,0,27476252,Three Days of the Condor,Thriller,1975
7102,42000000,117575636,The Forgotten,Science Fiction,2004
8860,22000000,13555988,The Little Vampire,Family,2000
1539,85000000,363164265,Fast & Furious,Thriller,2009
8381,10000000,31973249,An American Werewolf in London,Horror,1981
9273,0,0,Millennium,Mystery,1989
3484,150000000,38992758,Mars Needs Moms,Animation,2011
2771,0,0,Safar e Ghandehar,Drama,2001
9844,0,0,Night Moves,Thriller,1975
1533,25000000,163670000,Up in the Air,Romance,2009
7987,32350000,572700000,Return of the Jedi,Action,1983
2239,13000000,0,Super Hybrid,Horror,2010
8212,19000000,0,Restoration,Romance,1995
2453,34200000,234801895,Big Daddy,Comedy,1999
5854,0,0,Magic Magic,Thriller,2013
2181,8000000,0,Smokin' Aces 2: Assassins' Ball,Crime,2010
6504,0,0,Mortuary,Horror,2005
2210,0,0,Kites,Action,2010
585,0,0,Contracted: Phase II,Drama,2015
8639,0,0,Waiting for Guffman,Music,1996
9439,0,1750301,Prospero's Books,Drama,1991
10817,0,321952,The Last Waltz,Music,1978
1382,0,0,Opening Night,Drama,1977
7374,0,5000000,The Watcher in the Woods,Fantasy,1980
3174,0,0,Les Femmes de l'ombre,Thriller,2008
2576,20000000,1531251,Beowulf,Horror,1999
6257,30000000,50451307,Fever Pitch,Comedy,2005
8094,22000000,1106279658,The Net,Crime,1995
8585,20000000,0,Kazaam,Fantasy,1996
5009,0,0,George of the Jungle 2,Family,2003
6994,70000000,57958696,Sky Captain and the World of Tomorrow,Mystery,2004
3205,0,14879423,Last Chance Harvey,Drama,2008
3507,20000000,177243185,The Descendants,Drama,2011
1351,14000000,30749142,Exorcist II: The Heretic,Thriller,1977
5304,60000000,33956608,The Relic,Horror,1997
3084,0,2960993,Killshot,Drama,2008
4013,60000000,43061982,Reign of Fire,Fantasy,2002
4023,10000000,0,The Banger Sisters,Drama,2002
8892,0,0,Cat People,Drama,1982
6265,70000000,130358911,Munich,Drama,2005
7121,0,20085825,Melinda and Melinda,Comedy,2004
6951,0,0,Idlewild,Music,2006
5245,32000000,79082515,Home Alone 3,Family,1997
2637,115000000,562816256,"Monsters, Inc.",Fantasy,2001
4316,0,0,Camp Nowhere,Comedy,1994
7034,25000000,56422687,Cellular,Crime,2004
6301,45000000,56070433,Kicking & Screaming,Family,2005
10576,0,0,Lucas,Drama,1986
9215,24000000,0,Lock Up,Action,1989
9655,0,18753438,The Believers,Horror,1987
8021,0,16175602,Gorky Park,Thriller,1983
10229,6900000,7993039,Dazed and Confused,Comedy,1993
5007,20000000,60427839,21 Grams,Thriller,2003
969,0,0,My Little Pony: Equestria Girls - Rainbow Rocks,Music,2014
5394,0,310724,"O Que Ã‰ Isso, Companheiro?",History,1997
5447,110000000,125537191,Ender's Game,Action,2013
4521,0,0,Room on the Broom,Animation,2012
5316,30000000,0,Double Team,Action,1997
633,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Science Fiction,2014
8696,16000000,119754278,Road Trip,Adventure,2000
645,125000000,477200000,Teenage Mutant Ninja Turtles,Fantasy,2014
5490,8000000,63464861,Begin Again,Comedy,2013
10637,0,0,Sssssss,Science Fiction,1973
7312,27000000,115229890,The Blues Brothers,Action,1980
3813,1500000,0,House of the Rising Sun,Drama,2011
6745,25000000,16158487,Catch and Release,Romance,2006
5239,10000000,225933435,Good Will Hunting,Drama,1997
9256,9000000,0,Henry V,Action,1989
983,12700000,3430018,The Grand Seduction,Comedy,2014
6613,50000000,69834815,Curious George,Animation,2006
1942,30000000,0,Letters to Juliet,Romance,2010
1379,0,0,Day of the Animals,Horror,1977
9964,0,0,Punishment Park,Thriller,1971
2354,0,0,Alien vs. Ninja,Action,2010
3396,25000000,147780440,No Strings Attached,Comedy,2011
1046,0,0,Dinosaur Island,Fantasy,2014
1793,0,0,Tetsuo: The Bullet Man,Action,2009
8930,4000000,36690067,Friday the 13th Part III,Horror,1982
4496,0,1065881,Thanks for Sharing,Comedy,2012
4407,0,0,Secret of the Wings,Animation,2012
8086,50000000,287928194,Casper,Comedy,1995
6246,15000000,15785148,Kiss Kiss Bang Bang,Crime,2005
7396,70000000,135560026,Stardust,Family,2007
5332,32000000,3566637,Cats Don't Dance,Animation,1997
7887,15000000,316360478,Beverly Hills Cop,Action,1984
4258,0,0,Amateur,Comedy,1994
5879,0,0,The Right Kind of Wrong,Romance,2013
8888,28000000,32768670,Blade Runner,Science Fiction,1982
7643,12000000,5285197,Whisper,Crime,2007
6012,0,0,Not Another Happy Ending,Drama,2013
6799,75000000,42285169,Lady in the Water,Thriller,2006
6554,50000000,111340801,Underworld: Evolution,Action,2006
5728,7000000,0,Straight A's,Comedy,2013
8314,24000000,22518097,Captain Ron,Adventure,1992
2754,6000000,705308,Human Nature,Comedy,2001
9786,0,0,Gone in 60 Seconds,Action,1974
9052,0,0,A Knight in Camelot,Family,1998
3518,25000000,27603069,Carnage,Comedy,2011
5605,0,0,Ambushed,Action,2013
5300,250000,501818,Cube,Mystery,1997
10101,0,15445131,Reversal of Fortune,Mystery,1990
7669,0,0,Die FÃ¤lscher,Drama,2007
4953,150000000,424988211,The Matrix Revolutions,Thriller,2003
6231,40000000,117195061,Corpse Bride,Fantasy,2005
2600,12000000,0,Breakfast of Champions,Comedy,1999
2983,50000000,7033683,Outlander,Science Fiction,2008
2131,0,0,16 Wishes,Fantasy,2010
107,5000000,98450062,The Visit,Horror,2015
9,175000000,853708609,Inside Out,Comedy,2015
1825,0,0,Next Day Air,Comedy,2009
10618,0,0,The Legend of Hell House,Horror,1973
1688,0,66456,From Within,Mystery,2009
190,0,0,Open Season: Scared Silly,Comedy,2015
9912,0,0,Man's Favorite Sport?,Comedy,1964
6660,30000000,53653224,Stranger Than Fiction,Romance,2006
3444,70000000,202466756,Battle: Los Angeles,Science Fiction,2011
154,12000000,0,Il racconto dei racconti,Romance,2015
789,5000000,6833445,The Green Inferno,Horror,2014
10631,0,0,Electra Glide in Blue,Crime,1973
8804,24000000,36609995,Return to Me,Comedy,2000
3915,33000000,102441078,Resident Evil,Horror,2002
1329,11000000,775398007,Star Wars,Adventure,1977
7662,0,0,Gabriel,Horror,2007
4460,15000000,19422261,Seven Psychopaths,Comedy,2012
10580,0,0,She's Gotta Have It,Comedy,1986
9110,0,0,My Name Is Joe,Romance,1998
3766,13000000,98441954,Justin Bieber: Never Say Never,Family,2011
9911,0,0,Topkapi,Comedy,1964
4132,40000000,8493890,Big Trouble,Comedy,2002
1922,13000000,327803731,Black Swan,Drama,2010
1937,150000000,335154643,Prince of Persia: The Sands of Time,Romance,2010
1924,69000000,543513985,Despicable Me,Family,2010
153,0,3643591,Last Knights,Action,2015
10419,0,0,Hombre,Drama,1967
7771,0,0,Les Deux mondes,Comedy,2007
10071,0,0,American Ninja 4: The Annihilation,Thriller,1990
4546,0,0,Radio Rebel,Drama,2012
9129,0,0,Following,Thriller,1998
8489,47000000,102825796,The Cable Guy,Drama,1996
3076,25000000,2000000,Passengers,Mystery,2008
6474,0,0,Archangel,Mystery,2005
9363,16000000,0,Naked Lunch,Thriller,1991
7568,0,0,Blood and Chocolate,Horror,2007
6816,0,0,Gone,Crime,2006
3408,50000000,144492830,I Am Number Four,Action,2011
7606,0,0,Firehouse Dog,Adventure,2007
2619,9210000,0,Walking with Dinosaurs,Animation,1999
7094,110000000,72178895,Around the World in 80 Days,Comedy,2004
5835,0,0,Dirty Wars,Drama,2013
899,5000000,0,13 Sins,Horror,2014
8325,5000000,20146880,Juice,Action,1992
5891,0,0,Proxy,Horror,2013
6816,0,0,Gone,Thriller,2006
1143,0,0,I Am Soldier,War,2014
6904,0,0,Gray Matters,Comedy,2006
7070,15000000,29331068,Confessions of a Teenage Drama Queen,Family,2004
4386,45000000,376141306,Taken 2,Crime,2012
7900,8200000,80035402,Footloose,Music,1984
4305,45000000,0,I Love Trouble,Romance,1994
1627,5060730,0,Metropia,Animation,2009
7460,39000000,26820641,Shoot 'Em Up,Comedy,2007
8714,25000000,152500343,Chocolat,Romance,2000
6960,2700000,0,ì§íŒ¨,Thriller,2006
5124,22000000,0,Willard,Horror,2003
7699,15000000,0,The Comebacks,Comedy,2007
5237,3500000,0,Drive,Science Fiction,1997
2802,75000000,5409517,Monkeybone,Action,2001
10342,8000000,0,Even Cowgirls Get the Blues,Romance,1993
4668,1500000,1938,Best Man Down,Drama,2012
1702,0,0,The Last Templar,Adventure,2009
5337,0,0,The Assignment,Thriller,1997
284,0,0,A Very Murray Christmas,Music,2015
5592,0,0,Horns,Horror,2013
9009,52000000,98126565,The Thin Red Line,History,1998
5753,0,0,The Haunting in Connecticut 2: Ghosts of Georgia,Thriller,2013
6289,0,0,The Perfect Man,Family,2005
1989,8000000,3453043,Wild Target,Action,2010
7045,10000000,1461989,ã‚¢ãƒƒãƒ—ãƒ«ã‚·ãƒ¼ãƒ‰,Science Fiction,2004
7171,0,548039,The Final Cut,Thriller,2004
208,1000000,14444999,"Hello, My Name Is Doris",Romance,2015
311,1000000,0,Blunt Force Trauma,Adventure,2015
6167,0,14393902,Remo Williams: The Adventure Begins...,Comedy,1985
9164,0,0,Almost Heroes,Adventure,1998
10795,3000000,0,Battlestar Galactica,Adventure,1978
8546,0,0,Poison Ivy II: Lily,Thriller,1996
1344,5500000,26414658,The Gauntlet,Thriller,1977
3642,20000000,17425000,Monte Carlo,Comedy,2011
4145,0,0,Riders,Crime,2002
2709,53000000,29700000,Angel Eyes,Romance,2001
10689,11000000,141195658,Thunderball,Action,1965
9825,0,0,Breakheart Pass,Thriller,1975
509,0,0,Strange Blood,Science Fiction,2015
8099,0,189859560,Outbreak,Action,1995
8075,29500000,168840000,Twelve Monkeys,Thriller,1995
1638,0,0,Dead Man Running,Thriller,2009
1083,0,0,Late Phases,Horror,2014
2671,102000000,147080413,Swordfish,Thriller,2001
9108,0,0,Scooby-Doo on Zombie Island,Comedy,1998
1388,35000000,91327197,Underworld: Rise of the Lycans,Action,2009
7969,1000000,35000000,Ghoulies,Fantasy,1984
5633,7700000,0,Night Train to Lisbon,Romance,2013
1067,0,0,Video Games: The Movie,Animation,2014
5310,0,0,Deconstructing Harry,Comedy,1997
4638,0,0,Airborne,Horror,2012
9590,5000000,3569939,The New Adventures of Pippi Longstocking,Fantasy,1988
4621,3000000,0,Outpost: Black Sun,Action,2012
1523,0,5802422,Carriers,Science Fiction,2009
8470,19000000,25836616,From Dusk Till Dawn,Thriller,1996
2359,10000000,1068682,Vanishing on 7th Street,Drama,2010
5491,35000000,21819348,The Big Wedding,Comedy,2013
4623,0,0,Bad Ass,Action,2012
9471,29000000,34994648,Red Heat,Comedy,1988
64,50100000,153962963,Focus,Crime,2015
3743,1000000,0,The Future,Comedy,2011
10149,0,0,Ocean's Eleven,Music,1960
2596,7000000,7292175,Outside Providence,Drama,1999
2747,75000000,13596911,Osmosis Jones,Action,2001
5184,110000000,214948780,X2,Science Fiction,2003
3379,50000000,28931401,Drive Angry,Action,2011
4259,0,0,The Madness of King George,Drama,1994
7446,25000000,40452643,War,Thriller,2007
4377,60000000,218340595,Jack Reacher,Drama,2012
9474,0,21630088,Short Circuit 2,Comedy,1988
7012,200000000,783766341,Spider-Man 2,Adventure,2004
8378,12000000,29800000,The Fox and the Hound,Animation,1981
2722,0,125000000,Band of Brothers,War,2001
663,145000000,609123048,How to Train Your Dragon 2,Animation,2014
9639,17000000,0,Masters of the Universe,Action,1987
8949,0,1198346,Mil gritos tiene la noche,Horror,1982
4436,0,18100189,Gone,Drama,2012
7434,20000000,41637263,Mr. Brooks,Thriller,2007
349,0,0,Tremors 5: Bloodlines,Horror,2015
62,3500000,40423945,The Witch,Horror,2015
10663,0,0,Santa Claus Is Comin' to Town,Family,1970
10470,0,0,The Kiss of the Vampire,Horror,1963
108,53000000,99775678,Black Mass,Crime,2015
7920,8000000,69821334,Splash,Comedy,1984
1114,0,0,Born to Race: Fast Track,Action,2014
4190,62000000,215887717,Clear and Present Danger,Action,1994
5319,0,0,Pooh's Grand Adventure: The Search for Christopher Robin,Animation,1997
9952,1300000,72266306,Vanishing Point,Drama,1971
6748,0,0,Like Minds,Crime,2006
4433,145000000,746921274,Madagascar 3: Europe's Most Wanted,Animation,2012
3656,500000,0,Marvel One-Shot: The Consultant,Adventure,2011
10471,66500,0,La frusta e il corpo,Horror,1963
8682,55000000,330444045,Meet the Parents,Romance,2000
1087,0,0,Fort Bliss,Drama,2014
4681,0,3094813,Celeste & Jesse Forever,Drama,2012
351,0,0,Terminus,Fantasy,2015
9322,27000000,96900000,Star Trek VI: The Undiscovered Country,Adventure,1991
7925,0,12145169,Dreamscape,Horror,1984
