Index,group,name,quantity,unit_cogs
14605,GROATS_RICE_PASTA,KASZKA MANNA 400 G MELVIT,3,1.4
10600,DRINK_JUICE,WODA JURAJSKA  CYTRYNA 1_5 L N/G,5,1.59
11842,GENERAL,BATERIA R3 WARTA ALKAICZNA,21,0.8542857142857142
4155,CHEWING_GUM_LOLIPOPS,PUDROWE ZEGARKI,10,0.93
16024,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIX EKSTRA PASLECKIE 200G.,13,1.93
11793,GENERAL,KNORR SOS SALATKOWY OGRODOWY,1,1.27
6557,DAIRY_CHESSE,TWAROG JEZIERZYCKA KROWKA 250 G,2,3.57
2947,CHEMISTRY,TYTAN DO WC 700G ZIELONY,2,3.39
18059,SPICES,WIN MAGI W PLYNIE 200ML,3,2.01
22350,ALCOHOL,NAP SPIR ZO?ADKOWA GORZKA 0_1 36%,20,4.14
5555,CIGARETTES,WODA AQA 0_5 L N/G,11,0.353636363636364
20831,SWEETS,PRECLE PIERNIKOWE 150 G,3,2.15
15039,ICE_CREAMS_FROZEN,WARZYWA NA PETELNIE Z ZIEMNIAKAMI 500G,1,3.5
20711,SWEETS,BATON MILKY WAY 21 5,56,0.5805357142857139
8050,DAIRY_CHESSE,KNORR BARSZCZ CZERWONY 53 G NAJSMAC_,1,1.19
15811,ICE_CREAMS_FROZEN,LOD W KOSTKACH 2 KG,1,3.92
8803,DRINK_JUICE,NAP TYMBARK 1 L POLSKI OGROD,1,1.95
20761,SWEETS,GOFRY SLODKIE 100 G,3,2.24
21887,VEGETABLES,KT BRZOSK. UFO/NEKTAR KG,59.939,4.51158677989289
21627,VEGETABLES,KT BANAN,129.81,3.45674447269086
2796,CHEMISTRY,BREF 4-FORMULA LEMON,2,2.79
18147,SPICES,GALEO PAPRYKA SLODKA 16 G,7,0.7185714285714291
9873,DRINK_JUICE,WODA ARCTIC 0_75 ML MAGNEZ,3,1.27
9096,DRINK_JUICE,NAP TYMBARK 1 L ZIEL BANAN,3,2.46
14860,ICE_CREAMS_FROZEN,LODY TOP MILK LIMON,2,0.69
2988,CHEMISTRY,BREF KULKI 3*50 G,1,6.99
16207,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,FASOLA CZERWONA SLONECZNY OGROD 400G.,7,1.52
5715,COFFEE TEA,KAWA MK CAFE PREMIUM 80 G,2,2.59
13457,GENERAL_FOOD,PAPIER TOALETOWY 8 2W MEA,11,3.2009090909090903
16837,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,32,1.76
16124,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON NUTELLA 2 SZT,1,2.13
20970,SWEETS,JOGURT MASCARPONE 130 G,1,1.88
5070,CIGARETTES,PAP CHESTERFILD RED,21,9.91238095238095
1907,CHEMISTRY,MYDLO DAVE 100G,1,1.95
4451,CHIPS_FLAKES,LORENZ JUNIORKI 140 G LITERKI,3,1.87
21506,VEGETABLES,KT POMIDOR POLSKI POLNY,41.26,5.61342704798837
21478,VEGETABLES,KT CUKINIA KG,1.56,5.5961538461538485
14744,ICE_CREAMS_FROZEN,LODY CASSATE,1,5.9
16914,POULTRY,KIELBASA PIECZONA  KG,2.17,18.8387096774194
12789,GENERAL_FOOD,PIEROGI RUSKIE 400G GRZESK.,2,3.62
18629,SPICES,LISC LAUROWY 7 G,2,0.8
11302,GENERAL,SZNURA PIEROGI Z SEREM 400 G,4,4.29
639,ALCOHOL,PIWO BOJAN SZWEJK 0_5 L B/ZWROT,4,2.37
11712,GENERAL,DR O BUDYN SLODKA CHWILA CZEK+MALINA,2,1.07
21093,TABLETS,TABLETKI IBUPROM 10 TAB.SPRINT,9,7.85
9383,DRINK_JUICE,NAP AQA 1_5 GAZ CYTR+MIETA,1,0.74
4863,CIGARETTES,PAP LM LINK PINK,1,11.63
7091,DAIRY_CHESSE,POEZJA KASZKA MANNA Z TRUS 150 G,2,1.19
4838,CHIPS_FLAKES,TWISTOS FROMAGE 80G,16,1.3
7419,DAIRY_CHESSE,GOS.SMIETANKA 18% 250ML GOSTYN,69,1.78
1603,POULTRY,KOPYTKA 400GR TACKA GRZESKOWIAK,6,3.43
21090,TABLETS,TABLETKI CHOLINEX 8,1,5.87
9122,DRINK_JUICE,WODA GAZ W BUT.SZKL.ZWROTNEJ,4,0.33
13154,GENERAL_FOOD,SUCHARY DELIKATESOWE 290G MAMU,1,4.18
14709,ICE_CREAMS_FROZEN,TRUSKAWKA MR.450G NORDIS,3,6.97
609,ALCOHOL,PIWO TYSKIE PUSZKA 0_5L,230,2.01
5140,CIGARETTES,PAP CAMEL,7,11.64
17500,OCCASIONAL,ZNICZ MALY S-30,8,0.8
7538,DAIRY_CHESSE,SMIETANA 18 % 200G PIATNICA,18,1.39944444444444
5210,CIGARETTES,ZAPALINCZKA,23,0.9
16671,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIOD WIELOKWIATOWY 220 G BASNIOWA PASI,1,3.9
15618,ICE_CREAMS_FROZEN,LODY PYSZNE 220 ML,13,1.56
16697,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PYZY DROZDZOWE 370 B.TERENI,1,2.83
20928,SWEETS,CZEK AMELIA 250G Z CIASTECZKAMI,3,4.14
8754,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,18,1.2
11942,GENERAL,KROKIETY Z MIESEM  GRZESKOWIAK,1,4.95
11018,POULTRY,DORSZ PO GRECKU 150 G,2,2.87
13832,GENERAL_FOOD,WIN SOS PIECZENIOWY JASNY,3,1.03
9408,DRINK_JUICE,NAP HORTEX 0_2 SCUBI,3,0.87
1197,BREAD,C CHLEB RAZOWY 1KG,11.7,3.735897435897439
9282,DRINK_JUICE,PEPSI COLA 2_25 L,35,2.81
12007,GENERAL,JAB?KO PRAZONE 900G,2,5.94
10939,POULTRY,FILETY SLEDZIOWE 300G ERA,1,4.41
15774,ICE_CREAMS_FROZEN,MARCHEW KOSTKA 450G NORDIS,1,2.62
12837,GENERAL_FOOD,WIN BUDYN MALINOWY 60GR,3,0.75
15312,ICE_CREAMS_FROZEN,LODY PRINCESSA ORZECH 95 ML,13,2.66
1476,BREAD,S BABKA/KEKS,1,6.5
965,ALCOHOL,PIWO DEBOWE MOCNE 0_5L BUTELKA,35,1.8165714285714296
4051,CHEWING_GUM_LOLIPOPS,GUMA ORBIT SPIRMINT DRAZE,24,1.46
10135,DRINK_JUICE,ZBYSZKO TONIC 1_50L GAZ,7,1.58
5157,CIGARETTES,PAP LM LINK MINT,3,11.67
21026,SWEETS,PRINCESSA CHERRY 33 G,2,0.79
21759,VEGETABLES,KT SZCZYPIOR,14,1.14
11336,GENERAL,KNORR NUDLE PIECZONY KURCZAK  61 G,8,0.99
21118,TABLETS,TABLETKI MUS.CALCIUN 20 SZT,1,3.05
2877,CHEMISTRY,PAPIER DO PIECZENIA 8 M PAN PACK,1,2.25
17617,GENERAL_ITEMS,OLEJ LNIANY 200 ML,4,5.52
6957,DAIRY_CHESSE,ALMETTE SZCZYPIOREK CEBULA 150G,4,2.89
4495,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,11,3.28
4906,CIGARETTES,TYTON PS BLAC,29,10.83
10525,DRINK_JUICE,NAP COCA COLA 0_5L,19,1.82
3183,CHEMISTRY,BIALY JELEN PLYN DO KAPIELI 750 ML,3,6.89
14014,GENERAL_FOOD,WIN ZELATYNA SPOZYWCZA,8,2.88
10861,POULTRY,LARUS DORSZ W GALARECIE 160 G,2,4.01
2645,CHEMISTRY,EVA MYDLO W PLYNIE 500 ML Z DOZOWNIKIEM,1,4.19
16783,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN SOS CZOSNKOWY 250ML,3,2.71
21653,VEGETABLES,KT MORELA KG,23.76,6.683080808080809
14399,GROATS_RICE_PASTA,MAKA TORTOWA BASIA 1 KG,10,1.78
5309,CIGARETTES,PAP LUCKY STRIKE 22 RED,2,12.25
10551,DRINK_JUICE,NAP SPRITE 1L GAZ,9,2.39
6904,DAIRY_CHESSE,SER CAMEMBERT TUREK NATURALNY 120 G,4,3.1825
17310,POULTRY,KIELBASA Z SEREM /KEBAB/WIOSENNA,1.02,12.735294117647099
7640,DAIRY_CHESSE,JOGURT ZO NATURALNY 180 G,146,0.881369863013699
17761,GENERAL_ITEMS,KARMA DO PSA PEDIGREE 150 GR MARKIES,5,1.66
1397,BREAD,PACZEK/JAGODZIANKA,171,1.45052631578947
6718,DAIRY_CHESSE,SER PLASTRY GOUDA 130G LACTIMA,1,1.79
17368,OCCASIONAL,TORBA SREDNIA,2,1.54
21840,VEGETABLES,KT POMIDOR POLSKI POLNY,245.64,1.6666666666666698
17340,OCCASIONAL,JOGURT FINEZJA 4*115 G,5,3.71
4600,CHIPS_FLAKES,STAR CHIPS 130 G PAPRYKA,11,2.23
15401,ICE_CREAMS_FROZEN,LODY BIG MILK FRUUT,59,1.88
5512,CIGARETTES,PAP MARLBORO  GOLD,39,12.56
21104,TABLETS,OPASKA ELASTYCZNA 5M *10 CM,1,3.51
11863,GENERAL,KLEJ SUPER GLU,9,1.08
21410,VEGETABLES,KT GRUSZKI KG,32.12,3.82378580323786
655,ALCOHOL,PIWO HARNAS 0_5L BUTELKA,7,1.33
18547,SPICES,GELLWE SODA OCZYSZCZONA 80G,4,0.42
6088,COFFEE TEA,HER.GRANULOW.INDYJ 80G CONSUM,4,1.07
165,ALCOHOL,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,1,2.65
12425,GENERAL_FOOD,KNORR SOS KOPERKOWO/ZIOLOWY,4,1.21
15836,ICE_CREAMS_FROZEN,LODY PRINCESSA KOKOS 95 ML,1,2.66
14560,GROATS_RICE_PASTA,MAK ZLOTY LAN SPAGHETTI 500G,1,1.01
23148,ALCOHOL,WINO SPECJAL 1 L ROSBERY,2,7.43
19861,SWEETS,BATON 7 DAYS CAKE CREM,16,0.63
11837,GENERAL,ZUPA VIFON KREWETKA PIKANTNA OSTRA,4,0.92
1614,POULTRY,PIEROGI Z SEREM/OWOC TACKA 4000GR,6,4.19
6236,COOKIES_BULK,BOMBONIERA GALARETKS POM.190 G W CZEK,2,3.88
16521,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PAPRYKA KONS.SLONECZNY OGROD 650G,2,2.87
18135,SPICES,APPETITA IMBIR MIELONY,2,0.99
21593,VEGETABLES,KT SZPARAGI BIALE PECZEK,4,7.14
13145,GENERAL_FOOD,SMAK MAK WIEPRZOWINKA W GALARECIE 200G,1,3.5
1719,POULTRY,LOWICZ DZEM WISNIA N/S?.,1,2.78
15830,ICE_CREAMS_FROZEN,LODY MAGNUM 88 G,2,4.29
11494,GENERAL,SMAK MAK FLAKI W ROSOLE 800 G,1,7.2
12879,GENERAL_FOOD,CAPPUCCINO ORZECHOWE MOKATE 110GR,1,2.39
4047,CHEWING_GUM_LOLIPOPS,GUMA ORBIT BAG WINTERFRESH,2,2.1
21320,TABLETS,TABLETKI COLGRIP 8 SZT SASZETKI,2,6.1
3496,CHEMISTRY,PEDZLE ZESTAW 6 SZT,2,2.95
4116,CHEWING_GUM_LOLIPOPS,LIZAK CHUPA CHUPS,24,0.46
8317,DAIRY_CHESSE,SMIETANA 12% 400 ML SREM,2,1.9
10432,DRINK_JUICE,PEPSI *1L,40,2.18
258,ALCOHOL,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,6,2.43
13518,GENERAL_FOOD,WIN ROSOL DROBIOWY 60G,6,1.18
19913,SWEETS,DROPS HALLS ORGINAL 33_5G *20,7,1.36
20500,SWEETS,ANDRUTY   FURMANIAK,50,0.6824
9618,DRINK_JUICE,NAP MIRINDA ORANGE GAZ.1L,28,2.34
18795,SWEETS,BOMBONIERA GALARE.W CZEKOL WISNIA 190 G,2,4.18
14970,ICE_CREAMS_FROZEN,LODY PINEAAPLLE NESTLE,12,1.72
2987,CHEMISTRY,BREF KULKI 3*50 G,1,6.99
10086,DRINK_JUICE,WODA AQA 0_33 KIDS,20,0.55
18695,SPICES,PRYMAT PRZYPRAWA DO ZIEMNIAKOW 25 G,8,0.98
8025,DAIRY_CHESSE,HOCHL.PAPRYKA 100G BLOK,13,1.61846153846154
4491,CHIPS_FLAKES,PALECZKI PTYSIOWE  Z CUKREM 200G,6,3.55
3307,CHEMISTRY,PODPASKI NATURELLA CLASSIC NORMAL 10,5,2.32
19064,SWEETS,WAFLE GORALKI ARACHID 42 G,5,0.61
7980,DAIRY_CHESSE,DA DANONKI 115 G TRUSK,10,1.29
18698,SPICES,WIN KOSTKA MIESNA 60G,4,1.31
2679,CHEMISTRY,MYDLO BAMBINO 90 G,2,1.3
17475,OCCASIONAL,REKLAMOWKA  JEDNORAZOWA,295,0.03
10932,POULTRY,SZPROT W POMID.175 G LISNER,2,2.9
9262,DRINK_JUICE,NAP TYMBARK 1 L JAB/BRZOSKW,11,1.76090909090909
11087,POULTRY,FILETY SLEDZIOWE 400G W POMIDORACH,4,4.83
7179,DAIRY_CHESSE,BAKOMA TWIST 250 G MALINA,6,1.72
20373,SWEETS,KULE RUMOWE,33,0.93
20393,SWEETS,MILKA CZEK 90 G PEANUT CARAMEL,3,1.78
11913,GENERAL,ZUPA VIFON KREWETKA PIKANTNA OSTRA,1,0.92
16089,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,5,1.11
17607,GENERAL_ITEMS,PRYMAT CZOSNEK GRANULOWANY 20 G,4,0.89
1504,POULTRY,PIEROGI Z SEREM/OWOC TACKA 4000GR,1,4.19
20049,SWEETS,ANDRUTY 20 G,28,0.79
1203,BREAD,M CHLEB MALY,110.55,2.8
20203,SWEETS,PRINCESSA KOKOSOWA MAXI,21,0.8
9375,DRINK_JUICE,LAURKA,39,1.11282051282051
5438,CIGARETTES,PAP LD BLUE CIENKIE,73,10.73
19555,SWEETS,LAJKONIK JUNIOR SAFARI 25 G,2,0.79
19901,SWEETS,CUKIERKI WERTHERS ORIGINAL 75GR,1,1.35
9466,DRINK_JUICE,NAP VERONI VITAMIN 0_7  KOLAGEN,6,1.55
12683,GENERAL_FOOD,WIN POMYSL..NA CHLOPSKI GARNEK,2,1.85
11369,GENERAL,WIN GALARETKA PRZEZROCZYSTA 71 G,5,1.46
9941,DRINK_JUICE,KUBUS PLAY 0_4 MULTIWITAMIN,4,1.32
16139,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KAMIS MUSZTARDA FRANCUSKA 185 G,1,2.51
21335,VEGETABLES,KT ANANAS,2,4.64
12162,GENERAL_FOOD,PUDL GOLABKI W POMID 500 G,3,5.29
2043,CHEMISTRY,HELP  1 L DO NACZYN CYTRYNA,3,1.39
13349,GENERAL_FOOD,WIN ROSOL DROBIOWY 120G,2,2.58
15617,ICE_CREAMS_FROZEN,LODY PYSZNE 220 ML,10,1.59
7804,DAIRY_CHESSE,HOCH SER PLASTRY ZÓ?TY TYLZYCKI 135 G,5,2.99
15363,ICE_CREAMS_FROZEN,PIEROGI Z TRUSKAWKA 450 G,1,5.03
4158,CHEWING_GUM_LOLIPOPS,ZELKI CYMES 80 G DZDZOWNICE,1,0.84
10228,DRINK_JUICE,NAP TIGER PUSZKA 0_25,103,1.24708737864078
8458,DAIRY_CHESSE,SER CAPREESI 150 G ZIOLA,1,2.83
20561,SWEETS,DELICJE MALINOWE 147G,5,2.84
20379,SWEETS,LIZAK PILKA,4,1.2
4222,CHEWING_GUM_LOLIPOPS,GUMA MAMBA,36,0.53
6683,DAIRY_CHESSE,MAR SMAKOWITA 450 G,27,2.08444444444444
12476,GENERAL_FOOD,O WAFLE FAMILIJNE 180 G,24,2.05
1003,ALCOHOL,PIWO SOMERSBY  0_4 B/BEZW,4,2.78
11619,GENERAL,CATERING SANDWISCH 180 G,4,3.0
21204,TABLETS,TABLETKI APAP 6SZT,5,2.78
15298,ICE_CREAMS_FROZEN,LODY ORLIK 75 ML,22,1.84
4751,CHIPS_FLAKES,CHRUPKI CELKA 160 G BIS/12/,4,1.59
13749,GENERAL_FOOD,KUBUS MUS JAB? BANAN 0_1,5,1.33
9531,DRINK_JUICE,ZBYSZKO 3 LIMONKI 1_5L GAZ,16,1.48
307,ALCOHOL,PIWO CIECHAN MIODOWE 0_5 L B/ZW,2,3.78
4861,CIGARETTES,PAP LM LINK MINT,3,11.2
15124,ICE_CREAMS_FROZEN,LODY MLYNARCZYK 900 ML,1,6.5
7552,DAIRY_CHESSE,WIB SOS KOPERKOWY ZE SMIETANA 27 G,2,1.19
423,ALCOHOL,PIWO REEDS 0_5L PUSZKA JABLKOWE,7,2.32
14835,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ 900 ML CZEK_BELGIJSKA,1,11.18
15388,ICE_CREAMS_FROZEN,FRYTKI 750 G,3,4.93
5495,CIGARETTES,PAP CAMEL,10,10.614
3741,CHEMISTRY,SOMAT MACHINE 1_5KG,2,4.99
16832,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,4,2.65
20486,SWEETS,ZELKI AKUKU OWOCKI 90 G,5,2.09
5287,CIGARETTES,GILZY 250+25% GOLDEN,11,2.89
20309,SWEETS,CIASTKA DESSINO 120 GR KAWA?KI CZEKOLADY,8,1.39
325,ALCOHOL,PIWO LECH 0_5 L ORANGE  PUSZKA,4,2.44
12190,GENERAL_FOOD,WIN GALARETKA AGRESTOWA 79G,3,1.25
9717,DRINK_JUICE,WODA ZYWIEC 5L,1,3.89
9675,DRINK_JUICE,WODA AQA TRUSKAWKA N/G 0_75 L,2,0.59
6588,DAIRY_CHESSE,DA DANIO 140 G SASZETKA TRUSK,1,1.91
6646,DAIRY_CHESSE,HOCHL.SZCZYP.CEB.100G BLOK TOPIONY,6,1.7
17199,POULTRY,GALANTYNA Z DROBIEM KG,0.28,15.285714285714299
22548,ALCOHOL,WODKA ZUBROWKA 0_2 L Z TRAWA,1,8.21
12723,GENERAL_FOOD,CYKORIA SNIEZKA 60 G,1,1.09
7906,DAIRY_CHESSE,SER PLASRTY Z SZYNKA 130G LACTIMA,2,2.04
16742,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KETCHUP LAGODNY 250G TORTEX,7,2.11571428571429
23075,ALCOHOL,WINO SPECIAL CHERRY 1 L,1,7.13
6806,DAIRY_CHESSE,DESER MONTE 120 G KARMEL PLUS ORZECH,6,2.15
18580,SPICES,PRYMAT PRZYPRAWA DO GRZANCA 40G,2,0.99
21663,VEGETABLES,KT POMIDOR MALINOWY,90.75,4.875702479338839
16773,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KONCENTRAT.POMIDOROWY 70G PUSZKA,19,1.44
8884,DRINK_JUICE,NAP AQA 1_5 GAZ CYTR+MIETA,3,0.74
10709,DRINK_JUICE,NAP VERONI 0_4 L NAT JAG+ACTION,3,1.87
19709,SWEETS,DELICJE POMARANCZOWE 147G,7,2.19
4367,CHIPS_FLAKES,PLATKI FITNES 225 G JOGURT,2,4.19
22051,VEGETABLES,KT CZOSNEK POLSKI,35,0.8905714285714291
12364,GENERAL_FOOD,ZUPA VIFON KURCZAK PIECZ.LAGODNY,6,0.92
6833,DAIRY_CHESSE,GOS.TWAROG POLTLUSTY/CHUDY LUZ,3.74,10.978609625668499
10289,DRINK_JUICE,WODA CISOWIANKA 0_5L GAZ,22,0.69
21091,TABLETS,TABLETKI GRIPEX CNTROL 12,3,6.88
3239,CHEMISTRY,KLEJ W SZTYFCIE DUZY,1,2.59
12458,GENERAL_FOOD,O MASLANKA MRAGOWSKA 1 L,6,2.02
17803,GENERAL_ITEMS,POMPKA ORANGE 5 ZL,72,3.87
8143,DAIRY_CHESSE,WIB SOS KOPERKOWY ZE SMIETANA 27 G,2,1.19
21152,TABLETS,PLASTER-ROLKA 2_5 CM 5 M,1,3.91
13270,GENERAL_FOOD,MIOD SZTUCZNY 230G RYDELKIEWIC,1,2.08
10224,DRINK_JUICE,NAP OSHEE 0_75 CYTRYN,19,1.3657894736842098
2804,CHEMISTRY,CHUSTECZKI HAPPY NAS?CZ.64SZT,2,2.99
1667,POULTRY,PROFI PASZTET DROB.Z CZOSNEK,7,1.21
2703,CHEMISTRY,PAPIER SNIADANIOW.MAWA 300X325,12,0.43
9656,DRINK_JUICE,NAP VERONI 1 L LIFE POMAR. GAZ,2,1.12
13671,GENERAL_FOOD,WIN ROSOL DROBIOWY 120G,3,2.58
12125,GENERAL_FOOD,KROKIETY KASZTELAN 400G,2,4.95
12046,GENERAL,SMAK MAK SMALEC ZE SKWARKAMI 200G,3,2.55
19000,SWEETS,GUMA ROZPUSZCZALNA KREDKA,11,0.14
13039,GENERAL_FOOD,AMINO SOS PIECZENIOWY CIEMNY 38GR,2,1.41
5968,COFFEE TEA,LOPTON PIRAMIDKA CYTRYNA 10 SZT,1,2.62
5986,COFFEE TEA,JACOBS CRONAT GOLD 250G,1,8.78
7599,DAIRY_CHESSE,GOS.MASLO 250G GOSTYN,470,6.45225531914894
11050,POULTRY,SLEDZIK NA RAZ 100G PIKANTNY,7,1.57
1841,POULTRY,SOS KUCHNIA KACHNY POMIDOROWY 520GR,2,2.78
17870,GENERAL_ITEMS,PIESEK Z CUKIERKAMI,1,4.21
12635,GENERAL_FOOD,PIECZARKI MAR. URBANEK 290 G,1,3.49
3610,CHEMISTRY,DENATURAT 0_5 L BIALY,2,2.09
7256,DAIRY_CHESSE,JOGURT KOSCIAN 400GR NATURALNY 2%,5,1.44
16261,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,1,13.48
15203,ICE_CREAMS_FROZEN,WARZYWA NA PATELNIE 450 GWLOSKIE,2,4.33
130,ALCOHOL,PIWO BRACKIE 0_5 L B/ZWROT,12,1.35
3387,CHEMISTRY,BIALY JELEN SZAMPON 300 ML,1,5.79
16978,POULTRY,CWIARTKA Z KURCZAKA KG,0.76,5.55263157894737
22498,ALCOHOL,WODKA ZUBROWKA 0_2 L Z TRAWA,1,8.21
14825,ICE_CREAMS_FROZEN,LODY CASSATE,1,6.1
20845,SWEETS,SEKACZ KAKAOWY WIS?A 24 G,38,0.53
1147,BREAD,BULKA MASLANA MALA1,235,0.53
91,GENERAL_ITEMS,BELLA HERBS 12 Z WERBENA,1,2.49
10954,POULTRY,SALATKA PIKANTNA Z MAKRELA 130 G,8,1.27
2410,CHEMISTRY,TRAKTOR Z CUKIERKAMI,3,5.78
3391,CHEMISTRY,BLOK RYSUNKOWY A4 KOLOR,3,1.72
1334,BREAD,S JABLECZ/MURZYN/JOGURTOWY,3,8.0
22422,ALCOHOL,WHISKY BALLANTINES 0_5 L,1,29.54
2280,CHEMISTRY,ZAROWKA 75,2,1.34
4220,CHEWING_GUM_LOLIPOPS,GUMA AIRWAVES PORZECZKA DRAZE,1,1.25
12442,GENERAL_FOOD,O CIASTKA OREO 44G,32,0.89
15246,ICE_CREAMS_FROZEN,LODY BIG MILK STRACIAT,7,1.39
14912,ICE_CREAMS_FROZEN,LODY 900 ML BIG MILK SMIET.,4,7.0
21238,TABLETS,WODA UTLENIONA 100GR,2,0.99
17355,OCCASIONAL,BOMB.MILKA I LOVE 137_5GR,2,13.06
15094,ICE_CREAMS_FROZEN,LODY ICE FRESH 200 ML,11,2.57
8535,DAIRY_CHESSE,BAKOMA PREMIUM 150 G BRZOS+MARAKUJ,6,1.43
7360,DAIRY_CHESSE,ZELKI SERDUSZKA 80 G,8,0.84
3270,CHEMISTRY,MYDLO SZARE ATTIS 200GR,1,1.66
3021,CHEMISTRY,EWA SZAMPON LAWENDA 400 ML,2,4.79
17747,GENERAL_ITEMS,KARMA MR DOG SUPREME 500G,5,2.15
21561,VEGETABLES,KT KALAFIOR,10,4.542
6862,DAIRY_CHESSE,JOGURT Z MUSLI 210 G JAB?KO,3,2.39
10271,DRINK_JUICE,PICCOLO  MUSUJACY 0_75 L,1,4.03
8378,DAIRY_CHESSE,DESER JANA TUTTI-FRUTTI 125G,7,1.15
2781,CHEMISTRY,ZMYWACZ DO PAZNOKCI 50 ML,1,1.15
22144,VEGETABLES,KT KIWI,12,0.64
16944,POULTRY,FRANKFUTERKI KG,0.51,23.7058823529412
18462,SPICES,CUKIER WANILIOWY ZIOLOPEX,6,0.14
18228,SPICES,KNOR DELIKAT DO MIES 75G,4,1.87
20030,SWEETS,WEDEL PTASIE MLECZKO SMIETANKOWE,1,9.91
12908,GENERAL_FOOD,KAKAO PUCHATEK 150G,1,2.59
10327,DRINK_JUICE,COSTA POMARANCZE 2L,3,3.31
18122,SPICES,PRZYPR.DO ZUP 210G WINIARY,6,1.62
384,ALCOHOL,PIWO DEBOWE MOCNE 0_5L PUSZKA,16,2.3125
15871,ICE_CREAMS_FROZEN,ZUPA GRZYBOWA  450G,1,7.26
5856,COFFEE TEA,KAWA WOSEBA RODZINNA 80G,8,1.5
931,ALCOHOL,PIWO PRAZUBR NIEP.0_5 B/ZW,2,1.66
2512,CHEMISTRY,MYDLO W PLYNIE 500 ML Z DOZOWNIKIEM,2,3.71
19587,SWEETS,PETITKI LUBISIE BANAN,51,0.72
2589,CHEMISTRY,TORBA OKOLICZNOSCIOWA,1,1.82
2333,CHEMISTRY,HELP 0_5 L MIETA DO NACZYN,7,0.93
12922,GENERAL_FOOD,KNORR PRZYPRAWA DO WIEPRZOWINY 23 G,1,1.38
7296,DAIRY_CHESSE,POEZJA KASZKA Z JAB?KAMI 150 G,1,1.19
2448,CHEMISTRY,BREF 4-FORMULA LEMON,4,2.95
663,ALCOHOL,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,5,2.25
9443,DRINK_JUICE,NAP TYMBARK 0_25L  JABLKO-MIETA,1,0.81
19623,SWEETS,WAFLE GORALKI MLECZNY 50G,12,0.67
12917,GENERAL_FOOD,KNORR G.K. KURKOWA Z MAKARONEM 13 G,1,0.99
12804,GENERAL_FOOD,PUDL GOLABKI W POMID 500 G,1,5.29
17079,POULTRY,KIE?BASKI PYSZNE KG,0.5,18.32
3833,CHEMISTRY,E PROSZEK 300G WHITE,3,2.15
18862,SWEETS,LODY CIEPLE DUZE 24,12,0.8
19404,SWEETS,PETITKI LUBISIE Z CZEK 30 G,14,0.65
1541,POULTRY,PUDL GROSZEK KONSERWOWY 400G,7,2.04857142857143
7816,DAIRY_CHESSE,HOCHL.PAPRYKA 100G BLOK,11,1.5963636363636398
16577,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA ORENZADA CZERWONA 1_25 L GA,39,1.34410256410256
2629,CHEMISTRY,CHUSTECZKI NASACZ.DO DZIECI 72 SZT,1,1.99
17028,POULTRY,KABANOS WIELKOPOLSKI KG,0.4,18.1
14855,ICE_CREAMS_FROZEN,LODY ROZEK CYTRYNA ICE MASTRY,1,1.26
20111,SWEETS,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G,2,1.86
2279,CHEMISTRY,ZAPALNICZKA SPARK,25,2.1
23158,ALCOHOL,SZAMPAN DORATO CZ/S?ODKIE 0_75 L,5,7.91
22512,ALCOHOL,NAP SPIR SOPLICA CZ.PORZECZKA 0_1 L,5,3.79
18002,SPICES,CYKORIA KURKUMA 15 G,2,0.52
8798,DRINK_JUICE,NAP TYMBARK 1 L JAB+GRUSZKA,3,1.72
17397,OCCASIONAL,NAP OSHE 0_75 ZERO MULTI,6,2.19
4418,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,6,1.13
11270,GENERAL,MAKA RYZOWA 500 G,1,3.43
