Index,popularity,budget,revenue,original_title,genres
10384,0.09373,0,0,The Adventures of Huck Finn,Drama
10384,0.09373,0,0,The Adventures of Huck Finn,Family
10385,0.265865,0,0,å¤ªæžå¼ ä¸‰ä¸°,Action
10385,0.265865,0,0,å¤ªæžå¼ ä¸‰ä¸°,Comedy
10385,0.265865,0,0,å¤ªæžå¼ ä¸‰ä¸°,Drama
10385,0.265865,0,0,å¤ªæžå¼ ä¸‰ä¸°,Thriller
10387,0.11628800000000002,0,0,My Boyfriend's Back,Comedy
10387,0.11628800000000002,0,0,My Boyfriend's Back,Romance
10388,0.27659,0,0,The Real McCoy,Action
10388,0.27659,0,0,The Real McCoy,Crime
10388,0.27659,0,0,The Real McCoy,Drama
10388,0.27659,0,0,The Real McCoy,Thriller
10389,0.41851499999999997,0,4916135,Surf Ninjas,Action
10389,0.41851499999999997,0,4916135,Surf Ninjas,Adventure
10389,0.41851499999999997,0,4916135,Surf Ninjas,Comedy
10389,0.41851499999999997,0,4916135,Surf Ninjas,Family
10391,0.276654,1000000,6933459,Xi yan,Comedy
10391,0.276654,1000000,6933459,Xi yan,Drama
10391,0.276654,1000000,6933459,Xi yan,Romance
10392,0.085248,68000,0,"Clean, Shaven",Drama
10392,0.085248,68000,0,"Clean, Shaven",Crime
10393,0.085043,0,0,AcciÃ³n mutante,Action
10393,0.085043,0,0,AcciÃ³n mutante,Comedy
10393,0.085043,0,0,AcciÃ³n mutante,Science Fiction
10394,0.03797,0,17953778,CB4,Music
10394,0.03797,0,17953778,CB4,Comedy
10395,0.143989,0,0,12:01,Science Fiction
10395,0.143989,0,0,12:01,Thriller
10396,0.014991999999999998,0,0,The Thief and the Cobbler,Fantasy
10396,0.014991999999999998,0,0,The Thief and the Cobbler,Animation
10396,0.014991999999999998,0,0,The Thief and the Cobbler,Science Fiction
10396,0.014991999999999998,0,0,The Thief and the Cobbler,Family
10398,2.550704,4000000,205843612,The Jungle Book,Family
10398,2.550704,4000000,205843612,The Jungle Book,Animation
10398,2.550704,4000000,205843612,The Jungle Book,Adventure
10399,2.22723,3000000,104397102,The Graduate,Comedy
10399,2.22723,3000000,104397102,The Graduate,Drama
10399,2.22723,3000000,104397102,The Graduate,Romance
10400,1.9753040000000002,12000000,41744718,Casino Royale,Adventure
10400,1.9753040000000002,12000000,41744718,Casino Royale,Action
10400,1.9753040000000002,12000000,41744718,Casino Royale,Comedy
10401,1.554808,9500000,111584787,You Only Live Twice,Action
10401,1.554808,9500000,111584787,You Only Live Twice,Thriller
10401,1.554808,9500000,111584787,You Only Live Twice,Adventure
10402,1.022408,2500000,50700000,Bonnie and Clyde,Crime
10402,1.022408,2500000,50700000,Bonnie and Clyde,Drama
10403,0.7340720000000001,0,0,Belle de jour,Drama
10403,0.7340720000000001,0,0,Belle de jour,Romance
10404,0.678719,3000000,16217773,Cool Hand Luke,Crime
10404,0.678719,3000000,16217773,Cool Hand Luke,Drama
10405,0.5860609999999999,4000000,11000000,Wait Until Dark,Crime
10405,0.5860609999999999,4000000,11000000,Wait Until Dark,Drama
10405,0.5860609999999999,4000000,11000000,Wait Until Dark,Thriller
10406,0.5647810000000001,0,0,Dance of the Vampires,Comedy
10406,0.5647810000000001,0,0,Dance of the Vampires,Horror
10407,0.5273220000000001,947000,0,The Producers,Comedy
10408,0.502062,0,0,Billion Dollar Brain,Thriller
10409,0.485288,25000000,45300000,The Dirty Dozen,Action
10409,0.485288,25000000,45300000,The Dirty Dozen,Adventure
10409,0.485288,25000000,45300000,The Dirty Dozen,War
10410,0.42865200000000003,2000000,27379978,In the Heat of the Night,Crime
10410,0.42865200000000003,2000000,27379978,In the Heat of the Night,Drama
10410,0.42865200000000003,2000000,27379978,In the Heat of the Night,Mystery
10410,0.42865200000000003,2000000,27379978,In the Heat of the Night,Thriller
10411,0.43831400000000004,0,0,The Night of the Generals,Drama
10411,0.43831400000000004,0,0,The Night of the Generals,Action
10411,0.43831400000000004,0,0,The Night of the Generals,Thriller
10411,0.43831400000000004,0,0,The Night of the Generals,Crime
10411,0.43831400000000004,0,0,The Night of the Generals,Mystery
10412,0.214587,640000,0,"To Sir, with Love",Drama
10413,0.32193499999999997,4000000,56666667,Guess Who's Coming to Dinner,Comedy
10413,0.32193499999999997,4000000,56666667,Guess Who's Coming to Dinner,Drama
10413,0.32193499999999997,4000000,56666667,Guess Who's Coming to Dinner,Romance
10414,0.311525,0,0,Quatermass and the Pit,Horror
10414,0.311525,0,0,Quatermass and the Pit,Science Fiction
10415,0.2771,3500000,0,In Cold Blood,Crime
10415,0.2771,3500000,0,In Cold Blood,Drama
10416,0.247575,0,0,The Taming of the Shrew,Comedy
10416,0.247575,0,0,The Taming of the Shrew,Drama
10416,0.247575,0,0,The Taming of the Shrew,Romance
10417,0.201545,0,0,Carry On Doctor,Comedy
10418,0.241283,18000000,9000000,Doctor Dolittle,Adventure
10418,0.241283,18000000,9000000,Doctor Dolittle,Fantasy
10418,0.241283,18000000,9000000,Doctor Dolittle,Comedy
10418,0.241283,18000000,9000000,Doctor Dolittle,Family
10418,0.241283,18000000,9000000,Doctor Dolittle,Music
10419,0.239833,0,0,Hombre,Action
10419,0.239833,0,0,Hombre,Drama
10419,0.239833,0,0,Hombre,Western
10420,0.21329099999999998,5000000,50000000,Valley of the Dolls,Music
10420,0.21329099999999998,5000000,50000000,Valley of the Dolls,Drama
10420,0.21329099999999998,5000000,50000000,Valley of the Dolls,Romance
10421,0.197331,0,0,Barefoot in the Park,Comedy
10421,0.197331,0,0,Barefoot in the Park,Romance
10422,0.161576,0,0,Two for the Road,Comedy
10422,0.161576,0,0,Two for the Road,Drama
10422,0.161576,0,0,Two for the Road,Romance
10423,0.33726100000000003,0,0,Point Blank,Action
10423,0.33726100000000003,0,0,Point Blank,Adventure
10423,0.33726100000000003,0,0,Point Blank,Crime
10423,0.33726100000000003,0,0,Point Blank,Drama
10423,0.33726100000000003,0,0,Point Blank,Mystery
10424,0.139647,0,6000000,The War Wagon,Western
10425,0.11434200000000001,3500000,2000000,A Countess from Hong Kong,Comedy
10425,0.11434200000000001,3500000,2000000,A Countess from Hong Kong,Romance
10427,0.109398,65000,0,Spider Baby,Horror
10427,0.109398,65000,0,Spider Baby,Comedy
10427,0.109398,65000,0,Spider Baby,Science Fiction
10429,0.225687,0,0,Bedazzled,Fantasy
10429,0.225687,0,0,Bedazzled,Comedy
10429,0.225687,0,0,Bedazzled,Romance
10430,0.095101,0,0,Dont Look Back,Documentary
10430,0.095101,0,0,Dont Look Back,Music
10431,0.094057,0,0,The Gnome-Mobile,Fantasy
10431,0.094057,0,0,The Gnome-Mobile,Comedy
10431,0.094057,0,0,The Gnome-Mobile,Family
10432,0.093993,0,0,Thoroughly Modern Millie,Comedy
10432,0.093993,0,0,Thoroughly Modern Millie,Music
10432,0.093993,0,0,Thoroughly Modern Millie,Romance
10433,0.174153,0,0,Frankenstein Created Woman,Horror
10433,0.174153,0,0,Frankenstein Created Woman,Science Fiction
10434,0.14690599999999998,200,0,Six Men Getting Sick,Animation
10435,0.054863,0,0,Who's That Knocking at My Door,Drama
10435,0.054863,0,0,Who's That Knocking at My Door,Romance
10436,0.05443200000000001,0,0,Follow That Camel,Comedy
10438,2.508235,2500000,78898765,From Russia With Love,Action
10438,2.508235,2500000,78898765,From Russia With Love,Thriller
10438,2.508235,2500000,78898765,From Russia With Love,Adventure
10439,2.1804099999999997,0,0,The Sword in the Stone,Animation
10439,2.1804099999999997,0,0,The Sword in the Stone,Family
10440,1.1393209999999998,2500000,11403529,The Birds,Horror
10441,0.9200940000000001,4000000,13474588,Charade,Comedy
10441,0.9200940000000001,4000000,13474588,Charade,Mystery
10441,0.9200940000000001,4000000,13474588,Charade,Romance
10441,0.9200940000000001,4000000,13474588,Charade,Thriller
10442,0.907078,0,0,Dinner for One,Comedy
10443,0.8045329999999999,31115000,57750000,Cleopatra,Drama
10443,0.8045329999999999,31115000,57750000,Cleopatra,History
10443,0.8045329999999999,31115000,57750000,Cleopatra,Romance
10444,0.78112,9400000,0,"It's a Mad, Mad, Mad, Mad World",Comedy
10444,0.78112,9400000,0,"It's a Mad, Mad, Mad, Mad World",Adventure
10444,0.78112,9400000,0,"It's a Mad, Mad, Mad, Mad World",Action
10444,0.78112,9400000,0,"It's a Mad, Mad, Mad, Mad World",Crime
10445,0.7048949999999999,0,10878107,The Pink Panther,Comedy
10445,0.7048949999999999,0,10878107,The Pink Panther,Crime
10446,0.664326,4000000,5000000,The Great Escape,Adventure
10446,0.664326,4000000,5000000,The Great Escape,Drama
10446,0.664326,4000000,5000000,The Great Escape,History
10446,0.664326,4000000,5000000,The Great Escape,Thriller
10446,0.664326,4000000,5000000,The Great Escape,War
10447,0.628166,0,0,The Haunting,Mystery
10447,0.628166,0,0,The Haunting,Horror
10447,0.628166,0,0,The Haunting,Thriller
10448,0.50154,0,0,Lord of the Flies,Adventure
10448,0.50154,0,0,Lord of the Flies,Drama
10448,0.50154,0,0,Lord of the Flies,Foreign
10448,0.50154,0,0,Lord of the Flies,Thriller
10449,0.479771,0,0,Irma la Douce,Comedy
10449,0.479771,0,0,Irma la Douce,Romance
10450,0.62852,0,0,Murder at the Gallop,Drama
10450,0.62852,0,0,Murder at the Gallop,Thriller
10450,0.62852,0,0,Murder at the Gallop,Crime
10450,0.62852,0,0,Murder at the Gallop,Mystery
10450,0.62852,0,0,Murder at the Gallop,Comedy
10451,0.33458699999999997,750000,0,The Day of the Triffids,Horror
10451,0.33458699999999997,750000,0,The Day of the Triffids,Science Fiction
10451,0.33458699999999997,750000,0,The Day of the Triffids,Thriller
10452,0.3104,0,0,Hud,Action
10452,0.3104,0,0,Hud,Drama
10452,0.3104,0,0,Hud,Western
10453,0.25045100000000003,1000000,0,Tom Jones,Adventure
10453,0.25045100000000003,1000000,0,Tom Jones,Comedy
10453,0.25045100000000003,1000000,0,Tom Jones,History
10453,0.25045100000000003,1000000,0,Tom Jones,Romance
10454,0.24942899999999998,0,0,The Raven,Comedy
10454,0.24942899999999998,0,0,The Raven,Fantasy
10454,0.24942899999999998,0,0,The Raven,Horror
10455,0.215025,0,0,Donovan's Reef,Adventure
10455,0.215025,0,0,Donovan's Reef,Comedy
10455,0.215025,0,0,Donovan's Reef,Romance
10456,0.209065,0,0,Shock Corridor,Drama
10456,0.209065,0,0,Shock Corridor,Mystery
10456,0.209065,0,0,Shock Corridor,Thriller
10457,0.207161,17000000,10000000,55 Days at Peking,Action
10457,0.207161,17000000,10000000,55 Days at Peking,Drama
10457,0.207161,17000000,10000000,55 Days at Peking,History
10458,0.203675,0,0,The Terror,Horror
10458,0.203675,0,0,The Terror,Thriller
10459,0.201754,0,0,Le Feu follet,Drama
10459,0.201754,0,0,Le Feu follet,Foreign
10460,0.198774,0,0,The Nutty Professor,Comedy
10460,0.198774,0,0,The Nutty Professor,Romance
10460,0.198774,0,0,The Nutty Professor,Family
10461,0.188442,0,0,This Sporting Life,Drama
10462,0.183514,0,0,McLintock!,Comedy
10462,0.183514,0,0,McLintock!,Romance
10462,0.183514,0,0,McLintock!,Western
10463,0.178713,1000000,0,Jason and the Argonauts,Adventure
10463,0.178713,1000000,0,Jason and the Argonauts,Family
10463,0.178713,1000000,0,Jason and the Argonauts,Fantasy
10464,0.6010840000000001,0,0,X: The Man with the X-Ray Eyes,Horror
10464,0.6010840000000001,0,0,X: The Man with the X-Ray Eyes,Science Fiction
10464,0.6010840000000001,0,0,X: The Man with the X-Ray Eyes,Thriller
10465,0.144419,0,0,Billy Liar,Romance
10465,0.144419,0,0,Billy Liar,Comedy
10465,0.144419,0,0,Billy Liar,Drama
10466,0.142055,0,0,The Haunted Palace,Horror
10467,0.12157000000000001,0,0,The Servant,Drama
10468,0.11516400000000002,0,0,Lilies of the Field,Comedy
10468,0.11516400000000002,0,0,Lilies of the Field,Drama
10469,0.094935,0,0,The Prize,Drama
10469,0.094935,0,0,The Prize,Mystery
10469,0.094935,0,0,The Prize,Crime
10470,0.048376,0,0,The Kiss of the Vampire,Horror
10471,0.045417,66500,0,La frusta e il corpo,Mystery
10471,0.045417,66500,0,La frusta e il corpo,Horror
10472,2.485419,18500000,131060248,Aliens,Horror
10472,2.485419,18500000,131060248,Aliens,Action
10472,2.485419,18500000,131060248,Aliens,Thriller
10472,2.485419,18500000,131060248,Aliens,Science Fiction
10473,1.528427,16000000,5900000,Highlander,Adventure
10473,1.528427,16000000,5900000,Highlander,Action
10473,1.528427,16000000,5900000,Highlander,Fantasy
10474,1.522478,6000000,138530565,Platoon,Drama
10474,1.522478,6000000,138530565,Platoon,War
10474,1.522478,6000000,138530565,Platoon,Action
10475,1.4697959999999999,15000000,356830601,Top Gun,Drama
10475,1.4697959999999999,15000000,356830601,Top Gun,Action
10475,1.4697959999999999,15000000,356830601,Top Gun,Romance
10476,1.36519,6000000,70136369,Ferris Bueller's Day Off,Drama
10476,1.36519,6000000,70136369,Ferris Bueller's Day Off,Comedy
10477,1.349043,8000000,52287000,Stand by Me,Crime
10477,1.349043,8000000,52287000,Stand by Me,Drama
10478,1.3463319999999999,0,0,AstÃ©rix chez les Bretons,Family
10478,1.3463319999999999,0,0,AstÃ©rix chez les Bretons,Animation
10478,1.3463319999999999,0,0,AstÃ©rix chez les Bretons,Adventure
10478,1.3463319999999999,0,0,AstÃ©rix chez les Bretons,Comedy
10479,1.251215,0,84542002,An American Tail,Drama
10479,1.251215,0,84542002,An American Tail,Family
10479,1.251215,0,84542002,An American Tail,Animation
10479,1.251215,0,84542002,An American Tail,Adventure
10480,1.161643,15000000,60629159,The Fly,Horror
10480,1.161643,15000000,60629159,The Fly,Science Fiction
10481,1.161139,17000000,6735922,Nine 1/2 Weeks,Drama
10481,1.161139,17000000,6735922,Nine 1/2 Weeks,Romance
10482,1.136303,14000000,82424789,The Great Mouse Detective,Animation
10483,1.045604,40000000,1641825,Pirates,Adventure
10483,1.045604,40000000,1641825,Pirates,Comedy
10484,1.004166,0,0,Allan Quatermain and the Lost City of Gold,Action
10484,1.004166,0,0,Allan Quatermain and the Lost City of Gold,Adventure
10484,1.004166,0,0,Allan Quatermain and the Lost City of Gold,Comedy
10485,0.995618,0,40697761,Short Circuit,Comedy
10485,0.995618,0,40697761,Short Circuit,Family
10485,0.995618,0,40697761,Short Circuit,Science Fiction
10486,0.9944879999999999,6000000,8551228,Blue Velvet,Crime
10486,0.9944879999999999,6000000,8551228,Blue Velvet,Drama
10486,0.9944879999999999,6000000,8551228,Blue Velvet,Mystery
10486,0.9944879999999999,6000000,8551228,Blue Velvet,Thriller
10487,0.9715940000000001,24000000,133000000,Star Trek IV: The Voyage Home,Science Fiction
10487,0.9715940000000001,24000000,133000000,Star Trek IV: The Voyage Home,Adventure
10488,0.969383,37000000,37962774,Howard the Duck,Fantasy
10488,0.969383,37000000,37962774,Howard the Duck,Comedy
10488,0.969383,37000000,37962774,Howard the Duck,Science Fiction
10489,0.9609840000000001,25000000,11000000,Big Trouble in Little China,Adventure
10489,0.9609840000000001,25000000,11000000,Big Trouble in Little China,Fantasy
10489,0.9609840000000001,25000000,11000000,Big Trouble in Little China,Action
10489,0.9609840000000001,25000000,11000000,Big Trouble in Little China,Comedy
10490,0.9141799999999999,13800000,52293982,The Color of Money,Drama
10491,0.8893059999999999,20000000,77200000,The Name of the Rose,Drama
10491,0.8893059999999999,20000000,77200000,The Name of the Rose,Thriller
10491,0.8893059999999999,20000000,77200000,The Name of the Rose,Mystery
10492,0.8284549999999999,25000000,12729917,Labyrinth,Adventure
10492,0.8284549999999999,25000000,12729917,Labyrinth,Family
10492,0.8284549999999999,25000000,12729917,Labyrinth,Fantasy
10493,0.802539,0,49042224,Cobra,Action
10493,0.802539,0,49042224,Cobra,Crime
10493,0.802539,0,49042224,Cobra,Thriller
10494,0.799534,0,5844868,The Hitcher,Horror
10494,0.799534,0,5844868,The Hitcher,Action
10494,0.799534,0,5844868,The Hitcher,Thriller
10495,0.772494,113,115103979,"The Karate Kid, Part II",Adventure
10495,0.772494,113,115103979,"The Karate Kid, Part II",Drama
10495,0.772494,113,115103979,"The Karate Kid, Part II",Action
10495,0.772494,113,115103979,"The Karate Kid, Part II",Romance
10495,0.772494,113,115103979,"The Karate Kid, Part II",Family
10496,0.759795,0,18564613,Flight of the Navigator,Family
10496,0.759795,0,18564613,Flight of the Navigator,Science Fiction
10496,0.759795,0,18564613,Flight of the Navigator,Adventure
10497,0.731945,25000000,0,Â¡Three Amigos!,Comedy
10497,0.731945,25000000,0,Â¡Three Amigos!,Western
10498,0.719299,8500000,16209459,Raw Deal,Action
10498,0.719299,8500000,16209459,Raw Deal,Crime
10498,0.719299,8500000,16209459,Raw Deal,Thriller
10499,0.680643,5000000,328203506,Crocodile Dundee,Adventure
10499,0.680643,5000000,328203506,Crocodile Dundee,Comedy
10500,0.669137,15000000,42724017,Heartbreak Ridge,Action
10500,0.669137,15000000,42724017,Heartbreak Ridge,Comedy
10500,0.669137,15000000,42724017,Heartbreak Ridge,Drama
10500,0.669137,15000000,42724017,Heartbreak Ridge,War
10501,0.642842,25000000,79817939,The Golden Child,Action
10501,0.642842,25000000,79817939,The Golden Child,Adventure
10501,0.642842,25000000,79817939,The Golden Child,Comedy
10502,0.605767,0,71624879,Ruthless People,Comedy
10503,0.582226,19000000,40996665,Poltergeist II: The Other Side,Thriller
10503,0.582226,19000000,40996665,Poltergeist II: The Other Side,Horror
10504,0.566943,10000000,54999651,The Money Pit,Comedy
10504,0.566943,10000000,54999651,The Money Pit,Romance
10505,0.5571550000000001,25000000,38748395,Little Shop of Horrors,Horror
10505,0.5571550000000001,25000000,38748395,Little Shop of Horrors,Comedy
10505,0.5571550000000001,25000000,38748395,Little Shop of Horrors,Music
10506,0.5517449999999999,0,0,Nothing in Common,Drama
10506,0.5517449999999999,0,0,Nothing in Common,Comedy
10506,0.5517449999999999,0,0,Nothing in Common,Romance
10507,0.546365,24500000,17218023,The Mission,Adventure
10507,0.546365,24500000,17218023,The Mission,Drama
10507,0.546365,24500000,17218023,The Mission,Action
10507,0.546365,24500000,17218023,The Mission,History
10508,0.5447569999999999,9000000,28607524,Hoosiers,Drama
10508,0.5447569999999999,9000000,28607524,Hoosiers,Family
10509,0.5413020000000001,3000000,19472057,Friday the 13th Part VI: Jason Lives,Horror
10509,0.5413020000000001,3000000,19472057,Friday the 13th Part VI: Jason Lives,Mystery
10509,0.5413020000000001,3000000,19472057,Friday the 13th Part VI: Jason Lives,Thriller
10510,0.5322520000000001,0,14302779,The Mosquito Coast,Adventure
10510,0.5322520000000001,0,14302779,The Mosquito Coast,Drama
10511,0.524096,4500000,1261000,From Beyond,Horror
10511,0.524096,4500000,1261000,From Beyond,Science Fiction
10511,0.524096,4500000,1261000,From Beyond,Fantasy
10512,0.523347,0,4662137,"No Retreat, No Surrender",Action
10513,0.523108,0,43579163,Police Academy 3: Back in Training,Action
10513,0.523108,0,43579163,Police Academy 3: Back in Training,Comedy
10513,0.523108,0,43579163,Police Academy 3: Back in Training,Crime
10514,0.5166850000000001,2000000,13167232,Critters,Comedy
10514,0.5166850000000001,2000000,13167232,Critters,Horror
10514,0.5166850000000001,2000000,13167232,Critters,Science Fiction
10515,0.515686,0,40471663,Pretty in Pink,Comedy
10516,0.5069020000000001,4000000,2826523,Sid & Nancy,Drama
10516,0.5069020000000001,4000000,2826523,Sid & Nancy,Music
10516,0.5069020000000001,4000000,2826523,Sid & Nancy,Romance
10517,0.502047,0,5738952,Crossroads,Drama
10517,0.502047,0,5738952,Crossroads,Music
10517,0.502047,0,5738952,Crossroads,Mystery
